eall,r,t,dr,Value
CH4,p102,2020,2.5,5930729092.569326
CH4,p102,2020,2.0,7299358883.162248
CH4,p102,2020,1.5,10492828394.54573
CH4,p102,2023,2.5,6624715160.683425
CH4,p102,2023,2.0,8236132361.930745
CH4,p102,2023,1.5,11503728353.348919
CH4,p102,2026,2.5,6034361574.873595
CH4,p102,2026,2.0,7561127756.46812
CH4,p102,2026,1.5,10323847513.639164
CH4,p102,2029,2.5,6255398275.123671
CH4,p102,2029,2.0,7887241303.416801
CH4,p102,2029,1.5,10572982954.149246
CH4,p102,2032,2.5,7158732254.124436
CH4,p102,2032,2.0,8965790881.379148
CH4,p102,2032,1.5,11815383332.050041
CH4,p102,2035,2.5,8574939680.698053
CH4,p102,2035,2.0,10625468734.778023
CH4,p102,2035,1.5,13794468181.992521
CH4,p102,2038,2.5,10241892621.572493
CH4,p102,2038,2.0,12580592511.537867
CH4,p102,2038,1.5,16128964758.381878
CH4,p102,2041,2.5,11820379182.462708
CH4,p102,2041,2.0,14414059506.672152
CH4,p102,2041,1.5,18325839667.774918
CH4,p102,2044,2.5,13796616927.973886
CH4,p102,2044,2.0,16720403296.816038
CH4,p102,2044,1.5,21197451174.10558
CH4,p102,2047,2.5,15565694003.839376
CH4,p102,2047,2.0,18764778354.3217
CH4,p102,2047,1.5,23730521226.712177
CH4,p102,2050,2.5,16122839426.3382
CH4,p102,2050,2.0,19347407311.60584
CH4,p102,2050,1.5,24414585417.026417
CH4,p103,2020,2.5,4961430873.842418
CH4,p103,2020,2.0,6106376460.113745
CH4,p103,2020,1.5,8777916161.413507
CH4,p103,2023,2.5,4640852283.81082
CH4,p103,2023,2.0,5769708244.737776
CH4,p103,2023,1.5,8058777276.617436
CH4,p103,2026,2.5,4567977541.02385
CH4,p103,2026,2.0,5723730894.776874
CH4,p103,2026,1.5,7815094106.329963
CH4,p103,2029,2.5,4093560198.919259
CH4,p103,2029,2.0,5161445468.202544
CH4,p103,2029,1.5,6919006640.564617
CH4,p103,2032,2.5,6346089402.064511
CH4,p103,2032,2.0,7948014882.197301
CH4,p103,2032,1.5,10474128139.329775
CH4,p103,2035,2.5,7913168477.601923
CH4,p103,2035,2.0,9805447896.158905
CH4,p103,2035,1.5,12729879724.837877
CH4,p103,2038,2.5,10739535094.480165
CH4,p103,2038,2.0,13191869879.833904
CH4,p103,2038,1.5,16912653692.094746
CH4,p103,2041,2.5,13519876606.148188
CH4,p103,2041,2.0,16486468235.554806
CH4,p103,2041,1.5,20960672004.495934
CH4,p103,2044,2.5,17101072636.94775
CH4,p103,2044,2.0,20725141010.34065
CH4,p103,2044,1.5,26274495707.09853
CH4,p103,2047,2.5,20907284077.48546
CH4,p103,2047,2.0,25204179884.82143
CH4,p103,2047,1.5,31873988302.17875
CH4,p103,2050,2.5,24638300773.386185
CH4,p103,2050,2.0,29565960928.063423
CH4,p103,2050,1.5,37309426885.41337
CH4,p104,2020,2.5,558355458.038913
CH4,p104,2020,2.0,687206717.5863545
CH4,p104,2020,1.5,987859656.5303845
CH4,p104,2023,2.5,652920345.988953
CH4,p104,2023,2.0,811738808.5268065
CH4,p104,2023,1.5,1133787357.561898
CH4,p104,2026,2.5,749814892.1359053
CH4,p104,2026,2.0,939527093.7606524
CH4,p104,2026,1.5,1282815839.557814
CH4,p104,2029,2.5,484231709.27169746
CH4,p104,2029,2.0,610553024.7338794
CH4,p104,2029,1.5,818456856.4320539
CH4,p104,2032,2.5,782657915.2403518
CH4,p104,2032,2.0,980222049.1845183
CH4,p104,2032,1.5,1291765491.173396
CH4,p104,2035,2.5,1169022851.5239015
CH4,p104,2035,2.0,1448571794.279617
CH4,p104,2035,1.5,1880601978.53845
CH4,p104,2038,2.5,1370956909.5734992
CH4,p104,2038,2.0,1684010062.1532748
CH4,p104,2038,1.5,2158987259.170865
CH4,p104,2041,2.5,1291369701.7733867
CH4,p104,2041,2.0,1574727801.8027987
CH4,p104,2041,1.5,2002087559.2242074
CH4,p104,2044,2.5,1551379389.4605172
CH4,p104,2044,2.0,1880148531.5978456
CH4,p104,2044,1.5,2383576280.4956293
CH4,p104,2047,2.5,4693741695.582235
CH4,p104,2047,2.0,5658406399.889014
CH4,p104,2047,1.5,7155796388.663714
CH4,p104,2050,2.5,7757032091.608381
CH4,p104,2050,2.0,9308438509.930058
CH4,p104,2050,1.5,11746362881.578405
