i,r,t,Value
battery_4,p39,2047,-24291.231879
battery_4,p39,2050,-24456.991936
battery_4,p40,2023,-256.964164
battery_4,p40,2026,-259.832462
battery_4,p40,2029,-332.74426
battery_4,p40,2032,-386.211929
battery_4,p40,2035,-474.219495
battery_4,p43,2023,-162.203363
battery_4,p43,2026,-175.325537
battery_4,p43,2029,-142.221071
battery_4,p43,2032,-228.633023
battery_4,p43,2035,-327.926944
battery_4,p43,2038,-299602.722958
battery_4,p43,2041,-294721.207417
battery_4,p43,2044,-298271.135593
battery_4,p43,2047,-294759.488474
battery_4,p43,2050,-281054.663002
battery_4,p45,2038,-515423.845387
battery_4,p45,2041,-511739.179878
battery_4,p45,2044,-510365.859876
battery_4,p45,2047,-496837.864022
battery_4,p45,2050,-482985.999707
battery_4,p46,2038,-15682.017586
battery_4,p46,2041,-15675.96339
battery_4,p46,2044,-15370.019931
battery_4,p46,2047,-15229.031434
battery_4,p46,2050,-14791.71163
battery_4,p47,2035,-206965.516173
battery_4,p47,2038,-333668.676525
battery_4,p47,2041,-437874.29813
battery_4,p47,2044,-445875.74137
battery_4,p47,2047,-479366.466638
battery_4,p47,2050,-304774.274266
battery_4,p48,2026,-46890.750981
battery_4,p48,2029,-84867.000629
battery_4,p48,2032,-88088.165068
battery_4,p48,2035,-94599.6824
battery_4,p48,2038,-955018.989697
battery_4,p48,2041,-955306.014955
battery_4,p48,2044,-967658.96137
battery_4,p48,2047,-1017365.439914
battery_4,p48,2050,-1011560.634077
battery_4,p52,2038,-9435.512557
battery_4,p52,2041,-53836.774247
battery_4,p52,2044,-53595.882292
battery_4,p52,2047,-56278.980932
battery_4,p52,2050,-57528.109383
battery_4,p53,2038,-164870.84865
battery_4,p53,2041,-223891.430817
battery_4,p53,2044,-226528.754283
battery_4,p53,2047,-240935.17917
battery_4,p53,2050,-240353.912023
battery_4,p54,2041,-164097.745993
battery_4,p54,2044,-164915.206319
battery_4,p54,2047,-169280.664904
battery_4,p54,2050,-166281.274497
battery_4,p57,2038,-55672.750333
battery_4,p57,2041,-328669.146149
battery_4,p57,2044,-330064.517575
battery_4,p57,2047,-337530.077849
battery_4,p57,2050,-336467.968467
battery_4,p58,2029,-8736.949029
battery_4,p58,2032,-27314.095673
