i,r,t,Value
battery_4,p87,2041,422.191339
battery_4,p87,2044,422.191339
battery_4,p87,2047,422.191339
battery_4,p87,2050,422.191339
battery_4,p88,2023,87.726953
battery_4,p88,2026,137.726953
battery_4,p88,2029,137.726953
battery_4,p88,2032,137.726953
battery_4,p88,2035,137.726953
battery_4,p88,2038,50.0
battery_4,p91,2044,315.122779
battery_4,p91,2047,315.122779
battery_4,p91,2050,315.122779
battery_4,p94,2026,65.0
battery_4,p94,2029,65.0
battery_4,p94,2032,65.0
battery_4,p94,2035,65.0
battery_4,p94,2038,65.0
battery_4,p94,2044,246.713055
battery_4,p94,2047,246.713055
battery_4,p94,2050,246.713055
battery_4,p95,2029,529.7
battery_4,p95,2032,529.7
battery_4,p95,2035,529.7
battery_4,p95,2038,529.7
battery_4,p95,2041,529.7
battery_4,p96,2023,38.653186
battery_4,p96,2026,38.653186
battery_4,p96,2029,153.953186
battery_4,p96,2032,153.953186
battery_4,p96,2035,153.953186
battery_4,p96,2038,1708.684355
battery_4,p96,2041,1708.684355
battery_4,p96,2044,3296.083958
battery_4,p96,2047,3296.083958
battery_4,p96,2050,3296.083958
battery_4,p97,2026,17.0
battery_4,p97,2029,17.0
battery_4,p97,2032,17.0
battery_4,p97,2035,17.0
battery_4,p97,2038,17.0
battery_4,p97,2044,729.57691
battery_4,p97,2047,729.57691
battery_4,p97,2050,1148.550167
battery_4,p98,2023,22.3
battery_4,p98,2026,122.3
battery_4,p98,2029,767.3
battery_4,p98,2032,767.3
battery_4,p98,2035,767.3
battery_4,p98,2038,1069.280293
battery_4,p98,2041,969.280293
battery_4,p98,2044,3465.055255
battery_4,p98,2047,3479.174474
battery_4,p98,2050,3509.585174
battery_4,p99,2023,20.0
battery_4,p99,2026,275.0
battery_4,p99,2029,527.0
battery_4,p99,2032,527.0
battery_4,p99,2035,527.0
battery_4,p99,2038,507.0
battery_4,p99,2041,252.0
battery_4,p99,2044,3191.496136
battery_4,p99,2047,8553.644932
battery_4,p99,2050,8553.644932
battery_4,p101,2023,17.3
battery_4,p101,2026,40.3
battery_4,p101,2029,40.3
battery_4,p101,2032,40.3
battery_4,p101,2035,2144.062164
battery_4,p101,2038,4545.895113
battery_4,p101,2041,4522.895113
battery_4,p101,2044,5187.758567
battery_4,p101,2047,8201.44152
battery_4,p101,2050,7216.773572
battery_4,p102,2047,363.679875
battery_4,p102,2050,2254.437298
battery_4,p103,2026,1466.115272
battery_4,p103,2029,3156.780843
battery_4,p103,2032,3156.780843
battery_4,p103,2035,3156.780843
battery_4,p103,2038,3156.780843
battery_4,p103,2041,1690.665571
battery_4,p103,2044,1913.048724
battery_4,p103,2047,1913.048724
battery_4,p103,2050,1913.048724
battery_4,p104,2044,245.918132
battery_4,p104,2047,245.918132
battery_4,p104,2050,245.918132
battery_4,p105,2029,129.576971
battery_4,p105,2032,129.576971
battery_4,p105,2035,129.576971
battery_4,p105,2038,129.576971
battery_4,p105,2041,129.576971
battery_4,p108,2050,57.651012
battery_4,p109,2029,35.0
battery_4,p109,2032,35.0
battery_4,p109,2035,35.0
battery_4,p109,2038,1298.066703
battery_4,p109,2041,1298.066703
battery_4,p109,2044,1263.066703
battery_4,p109,2047,1263.066703
battery_4,p109,2050,1263.066703
battery_4,p110,2029,100.0
battery_4,p110,2032,100.0
battery_4,p110,2035,100.0
battery_4,p110,2038,100.0
battery_4,p110,2041,100.0
battery_4,p111,2023,12.0
battery_4,p111,2026,12.0
battery_4,p111,2029,12.0
battery_4,p111,2032,12.0
battery_4,p111,2035,12.0
battery_4,p114,2029,135.0
battery_4,p114,2032,135.0
battery_4,p114,2035,135.0
battery_4,p114,2038,135.0
battery_4,p114,2041,135.0
battery_4,p115,2029,135.0
battery_4,p115,2032,135.0
battery_4,p115,2035,135.0
battery_4,p115,2038,135.0
battery_4,p115,2041,135.0
battery_4,p118,2032,161.069384
battery_4,p118,2035,1911.069384
battery_4,p118,2038,1931.069384
battery_4,p118,2041,2186.069384
battery_4,p118,2044,4171.696777
battery_4,p118,2047,4010.627392
battery_4,p118,2050,2642.221446
battery_4,p121,2023,5.439139
battery_4,p121,2026,13.628514
battery_4,p121,2029,105.439139
battery_4,p121,2032,105.439139
battery_4,p121,2035,105.439139
battery_4,p121,2038,105.439139
battery_4,p121,2041,515.582145
battery_4,p121,2044,1166.498852
battery_4,p121,2047,1166.498852
battery_4,p121,2050,1284.598852
battery_4,p123,2026,891.271486
battery_4,p123,2029,1689.253361
battery_4,p123,2032,1689.253361
battery_4,p123,2035,1807.353361
battery_4,p123,2038,1807.353361
battery_4,p123,2041,1397.210355
battery_4,p123,2044,1833.501148
battery_4,p123,2047,1833.501148
battery_4,p123,2050,1715.401148
battery_4,p124,2032,100.930616
battery_4,p124,2035,100.930616
battery_4,p124,2038,100.930616
battery_4,p124,2041,100.930616
battery_4,p124,2044,100.930616
battery_4,p124,2047,124.860344
battery_4,p124,2050,124.860344
battery_4,p126,2023,47.0
battery_4,p126,2026,1533.3
battery_4,p126,2029,2450.14714
battery_4,p126,2032,2450.14714
battery_4,p126,2035,2450.14714
battery_4,p126,2038,2403.14714
battery_4,p126,2041,2000.0
battery_4,p126,2044,2000.0
battery_4,p126,2047,2000.0
battery_4,p126,2050,2000.0
battery_4,p127,2023,73.189967
battery_4,p127,2026,2000.0
battery_4,p127,2029,2750.0
battery_4,p127,2032,2750.0
battery_4,p127,2035,2750.0
battery_4,p127,2038,2676.810033
battery_4,p127,2041,1249.683481
battery_4,p127,2044,1390.735633
battery_4,p127,2047,1390.735633
battery_4,p127,2050,1390.735633
battery_4,p128,2032,250.0
battery_4,p128,2035,250.0
battery_4,p128,2038,323.189967
battery_4,p128,2041,1750.316519
battery_4,p128,2044,1774.324367
battery_4,p128,2047,1524.324367
battery_4,p128,2050,1524.324367
battery_4,p129,2023,10.0
battery_4,p129,2026,10.0
battery_4,p129,2029,10.0
battery_4,p129,2032,10.0
battery_4,p129,2035,10.0
battery_4,p130,2050,0.0
battery_4,p131,2023,38.797904
battery_4,p131,2026,50.0
battery_4,p131,2029,50.0
battery_4,p131,2032,50.0
battery_4,p131,2035,50.0
battery_4,p131,2038,50.0
battery_4,p131,2041,50.0
battery_4,p131,2044,50.0
battery_4,p131,2047,50.0
battery_4,p131,2050,50.0
battery_4,p132,2041,565.641245
battery_4,p132,2044,565.641245
battery_4,p132,2047,565.641245
battery_4,p132,2050,565.641245
battery_4,p133,2026,72.6
battery_4,p133,2029,195.0
battery_4,p133,2032,195.0
battery_4,p133,2035,195.0
battery_4,p133,2038,195.0
battery_4,p133,2041,334.696089
battery_4,p133,2044,212.296089
battery_4,p133,2047,712.691846
battery_4,p133,2050,840.171112
battery_4,p134,2038,299.726048
battery_4,p134,2041,405.562665
battery_4,p134,2044,405.562665
battery_4,p134,2047,405.562665
battery_4,p134,2050,405.562665
battery_8,p9,2050,365.865068
battery_8,p10,2044,2858.05675
battery_8,p10,2047,4790.296116
battery_8,p10,2050,6400.528396
battery_8,p12,2050,951.21046
battery_8,p13,2044,2630.1975
battery_8,p13,2047,3791.598033
battery_8,p13,2050,4548.077149
battery_8,p25,2047,487.96073
battery_8,p25,2050,502.418563
battery_8,p26,2047,117.33294
battery_8,p26,2050,117.33294
battery_8,p27,2047,135.745006
battery_8,p27,2050,422.8787
battery_8,p28,2044,67.165639
battery_8,p28,2047,684.683385
battery_8,p28,2050,1123.197672
battery_8,p30,2038,1731.31206
battery_8,p30,2041,1731.31206
battery_8,p30,2044,2688.729233
battery_8,p30,2047,3017.647674
battery_8,p30,2050,3617.223904
battery_8,p37,2029,300.0
battery_8,p37,2032,300.0
battery_8,p37,2035,300.0
battery_8,p37,2038,300.0
battery_8,p37,2041,300.0
battery_8,p45,2029,300.0
battery_8,p45,2032,300.0
battery_8,p45,2035,300.0
battery_8,p45,2038,300.0
battery_8,p45,2041,300.0
battery_8,p46,2029,17.138626
battery_8,p46,2032,17.138626
battery_8,p46,2035,17.138626
battery_8,p46,2038,17.138626
battery_8,p46,2041,17.138626
battery_8,p58,2029,300.0
battery_8,p58,2032,300.0
battery_8,p58,2035,300.0
battery_8,p58,2038,300.0
battery_8,p58,2041,300.0
battery_8,p59,2047,90.754513
battery_8,p59,2050,350.141069
battery_8,p60,2026,156.0
battery_8,p60,2029,1118.537275
battery_8,p60,2032,1118.537275
battery_8,p60,2035,1118.537275
battery_8,p60,2038,1118.537275
battery_8,p60,2041,962.537275
battery_8,p60,2047,348.942686
battery_8,p60,2050,348.942686
battery_8,p61,2026,97.6
battery_8,p61,2029,97.6
battery_8,p61,2032,97.6
battery_8,p61,2035,97.6
battery_8,p61,2038,97.6
battery_8,p62,2026,307.0
battery_8,p62,2029,307.0
battery_8,p62,2032,307.0
battery_8,p62,2035,307.0
battery_8,p62,2038,307.0
battery_8,p63,2026,519.2
battery_8,p63,2029,519.2
battery_8,p63,2032,519.2
battery_8,p63,2035,519.2
battery_8,p63,2038,519.2
battery_8,p63,2047,1087.860988
battery_8,p63,2050,1087.860988
battery_8,p64,2026,668.0
battery_8,p64,2029,722.097428
battery_8,p64,2032,722.097428
battery_8,p64,2035,722.097428
battery_8,p64,2038,722.097428
battery_8,p64,2041,54.097428
battery_8,p64,2047,530.678875
battery_8,p64,2050,530.678875
battery_8,p65,2026,1441.1
battery_8,p65,2029,4498.230296
battery_8,p65,2032,4498.230296
battery_8,p65,2035,4498.230296
battery_8,p65,2038,4498.230296
battery_8,p65,2041,3057.130296
battery_8,p66,2029,1006.824529
battery_8,p66,2032,1006.824529
battery_8,p66,2035,1006.824529
battery_8,p66,2038,1006.824529
battery_8,p66,2041,1006.824529
battery_8,p67,2026,880.0
battery_8,p67,2029,880.0
battery_8,p67,2032,880.0
battery_8,p67,2035,880.0
battery_8,p67,2038,880.0
battery_8,p67,2044,179.2
battery_8,p67,2047,780.510851
battery_8,p67,2050,780.510851
battery_8,p68,2029,300.0
battery_8,p68,2032,300.0
battery_8,p68,2035,300.0
battery_8,p68,2038,300.0
battery_8,p68,2041,300.0
battery_8,p69,2029,135.0
battery_8,p69,2032,135.0
battery_8,p69,2035,135.0
battery_8,p69,2038,135.0
battery_8,p69,2041,135.0
battery_8,p72,2029,300.0
battery_8,p72,2032,300.0
battery_8,p72,2035,300.0
battery_8,p72,2038,300.0
battery_8,p72,2041,300.0
battery_8,p79,2029,282.861374
battery_8,p79,2032,282.861374
battery_8,p79,2035,282.861374
battery_8,p79,2038,282.861374
battery_8,p79,2041,282.861374
battery_8,p80,2029,300.0
battery_8,p80,2032,300.0
battery_8,p80,2035,300.0
battery_8,p80,2038,300.0
battery_8,p80,2041,300.0
battery_8,p82,2050,652.572184
battery_8,p83,2047,114.602024
battery_8,p83,2050,114.602024
battery_8,p99,2029,561.0
battery_8,p99,2032,561.0
battery_8,p99,2035,561.0
battery_8,p99,2038,561.0
battery_8,p99,2041,561.0
battery_8,p101,2050,2906.584442
battery_8,p104,2029,1352.0
battery_8,p104,2032,1352.0
battery_8,p104,2035,1352.0
battery_8,p104,2038,1352.0
battery_8,p104,2041,1352.0
battery_8,p105,2029,152.710502
battery_8,p105,2032,152.710502
battery_8,p105,2035,152.710502
battery_8,p105,2038,152.710502
battery_8,p105,2041,152.710502
battery_8,p106,2029,17.712527
battery_8,p106,2032,17.712527
battery_8,p106,2035,17.712527
battery_8,p106,2038,17.712527
battery_8,p106,2041,17.712527
battery_8,p109,2029,300.0
battery_8,p109,2032,300.0
battery_8,p109,2035,300.0
battery_8,p109,2038,300.0
battery_8,p109,2041,300.0
battery_8,p114,2029,300.0
battery_8,p114,2032,300.0
battery_8,p114,2035,300.0
battery_8,p114,2038,300.0
battery_8,p114,2041,300.0
battery_8,p115,2029,300.0
battery_8,p115,2032,300.0
battery_8,p115,2035,300.0
battery_8,p115,2038,300.0
battery_8,p115,2041,300.0
