eall,r,t,dr,Value
CH4,p102,2020,2.0,9997416513.486399
CH4,p102,2020,1.5,14371286238.136698
CH4,p102,2023,2.5,9073404637.95196
CH4,p102,2023,2.0,11280449009.34568
CH4,p102,2023,1.5,15755844540.227388
CH4,p102,2026,2.5,8264839011.56722
CH4,p102,2026,2.0,10355942857.86736
CH4,p102,2026,1.5,14139845055.93428
CH4,p102,2029,2.5,7629646412.69648
CH4,p102,2029,2.0,9619988955.13904
CH4,p102,2029,1.5,12895761056.24242
CH4,p102,2032,2.5,7168163968.5934
CH4,p102,2032,2.0,8977603416.9762
CH4,p102,2032,1.5,11830950239.426
CH4,p102,2035,2.5,7425631326.668301
CH4,p102,2035,2.0,9201325774.349852
CH4,p102,2035,1.5,11945580829.8577
CH4,p102,2038,2.5,9216852379.5172
CH4,p102,2038,2.0,11321487962.2416
CH4,p102,2038,1.5,14514728156.72
CH4,p102,2041,2.5,11204825314.009178
CH4,p102,2041,2.0,13663438062.766588
CH4,p102,2041,1.5,17371509749.417107
CH4,p102,2044,2.5,13770863222.888
CH4,p102,2044,2.0,16689191852.904001
CH4,p102,2044,1.5,21157882567.616
CH4,p102,2047,2.5,15386909974.10652
CH4,p102,2047,2.0,18549250367.557858
CH4,p102,2047,1.5,23457957843.959938
CH4,p102,2050,2.5,17349872015.538998
CH4,p102,2050,2.0,20819846418.6468
CH4,p102,2050,1.5,26272663337.8162
CH4,p103,2020,2.5,6795321581.336599
CH4,p103,2020,2.0,8363472715.4911995
CH4,p103,2020,1.5,12022492028.518599
CH4,p103,2023,2.5,6356247720.035561
CH4,p103,2023,2.0,7902362030.314481
CH4,p103,2023,1.5,11037538270.602291
CH4,p103,2026,2.5,6256436329.9373
CH4,p103,2026,2.0,7839390100.1624
CH4,p103,2026,1.5,10703782636.7602
CH4,p103,2029,2.5,5250001947.02504
CH4,p103,2029,2.0,6619567672.335919
CH4,p103,2029,1.5,8873644595.24341
CH4,p103,2032,2.5,3740973293.7835803
CH4,p103,2032,2.0,4685296649.49594
CH4,p103,2032,1.5,6174421941.1962
CH4,p103,2035,2.5,1703922179.3518999
CH4,p103,2035,2.0,2111381830.93605
CH4,p103,2035,1.5,2741092201.5661
CH4,p103,2038,2.5,4180881166.7858405
CH4,p103,2038,2.0,5135570567.0755205
CH4,p103,2038,1.5,6584064829.584001
CH4,p103,2041,2.5,7645073426.02998
CH4,p103,2041,2.0,9322589537.496988
CH4,p103,2041,1.5,11852613836.758709
CH4,p103,2044,2.5,9497315327.175539
CH4,p103,2044,2.0,11509991423.00082
CH4,p103,2044,1.5,14591901694.73328
CH4,p103,2047,2.5,11750924160.08416
CH4,p103,2047,2.0,14165991395.438879
CH4,p103,2047,1.5,17914752477.183517
CH4,p103,2050,2.5,14123996632.070501
CH4,p103,2050,2.0,16948795958.484602
CH4,p103,2050,1.5,21387766328.5639
CH4,p104,2020,2.5,764740049.9063
CH4,p104,2020,2.0,941218522.9616
CH4,p104,2020,1.5,1353001626.7573
CH4,p104,2023,2.5,894258900.4684399
CH4,p104,2023,2.0,1111781335.71752
CH4,p104,2023,1.5,1552868496.08371
CH4,p104,2026,2.5,1026968519.38454
CH4,p104,2026,2.0,1286803927.9035199
CH4,p104,2026,1.5,1756982286.1759598
CH4,p104,2029,2.5,586887943.70848
CH4,p104,2029,2.0,739989146.41504
CH4,p104,2029,1.5,991968209.20292
CH4,p104,2032,2.5,518528232.56118
CH4,p104,2032,2.0,649418854.37274
CH4,p104,2032,1.5,855823296.4602
CH4,p104,2035,2.5,277737265.5826
CH4,p104,2035,2.0,344152698.6567
CH4,p104,2035,1.5,446794731.5894
CH4,p104,2038,2.5,323659016.29763997
CH4,p104,2038,2.0,397565405.84591997
CH4,p104,2038,1.5,509699238.264
CH4,p104,2041,2.5,373991662.36378
CH4,p104,2041,2.0,456054581.08389
CH4,p104,2041,1.5,579821606.03881
CH4,p104,2044,2.5,457545432.17885995
CH4,p104,2044,2.0,554508702.5743799
CH4,p104,2044,1.5,702983710.36752
CH4,p104,2047,2.5,574918898.1302401
CH4,p104,2047,2.0,693077076.58032
CH4,p104,2047,1.5,876486786.41328
CH4,p104,2050,2.5,1344187931.387
CH4,p104,2050,2.0,1613025517.6644
CH4,p104,2050,1.5,2035484581.8146002
CH4,p105,2020,2.5,2874464183.2100997
CH4,p105,2020,2.0,3537802071.6432
CH4,p105,2020,1.5,5085590477.9871
CH4,p105,2023,2.5,2463584499.89252
CH4,p105,2023,2.0,3062834783.65016
CH4,p105,2023,1.5,4277981192.38093
CH4,p105,2026,2.5,3356546782.44
CH4,p105,2026,2.0,4205793558.7200003
CH4,p105,2026,1.5,5742525820.56
CH4,p105,2029,2.5,2691681677.85112
