eall,r,t,dr,Value
CH4,p10,2030,1.5,7749904237.410733
CH4,p10,2031,2.5,5324016127.520191
CH4,p10,2031,2.0,6852365056.331457
CH4,p10,2031,1.5,9313819215.819788
CH4,p10,2032,2.5,5396532026.628008
CH4,p10,2032,2.0,6955428425.554174
CH4,p10,2032,1.5,9459599757.921244
CH4,p10,2033,2.5,5459812186.414922
CH4,p10,2033,2.0,7051815582.275146
CH4,p10,2033,1.5,9596272688.008162
CH4,p10,2034,2.5,4909219681.897909
CH4,p10,2034,2.0,6352370371.510438
CH4,p10,2034,1.5,8654154034.192217
CH4,p10,2035,2.5,4956632345.383256
CH4,p10,2035,2.0,6426814685.175453
CH4,p10,2035,1.5,8767344195.29786
CH4,p10,2036,2.5,4998811779.786094
CH4,p10,2036,2.0,6493680304.148868
CH4,p10,2036,1.5,8875298776.735605
CH4,p10,2037,2.5,4973358238.526883
CH4,p10,2037,2.0,6478700672.787371
CH4,p10,2037,1.5,8870089370.475927
CH4,p10,2038,2.5,5005403832.58467
CH4,p10,2038,2.0,6536933061.996655
CH4,p10,2038,1.5,8964526997.652456
CH4,p10,2039,2.5,5032927655.701791
CH4,p10,2039,2.0,6590390978.167825
CH4,p10,2039,1.5,9056458045.650194
CH4,p10,2040,2.5,4139660800.215601
CH4,p10,2040,2.0,5434159157.270391
CH4,p10,2040,1.5,7486331563.826395
CH4,p10,2041,2.5,4164248700.836117
CH4,p10,2041,2.0,5481912707.970939
CH4,p10,2041,1.5,7566401216.843378
CH4,p10,2042,2.5,4186632822.6850247
CH4,p10,2042,2.0,5527296734.747169
CH4,p10,2042,1.5,7644208965.128626
CH4,p10,2043,2.5,2862688501.583309
CH4,p10,2043,2.0,3790950609.0206175
CH4,p10,2043,1.5,5254371055.797327
CH4,p10,2044,2.5,2873203101.750076
CH4,p10,2044,2.0,3815630788.4993563
CH4,p10,2044,1.5,5300906344.246712
CH4,p10,2045,2.5,2880579746.427226
