ba,state_abbr,year,pollutant,tons,model,cr,md,damage_$,mortality
p1,WA,2010,SO2,65.45,AP2,ACS,3649.64,238871.36,0.0345
p1,WA,2010,SO2,65.45,AP2,H6C,9375.9,613659.44,0.0885
p1,WA,2010,SO2,65.45,EASIUR,ACS,18204.36,1191488.13,0.1719
p1,WA,2010,SO2,65.45,EASIUR,H6C,46771.73,3061242.66,0.4416
p1,WA,2010,SO2,65.45,InMAP,ACS,4154.93,271943.09,0.0392
p1,WA,2010,SO2,65.45,InMAP,H6C,10674.16,698631.51,0.1008
p1,WA,2015,SO2,30.06,AP2,ACS,3649.64,109691.52,0.0158
p1,WA,2015,SO2,30.06,AP2,H6C,9375.9,281797.02,0.0406
p1,WA,2015,SO2,30.06,EASIUR,ACS,18204.36,547140.29,0.0789
p1,WA,2015,SO2,30.06,EASIUR,H6C,46771.73,1405745.6,0.2028
p1,WA,2015,SO2,30.06,InMAP,ACS,4154.93,124878.31,0.018
p1,WA,2015,SO2,30.06,InMAP,H6C,10674.16,320816.83,0.0463
p1,WA,2020,SO2,56.96,AP2,ACS,3649.64,207876.64,0.03
p1,WA,2020,SO2,56.96,AP2,H6C,9375.9,534034.15,0.077
p1,WA,2020,SO2,56.96,EASIUR,ACS,18204.36,1036886.75,0.1496
p1,WA,2020,SO2,56.96,EASIUR,H6C,46771.73,2664031.54,0.3843
p1,WA,2020,SO2,56.96,InMAP,ACS,4154.93,236657.15,0.0341
p1,WA,2020,SO2,56.96,InMAP,H6C,10674.16,607980.67,0.0877
p1,WA,2023,SO2,31.17,AP2,ACS,3649.64,113762.24,0.0164
p1,WA,2023,SO2,31.17,AP2,H6C,9375.9,292254.69,0.0422
p1,WA,2023,SO2,31.17,EASIUR,ACS,18204.36,567445.01,0.0818
p1,WA,2023,SO2,31.17,EASIUR,H6C,46771.73,1457913.71,0.2103
p1,WA,2023,SO2,31.17,InMAP,ACS,4154.93,129512.62,0.0187
p1,WA,2023,SO2,31.17,InMAP,H6C,10674.16,332722.55,0.048
p1,WA,2026,SO2,64.89,AP2,ACS,3649.64,236841.28,0.0342
p1,WA,2026,SO2,64.89,AP2,H6C,9375.9,608444.19,0.0878
p1,WA,2026,SO2,64.89,EASIUR,ACS,18204.36,1181362.13,0.1704
p1,WA,2026,SO2,64.89,EASIUR,H6C,46771.73,3035226.35,0.4378
p1,WA,2026,SO2,64.89,InMAP,ACS,4154.93,269631.95,0.0389
p1,WA,2026,SO2,64.89,InMAP,H6C,10674.16,692694.11,0.0999
p1,WA,2029,SO2,47.14,AP2,ACS,3649.64,172032.85,0.0248
p1,WA,2029,SO2,47.14,AP2,H6C,9375.9,441951.6,0.0637
p1,WA,2029,SO2,47.14,EASIUR,ACS,18204.36,858098.24,0.1238
p1,WA,2029,SO2,47.14,EASIUR,H6C,46771.73,2204677.4,0.318
p1,WA,2029,SO2,47.14,InMAP,ACS,4154.93,195850.79,0.0283
p1,WA,2029,SO2,47.14,InMAP,H6C,10674.16,503147.67,0.0726
p1,WA,2032,SO2,33.85,AP2,ACS,3649.64,123543.87,0.0178
p1,WA,2032,SO2,33.85,AP2,H6C,9375.9,317383.65,0.0458
p1,WA,2032,SO2,33.85,EASIUR,ACS,18204.36,616235.7,0.0889
p1,WA,2032,SO2,33.85,EASIUR,H6C,46771.73,1583269.66,0.2284
p1,WA,2032,SO2,33.85,InMAP,ACS,4154.93,140648.52,0.0203
p1,WA,2032,SO2,33.85,InMAP,H6C,10674.16,361331.07,0.0521
p1,WA,2035,SO2,22.48,AP2,ACS,3649.64,82053.59,0.0118
p1,WA,2035,SO2,22.48,AP2,H6C,9375.9,210795.31,0.0304
p1,WA,2035,SO2,22.48,EASIUR,ACS,18204.36,409282.56,0.059
p1,WA,2035,SO2,22.48,EASIUR,H6C,46771.73,1051553.28,0.1517
p1,WA,2035,SO2,22.48,InMAP,ACS,4154.93,93413.91,0.0135
p1,WA,2035,SO2,22.48,InMAP,H6C,10674.16,239983.67,0.0346
p1,WA,2038,SO2,79.34,AP2,ACS,3649.64,289554.97,0.0418
p1,WA,2038,SO2,79.34,AP2,H6C,9375.9,743865.42,0.1073
p1,WA,2038,SO2,79.34,EASIUR,ACS,18204.36,1444297.52,0.2083
