i,r,t,Value
battery_4,p1,2050,-0.0
battery_4,p5,2050,-158177.597261
battery_4,p6,2026,-97.254211
battery_4,p6,2029,-253.754008
battery_4,p6,2032,-451.63949
battery_4,p6,2035,-565.004247
battery_4,p6,2038,-516.407024
battery_4,p6,2041,-782.606131
battery_4,p6,2044,-737.466874
battery_4,p6,2047,-72893.018263
battery_4,p6,2050,-72260.959447
battery_4,p7,2026,-8.548238
battery_4,p7,2029,-25.272649
battery_4,p7,2032,-52.178683
battery_4,p7,2035,-62.103652
battery_4,p7,2038,-56.518987
battery_4,p8,2029,-23130.840926
battery_4,p8,2032,-22593.570485
battery_4,p8,2035,-25360.522236
battery_4,p8,2038,-25523.567961
battery_4,p8,2041,-26143.567785
battery_4,p8,2044,-26559.562133
battery_4,p8,2047,-26473.609059
battery_4,p8,2050,-25140.303059
battery_4,p9,2020,-96.515489
battery_4,p9,2023,-175937.57284
battery_4,p9,2026,-388509.548345
battery_4,p9,2029,-510974.659676
battery_4,p9,2032,-529487.806844
battery_4,p9,2035,-620991.960111
battery_4,p9,2038,-297251.637866
battery_4,p9,2041,-274592.985941
battery_4,p9,2044,-883258.830709
battery_4,p9,2047,-870386.091743
battery_4,p9,2050,-822801.309623
battery_4,p10,2020,-1493.400449
battery_4,p10,2023,-750111.396747
battery_4,p10,2026,-1300530.569869
battery_4,p10,2029,-1579265.073301
battery_4,p10,2032,-1640762.390369
battery_4,p10,2035,-1930055.560149
battery_4,p10,2038,-668353.809532
battery_4,p10,2041,-253285.943528
battery_4,p10,2044,-341042.335963
battery_4,p10,2047,-338035.78233
battery_4,p10,2050,-324421.102892
battery_4,p11,2020,-4295.198519
battery_4,p11,2023,-56102.844475
battery_4,p11,2026,-129653.686376
battery_4,p11,2029,-176094.904271
battery_4,p11,2032,-181643.419095
battery_4,p11,2035,-138134.268159
battery_4,p11,2038,-69347.492177
battery_4,p11,2041,-30162.686263
battery_4,p11,2044,-197676.561032
battery_4,p11,2047,-179641.127914
battery_4,p11,2050,-192521.680829
battery_4,p12,2038,-47449.184511
battery_4,p12,2041,-47627.654204
battery_4,p12,2044,-47310.26415
battery_4,p12,2047,-49589.215489
battery_4,p12,2050,-50383.487509
battery_4,p13,2023,-10081.118671
battery_4,p13,2026,-151160.442046
battery_4,p13,2029,-264817.080705
battery_4,p13,2032,-356075.633479
battery_4,p13,2035,-460815.207448
battery_4,p13,2038,-607008.966435
battery_4,p13,2041,-493917.783864
battery_4,p13,2044,-381880.326049
battery_4,p13,2047,-257597.400191
battery_4,p13,2050,-252774.752297
battery_4,p15,2023,-1902.366316
battery_4,p15,2026,-7568.638299
battery_4,p15,2029,-15545.701578
battery_4,p15,2032,-29182.284951
battery_4,p15,2035,-36107.357408
battery_4,p16,2023,-86.36722
battery_4,p16,2026,-134.062561
battery_4,p16,2029,-256.87121
battery_4,p16,2032,-466.222499
battery_4,p16,2035,-626.713778
battery_4,p18,2026,-92.16836
battery_4,p18,2029,-13381.892914
battery_4,p18,2032,-25144.780552
battery_4,p18,2035,-33217.941283
battery_4,p18,2038,-33049.012014
battery_4,p21,2047,-19988.21401
battery_4,p21,2050,-19140.856278
battery_4,p24,2041,-116171.437906
battery_4,p24,2044,-118030.728859
battery_4,p24,2047,-117163.595409
battery_4,p24,2050,-152675.115389
battery_4,p25,2038,-99273.516201
battery_4,p25,2041,-615329.605986
battery_4,p25,2044,-626537.253007
battery_4,p25,2047,-622791.093561
battery_4,p25,2050,-596374.252305
battery_4,p26,2038,-146880.630915
battery_4,p26,2041,-169559.840324
battery_4,p26,2044,-167024.009607
battery_4,p26,2047,-168825.933806
battery_4,p26,2050,-167454.510794
battery_4,p28,2023,-150200.083417
battery_4,p28,2026,-213005.526975
battery_4,p28,2029,-254261.538002
battery_4,p28,2032,-297815.721298
battery_4,p28,2035,-348151.766776
battery_4,p28,2038,-625139.980864
battery_4,p28,2041,-551379.106909
battery_4,p28,2044,-552753.81215
battery_4,p28,2047,-593926.838348
battery_4,p28,2050,-636805.136833
battery_4,p29,2035,-17651.628788
battery_4,p29,2038,-188402.51486
battery_4,p29,2041,-180317.050425
battery_4,p29,2044,-192160.48626
battery_4,p29,2047,-204053.925678
battery_4,p29,2050,-191997.457938
battery_4,p30,2029,-111498.843681
battery_4,p30,2032,-138508.588448
battery_4,p30,2035,-188459.99572
battery_4,p30,2038,-596440.984068
battery_4,p30,2041,-594402.812082
battery_4,p30,2044,-458296.404326
battery_4,p30,2047,-484732.596991
battery_4,p30,2050,-483944.804668
battery_4,p31,2023,-14871.266715
battery_4,p31,2026,-52892.853031
battery_4,p31,2029,-50669.026002
battery_4,p31,2032,-74090.290566
battery_4,p31,2035,-91021.953833
battery_4,p31,2038,-107450.264115
battery_4,p31,2041,-49373.861382
battery_4,p31,2044,-50328.640264
battery_4,p31,2047,-53571.005582
battery_4,p31,2050,-52168.948721
battery_4,p32,2050,-28456.857773
battery_4,p33,2023,-1058.499872
battery_4,p33,2026,-922.830821
battery_4,p33,2029,-1567.093726
battery_4,p33,2032,-1712.300171
battery_4,p33,2035,-2059.509364
battery_4,p33,2050,-35815.899318
battery_4,p34,2023,-49612.360577
battery_4,p34,2026,-43564.440638
battery_4,p34,2029,-70379.592162
battery_4,p34,2032,-78896.212827
battery_4,p34,2035,-95260.718601
battery_4,p34,2038,-48279.744937
battery_4,p34,2041,-606894.483123
battery_4,p34,2044,-608739.662518
battery_4,p34,2047,-619291.582982
battery_4,p34,2050,-703045.55067
battery_4,p37,2029,-27847.325707
battery_4,p37,2032,-42549.327115
battery_4,p37,2035,-52567.072592
battery_4,p37,2038,-52162.9287
battery_4,p37,2041,-50783.832487
battery_4,p39,2044,-23690.672343
battery_4,p39,2047,-23594.399416
battery_4,p39,2050,-23348.389948
battery_4,p40,2023,-262.13685
battery_4,p40,2026,-252.594457
battery_4,p40,2029,-335.160604
battery_4,p40,2032,-392.033836
battery_4,p40,2035,-478.60154
battery_4,p41,2041,-103340.445897
battery_4,p41,2044,-239939.123698
battery_4,p41,2047,-239259.195211
battery_4,p41,2050,-244108.203928
battery_4,p43,2023,-174.174765
battery_4,p43,2026,-168.991667
battery_4,p43,2029,-47853.274271
