r,t,Value
p1,2010,41540734.076813
p1,2015,36389281.77279
p1,2020,31177311.332843
p1,2023,37369721.478282
p1,2026,39766814.032581
p1,2029,45078696.335026
p1,2032,49732524.266133
p1,2035,48706708.196676
p1,2038,45241599.120272
p1,2041,45049543.033024
p1,2044,49321866.737833
p1,2047,55073488.141075
p1,2050,60467935.742575
p2,2010,-8661491.614357
p2,2015,375114.390103
p2,2020,-9114866.673235
p2,2023,-5348395.973435
p2,2026,-7741510.185247
p2,2029,-8645394.553403
p2,2032,-9178122.842052
p2,2035,-17794856.428709
p2,2038,-16209671.283435
p2,2041,-22391176.834934
p2,2044,-25432327.05248
p2,2047,-36003349.876266
p2,2050,-46330510.883076
p3,2010,7929993.487275
p3,2015,4552648.923627
p3,2020,3933627.529042
p3,2023,3837746.02342
p3,2026,5260274.268045
p3,2029,6526505.659343
p3,2032,6461770.254834
p3,2035,6116542.059149
p3,2038,7302807.287444
p3,2041,6039428.286766
p3,2044,4463145.825963
p3,2047,206762.083782
p3,2050,-1889746.112645
p4,2010,-49254299.914725
p4,2015,-57834716.135293
p4,2020,-65066683.629176
p4,2023,-65026889.796549
p4,2026,-65098577.796171
p4,2029,-64373056.68879
p4,2032,-61633147.022991
p4,2035,-55788869.686631
p4,2038,-57475215.524347
p4,2041,-55780278.722409
p4,2044,-57093514.357846
p4,2047,-55140526.933668
p4,2050,-55339255.690839
p5,2010,-7915936.855596
p5,2015,-3857850.840424
p5,2020,-14564962.206349
p5,2023,-8194277.271389
p5,2026,-4663927.673089
p5,2029,1194787.887984
p5,2032,15410812.699569
p5,2035,23065125.748335
p5,2038,29025455.465445
p5,2041,29374178.80221
p5,2044,35864808.929007
p5,2047,42599766.841577
p5,2050,47733835.137339
p6,2010,5570982.9666
p6,2015,7537745.324884
p6,2020,6350324.843933
p6,2023,7553635.637347
p6,2026,10406488.670969
p6,2029,14713982.759557
p6,2032,15403907.492889
p6,2035,16828404.713877
p6,2038,18929146.080003
p6,2041,20493247.750115
p6,2044,18382386.467126
p6,2047,19238454.788615
p6,2050,21123030.749389
p7,2010,104379.6804
p7,2015,240594.439404
p7,2020,-601730.07384
p7,2023,-1482114.767287
p7,2026,-1003220.568574
p7,2029,-11149049.083057
p7,2032,-23307681.829782
p7,2035,-25493456.824873
p7,2038,-28181281.860115
p7,2041,-29149885.122049
p7,2044,-29889074.314017
p7,2047,-28505790.811898
p7,2050,-30051095.616206
p8,2010,911410.986465
p8,2015,961572.319365
p8,2020,813688.527165
p8,2023,965235.237892
p8,2026,-81276.94131
p8,2029,-1313758.139871
p8,2032,-1566548.47573
p8,2035,-1213271.204163
p8,2038,-2401994.481763
p8,2041,-2612447.46308
p8,2044,-2840415.398048
p8,2047,-4916024.720136
p8,2050,-7694626.654402
p9,2010,5896607.468772
p9,2015,2963785.93256
p9,2020,27091674.176914
p9,2023,16309440.87773
p9,2026,15314427.880381
p9,2029,-1263390.430672
p9,2032,12386680.00783
p9,2035,14896743.245017
p9,2038,9838330.931296
p9,2041,16159058.240341
p9,2044,36097862.416882
p9,2047,43121690.07971
p9,2050,45235630.361883
p10,2010,40893965.256418
p10,2015,9115986.069062
