sys_costs,r,t,Value
inv_h2_production,p31,2029,58248237.095419
inv_h2_production,p99,2047,272876502.315982
inv_h2_production,p127,2041,3844442568.084468
inv_h2_production,p127,2044,146739759.809835
inv_h2_production,p127,2047,535423097.29909
inv_h2_production,p127,2050,98313287.235498
inv_h2_storage,p6,2047,0.0
inv_h2_storage,p6,2050,-0.0
inv_h2_storage,p9,2032,-0.0
inv_h2_storage,p9,2035,0.0
inv_h2_storage,p11,2032,-0.0
inv_h2_storage,p11,2035,0.0
inv_h2_storage,p18,2044,-0.0
inv_h2_storage,p18,2047,0.0
inv_h2_storage,p25,2038,-0.0
inv_h2_storage,p25,2041,0.0
inv_h2_storage,p26,2038,-0.0
inv_h2_storage,p26,2041,0.0
inv_h2_storage,p27,2047,-0.0
inv_h2_storage,p27,2050,0.0
inv_h2_storage,p31,2029,12161980.568437
inv_h2_storage,p35,2035,1e-06
inv_h2_storage,p35,2038,-1e-06
inv_h2_storage,p63,2035,1e-06
inv_h2_storage,p63,2038,-1e-06
inv_h2_storage,p64,2035,-0.0
inv_h2_storage,p64,2038,0.0
inv_h2_storage,p65,2035,-0.0
inv_h2_storage,p65,2038,0.0
inv_h2_storage,p66,2035,0.0
inv_h2_storage,p66,2038,-0.0
inv_h2_storage,p72,2038,-0.0
inv_h2_storage,p72,2041,0.0
inv_h2_storage,p74,2050,-0.0
inv_h2_storage,p89,2035,0.0
inv_h2_storage,p89,2038,-0.0
inv_h2_storage,p90,2035,-0.0
inv_h2_storage,p90,2038,0.0
inv_h2_storage,p91,2047,0.0
inv_h2_storage,p91,2050,-0.0
inv_h2_storage,p94,2035,-0.0
inv_h2_storage,p94,2038,0.0
inv_h2_storage,p95,2044,1e-06
inv_h2_storage,p95,2047,-1e-06
inv_h2_storage,p99,2038,-0.0
inv_h2_storage,p99,2041,0.0
inv_h2_storage,p99,2044,-0.0
inv_h2_storage,p99,2047,105238505.587682
inv_h2_storage,p99,2050,568759362.250128
inv_h2_storage,p100,2032,1e-06
inv_h2_storage,p100,2035,8e-06
inv_h2_storage,p100,2038,-9e-06
inv_h2_storage,p112,2038,0.0
inv_h2_storage,p112,2041,-0.0
inv_h2_storage,p116,2032,-0.0
inv_h2_storage,p116,2035,0.0
inv_h2_storage,p121,2035,2e-06
inv_h2_storage,p121,2038,-2e-06
inv_h2_storage,p123,2032,0.0
inv_h2_storage,p123,2035,-0.0
inv_h2_storage,p123,2038,-0.0
inv_h2_storage,p123,2041,0.0
inv_h2_storage,p125,2032,-0.0
inv_h2_storage,p125,2035,0.0
inv_h2_storage,p126,2032,0.0
inv_h2_storage,p126,2035,-0.0
inv_h2_storage,p127,2029,0.0
