,,damage_$,damage_$,damage_$,damage_$,damage_$,damage_$,mortality,mortality,mortality,mortality,mortality,mortality
,,count,mean,std,min,50%,max,count,mean,std,min,50%,max
state_abbr,year,,,,,,,,,,,,
AZ,2047,6.0,3994792.703333333,2609502.638274991,1178614.93,3109968.005,8201704.7299999995,6.0,0.57625,0.3763592100640026,0.16999999999999998,0.44875,1.183
AZ,2050,6.0,2833671.2600000002,1808114.4545990124,872620.63,2234089.815,5720508.18,6.0,0.40878333333333333,0.2607883464932179,0.12589999999999998,0.32235,0.8251000000000001
CA,2010,6.0,627693427.2133332,310478951.32334894,314423795.6,601380559.9549999,1014706075.16,6.0,90.54043333333334,44.7844260700823,45.3535,86.745,146.36430000000001
CA,2015,6.0,491432643.02833337,240014698.12241846,255527906.09,478438558.42499995,771735973.98,6.0,70.88573333333333,34.62042964948105,36.8581,69.01145,111.3175
CA,2020,6.0,264626460.515,129151701.367033,134497071.69,250935148.845,401627102.26,6.0,38.17058333333333,18.629178779260954,19.400399999999998,36.1957,57.9319
CA,2023,6.0,187901844.38166666,90848476.20980425,100967854.53,184758793.3,282906361.73,6.0,27.103516666666664,13.104248942753898,14.5639,26.650199999999998,40.8072
CA,2026,6.0,123552418.28833331,61183526.2461786,60076896.370000005,115054897.54999998,194654544.45,6.0,17.821566666666666,8.825251804830652,8.6658,16.5959,28.0775
CA,2029,6.0,108687296.33833332,54418685.532238804,51387043.02,99949803.305,174398627.73,6.0,15.677449999999999,7.849541694328401,7.4123,14.41705,25.156
CA,2032,6.0,114315247.04,58136362.46872336,52098981.33,103309285.68,186963874.53,6.0,16.48915,8.385723592809388,7.5149,14.90165,26.9681
CA,2035,6.0,104449498.91166665,52865888.165748775,48056955.989999995,94699336.86,169401597.10999998,6.0,15.066133333333333,7.625511106717153,6.932,13.659749999999999,24.435
CA,2038,6.0,111942738.48333333,58004336.20140109,49055942.35,99412154.655,187027158.47,6.0,16.147000000000002,8.366664623851012,7.0761,14.339649999999999,26.9773
CA,2041,6.0,104458212.09833334,54206620.70745559,45632401.67,92625276.26,174750461.38,6.0,15.06735,7.818904498393621,6.582199999999999,13.36045,25.2064
CA,2044,6.0,87288785.77499999,45106723.062870055,38574733.870000005,77986606.495,146114622.16,6.0,12.59075,6.5062925030312,5.5642000000000005,11.24895,21.076
CA,2047,6.0,90687860.175,47081754.470477104,39695553.29,80671425.585,152512759.60999998,6.0,13.081116666666667,6.791228119395392,5.7258,11.63635,21.999
CA,2050,6.0,96948925.73,53187803.292739496,38570963.97,83256925.12,173225261.29,6.0,13.984200000000001,7.671949995666031,5.5637,12.00925,24.9865
CO,2010,6.0,715706984.7300001,383098192.0370204,301807858.71999997,634275540.5250001,1267081223.0100002,6.0,103.23575000000001,55.25929426855722,43.5336,91.48984999999999,182.76770000000002
CO,2015,6.0,585326234.8483334,316508119.14865124,242227401.18,514582638.9250001,1045316569.28,6.0,84.4292,45.65411613859149,34.9396,74.2249,150.7796
CO,2020,6.0,423923500.99666667,230797659.36268058,173374806.43,370953318.82,761753553.23,6.0,61.14801666666667,33.290983789213364,25.0081,53.50745,109.8777
CO,2023,6.0,482354745.8,260877100.15865046,199840232.03,424560867.73,862523825.04,6.0,69.57631666666667,37.629658522894765,28.8256,61.23995,124.413
CO,2026,6.0,264769635.58166668,143482887.5953646,109616989.69,233296214.86,475245675.04999995,6.0,38.1912,20.69639596461181,15.811499999999999,33.6514,68.5509
CO,2029,6.0,75942497.11500001,42468780.510254145,29621303.55,65195364.455,139487360.22,6.0,10.954166666666666,6.125835493927883,4.272600000000001,9.404,20.1201
CO,2032,6.0,80529896.90499999,44823158.44586435,31642248.31,69304841.69,147264161.59,6.0,11.615900000000002,6.4654073084377295,4.5642000000000005,9.99675,21.2418
CO,2035,6.0,78061722.31333333,43456590.010545745,30692157.400000002,67229000.38,142868637.37,6.0,11.259833333333333,6.268361901379552,4.4270000000000005,9.69725,20.6079
CO,2038,6.0,13624052.681666667,9524431.139072318,3450390.19,10092699.15,29088609.200000003,6.0,1.9651666666666667,1.3738299031054269,0.49770000000000003,1.4558,4.1958
CO,2041,6.0,14403020.253333332,10054576.829878908,3659699.79,10679871.545,30724321.27,6.0,2.0775333333333332,1.4502813446592584,0.5279,1.5405,4.4317
CO,2044,6.0,13384614.621666668,9394393.777028387,3357196.85,9886222.545,28642760.95,6.0,1.9306333333333334,1.3550276449824434,0.4843,1.4260000000000002,4.1314
CO,2047,6.0,11760337.455,8271779.042203492,2935396.87,8674482.455,25200151.409999996,6.0,1.6963333333333332,1.1931195391353988,0.4234,1.2512500000000002,3.6349
CO,2050,6.0,11181548.098333335,7970755.411517396,2703308.49,8173688.635,24158757.39,6.0,1.6128666666666664,1.1497114171246046,0.3899,1.179,3.4847
DC,2010,6.0,880265598.7516665,550768211.649753,280464653.61,701015605.535,1750864595.99,6.0,126.97215,79.4444692618624,40.4551,101.11654999999999,252.55
DC,2015,6.0,249342916.07166663,156087644.08028445,79448309.16000001,198663059.495,496404018.47,6.0,35.96595,22.514563956403865,11.4598,28.655749999999998,71.6028
DC,2020,6.0,219918590.85166666,136348023.16393563,69994744.03,173486575.435,429436722.55,6.0,31.721733333333333,19.667278099286303,10.0962,25.0242,61.943299999999994
DC,2023,6.0,163771234.22166666,101156914.12155758,52098665.66,128622500.37,317031983.13,6.0,23.622866666666667,14.591178385540582,7.514900000000001,18.5529,45.7297
DC,2026,6.0,209242785.78833333,131399243.22435042,66693203.06,167202298.015,418937245.81,6.0,30.181833333333334,18.953427566080673,9.62,24.1178,60.4288
DC,2029,6.0,95292796.30333333,58517038.33058193,30287869.71,74252029.09,181618979.65,6.0,13.745316666666662,8.440687683220288,4.3688,10.710349999999998,26.1973
DC,2032,6.0,89173835.87833335,54859613.62357801,28351279.369999997,69667480.65,170844324.08,6.0,12.86271666666667,7.9131188535031285,4.0895,10.049050000000001,24.6431
DC,2035,6.0,87894895.78333335,54177951.0106231,27952804.97,68849021.06,169268876.27,6.0,12.678249999999998,7.814795201603173,4.032,9.931049999999999,24.415899999999997
DC,2038,6.0,86992718.835,53690704.10127342,27670967.87,68255040.49,168077032.26999998,6.0,12.548083333333333,7.744533876849314,3.9913,9.845300000000002,24.244
DC,2041,6.0,87276562.10666667,53771165.96679186,27754218.270000003,68321596.105,167869554.15,6.0,12.589033333333333,7.756134442792147,4.0033,9.8549,24.214
DC,2044,6.0,86314068.99666667,53271507.86204667,27455075.55,67722016.21000001,166763156.67000002,6.0,12.4502,7.684016766509558,3.9602,9.768450000000001,24.0544
DC,2047,6.0,62902647.03666667,38915309.44988342,20014812.479999997,49498177.47,122231865.58,6.0,9.073266666666667,5.613271205515253,2.887,7.13975,17.6311
DC,2050,6.0,35460801.644999996,21679422.190570265,11261791.450000001,27429653.865000002,66610170.28,6.0,5.11495,3.127098189536107,1.6244,3.9565,9.608
DE,2010,6.0,118728708.63666666,80764190.1606021,30915794.22,87327888.88499999,244668147.31,6.0,17.1258,11.64967428214197,4.4594000000000005,12.59645,35.291700000000006
DE,2015,6.0,44433129.055,30673105.536775485,11459879.18,32946999.71,93655110.05,6.0,6.4091499999999995,4.424390831176649,1.653,4.75235,13.5091
DE,2020,6.0,43300365.06666667,29912512.644380428,11162767.86,32119008.21,91361627.32000001,6.0,6.245783333333333,4.314697298961616,1.6101,4.63295,13.1783
DE,2023,6.0,38011344.23166666,26334760.596745428,9781862.450000001,28237712.955000002,80532558.68,6.0,5.482833333333335,3.7985993585355464,1.4109,4.07305,11.6162
DE,2026,6.0,61121256.085,40809544.490057714,16136349.2,44423519.125,121758284.55,6.0,8.816316666666665,5.8864956231756995,2.3276000000000003,6.40775,17.5628
DE,2029,6.0,13023008.116666665,8662484.350961465,3448972.69,9439149.695,25737243.589999996,6.0,1.8784833333333333,1.2495069674342223,0.49750000000000005,1.3615499999999998,3.7123999999999997
DE,2032,6.0,3875547.4949999996,2693467.297100265,995440.9199999999,2883618.62,8246894.02,6.0,0.5590166666666666,0.38850514239410866,0.1436,0.41595,1.1895
DE,2035,6.0,3875262.283333333,2693172.6658412423,995389.1,2883354.725,8245879.95,6.0,0.5589666666666667,0.388462341375154,0.1436,0.4159,1.1894
DE,2038,6.0,3874953.5283333343,2692853.7378529757,995333.01,2883069.045,8244782.17,6.0,0.5589333333333334,0.3883974287590827,0.1436,0.4159,1.1892
DE,2041,6.0,4332122.62,3190159.7098415466,1078119.7,3306725.185,9875386.34,6.0,0.6248833333333333,0.4601652373513961,0.1555,0.477,1.4245
DE,2044,6.0,4210882.815,3078161.3549241154,1051889.44,3204679.285,9524147.32,6.0,0.6073666666666667,0.4439793583790429,0.1517,0.46225,1.3737
DE,2047,6.0,4635801.213333333,3580865.797439789,1126985.83,3602908.8600000003,11074856.6,6.0,0.6686833333333332,0.5164774086701824,0.1626,0.5197,1.5974
DE,2050,6.0,5040243.694999999,4089207.2042132877,1197344.65,3984645.6399999997,12572087.42,6.0,0.7270166666666666,0.5898282374273603,0.1727,0.5748,1.8134
FL,2010,6.0,2125536335.176667,1057684303.5459841,1022524164.91,1973405480.555,3390799100.4500003,6.0,306.5937333333333,152.56358436422065,147.4919,284.64985,489.0991
FL,2015,6.0,1347581238.6499999,669855596.4459934,648578898.65,1248857967.37,2136084462.9900002,6.0,194.37918333333334,96.6220503994904,93.55290000000001,180.139,308.1153
FL,2020,6.0,376065064.1933333,189509642.74394837,174156844.48,340468498.78,599932379.48,6.0,54.2448,27.3354257760877,25.1209,49.11019999999999,86.53609999999999
FL,2023,6.0,931058199.5716667,463284320.6124058,445767115.1,858280038.8249999,1467842577.81,6.0,134.29870000000003,66.82555528921552,64.2989,123.80085000000001,211.7262
FL,2026,6.0,814781035.8516666,405755524.0323318,389147515.15,749926056.06,1284804383.3,6.0,117.52651666666667,58.52737958649495,56.13190000000001,108.17165,185.32399999999998
FL,2029,6.0,791979179.1883334,394650606.86188656,377856484.37,729150312.6949999,1252577781.8,6.0,114.23745000000001,56.92557144646858,54.5032,105.17485,180.67539999999997
FL,2032,6.0,773186804.6916666,385268639.6646835,368895079.17,711757384.535,1222356984.01,6.0,111.52681666666666,55.57230444919184,53.21059999999999,102.666,176.3165
FL,2035,6.0,708752842.7333332,353437068.22028875,337446069.8,651737328.28,1121534414.04,6.0,102.23264999999999,50.98081259543633,48.6743,94.00854999999999,161.7735
FL,2038,6.0,192553491.25333333,99274727.41064858,84704035.2,170099785.85,314957441.24,6.0,27.774533333333334,14.319663222529595,12.2181,24.5357,45.430499999999995
FL,2041,6.0,184351795.32666668,95200769.5232803,80734327.77,162254078.835,300846004.49,6.0,26.5915,13.732032380969688,11.6454,23.404049999999998,43.3949
FL,2044,6.0,162663949.45333335,83692742.26637,71828511.51,143824914.325,264930039.66,6.0,23.463166666666666,12.072057757924565,10.3609,20.74575,38.2143
FL,2047,6.0,79886499.15666668,41988020.423683695,33646115.36,68651950.49,130687292.35999998,6.0,11.523083333333334,6.056465436347066,4.8533,9.902550000000002,18.8507
FL,2050,6.0,48433187.50333333,26761319.70650503,18543636.8,40080456.099999994,83561469.33,6.0,6.986133333333334,3.8601238584618836,2.6747,5.78135,12.053099999999999
GA,2010,6.0,2643727385.8383336,1329885479.371619,1317690431.5400002,2558565077.25,4449208132.27,6.0,381.33920000000006,191.82668690614452,190.0677,369.0551,641.7672
GA,2015,6.0,855012919.0433334,434273396.52441716,423556481.32,828934735.74,1463627412.77,6.0,123.32963333333332,62.640880726141354,61.095099999999995,119.568,211.118
GA,2020,6.0,471137817.75,240728104.21294668,232574334.10999998,457228610.72499996,814273148.26,6.0,67.95833333333333,34.72335250598172,33.547200000000004,65.95205,117.45320000000001
GA,2023,6.0,1409937606.0383332,713801168.898391,699850772.8,1366148128.7549999,2400301267.38,6.0,203.37366666666665,102.96088098338451,100.9486,197.0573,346.2268
GA,2026,6.0,902678389.32,457917668.2043661,447504612.07000005,874957404.4599999,1542034169.27,6.0,130.20505,66.05138120550546,64.5495,126.20649999999999,222.4276
GA,2029,6.0,970142010.7166666,491666148.0771354,481235008.93999994,940188647.3499999,1654572544.62,6.0,139.93619999999999,70.91939477505429,69.4148,135.61565,238.66049999999998
GA,2032,6.0,942759538.2133335,477773411.25262886,467661312.07,913646396.255,1607783835.6699998,6.0,135.9865,68.9154909372051,67.4569,131.7871,231.91160000000002
GA,2035,6.0,688842982.6616668,349377321.8598226,341533702.71,667667183.825,1176376869.95,6.0,99.36081666666666,50.395254912041736,49.2639,96.3063,169.6842
GA,2038,6.0,121435550.72000001,63578288.75043983,59174060.06,118285124.53999999,217210559.03,6.0,17.516233333333332,9.170732161101787,8.5354,17.06185,31.3311
GA,2041,6.0,121139124.39500003,63412688.6855453,59034430.37,117993676.825,216634603.68,6.0,17.4735,9.146805097519023,8.5153,17.019849999999998,31.248
GA,2044,6.0,109626169.56166667,57122350.50677668,53547717.98,106709908.25,194869211.48000002,6.0,15.812800000000001,8.239489543897728,7.7239,15.39215,28.1085
GA,2047,6.0,107797488.52166666,55541338.617121615,52966069.81999999,104754408.84,188658805.64000002,6.0,15.549033333333332,8.011441264508319,7.64,15.1101,27.212699999999998
GA,2050,6.0,26557196.30333333,14869125.580873182,12186438.33,25603259.53,51123731.39,6.0,3.830683333333333,2.1447729776521025,1.7578,3.6931000000000003,7.3742
IA,2010,6.0,1147716509.11,643633821.7339953,425195682.77,928137547.38,1962579281.1,6.0,165.55008333333333,92.83969626045568,61.3315,133.87734999999998,283.08840000000004
IA,2015,6.0,1150244008.665,655175081.0403631,413237203.83,916402797.095,1981227278.04,6.0,165.91464999999997,94.50445365849696,59.6066,132.18465,285.7783
IA,2020,6.0,719861406.9933333,405749829.57742405,264356147.0,581497596.4449999,1243052352.91,6.0,103.83498333333334,58.52655149545092,38.1316,83.87700000000001,179.3015
IA,2023,6.0,746183595.57,421536758.88758135,272770531.63,601273276.565,1289128252.44,6.0,107.63175000000001,60.8037426999605,39.3452,86.7295,185.9477
IA,2026,6.0,755875050.1466666,427883180.87763923,275147754.44,607566090.425,1305773249.77,6.0,109.0297,61.719120676691425,39.688199999999995,87.63715,188.34859999999998
IA,2029,6.0,444614825.38166666,251388197.85494065,162235174.82,357847960.27,767913766.27,6.0,64.13261666666666,36.26093824784001,23.401400000000002,51.61715,110.7662
IA,2032,6.0,384068032.53833336,217392763.90875405,139823783.98000002,308698124.77,663291488.8,6.0,55.39913333333333,31.357402316752367,20.1686,44.52755,95.6751
IA,2035,6.0,288978143.015,163892173.47001773,104772819.13,231678726.55,498893306.28,6.0,41.683083333333336,23.640308197095628,15.1127,33.41805,71.9619
IA,2038,6.0,44576092.09166667,24553468.43663315,17337466.509999998,37523342.095,78372522.45,6.0,6.429766666666666,3.541645562541044,2.5008,5.41245,11.3047
IA,2041,6.0,49313650.745000005,27069296.627236776,19341854.65,41725195.565,86733253.97,6.0,7.1132,3.9045335916086055,2.7901,6.0186,12.5107
IA,2044,6.0,51206255.26,28106229.875411157,20109477.46,43387416.66,90207832.21,6.0,7.386166666666668,4.054114420519809,2.9007,6.25835,13.0119
IA,2047,6.0,49399976.64333334,27128229.81882591,19391731.32,41864630.79,87120725.23,6.0,7.125600000000001,3.913037352236751,2.7972,6.0387,12.566500000000001
IA,2050,6.0,44198279.89666667,24320247.134440776,17328241.740000002,37503272.989999995,78330778.11,6.0,6.375333333333334,3.5080475656220327,2.4995000000000003,5.40965,11.2987
ID,2010,6.0,1472747.5883333336,731821.298793836,763159.0700000001,1452627.3050000002,2427130.12,6.0,0.2124,0.10554731640359218,0.1101,0.20950000000000002,0.35009999999999997
ID,2015,6.0,2587020.9533333336,1259654.5948814177,1371505.18,2547308.245,4036679.6,6.0,0.37318333333333337,0.18170235459857603,0.1978,0.3675,0.5823
ID,2020,6.0,2893639.891666667,1418345.8985040616,1506547.0599999998,2831792.275,4607215.91,6.0,0.4173833333333333,0.2045856927223081,0.2173,0.4085,0.6646
ID,2023,6.0,2488044.6133333333,1212814.5388738653,1293101.37,2414725.725,3872881.36,6.0,0.3589,0.17495192482507876,0.1865,0.34825,0.5588000000000001
ID,2026,6.0,2307739.098333333,1142028.0449858338,1172585.31,2237291.01,3756696.4,6.0,0.33288333333333336,0.16470881478131844,0.1693,0.3227,0.5419
ID,2029,6.0,2022734.9416666667,1008395.4737143783,1005392.68,1940310.54,3334238.86,6.0,0.29173333333333334,0.14545836059390557,0.145,0.27985,0.4809
ID,2032,6.0,1707359.9133333333,861916.3857000162,823320.25,1615720.97,2868126.83,6.0,0.24633333333333332,0.12430991379076194,0.1189,0.23310000000000003,0.41369999999999996
ID,2035,6.0,1648136.885,834090.7743372252,789488.89,1554485.6099999999,2776775.09,6.0,0.23775,0.12035056709463399,0.1139,0.2242,0.40059999999999996
ID,2038,6.0,2011697.5466666666,1010063.1484783785,997741.47,1937356.6749999998,3369590.77,6.0,0.2901666666666667,0.14572044011279497,0.1439,0.27945,0.486
ID,2041,6.0,2074383.6766666668,1037865.479040666,1045093.3400000001,2015657.59,3459387.5799999996,6.0,0.2992333333333333,0.14970096414741846,0.1508,0.29079999999999995,0.499
ID,2044,6.0,1992414.5133333334,992906.5987356011,997685.12,1921576.37,3288848.94,6.0,0.2873833333333334,0.14322489192408794,0.1439,0.2772,0.4744
ID,2047,6.0,1904409.705,932198.0014696025,986779.8099999999,1854079.4300000002,3013920.33,6.0,0.27471666666666666,0.13442025764990437,0.1424,0.2675,0.4348
ID,2050,6.0,1374830.6083333334,711989.2611417512,618372.7100000001,1253590.94,2360091.16,6.0,0.19831666666666667,0.10269577238945463,0.08929999999999999,0.18075,0.34040000000000004
IL,2010,6.0,3906967197.043333,1933416987.3378215,1934168943.07,3706547954.8999996,6278652096.37,6.0,563.5527000000001,278.8818517387031,278.9905,534.64355,905.6515999999999
IL,2015,6.0,2396390881.9083333,1184474352.0779903,1187850830.62,2272527891.525,3836390504.51,6.0,345.6626833333333,170.8521726282861,171.3392,327.79635,553.3725000000001
IL,2020,6.0,864356718.4416666,433027491.111169,409441770.22,797684002.055,1396190166.3,6.0,124.67738333333334,62.46115346582759,59.0591,115.0603,201.39049999999997
IL,2023,6.0,922958230.3916668,458561435.0093903,449758762.88,867022448.6800001,1486349083.26,6.0,133.1303,66.14431768870247,64.87450000000001,125.06195,214.3956
IL,2026,6.0,708684596.5633334,353951331.0794412,340203000.97,660540012.2750001,1148515434.26,6.0,102.2228,51.05503360711851,49.0719,95.27825,165.6654
IL,2029,6.0,220343103.17999998,112814065.716703,98140227.62,194582639.1,352045315.57,6.0,31.782916666666665,16.272598119958186,14.156,28.067149999999998,50.7801
IL,2032,6.0,77426582.48833333,40081940.09829453,33667935.66,67607447.735,125162066.87,6.0,11.168266666666668,5.781535839434593,4.8565,9.7519,18.0537
IL,2035,6.0,85784532.47500001,44118500.28971763,37855121.14,75578225.32,138480350.06,6.0,12.373783333333336,6.363774891184216,5.4604,10.9016,19.974800000000002
IL,2038,6.0,50873713.31,27320783.184608318,20513323.66,42780824.02,84423807.36,6.0,7.3382,3.9407868884272337,2.959,6.17085,12.1776
IL,2041,6.0,28386351.881666664,15001650.544610094,11837273.14,24355291.96,47013052.79,6.0,4.094533333333334,2.1639438178165964,1.7076,3.513,6.7814000000000005
IL,2044,6.0,21851104.14333333,11577554.356220584,9074564.57,18747911.085,36435917.64,6.0,3.1518833333333327,1.669958657472294,1.3089,2.7043,5.2557
IL,2047,6.0,155740.6416666667,78084.32352504911,75364.84999999999,146911.44,257418.64,6.0,0.022466666666666666,0.011262089800151066,0.0109,0.0212,0.037200000000000004
IL,2050,6.0,35212.85,17654.810724064984,17039.94,33216.575,58202.17,6.0,0.005083333333333333,0.002530941853671606,0.0025,0.0048000000000000004,0.0084
IN,2010,6.0,5762632667.311666,2817598199.3843317,3053552012.63,5697798911.3949995,9121591263.369999,6.0,831.2195333333334,406.4189006075906,440.45360000000005,821.8676500000001,1315.7259
IN,2015,6.0,2788288370.0783334,1364948458.8571804,1478185469.89,2760991278.46,4429830428.99,6.0,402.19111666666663,196.88429744415288,213.2179,398.2537,638.9721
IN,2020,6.0,883229107.9266667,433706092.9305453,465320493.71,873200962.125,1415358362.94,6.0,127.39961666666666,62.559082859083425,67.11930000000001,125.9531,204.1556
IN,2023,6.0,2211162927.53,1082878754.0031416,1170781882.04,2188476859.24,3517145556.28,6.0,318.94485000000003,156.19772155871865,168.87709999999998,315.6725,507.32370000000003
IN,2026,6.0,1421213802.1833332,696355204.1014528,752822398.12,1407658036.905,2263862978.3999996,6.0,205.00023333333334,100.44431251999622,108.5895,203.04495000000003,326.5464
IN,2029,6.0,1111629795.8633335,544768784.5266259,589218347.49,1101705184.495,1771676577.77,6.0,160.34486666666666,78.57909206422958,84.9907,158.9133,255.55200000000002
IN,2032,6.0,753412627.3116666,369356725.96765023,399133895.38,746658382.235,1202018405.7,6.0,108.67450000000001,53.27710870244368,57.572199999999995,107.70025000000001,173.3827
IN,2035,6.0,708767742.415,347425380.4999388,374936469.8,701628530.9250001,1130360072.33,6.0,102.2348,50.11365532554974,54.082,101.205,163.0465
IN,2038,6.0,86718788.17833334,43824668.30633262,41926036.85,82303156.875,146163842.64000002,6.0,12.508583333333334,6.321365430796314,6.0476,11.871649999999999,21.0831
