i,v,r,t,Value
battery_4,new1,p6,2026,533.947011
battery_4,new1,p6,2029,1140.660276
battery_4,new1,p6,2032,1954.039762
battery_4,new1,p6,2035,2566.096383
battery_4,new1,p6,2038,2746.967985
battery_4,new1,p6,2041,3209.820679
battery_4,new1,p6,2044,3245.9448
battery_4,new1,p6,2047,80603.535571
battery_4,new1,p6,2050,76936.930767
battery_4,new1,p7,2026,60.861415
battery_4,new1,p7,2029,104.968411
battery_4,new1,p7,2032,185.798728
battery_4,new1,p7,2035,247.632667
battery_4,new1,p7,2038,248.638064
battery_4,new1,p7,2041,-0.0
battery_4,new1,p7,2044,867934.894046
battery_4,new1,p7,2047,1783294.087372
battery_4,new1,p7,2050,1515199.022062
battery_4,new1,p8,2029,222387.603577
battery_4,new1,p8,2032,212419.185935
battery_4,new1,p8,2035,258345.34295
battery_4,new1,p8,2038,233805.701635
battery_4,new1,p8,2041,224851.57918
battery_4,new1,p8,2044,368851.187283
battery_4,new1,p8,2047,390584.691872
battery_4,new1,p8,2050,363271.437012
battery_4,new1,p9,2020,967.60441
battery_4,new1,p9,2023,1099039.910046
battery_4,new1,p9,2026,2348549.746066
battery_4,new1,p9,2029,2696693.148972
battery_4,new1,p9,2032,2859942.177212
battery_4,new1,p9,2035,2896936.556594
battery_4,new1,p9,2038,2046191.77636
battery_4,new1,p9,2041,3517540.350281
battery_4,new1,p9,2044,3756889.578691
battery_4,new1,p9,2047,3690784.535715
battery_4,new1,p9,2050,3961085.809066
battery_4,new1,p10,2020,19165.631588
battery_4,new1,p10,2023,4929904.184675
battery_4,new1,p10,2026,8426322.017182
battery_4,new1,p10,2029,8918536.741202
battery_4,new1,p10,2032,8915348.238981
battery_4,new1,p10,2035,9053753.975703
battery_4,new1,p10,2038,2961202.660597
battery_4,new1,p10,2041,140415.050647
battery_4,new1,p10,2044,139929.205275
battery_4,new1,p10,2047,134259.333216
battery_4,new1,p10,2050,386964.868166
battery_4,new1,p11,2020,42932.139854
battery_4,new1,p11,2023,393008.440181
battery_4,new1,p11,2026,829224.614971
battery_4,new1,p11,2029,995132.557328
battery_4,new1,p11,2032,1044507.622709
battery_4,new1,p11,2035,643018.666434
battery_4,new1,p11,2038,424210.79528
battery_4,new1,p11,2041,1393246.649904
battery_4,new1,p11,2044,1374596.253559
battery_4,new1,p11,2047,1324617.163885
battery_4,new1,p11,2050,1325196.337224
battery_4,new1,p12,2029,38844.021195
battery_4,new1,p12,2032,39477.096456
battery_4,new1,p12,2035,40268.837367
battery_4,new1,p12,2038,78319.07546
battery_4,new1,p12,2041,81716.944606
battery_4,new1,p12,2044,45484.343534
battery_4,new1,p12,2047,44398.55723
battery_4,new1,p12,2050,40016.211281
battery_4,new1,p13,2023,56312.802668
battery_4,new1,p13,2026,801990.955353
battery_4,new1,p13,2029,1342736.357522
battery_4,new1,p13,2032,1449806.699173
battery_4,new1,p13,2035,1572846.201877
battery_4,new1,p13,2038,1356133.751222
battery_4,new1,p13,2041,1148524.663042
battery_4,new1,p13,2044,612003.874597
battery_4,new1,p13,2047,627028.869825
battery_4,new1,p13,2050,572246.032031
battery_4,new1,p15,2023,10926.935225
battery_4,new1,p15,2026,46240.13967
battery_4,new1,p15,2029,84933.032674
battery_4,new1,p15,2032,76812.30073
battery_4,new1,p15,2035,143182.374932
battery_4,new1,p16,2023,397.596
battery_4,new1,p16,2026,863.387649
battery_4,new1,p16,2029,1361.5983
battery_4,new1,p16,2032,1291.247816
battery_4,new1,p16,2035,2438.533141
battery_4,new1,p16,2047,37858.098597
battery_4,new1,p16,2050,37091.446871
battery_4,new1,p18,2026,2043.3
battery_4,new1,p18,2029,24959.348226
battery_4,new1,p18,2032,62010.527849
battery_4,new1,p18,2035,105706.630127
battery_4,new1,p18,2038,108352.169294
battery_4,new1,p21,2038,321415.123944
battery_4,new1,p21,2041,321184.685023
battery_4,new1,p21,2044,340825.677102
battery_4,new1,p21,2047,362888.079163
battery_4,new1,p21,2050,356659.260515
battery_4,new1,p22,2041,399998.026922
battery_4,new1,p22,2044,547977.052403
battery_4,new1,p22,2047,609496.207394
battery_4,new1,p22,2050,671568.998416
battery_4,new1,p23,2038,99031.183933
battery_4,new1,p23,2041,93716.747763
battery_4,new1,p23,2044,109285.52212
battery_4,new1,p23,2047,120484.473593
battery_4,new1,p23,2050,105746.744633
battery_4,new1,p24,2038,614794.709613
battery_4,new1,p24,2041,649284.705593
battery_4,new1,p24,2044,769853.756538
battery_4,new1,p24,2047,938804.003287
battery_4,new1,p24,2050,767387.786263
battery_4,new1,p25,2041,0.0
battery_4,new1,p25,2044,2227085.25199
battery_4,new1,p25,2047,2289460.619138
battery_4,new1,p25,2050,2171836.497609
battery_4,new1,p27,2041,-0.0
battery_4,new1,p28,2023,943018.905168
battery_4,new1,p28,2026,1164601.064786
battery_4,new1,p28,2029,1540633.58973
battery_4,new1,p28,2032,1555367.371642
battery_4,new1,p28,2035,1738606.964014
battery_4,new1,p28,2038,347897.396265
battery_4,new1,p29,2035,63729.65519
battery_4,new1,p29,2038,65777.841573
battery_4,new1,p29,2041,67883.127866
battery_4,new1,p29,2044,67569.692471
battery_4,new1,p29,2047,67166.30474
battery_4,new1,p30,2029,579241.905245
battery_4,new1,p30,2032,637389.972632
battery_4,new1,p30,2035,875951.992315
battery_4,new1,p30,2038,2824371.154644
battery_4,new1,p30,2041,3550843.897397
battery_4,new1,p30,2044,2735361.552171
battery_4,new1,p30,2047,2781411.403088
battery_4,new1,p30,2050,2615127.57321
battery_4,new1,p31,2023,89914.337743
battery_4,new1,p31,2026,307235.043409
battery_4,new1,p31,2029,319588.072673
battery_4,new1,p31,2032,324239.280217
battery_4,new1,p31,2035,368751.849356
battery_4,new1,p31,2038,808493.727633
battery_4,new1,p31,2041,523419.523732
battery_4,new1,p31,2044,546471.712393
battery_4,new1,p31,2047,618667.256204
battery_4,new1,p31,2050,556025.948238
battery_4,new1,p32,2047,1164.068104
battery_4,new1,p32,2050,56769.424577
battery_4,new1,p33,2023,6009.243897
battery_4,new1,p33,2026,5574.769993
battery_4,new1,p33,2029,7240.20536
battery_4,new1,p33,2032,7173.376675
battery_4,new1,p33,2035,7822.356778
battery_4,new1,p33,2041,0.0
battery_4,new1,p34,2023,284282.942989
battery_4,new1,p34,2026,250559.366842
battery_4,new1,p34,2029,333600.661718
battery_4,new1,p34,2032,336002.121116
battery_4,new1,p34,2035,354235.608826
battery_4,new1,p34,2038,620511.686887
battery_4,new1,p34,2041,1205586.878618
battery_4,new1,p34,2044,1603631.976374
battery_4,new1,p34,2047,1732376.022505
battery_4,new1,p34,2050,1642588.476391
battery_4,new1,p37,2032,0.0
battery_4,new1,p38,2041,0.0
battery_4,new1,p39,2032,124717.001623
battery_4,new1,p39,2035,313386.398816
battery_4,new1,p39,2038,327310.576588
battery_4,new1,p39,2041,833974.230215
battery_4,new1,p39,2044,865626.966215
battery_4,new1,p39,2047,801491.132589
battery_4,new1,p39,2050,754060.10964
battery_4,new1,p40,2023,1512.39559
battery_4,new1,p40,2026,1592.285828
battery_4,new1,p40,2029,1757.789203
battery_4,new1,p40,2032,1765.297519
battery_4,new1,p40,2035,1977.41255
battery_4,new1,p40,2041,19568.814069
battery_4,new1,p40,2044,21587.810262
battery_4,new1,p40,2047,23221.630102
battery_4,new1,p40,2050,26404.285681
battery_4,new1,p41,2032,-0.0
battery_4,new1,p41,2041,891684.686862
battery_4,new1,p41,2044,1030060.601165
battery_4,new1,p41,2047,1091252.923031
battery_4,new1,p41,2050,1282265.730185
battery_4,new1,p42,2041,-0.0
battery_4,new1,p43,2023,1024.849191
battery_4,new1,p43,2026,1016.814551
battery_4,new1,p43,2029,282791.892642
battery_4,new1,p43,2032,479351.776579
battery_4,new1,p43,2035,731311.713965
battery_4,new1,p43,2038,724426.342425
battery_4,new1,p43,2041,725406.432729
battery_4,new1,p43,2044,321984.686501
battery_4,new1,p44,2038,377535.418867
battery_4,new1,p44,2041,380082.957897
battery_4,new1,p44,2044,2231857.210986
battery_4,new1,p44,2047,2361146.218137
battery_4,new1,p44,2050,2547323.577088
battery_4,new1,p45,2044,370144.146632
battery_4,new1,p45,2047,355953.305185
battery_4,new1,p45,2050,389445.358302
battery_4,new1,p47,2032,530128.313667
battery_4,new1,p47,2035,821305.61179
battery_4,new1,p47,2038,1398150.219595
battery_4,new1,p47,2041,1420408.58344
battery_4,new1,p47,2044,1732957.411515
battery_4,new1,p47,2047,1363591.302668
battery_4,new1,p47,2050,1105233.484278
battery_4,new1,p48,2026,388182.447471
battery_4,new1,p48,2029,354592.574643
battery_4,new1,p48,2032,960587.247075
battery_4,new1,p48,2035,1409457.781516
battery_4,new1,p48,2038,1981219.032025
battery_4,new1,p48,2041,1865890.433661
battery_4,new1,p48,2044,1908742.937078
battery_4,new1,p48,2047,2542694.757711
battery_4,new1,p48,2050,3562132.099947
battery_4,new1,p49,2038,514242.731936
battery_4,new1,p49,2041,533638.277821
battery_4,new1,p49,2044,574784.734851
battery_4,new1,p49,2047,599074.805507
battery_4,new1,p49,2050,634138.064841
battery_4,new1,p51,2041,-0.0
battery_4,new1,p52,2035,217728.263681
battery_4,new1,p52,2038,778965.424672
battery_4,new1,p52,2041,823752.740653
battery_4,new1,p52,2044,837605.518337
battery_4,new1,p52,2047,840294.796393
battery_4,new1,p52,2050,730317.059604
battery_4,new1,p53,2047,33997.472792
battery_4,new1,p53,2050,708813.557394
battery_4,new1,p54,2047,18825.547624
battery_4,new1,p54,2050,20893.996385
battery_4,new1,p55,2035,0.0
battery_4,new1,p56,2047,118071.264677
battery_4,new1,p56,2050,121883.587215
battery_4,new1,p57,2032,15646.39774
battery_4,new1,p57,2035,16491.506836
battery_4,new1,p57,2038,15663.846356
battery_4,new1,p57,2041,15155.774188
battery_4,new1,p57,2044,17341.829884
battery_4,new1,p58,2044,3109341.676785
