,,damage_$,damage_$,damage_$,damage_$,damage_$,damage_$,mortality,mortality,mortality,mortality,mortality,mortality
,,count,mean,std,min,50%,max,count,mean,std,min,50%,max
state_abbr,year,,,,,,,,,,,,
AL,2050,6.0,25308840.709999997,13413393.000749232,11684194.020000001,23911002.42,45741872.88,6.0,3.6506166666666666,1.9347904945152758,1.6853,3.44905,6.5979
AR,2010,6.0,1009868399.0983334,496410164.54483765,514058819.04,973803918.665,1610614187.71,6.0,145.66648333333333,71.60373451842905,74.1493,140.46445,232.31990000000002
AR,2015,6.0,281674058.365,141154662.5001982,137737583.75,267905208.72500002,467437152.80999994,6.0,40.62951666666667,20.36058351535306,19.8677,38.64345,67.4246
AR,2020,6.0,184906021.975,93352416.86784253,89425006.67,175398401.45499998,310999008.37,6.0,26.67143333333333,13.465373993716872,12.899,25.3001,44.8593
AR,2023,6.0,1017466654.9016666,500412213.14416355,517506354.58,981079542.495,1625243430.21,6.0,146.76246666666668,72.18099610625131,74.64659999999999,141.5139,234.43
AR,2026,6.0,463353902.4566667,229151102.82897103,232368522.45999998,444272120.82500005,749042209.13,6.0,66.8356,33.053421426533134,33.5176,64.08315,108.0441
AR,2029,6.0,203491159.63166666,101513368.11969152,100299599.93,194004855.59000003,334824248.68,6.0,29.352183333333333,14.642613923533826,14.4675,27.983850000000004,48.2961
AR,2032,6.0,133145920.52500002,66569832.52616883,65286085.12,126659691.13000001,219892866.71,6.0,19.205366666666666,9.602219044297346,9.4171,18.269750000000002,31.717999999999996
AR,2035,6.0,71681343.55833334,35206390.255573176,36481609.120000005,69040589.75999999,113951716.64,6.0,10.339533333333334,5.078239925275948,5.2623,9.958549999999999,16.436700000000002
AR,2038,6.0,15557964.993333334,8540531.204807844,6680568.09,14226355.6,29005183.28,6.0,2.2441999999999998,1.2318847186323887,0.9637,2.0521,4.1838
AR,2041,6.0,11646035.991666667,6420350.41519297,4957347.83,10607325.39,21783433.779999997,6.0,1.6798666666666666,0.9260823627878174,0.715,1.5300500000000001,3.1421
AR,2044,6.0,15248061.051666668,9102787.36114305,5890905.15,13531561.1,30648101.060000002,6.0,2.1994166666666666,1.3129312966285276,0.85,1.95175,4.4206
AR,2047,6.0,6311297.918333334,3823132.2369784466,2383116.9299999997,5556783.17,12823465.23,6.0,0.9104166666666668,0.5515125797900412,0.3437,0.8016,1.8497999999999999
AR,2050,6.0,7640547.075,4888351.79694595,2695824.42,6616412.76,16204534.82,6.0,1.10205,0.705083855296659,0.3887,0.95435,2.3373
AZ,2010,6.0,419472975.2366667,224140238.22456205,171107230.19000003,356199923.96500003,700915898.02,6.0,60.50601666666666,32.330651372802045,24.681099999999997,51.37925,101.1022
AZ,2015,6.0,181290782.07166663,96807789.05174278,74372872.46000001,155347640.715,307346202.61,6.0,26.14988333333333,13.96385058992206,10.7278,22.4077,44.3326
AZ,2020,6.0,221593868.70666668,119644088.91698824,88762640.49000001,187291004.385,376506893.71999997,6.0,31.963316666666667,17.257910384332938,12.8032,27.01525,54.3086
AZ,2023,6.0,333968930.89,182498541.76873785,130639748.88000001,279085719.655,571781126.28,6.0,48.17276666666666,26.324126107938827,18.844,40.2562,82.4755
AZ,2026,6.0,313152449.27666664,172542040.4881733,120408617.76,259180733.115,537033318.5,6.0,45.17006666666666,24.88794772364059,17.3681,37.385000000000005,77.4633
AZ,2029,6.0,251459292.10500002,138090374.24523157,97331388.61,208816960.615,430562008.65,6.0,36.2712,19.918569331355098,14.039299999999999,30.120350000000002,62.1055
AZ,2032,6.0,227227537.5,129245938.92629851,82914825.82,185624763.26999998,406555970.77,6.0,32.77605,18.64282497184909,11.9601,26.77515,58.642900000000004
AZ,2035,6.0,123714811.79833333,67431557.65123287,48817468.12,104265209.75,213543926.25,6.0,17.844983333333335,9.726546627332164,7.0417,15.03945,30.802300000000002
AZ,2038,6.0,23512013.221666668,14849402.409351315,7373367.399999999,18638268.92,47107559.25,6.0,3.3913833333333336,2.141933384040378,1.0634000000000001,2.68845,6.7949
AZ,2041,6.0,22359386.598333333,14130444.812493468,6992340.84,17695144.310000002,44776174.440000005,6.0,3.2252166666666664,2.038201270156278,1.0086,2.5525,6.4586
AZ,2044,6.0,13824041.243333332,9114323.636711512,3997968.75,10687664.82,28532081.91,6.0,1.9940166666666663,1.3146846015933504,0.5767,1.5417,4.1155
