RPSCat,i,st,ast,t,Value
RPS_All,distpv,RI,RI,2038,1050855.69588
RPS_All,distpv,RI,RI,2044,1059984.88884
RPS_All,distpv,RI,RI,2047,1065120.05988
RPS_All,distpv,RI,RI,2050,1070397.87456
RPS_All,distpv,ME,MA,2041,2336949.280698
RPS_All,distpv,ME,CT,2026,2371528.791205
RPS_All,distpv,ME,CT,2029,3177743.030364
RPS_All,distpv,ME,CT,2032,1616260.759723
RPS_All,distpv,ME,CT,2038,2244621.346162
RPS_All,distpv,ME,ME,2026,779906.706785
RPS_All,distpv,ME,ME,2029,83984.025681
RPS_All,distpv,ME,ME,2032,1699805.669132
RPS_All,distpv,ME,ME,2035,3016827.690915
RPS_All,distpv,ME,ME,2038,782503.531838
RPS_All,distpv,ME,ME,2044,3053550.189435
RPS_All,distpv,ME,ME,2047,3069802.37628
RPS_All,distpv,ME,ME,2050,3088039.563045
RPS_All,H2-CT,WA,WA,2035,-0.0
RPS_All,H2-CT,AZ,AZ,2032,0.0
RPS_All,H2-CT,AZ,AZ,2044,0.0
RPS_All,H2-CT,NM,NM,2032,0.0
RPS_All,H2-CT,NM,NM,2044,-0.0
RPS_All,H2-CT,MN,MN,2041,-0.0
RPS_All,H2-CT,MN,MN,2044,-0.0
RPS_All,H2-CT,IA,IA,2047,0.0
RPS_All,H2-CT,WI,WI,2044,-0.0
RPS_All,H2-CT,TX,TX,2029,0.0
RPS_All,H2-CT,TX,TX,2035,-0.0
RPS_All,H2-CT,TX,TX,2038,0.0
RPS_All,H2-CT,TX,TX,2041,-0.0
RPS_All,H2-CT,TX,TX,2044,-0.0
RPS_All,H2-CT,TX,TX,2047,0.0
RPS_All,H2-CT,MO,MO,2035,0.0
RPS_All,H2-CT,MI,MI,2044,-0.0
RPS_All,H2-CT,MD,MD,2044,0.0
RPS_All,H2-CT,NY,NY,2041,1736866.355756
RPS_All,H2-CT,NY,NY,2044,1736866.355756
RPS_All,H2-CT,NY,NY,2047,2677207.413649
RPS_All,H2-CT,NY,NY,2050,2940469.251445
RPS_All,H2-CT,NH,NH,2029,-0.0
RPS_All,upv_1,OR,WA,2050,622946.893066
RPS_All,upv_1,OR,OR,2026,1293931.006588
RPS_All,upv_1,OR,OR,2029,1267317.404569
RPS_All,upv_1,OR,OR,2032,1236135.407586
RPS_All,upv_1,OR,OR,2035,1114189.998202
RPS_All,upv_1,OR,OR,2038,1073119.650396
RPS_All,upv_1,OR,OR,2041,928316.637419
RPS_All,upv_1,OR,OR,2044,862147.972406
RPS_All,upv_1,OR,OR,2047,850276.25868
RPS_All,upv_1,MN,MN,2026,2435376.151507
RPS_All,upv_1,MN,MN,2029,3002051.476077
RPS_All,upv_1,MN,MN,2032,3069223.959226
RPS_All,upv_1,MN,MN,2035,6864712.548321
RPS_All,upv_1,MN,MN,2038,9529566.929967
RPS_All,upv_1,MN,MN,2041,12397101.924207
RPS_All,upv_1,MN,MN,2044,12076208.621564
RPS_All,upv_1,MN,MN,2047,11568447.213077
RPS_All,upv_1,MN,MN,2050,9958153.578245
RPS_All,upv_1,WI,WI,2026,6041203.880769
RPS_All,upv_1,WI,WI,2029,16700541.86092
RPS_All,upv_1,WI,WI,2032,16388713.686737
RPS_All,upv_1,WI,WI,2035,19465518.578974
RPS_All,upv_1,WI,WI,2038,18413285.827454
RPS_All,upv_1,WI,WI,2041,20135891.870109
RPS_All,upv_1,WI,WI,2044,23378443.026545
RPS_All,upv_1,WI,WI,2047,23187524.06182
RPS_All,upv_1,WI,WI,2050,22955387.886735
RPS_All,upv_1,MI,MI,2026,7040115.326772
RPS_All,upv_1,MI,MI,2029,25097500.007969
RPS_All,upv_1,MI,MI,2032,32361785.464765
RPS_All,upv_1,MI,MI,2035,38379345.006524
RPS_All,upv_1,MI,MI,2038,39337235.212993
RPS_All,upv_1,MI,MI,2041,34578017.147009
RPS_All,upv_1,MI,MI,2044,30838439.427429
RPS_All,upv_1,MI,MI,2047,28549847.382753
RPS_All,upv_1,MI,MI,2050,26732443.152881
