sys_costs,r,t,Value
inv_converter_costs,p20,2041,28701958.503536
inv_converter_costs,p20,2047,36583501.045053
inv_converter_costs,p24,2047,46746376.93904
inv_converter_costs,p31,2041,35843629.786774
inv_converter_costs,p31,2047,60954600.700426
inv_converter_costs,p32,2047,8549427.532505
inv_converter_costs,p57,2041,83489433.603998
inv_converter_costs,p57,2047,306427099.250724
inv_h2_production,p8,2044,0.000238
inv_h2_production,p19,2032,101250118.857485
inv_h2_production,p19,2035,86335.241021
inv_h2_production,p37,2041,0.120295
inv_h2_production,p38,2041,0.164805
inv_h2_production,p42,2044,-3e-06
inv_h2_production,p48,2044,-0.000176
inv_h2_production,p48,2047,0.000197
inv_h2_production,p49,2041,0.014341
inv_h2_production,p57,2044,0.000225
inv_h2_production,p60,2047,1e-06
inv_h2_production,p62,2044,-1.3e-05
inv_h2_production,p64,2047,5e-06
inv_h2_production,p65,2044,-4e-06
inv_h2_production,p66,2044,-2e-06
inv_h2_production,p67,2044,-3.7e-05
inv_h2_production,p74,2041,0.016761
inv_h2_production,p81,2047,2.8e-05
inv_h2_production,p99,2047,272876502.315982
inv_h2_production,p125,2044,1e-06
inv_h2_production,p127,2041,897040077.814062
inv_h2_production,p130,2044,-0.0001
inv_h2_production,p133,2044,-0.0
inv_h2_production,p134,2044,0.000102
inv_h2_storage,p1,2044,0.0
inv_h2_storage,p1,2047,-0.0
inv_h2_storage,p3,2044,2e-06
inv_h2_storage,p3,2047,-2e-06
inv_h2_storage,p5,2038,-0.0
inv_h2_storage,p5,2041,0.0
inv_h2_storage,p6,2038,0.0
inv_h2_storage,p6,2041,-0.0
inv_h2_storage,p8,2038,-0.0
inv_h2_storage,p8,2041,0.0
inv_h2_storage,p8,2044,1.2e-05
inv_h2_storage,p8,2047,-1e-06
inv_h2_storage,p8,2050,-1.1e-05
inv_h2_storage,p9,2044,1e-06
inv_h2_storage,p9,2047,-1e-06
inv_h2_storage,p9,2050,-0.0
inv_h2_storage,p10,2038,0.0
inv_h2_storage,p10,2041,-0.0
inv_h2_storage,p10,2044,1e-06
inv_h2_storage,p10,2047,-1e-06
inv_h2_storage,p11,2044,5e-06
inv_h2_storage,p11,2047,-5e-06
inv_h2_storage,p13,2047,-0.0
inv_h2_storage,p13,2050,0.0
inv_h2_storage,p14,2029,0.0
inv_h2_storage,p14,2032,-0.0
inv_h2_storage,p14,2038,0.0
inv_h2_storage,p14,2041,-0.0
inv_h2_storage,p14,2044,-0.0
inv_h2_storage,p14,2047,0.0
inv_h2_storage,p15,2044,0.0
inv_h2_storage,p15,2047,-0.0
inv_h2_storage,p15,2050,0.0
inv_h2_storage,p16,2038,-0.0
inv_h2_storage,p16,2041,0.0
inv_h2_storage,p16,2044,0.0
inv_h2_storage,p16,2047,-0.0
inv_h2_storage,p18,2038,0.0
inv_h2_storage,p18,2041,-0.0
inv_h2_storage,p19,2032,1701871.950565
inv_h2_storage,p20,2035,-0.0
inv_h2_storage,p20,2041,0.0
inv_h2_storage,p24,2038,0.0
inv_h2_storage,p24,2041,-0.0
inv_h2_storage,p24,2044,-0.0
inv_h2_storage,p24,2047,0.0
inv_h2_storage,p28,2044,0.0
inv_h2_storage,p28,2047,-0.0
inv_h2_storage,p31,2038,-0.0
inv_h2_storage,p31,2041,0.0
inv_h2_storage,p32,2038,0.038443
inv_h2_storage,p32,2044,-0.038518
inv_h2_storage,p32,2047,7.5e-05
inv_h2_storage,p33,2038,0.0
inv_h2_storage,p33,2041,-0.0
inv_h2_storage,p36,2038,0.002976
inv_h2_storage,p36,2044,-0.003129
inv_h2_storage,p36,2047,0.000153
inv_h2_storage,p37,2038,0.059521
inv_h2_storage,p37,2044,-0.047289
inv_h2_storage,p37,2047,-0.012232
inv_h2_storage,p38,2038,-5.3e-05
inv_h2_storage,p38,2041,5.3e-05
inv_h2_storage,p38,2044,0.002845
inv_h2_storage,p38,2047,-0.00786
inv_h2_storage,p38,2050,0.005015
inv_h2_storage,p39,2038,0.000151
inv_h2_storage,p39,2041,0.001909
inv_h2_storage,p39,2044,0.000479
inv_h2_storage,p39,2047,-0.002538
inv_h2_storage,p41,2044,0.0
inv_h2_storage,p41,2047,-0.0
inv_h2_storage,p43,2038,2.8e-05
inv_h2_storage,p43,2041,-2.8e-05
inv_h2_storage,p43,2047,0.0
inv_h2_storage,p43,2050,-0.0
inv_h2_storage,p46,2044,-2.7e-05
inv_h2_storage,p46,2047,2.7e-05
inv_h2_storage,p47,2038,-0.0
inv_h2_storage,p47,2041,0.0
inv_h2_storage,p48,2044,4e-06
inv_h2_storage,p48,2047,-6e-06
inv_h2_storage,p48,2050,5e-06
inv_h2_storage,p49,2038,-0.002562
inv_h2_storage,p49,2044,0.002861
inv_h2_storage,p49,2047,-0.001375
inv_h2_storage,p49,2050,-0.00021
inv_h2_storage,p50,2038,0.000186
inv_h2_storage,p50,2044,0.001818
inv_h2_storage,p50,2047,-0.002004
inv_h2_storage,p51,2044,1e-06
inv_h2_storage,p51,2047,-1e-06
inv_h2_storage,p52,2038,0.012161
inv_h2_storage,p52,2044,0.000201
