eall,r,t,dr,Value
CH4,p35,2035,2.5,17186990.9471623
CH4,p35,2035,2.0,21296923.56496198
CH4,p35,2035,1.5,27648637.6106524
CH4,p35,2038,2.5,18680589.595682584
CH4,p35,2038,2.0,22946236.038791206
CH4,p35,2038,1.5,29418251.3317836
CH4,p35,2041,2.5,20490294.61512932
CH4,p35,2041,2.0,24986366.45513971
CH4,p35,2041,1.5,31767327.263024233
CH4,p35,2044,2.5,22395451.744090974
CH4,p35,2044,2.0,27141507.742838733
CH4,p35,2044,1.5,34408905.99092123
CH4,p35,2047,2.5,24288610.9741443
CH4,p35,2047,2.0,29280442.063922424
CH4,p35,2047,1.5,37028955.99432428
CH4,p35,2050,2.5,26087945.393982153
CH4,p35,2050,2.0,31305534.47277858
CH4,p35,2050,1.5,39504603.02517297
CH4,p36,2020,2.5,277755712.889191
CH4,p36,2020,2.0,341853185.09438884
CH4,p36,2020,1.5,491413953.573184
CH4,p36,2023,2.5,1115577398.505364
CH4,p36,2023,2.0,1386934063.0066686
CH4,p36,2023,1.5,1937185077.134314
CH4,p36,2026,2.5,999957730.7523723
CH4,p36,2026,2.0,1252959084.3162255
CH4,p36,2026,1.5,1710771057.4317694
CH4,p36,2029,2.5,591887946.7976208
CH4,p36,2029,2.0,746293498.1361306
CH4,p36,2029,1.5,1000419301.3807613
CH4,p36,2032,2.5,612575472.6141683
CH4,p36,2032,2.0,767206174.439104
CH4,p36,2032,1.5,1011046896.5476563
CH4,p36,2035,2.5,535306040.70525587
CH4,p36,2035,2.0,663314006.9608605
CH4,p36,2035,1.5,861144500.2649769
CH4,p36,2038,2.5,641707344.868129
CH4,p36,2038,2.0,788238943.3025837
CH4,p36,2038,1.5,1010562747.8238251
CH4,p36,2041,2.5,763009533.4865263
CH4,p36,2041,2.0,930432488.6760159
CH4,p36,2041,1.5,1182939240.7650821
CH4,p36,2044,2.5,639253638.7141571
CH4,p36,2044,2.0,774724608.5078858
CH4,p36,2044,1.5,982164531.0045327
