i,r,t,Value
battery_4,p1,2038,-0.0
battery_4,p1,2044,0.0
battery_4,p2,2044,0.0
battery_4,p3,2038,0.0
battery_4,p5,2047,-0.0
battery_4,p6,2026,-115.678214
battery_4,p6,2029,-212.683826
battery_4,p6,2032,-340.660704
battery_4,p6,2035,-426.264297
battery_4,p6,2038,-471.472401
battery_4,p6,2041,-586.470714
battery_4,p6,2044,-8779.468316
battery_4,p6,2047,-24966.67297
battery_4,p6,2050,-22316.055629
battery_4,p7,2026,-11.900515
battery_4,p7,2029,-18.686122
battery_4,p7,2032,-34.552076
battery_4,p7,2035,-42.996185
battery_4,p7,2038,-45.132843
battery_4,p7,2041,-0.0
battery_4,p7,2044,-148643.604184
battery_4,p7,2047,-240582.991917
battery_4,p7,2050,-227227.407068
battery_4,p8,2029,-39357.5517
battery_4,p8,2032,-37263.075456
battery_4,p8,2035,-41400.299715
battery_4,p8,2038,-49941.517542
battery_4,p8,2041,-50946.171155
battery_4,p8,2044,-9056.385016
battery_4,p8,2047,-9375.622419
battery_4,p8,2050,-29628.564754
battery_4,p9,2020,-177.038754
battery_4,p9,2023,-194270.160377
battery_4,p9,2026,-430948.370297
battery_4,p9,2029,-472682.04838
battery_4,p9,2032,-505303.383808
battery_4,p9,2035,-511877.82641
battery_4,p9,2038,-368043.163126
battery_4,p9,2041,-708469.130362
battery_4,p9,2044,-867813.181665
battery_4,p9,2047,-886988.159691
battery_4,p9,2050,-909662.563246
battery_4,p10,2020,-3515.004264
battery_4,p10,2023,-871434.407941
battery_4,p10,2026,-1545221.781754
battery_4,p10,2029,-1577078.317573
battery_4,p10,2032,-1571802.847552
battery_4,p10,2035,-1600110.526013
battery_4,p10,2038,-524199.375742
battery_4,p10,2047,0.0
battery_4,p11,2020,-7565.885956
battery_4,p11,2023,-69380.998164
battery_4,p11,2026,-158502.387576
battery_4,p11,2029,-175646.117371
battery_4,p11,2032,-184365.065448
battery_4,p11,2035,-113472.557727
battery_4,p11,2038,-75700.35655
battery_4,p11,2041,-198848.475343
battery_4,p11,2044,-192288.615869
battery_4,p11,2047,-191933.894054
battery_4,p11,2050,-193483.47616
battery_4,p12,2029,-6873.780685
battery_4,p12,2032,-6984.861005
battery_4,p12,2035,-6902.328944
battery_4,p12,2038,-13348.83712
battery_4,p12,2041,-16053.383477
battery_4,p12,2044,-7974.458772
battery_4,p12,2047,-8459.179381
battery_4,p12,2050,-8770.937287
battery_4,p13,2023,-10097.267375
battery_4,p13,2026,-143623.180074
battery_4,p13,2029,-240859.498763
battery_4,p13,2032,-256523.979805
battery_4,p13,2035,-278868.774296
battery_4,p13,2038,-250377.81404
battery_4,p13,2041,-276677.945103
battery_4,p13,2044,-163054.720063
battery_4,p13,2047,-173239.362145
battery_4,p13,2050,-176193.158778
battery_4,p14,2047,-0.0
battery_4,p15,2023,-2976.140224
battery_4,p15,2026,-8731.801667
battery_4,p15,2029,-15168.298099
battery_4,p15,2032,-14867.030603
battery_4,p15,2035,-23740.255354
