eall,r,t,Value_emit,dr,Value_scc,dtau,Value
N2O,p113,2030,183.393035,2.5,44712.0,0.8622968659605048,5162507.228879106
N2O,p113,2030,183.393035,2.0,66395.0,0.887971382186192,7894308.847366566
N2O,p113,2030,183.393035,1.5,103137.0,0.914542192517872,12629844.681316301
N2O,p113,2031,140.10223,2.5,45693.0,0.8412652350834192,3932100.3594012246
N2O,p113,2031,140.10223,2.0,67645.0,0.8705601786139138,6023882.298388087
N2O,p113,2031,140.10223,1.5,104727.0,0.9010267906580018,9652467.453942092
N2O,p113,2032,140.10223,2.5,46674.0,0.8207465708130922,3918556.179010028
N2O,p113,2032,140.10223,2.0,68895.0,0.8534903711901114,6014898.583108285
N2O,p113,2032,140.10223,1.5,106316.0,0.887711123800987,9654110.585089214
N2O,p113,2033,140.10223,2.5,47655.0,0.8007283617688704,3903333.546764383
N2O,p113,2033,140.10223,2.0,70145.0,0.8367552658726582,6003951.183345652
N2O,p113,2033,140.10223,1.5,107906.0,0.874592240198017,9653686.526425792
N2O,p113,2034,156.025047,2.5,48636.0,0.7811984017257273,4328231.174029345
N2O,p113,2034,156.025047,2.0,71394.0,0.8203482998751551,6671926.450698181
N2O,p113,2034,156.025047,1.5,109495.0,0.8616672317221843,10747937.152358674
N2O,p113,2035,156.025047,2.5,49617.0,0.7621447821714413,4307836.735647268
N2O,p113,2035,156.025047,2.0,72644.0,0.8042630390932893,6655629.119771676
N2O,p113,2035,156.025047,1.5,111085.0,0.848933233223827,10742867.20760143
N2O,p113,2036,156.025047,2.5,50598.0,0.7435558850453087,4285862.352454543
N2O,p113,2036,156.025047,2.0,73894.0,0.7884931755816562,6637405.760895848
N2O,p113,2036,156.025047,1.5,112674.0,0.836387421895396,10735504.49650599
N2O,p113,2037,5259.2046629999995,2.5,51578.0,0.7254203756539598,143671706.51629972
N2O,p113,2037,5259.2046629999995,2.0,75144.0,0.773032525080055,223053518.85119104
N2O,p113,2037,5259.2046629999995,1.5,114264.0,0.8240270166457105,361549592.603189
N2O,p113,2038,5259.2046629999995,2.5,52559.0,0.7077271957599608,142833467.90492448
N2O,p113,2038,5259.2046629999995,2.0,76394.0,0.7578750245882894,222317601.43554294
N2O,p113,2038,5259.2046629999995,1.5,115853.0,0.8118492774834588,361160042.40682673
N2O,p113,2039,5259.2046629999995,2.5,53540.0,0.6904655568389862,141950650.9827916
N2O,p113,2039,5259.2046629999995,2.0,77644.0,0.7430147299885189,221524786.69484484
N2O,p113,2039,5259.2046629999995,1.5,117443.0,0.7998515049098116,360706115.30762213
N2O,p113,2040,8697.945746,2.5,54521.0,0.67362493350145,233236003.8147191
N2O,p113,2040,8697.945746,2.0,78894.0,0.7284458137142342,364968054.6817426
N2O,p113,2040,8697.945746,1.5,119032.0,0.7880310393200115,595690508.0304903
N2O,p113,2041,8697.945746,2.5,55632.0,0.6571950570745855,232184159.32317787
N2O,p113,2041,8697.945746,2.0,80304.0,0.7141625624649355,364206660.30373156
N2O,p113,2041,8697.945746,1.5,120809.0,0.7763852604138046,595648697.3959026
N2O,p113,2042,8697.945746,2.5,56744.0,0.641165909341059,231048947.7302834
N2O,p113,2042,8697.945746,2.0,81714.0,0.700159374965623,363334806.16865623
N2O,p113,2042,8697.945746,1.5,122586.0,0.7649115866145859,595478024.395828
N2O,p113,2043,11375.113937999999,2.5,57855.0,0.6255277164303016,300566200.6973562
N2O,p113,2043,11375.113937999999,2.0,83124.0,0.6864307597702186,473888158.16895163
N2O,p113,2043,11375.113937999999,1.5,124362.0,0.7536074744971291,778369090.0168744
N2O,p113,2044,11375.113937999999,2.5,58966.0,0.6102709428588309,298866368.4496407
N2O,p113,2044,11375.113937999999,2.0,84535.0,0.6729713331080575,472482587.445691
N2O,p113,2044,11375.113937999999,1.5,126139.0,0.7424704182237725,777823795.07876
N2O,p113,2045,11375.113937999999,2.5,60078.0,0.5953862857159326,297075597.65681446
N2O,p113,2045,11375.113937999999,2.0,85945.0,0.6597758167726053,470944462.9387748
N2O,p113,2045,11375.113937999999,1.5,127916.0,0.7314979489889384,777124622.2844607
N2O,p113,2046,10727.218992,2.5,61189.0,0.5808646689911537,278376387.36273664
N2O,p113,2046,10727.218992,2.0,87355.0,0.6468390360515739,442555830.4303205
N2O,p113,2046,10727.218992,1.5,129693.0,0.7206876344718607,732061696.9384274
N2O,p113,2047,10727.218992,2.5,62301.0,0.56669723804015,276522319.4362745
N2O,p113,2047,10727.218992,2.0,88765.0,0.6341559176976214,440881508.83253473
N2O,p113,2047,10727.218992,1.5,131469.0,0.7100370782973997,731119664.8576438
N2O,p113,2048,10727.218992,2.5,63412.0,0.5528753541855124,274588761.95610595
N2O,p113,2048,10727.218992,2.0,90176.0,0.6217214879388445,439107568.01648164
N2O,p113,2048,10727.218992,1.5,133246.0,0.6995439195048273,730051073.5968258
N2O,p113,2049,11424.110223000001,2.5,64523.0,0.5393905894492803,290293447.0238306
N2O,p113,2049,11424.110223000001,2.0,91586.0,0.6095308705282789,465633387.4083117
N2O,p113,2049,11424.110223000001,1.5,135023.0,0.6892058320244606,776204242.7593554
N2O,p113,2050,11424.110223000001,2.5,65635.0,0.5262347214139321,288094060.54727507
N2O,p113,2050,11424.110223000001,2.0,92996.0,0.597579284831646,463531356.7428466
N2O,p113,2050,11424.110223000001,1.5,136799.0,0.6790205241620302,774792021.058241
N2O,p114,2023,20835.516962,2.5,38076.0,1.025,593712776.3054211
N2O,p114,2023,20835.516962,2.0,57816.0,1.02,897117698.6814998
N2O,p114,2023,20835.516962,1.5,92040.0,1.015,1421162906.2828953
N2O,p114,2024,20835.516962,2.5,39024.0,1.0,593653447.4707261
N2O,p114,2024,20835.516962,2.0,59041.0,1.0,898162494.6729997
N2O,p114,2024,20835.516962,1.5,93625.0,1.0,1424272345.7217798
N2O,p114,2025,14013.561328999998,2.5,39972.0,0.9756097560975612,399004195.80451703
N2O,p114,2025,14013.561328999998,2.0,60267.0,0.9803921568627452,604539734.560874
N2O,p114,2025,14013.561328999998,1.5,95210.0,0.9852216748768474,959758511.243875
N2O,p114,2026,14013.561328999998,2.5,40920.0,0.9518143961927424,398504604.2551941
N2O,p114,2026,14013.561328999998,2.0,61492.0,0.9611687812379854,604733077.6348722
N2O,p114,2026,14013.561328999998,1.5,96796.0,0.9706617486471404,961326193.1686618
N2O,p114,2027,14013.561328999998,2.5,41868.0,0.928599410919749,397792021.814283
N2O,p114,2027,14013.561328999998,2.0,62718.0,0.9423223345470444,604696054.2468765
N2O,p114,2027,14013.561328999998,1.5,98381.0,0.9563169937410252,962628144.7745992
N2O,p114,2028,1355.310575,2.5,42816.0,0.9059506447997552,38383660.37469403
N2O,p114,2028,1355.310575,2.0,63944.0,0.9238454260265142,58456777.497344464
N2O,p114,2028,1355.310575,1.5,99966.0,0.9421842302867244,93201714.92622033
N2O,p114,2029,1355.310575,2.5,43764.0,0.8838542876095173,38276607.61962954
N2O,p114,2029,1355.310575,2.0,65169.0,0.905730809829916,58408486.91018308
N2O,p114,2029,1355.310575,1.5,101552.0,0.9282603254056396,93281179.1889787
N2O,p114,2030,1355.310575,2.5,44712.0,0.8622968659605048,38151943.12485094
N2O,p114,2030,1355.310575,2.0,66395.0,0.887971382186192,58340494.02776919
N2O,p114,2030,1355.310575,1.5,103137.0,0.914542192517872,93337034.62181914
N2O,p114,2031,6910.452123,2.5,45693.0,0.8412652350834192,193948313.8596242
N2O,p114,2031,6910.452123,2.0,67645.0,0.8705601786139138,297124108.71403027
N2O,p114,2031,6910.452123,1.5,104727.0,0.9010267906580018,476101730.9237872
N2O,p114,2032,6910.452123,2.5,46674.0,0.8207465708130922,193280255.8983866
N2O,p114,2032,6910.452123,2.0,68895.0,0.8534903711901114,296680992.7527231
N2O,p114,2032,6910.452123,1.5,106316.0,0.887711123800987,476182777.3077311
N2O,p114,2033,6910.452123,2.5,47655.0,0.8007283617688704,192529409.38209948
N2O,p114,2033,6910.452123,2.0,70145.0,0.8367552658726582,296141019.3209582
N2O,p114,2033,6910.452123,1.5,107906.0,0.874592240198017,476161860.88769335
N2O,p114,2034,6111.601155,2.5,48636.0,0.7811984017257273,169539590.92417228
N2O,p114,2034,6111.601155,2.0,71394.0,0.8203482998751551,261343638.00039145
N2O,p114,2034,6111.601155,1.5,109495.0,0.8616672317221843,421003591.2645659
N2O,p114,2035,6111.601155,2.5,49617.0,0.7621447821714413,168740727.69312012
N2O,p114,2035,6111.601155,2.0,72644.0,0.8042630390932893,260705261.09598428
N2O,p114,2035,6111.601155,1.5,111085.0,0.848933233223827,420804998.2769018
N2O,p114,2036,6111.601155,2.5,50598.0,0.7435558850453087,167879977.0105642
