eall,r,t,Value_emit,Value_scc,product
CH4,p1,2010,380322.539537,800,304258031.6296
CH4,p1,2015,168924.450769,1200,202709340.92279997
CH4,p1,2020,371471.72823799995,1600,594354765.1808
CH4,p1,2023,128528.129814,1840,236491758.85776
CH4,p1,2026,392083.627678,2080,815533945.57024
CH4,p1,2029,301583.137807,2320,699672879.7122401
CH4,p1,2032,750781.765935,2580,1937016956.1123002
CH4,p1,2035,775788.099923,2850,2210996084.78055
CH4,p1,2038,1721826.226145,3120,5372097825.5724
CH4,p1,2041,2042629.4401439999,3390,6924513802.08816
CH4,p1,2044,1950573.400357,3660,7139098645.306621
CH4,p1,2047,2124885.8104850003,3930,8350801235.206051
CH4,p1,2050,2565814.187088,4200,10776419585.7696
CH4,p10,2010,7007367.517200001,800,5605894013.76
CH4,p10,2015,7753321.725950999,1200,9303986071.1412
CH4,p10,2020,3556389.318153,1600,5690222909.0448
CH4,p10,2023,4771313.524243,1840,8779216884.60712
CH4,p10,2026,3651908.109319,2080,7595968867.38352
CH4,p10,2029,3660412.163288,2320,8492156218.82816
CH4,p10,2032,4893856.200034,2580,12626148996.08772
CH4,p10,2035,4327118.997606,2850,12332289143.1771
CH4,p10,2038,6414507.7563000005,3120,20013264199.656002
CH4,p10,2041,5931226.609005,3390,20106858204.52695
CH4,p10,2044,5548411.015352,3660,20307184316.18832
CH4,p10,2047,5435297.052208,3930,21360717415.17744
CH4,p10,2050,5113068.435184,4200,21474887427.7728
CH4,p100,2015,478756.959454,1200,574508351.3448
CH4,p100,2020,648798.65176,1600,1038077842.8160001
CH4,p100,2023,604556.279227,1840,1112383553.77768
CH4,p100,2026,678802.223484,2080,1411908624.84672
CH4,p100,2029,517825.080074,2320,1201354185.7716799
CH4,p100,2032,428792.062387,2580,1106283520.95846
CH4,p100,2035,372078.911074,2850,1060424896.5609
CH4,p100,2038,253146.668152,3120,789817604.63424
CH4,p100,2041,261997.11044299998,3390,888170204.40177
CH4,p100,2044,222035.36254,3660,812649426.8964
CH4,p101,2010,12962312.301228,800,10369849840.982399
CH4,p101,2015,14427791.699189,1200,17313350039.0268
CH4,p101,2020,15617718.890461,1600,24988350224.7376
CH4,p101,2023,14329933.638542999,1840,26367077894.919117
CH4,p101,2026,12065201.936832,2080,25095620028.610558
CH4,p101,2029,9409018.142159,2320,21828922089.80888
CH4,p101,2032,9597992.357459001,2580,24762820282.244225
CH4,p101,2035,10125200.842184,2850,28856822400.2244
CH4,p101,2038,10741918.253558999,3120,33514784951.104076
CH4,p101,2041,10625455.476381999,3390,36020294064.934975
CH4,p101,2044,11112568.388146998,3660,40672000300.61801
CH4,p101,2047,10984249.339491,3930,43168099904.19963
CH4,p101,2050,10995490.096563999,4200,46181058405.568794
CH4,p102,2010,5327857.600899,800,4262286080.7191997
CH4,p102,2015,6148407.805213,1200,7378089366.2556
CH4,p102,2020,6263027.793616,1600,10020844469.785599
CH4,p102,2023,6099985.572801,1840,11223973453.95384
CH4,p102,2026,4910975.288302001,2080,10214828599.668161
CH4,p102,2029,4532230.405399,2320,10514774540.52568
CH4,p102,2032,4631557.618151,2580,11949418654.82958
CH4,p102,2035,4974648.8649349995,2850,14177749265.064749
CH4,p102,2038,5392484.449776,3120,16824551483.30112
CH4,p102,2041,5662080.076591001,3390,19194451459.643494
CH4,p102,2044,6079626.954546001,3660,22251434653.638363
CH4,p102,2047,6263222.176499,3930,24614463153.641068
CH4,p102,2050,6528553.503267,4200,27419924713.7214
CH4,p103,2010,5376248.691488,800,4300998953.1904
CH4,p103,2015,5387483.409624,1200,6464980091.5488
CH4,p103,2020,5190196.429809,1600,8304314287.694401
CH4,p103,2023,4380216.866442,1840,8059599034.253279
CH4,p103,2026,3836356.902828,2080,7979622357.88224
CH4,p103,2029,2735221.030921,2320,6345712791.73672
CH4,p103,2032,3732334.9852330005,2580,9629424261.901142
CH4,p103,2035,2978476.5637600003,2850,8488658206.716001
CH4,p103,2038,2022762.419414,3120,6311018748.57168
CH4,p103,2041,1780265.222012,3390,6035099102.62068
CH4,p103,2044,1817373.129742,3660,6651585654.8557205
CH4,p103,2047,1729783.706158,3930,6798049965.20094
CH4,p103,2050,1658238.044393,4200,6964599786.4506
CH4,p104,2010,73413.109768,800,58730487.814399995
CH4,p104,2015,535193.201704,1200,642231842.0448
CH4,p104,2020,578060.084756,1600,924896135.6096
CH4,p104,2023,698802.4572780001,1840,1285796521.39152
CH4,p104,2026,682977.793184,2080,1420593809.8227198
CH4,p104,2029,268506.46447299997,2320,622934997.5773599
CH4,p104,2032,217706.533307,2580,561682855.93206
CH4,p104,2035,272079.494773,2850,775426560.10305
CH4,p104,2038,145790.459817,3120,454866234.62904
CH4,p104,2041,87350.757726,3390,296119068.69114
CH4,p104,2044,87483.650853,3660,320190162.12198
CH4,p104,2047,87682.15467999999,3930,344590867.89239997
CH4,p104,2050,87583.24771499999,4200,367849640.40299994
CH4,p105,2010,2564034.965356,800,2051227972.2847998
CH4,p105,2015,2406363.677543,1200,2887636413.0516
CH4,p105,2020,2250106.68536,1600,3600170696.576
CH4,p105,2023,1594304.544353,1840,2933520361.60952
CH4,p105,2026,1599094.809708,2080,3326117204.19264
CH4,p105,2029,1624540.2553990001,2320,3768933392.5256805
CH4,p105,2032,1554614.219463,2580,4010904686.21454
CH4,p105,2035,1782635.788076,2850,5080511996.016601
CH4,p105,2038,3327317.597074,3120,10381230902.87088
CH4,p105,2041,3099842.8804329997,3390,10508467364.66787
CH4,p105,2044,3328513.9964149995,3660,12182361226.878899
CH4,p105,2047,3328162.063888,3930,13079676911.07984
CH4,p105,2050,3436288.48063,4200,14432411618.646
CH4,p106,2010,99718.90383499999,800,79775123.06799999
CH4,p106,2015,218668.77951,1200,262402535.412
CH4,p106,2020,723105.528529,1600,1156968845.6464
CH4,p106,2023,126296.271331,1840,232385139.24904
CH4,p106,2026,117381.883417,2080,244154317.50736
CH4,p106,2029,75091.747975,2320,174212855.30200002
CH4,p106,2032,127732.587191,2580,329550074.95278
CH4,p106,2035,1726142.8862239998,2850,4919507225.7383995
CH4,p106,2038,2051000.0642720002,3120,6399120200.528641
CH4,p106,2041,1728268.606757,3390,5858830576.90623
CH4,p106,2044,1682536.272169,3660,6158082756.13854
CH4,p106,2047,1682844.6731739999,3930,6613579565.573819
CH4,p106,2050,1788722.689611,4200,7512635296.3662
CH4,p107,2010,5726548.553288,800,4581238842.6304
CH4,p107,2015,3264293.1896650004,1200,3917151827.5980005
CH4,p107,2020,2053883.138043,1600,3286213020.8687997
CH4,p107,2023,3238865.520819,1840,5959512558.30696
CH4,p107,2026,2778834.259459,2080,5779975259.67472
CH4,p107,2029,2014902.276613,2320,4674573281.74216
CH4,p107,2032,2544132.772518,2580,6563862553.09644
CH4,p107,2035,2890091.7837340003,2850,8236761583.641901
CH4,p107,2038,2556740.12909,3120,7977029202.760799
CH4,p107,2041,2325080.413077,3390,7882022600.33103
CH4,p107,2044,2218509.897705,3660,8119746225.6003
CH4,p107,2047,2396858.791966,3930,9419655052.42638
CH4,p107,2050,2212140.898833,4200,9290991775.0986
CH4,p108,2010,1084447.861141,800,867558288.9128
CH4,p108,2015,174860.32709500002,1200,209832392.51400003
CH4,p108,2020,920536.194363,1600,1472857910.9808
CH4,p108,2023,620514.724721,1840,1141747093.48664
CH4,p108,2026,771540.947391,2080,1604805170.57328
CH4,p108,2029,555142.46271,2320,1287930513.4872
CH4,p108,2032,505353.188985,2580,1303811227.5813
CH4,p108,2035,654110.59014,2850,1864215181.899
CH4,p108,2038,518502.415641,3120,1617727536.79992
CH4,p108,2041,430732.625487,3390,1460183600.40093
CH4,p108,2044,416641.57526,3660,1524908165.4516
CH4,p108,2047,498140.371007,3930,1957691658.05751
CH4,p108,2050,579324.797406,4200,2433164149.1052
CH4,p109,2010,3909355.5479690004,800,3127484438.3752003
CH4,p109,2015,5100635.486331001,1200,6120762583.597201
CH4,p109,2020,5088179.479749,1600,8141087167.598399
CH4,p109,2023,3826167.025666,1840,7040147327.22544
CH4,p109,2026,3672292.0868329997,2080,7638367540.612639
CH4,p109,2029,4188266.041599,2320,9716777216.50968
CH4,p109,2032,3962609.566144,2580,10223532680.65152
CH4,p109,2035,3928886.9599149995,2850,11197327835.75775
CH4,p109,2038,3675502.684043,3120,11467568374.214159
CH4,p109,2041,3590688.714811,3390,12172434743.20929
CH4,p109,2044,3534267.757588,3660,12935419992.77208
CH4,p109,2047,3393519.727579,3930,13336532529.38547
CH4,p109,2050,3169646.0494500003,4200,13312513407.69
CH4,p11,2010,1056859.823039,800,845487858.4311999
CH4,p11,2015,1039402.661588,1200,1247283193.9056
CH4,p11,2020,416220.179786,1600,665952287.6576
CH4,p11,2023,645840.6794789999,1840,1188346850.24136
CH4,p11,2026,487552.47996799997,2080,1014109158.33344
CH4,p11,2029,569786.226142,2320,1321904044.64944
CH4,p11,2032,530746.337838,2580,1369325551.62204
CH4,p11,2035,713007.096262,2850,2032070224.3467002
CH4,p11,2038,716257.413006,3120,2234723128.57872
CH4,p11,2041,674767.2299149999,3390,2287460909.4118495
CH4,p11,2044,661853.901243,3660,2422385278.54938
CH4,p11,2047,629557.108733,3930,2474159437.32069
CH4,p11,2050,619136.706157,4200,2600374165.8594003
CH4,p110,2010,501334.269386,800,401067415.5088
CH4,p110,2015,288484.29518200003,1200,346181154.21840006
CH4,p110,2020,377732.266793,1600,604371626.8687999
CH4,p110,2023,82898.533404,1840,152533301.46336
CH4,p110,2026,80676.147384,2080,167806386.55872
CH4,p110,2029,87938.73715999999,2320,204017870.21119997
CH4,p110,2032,143161.350073,2580,369356283.18834
CH4,p110,2035,163804.751018,2850,466843540.4013
CH4,p110,2038,219226.416585,3120,683986419.7452
CH4,p110,2041,213041.958358,3390,722212238.8336201
CH4,p110,2044,247426.34525199997,3660,905580423.6223199
CH4,p110,2047,252749.103879,3930,993303978.24447
CH4,p110,2050,268595.946277,4200,1128102974.3634
CH4,p111,2010,1465055.7754499998,800,1172044620.36
CH4,p111,2015,1714767.5519370001,1200,2057721062.3244002
CH4,p111,2020,3060883.422076,1600,4897413475.3216
CH4,p111,2023,2777671.2972290004,1840,5110915186.9013605
CH4,p111,2026,3105398.2523470004,2080,6459228364.881761
CH4,p111,2029,3639228.894509,2320,8443011035.2608795
CH4,p111,2032,3331242.2687040004,2580,8594605053.25632
CH4,p111,2035,3323628.840303,2850,9472342194.86355
CH4,p111,2038,3394164.117397,3120,10589792046.27864
CH4,p111,2041,3359508.083528,3390,11388732403.15992
CH4,p111,2044,3442238.72107,3660,12598593719.1162
CH4,p111,2047,3951971.3273500004,3930,15531247316.485502
CH4,p111,2050,4189298.609268,4200,17595054158.9256
CH4,p112,2010,8741593.355215,800,6993274684.172
CH4,p112,2015,10278412.54047,1200,12334095048.564001
CH4,p112,2020,7260916.967573,1600,11617467148.1168
CH4,p112,2023,7867490.363642001,1840,14476182269.10128
CH4,p112,2026,7261432.377054,2080,15103779344.27232
CH4,p112,2029,6266485.423463001,2320,14538246182.434162
CH4,p112,2032,5991572.750185,2580,15458257695.477299
CH4,p112,2035,5972876.242719,2850,17022697291.749151
CH4,p112,2038,7304687.896752,3120,22790626237.86624
CH4,p112,2041,7979497.472577,3390,27050496432.03603
CH4,p112,2044,8345666.435572,3660,30545139154.19352
CH4,p112,2047,9893037.266226,3930,38879636456.26817
CH4,p112,2050,10724461.642545,4200,45042738898.688995
CH4,p113,2010,312022.77398299996,800,249618219.18639997
CH4,p113,2015,114969.831814,1200,137963798.1768
CH4,p113,2020,149066.072086,1600,238505715.3376
CH4,p113,2023,67067.719159,1840,123404603.25256
CH4,p113,2026,49998.35726,2080,103996583.1008
CH4,p113,2029,44023.644436,2320,102134855.09152001
CH4,p113,2032,876904.577579,2580,2262413810.15382
CH4,p113,2035,1665296.284801,2850,4746094411.68285
CH4,p113,2038,3117335.7850860003,3120,9726087649.46832
CH4,p113,2041,3091267.36966,3390,10479396383.1474
CH4,p113,2044,3045442.249907,3660,11146318634.65962
CH4,p113,2047,2951228.563607,3930,11598328254.97551
CH4,p113,2050,3045826.573265,4200,12792471607.713
CH4,p114,2010,1911529.176576,800,1529223341.2608
CH4,p114,2015,1230065.3830950002,1200,1476078459.7140002
CH4,p114,2020,1545593.397577,1600,2472949436.1232
CH4,p114,2023,750489.407526,1840,1380900509.84784
CH4,p114,2026,688657.460429,2080,1432407517.6923199
CH4,p114,2029,348376.320939,2320,808233064.57848
CH4,p114,2032,1121371.74288,2580,2893139096.6304
CH4,p114,2035,1076059.479729,2850,3066769517.22765
CH4,p114,2038,895069.243142,3120,2792616038.60304
CH4,p114,2041,759234.489571,3390,2573804919.64569
CH4,p114,2044,701732.29281,3660,2568340191.6846
CH4,p114,2047,712751.408093,3930,2801113033.80549
CH4,p114,2050,835904.399967,4200,3510798479.8614
CH4,p115,2010,4056225.9085500003,800,3244980726.84
CH4,p115,2015,3810685.8005049997,1200,4572822960.606
CH4,p115,2020,2629057.9070809996,1600,4206492651.3295994
CH4,p115,2023,1901303.527639,1840,3498398490.85576
CH4,p115,2026,1754287.282216,2080,3648917547.0092797
CH4,p115,2029,1711929.129493,2320,3971675580.42376
CH4,p115,2032,3247514.785781,2580,8378588147.31498
CH4,p115,2035,3188522.534735,2850,9087289223.994751
CH4,p115,2038,3057327.0836949996,3120,9538860501.128399
CH4,p115,2041,3282776.052066,3390,11128610816.50374
CH4,p115,2044,3366008.853524,3660,12319592403.89784
CH4,p115,2047,4134668.8505490003,3930,16249248582.657572
CH4,p115,2050,4249848.889348,4200,17849365335.2616
CH4,p116,2010,2900810.5259140003,800,2320648420.7312
CH4,p116,2015,3929757.684646,1200,4715709221.5752
CH4,p116,2020,2118935.114318,1600,3390296182.9088
CH4,p116,2023,1988538.697303,1840,3658911203.03752
CH4,p116,2026,1926731.46217,2080,4007601441.3136
CH4,p116,2029,2934087.5091620004,2320,6807083021.255841
CH4,p116,2032,2899692.555868,2580,7481206794.13944
CH4,p116,2035,2829493.901043,2850,8064057617.97255
CH4,p116,2038,2650896.976045,3120,8270798565.2604
CH4,p116,2041,2401287.558263,3390,8140364822.51157
CH4,p116,2044,2019232.198044,3660,7390389844.84104
CH4,p116,2047,1615521.6279779999,3930,6348999997.95354
CH4,p116,2050,1025875.564055,4200,4308677369.031
CH4,p117,2010,2340290.66172,800,1872232529.3760002
CH4,p117,2015,2386874.483897,1200,2864249380.6764
CH4,p117,2020,1639495.7383670001,1600,2623193181.3872004
CH4,p117,2023,1535743.7948069999,1840,2825768582.4448795
CH4,p117,2026,1180129.3730380002,2080,2454669095.91904
CH4,p117,2029,1464849.268801,2320,3398450303.61832
CH4,p117,2032,1560321.6869720002,2580,4025629952.3877606
CH4,p117,2035,1570210.39383,2850,4475099622.4155
CH4,p117,2038,1620354.3856110002,3120,5055505683.10632
CH4,p117,2041,1598374.9375490001,3390,5418491038.29111
CH4,p117,2044,1707639.6973780002,3660,6249961292.403481
CH4,p117,2047,1261541.0835860001,3930,4957856458.492981
CH4,p117,2050,782393.979804,4200,3286054715.1768
CH4,p118,2010,236884.633879,800,189507707.1032
CH4,p118,2015,62150.239946,1200,74580287.9352
CH4,p118,2020,62177.807502999996,1600,99484492.00479999
CH4,p118,2023,308037.56749499997,1840,566789124.1908
CH4,p118,2026,39754.510195,2080,82689381.20560001
CH4,p118,2029,34888.07089,2320,80940324.4648
CH4,p118,2032,33899.507711,2580,87460729.89438
CH4,p118,2035,20646.01744,2850,58841149.703999996
CH4,p118,2038,20646.01744,3120,64415574.4128
CH4,p118,2041,20646.01744,3390,69989999.1216
CH4,p118,2044,20561.763676,3660,75256055.05416
CH4,p12,2010,735874.509272,800,588699607.4176
CH4,p12,2015,903365.9478300001,1200,1084039137.3960001
CH4,p12,2020,1477381.139414,1600,2363809823.0624003
CH4,p12,2023,786335.9724199999,1840,1446858189.2527997
CH4,p12,2026,924076.314304,2080,1922078733.75232
CH4,p12,2029,747697.637842,2320,1734658519.79344
CH4,p12,2032,587373.918178,2580,1515424708.89924
CH4,p12,2035,743026.1148149999,2850,2117624427.2227497
CH4,p12,2038,815263.293726,3120,2543621476.42512
CH4,p12,2041,841206.7689609999,3390,2851690946.7777896
CH4,p12,2044,731724.046992,3660,2678110011.99072
CH4,p12,2047,678279.557548,3930,2665638661.16364
CH4,p12,2050,625349.394375,4200,2626467456.375
CH4,p120,2010,10157.700335,800,8126160.267999999
CH4,p120,2015,10157.700335,1200,12189240.401999999
CH4,p120,2020,10157.700335,1600,16252320.535999998
CH4,p120,2023,9132.257847,1840,16803354.43848
CH4,p120,2026,8136.82387,2080,16924593.6496
CH4,p120,2029,7146.751297,2320,16580463.00904
CH4,p120,2032,6867.372846,2580,17717821.94268
CH4,p120,2035,6878.574624,2850,19603937.6784
CH4,p120,2038,7046.625425,3120,21985471.326
CH4,p120,2041,11943.087878999999,3390,40487067.90981
CH4,p120,2044,16362.005135,3660,59884938.7941
CH4,p120,2047,17106.1843,3930,67227304.29900001
CH4,p120,2050,18275.696035,4200,76757923.347
CH4,p121,2010,55935.259069,800,44748207.2552
CH4,p121,2015,7025.741453,1200,8430889.7436
CH4,p121,2020,7025.741453,1600,11241186.3248
CH4,p121,2023,29913.056666,1840,55040024.26544
CH4,p121,2026,7282.520469,2080,15147642.57552
CH4,p121,2029,7044.029039999999,2320,16342147.372799998
CH4,p121,2032,17381.05902,2580,44843132.2716
CH4,p121,2035,40905.857171999996,2850,116581692.94019999
CH4,p121,2038,92049.084416,3120,287193143.37792
CH4,p121,2041,92108.995705,3390,312249495.43995
CH4,p121,2044,86265.840527,3660,315732976.32882
CH4,p121,2047,86265.840527,3930,339024753.27111
CH4,p121,2050,86174.40964499999,4200,361932520.50899994
CH4,p123,2010,1384086.78321,800,1107269426.568
CH4,p123,2015,432435.096061,1200,518922115.27320004
CH4,p123,2020,1246277.502993,1600,1994044004.7888
CH4,p123,2023,1170544.7837190002,1840,2153802402.04296
CH4,p123,2026,1107814.319656,2080,2304253784.88448
CH4,p123,2029,692660.589656,2320,1606972568.00192
CH4,p123,2032,538181.427415,2580,1388508082.7307
CH4,p123,2035,674344.574201,2850,1921882036.47285
CH4,p123,2038,547654.3831,3120,1708681675.2719998
CH4,p123,2041,613999.025284,3390,2081456695.71276
CH4,p123,2044,611980.551995,3660,2239848820.3017
CH4,p123,2047,815682.568731,3930,3205632495.1128297
CH4,p123,2050,935127.535308,4200,3927535648.2936
CH4,p124,2010,15798.536879,800,12638829.5032
CH4,p124,2015,15302.214372,1200,18362657.2464
CH4,p124,2020,9860.323329,1600,15776517.3264
CH4,p124,2023,10417.277395,1840,19167790.406799998
CH4,p124,2026,21265.039237,2080,44231281.61296
CH4,p124,2029,21888.54758,2320,50781430.38559999
CH4,p124,2032,8741.328025,2580,22552626.304500002
CH4,p124,2035,8741.328025,2850,24912784.871250004
CH4,p124,2038,8741.328025,3120,27272943.438
CH4,p124,2041,8741.328025,3390,29633102.004750002
CH4,p124,2044,8678.137702,3660,31761983.98932
CH4,p125,2010,218024.15804900002,800,174419326.4392
CH4,p125,2015,148864.417335,1200,178637300.80200002
CH4,p125,2020,150025.565804,1600,240040905.28640002
CH4,p125,2023,134024.430537,1840,246604952.18808
CH4,p125,2026,115648.190856,2080,240548236.98048002
CH4,p125,2029,104385.255911,2320,242173793.71352
CH4,p125,2032,86606.49773399999,2580,223444764.15371996
CH4,p125,2035,82596.750072,2850,235400737.7052
CH4,p125,2038,82625.98589099999,3120,257793075.97991997
CH4,p125,2041,80990.44145,3390,274557596.5155
CH4,p125,2044,71388.301721,3660,261281184.29885998
CH4,p125,2047,64107.956651,3930,251944269.63843
CH4,p125,2050,54001.149663000004,4200,226804828.5846
CH4,p126,2010,2016920.92572,800,1613536740.576
CH4,p126,2015,2532562.9412669996,1200,3039075529.5203996
CH4,p126,2020,2383136.716504,1600,3813018746.4064
CH4,p126,2023,3092959.5194510003,1840,5691045515.789841
CH4,p126,2026,2976598.315899,2080,6191324497.069921
CH4,p126,2029,2827764.224032,2320,6560412999.75424
CH4,p126,2032,2707763.579297,2580,6986030034.58626
CH4,p126,2035,2788433.797148,2850,7947036321.8718
CH4,p126,2038,2717510.1877280003,3120,8478631785.711361
CH4,p126,2041,2855770.1145519996,3390,9681060688.331278
CH4,p126,2044,2754676.2829839997,3660,10082115195.72144
CH4,p126,2047,4247746.226675,3930,16693642670.83275
CH4,p126,2050,4627237.40276,4200,19434397091.592
CH4,p127,2010,4643746.0231,800,3714996818.48
CH4,p127,2015,3677600.8069120003,1200,4413120968.2944
CH4,p127,2020,4084366.811591,1600,6534986898.5456
CH4,p127,2023,4607419.574388,1840,8477652016.87392
CH4,p127,2026,4297666.459179,2080,8939146235.09232
CH4,p127,2029,3087412.363127,2320,7162796682.45464
CH4,p127,2032,2771786.592928,2580,7151209409.754239
CH4,p127,2035,2625173.248786,2850,7481743759.0401
CH4,p127,2038,3049109.206917,3120,9513220725.58104
CH4,p127,2041,85.316576,3390,289223.19263999996
CH4,p127,2044,85.316576,3660,312258.66816
CH4,p127,2047,85.316576,3930,335294.14368
CH4,p127,2050,85.316576,4200,358329.6192
CH4,p128,2010,955454.3997830001,800,764363519.8264
CH4,p128,2015,1039616.7382050001,1200,1247540085.846
CH4,p128,2020,902199.446386,1600,1443519114.2176
CH4,p128,2023,836529.466481,1840,1539214218.3250399
CH4,p128,2026,730029.995747,2080,1518462391.15376
CH4,p128,2029,436251.224721,2320,1012102841.35272
CH4,p128,2032,359247.935403,2580,926859673.3397399
CH4,p128,2035,275442.00231999997,2850,785009706.6119999
CH4,p128,2038,303666.307105,3120,947438878.1676
CH4,p129,2010,3194.5963060000004,800,2555677.0448000003
CH4,p129,2015,3015.975085,1200,3619170.102
CH4,p129,2020,3016.326105,1600,4826121.768
CH4,p129,2023,2126.3142749999997,1840,3912418.2659999994
CH4,p129,2026,2122.9310929999997,2080,4415696.673439999
CH4,p129,2029,12.843562,2320,29797.063840000003
CH4,p129,2032,12.843562,2580,33136.38996
CH4,p129,2035,12.843562,2850,36604.1517
CH4,p13,2010,2581381.73948,800,2065105391.584
CH4,p13,2015,3127269.1667810003,1200,3752723000.1372004
CH4,p13,2020,3637382.0553139998,1600,5819811288.502399
CH4,p13,2023,2095252.1986490001,1840,3855264045.51416
CH4,p13,2026,2305789.6503749997,2080,4796042472.78
CH4,p13,2029,1769146.571327,2320,4104420045.4786396
CH4,p13,2032,2833433.436055,2580,7310258265.0219
CH4,p13,2035,3810426.0949290004,2850,10859714370.547651
CH4,p13,2038,3664752.2566230004,3120,11434027040.663761
CH4,p13,2041,3662256.047629,3390,12415048001.46231
CH4,p13,2044,3634347.232894,3660,13301710872.39204
CH4,p13,2047,3647633.4122579996,3930,14335199310.173939
CH4,p13,2050,3684749.260127,4200,15475946892.5334
CH4,p130,2010,553614.680575,800,442891744.46
CH4,p130,2015,370340.111436,1200,444408133.72319996
CH4,p130,2020,112592.21034399999,1600,180147536.5504
CH4,p130,2023,123330.795247,1840,226928663.25448
CH4,p130,2026,98591.001705,2080,205069283.5464
CH4,p130,2029,49911.025612000005,2320,115793579.41984001
CH4,p130,2032,117077.165495,2580,302059086.97709996
CH4,p130,2035,493740.981583,2850,1407161797.51155
CH4,p130,2038,527055.537524,3120,1644413277.0748801
CH4,p130,2041,607830.9306970001,3390,2060546855.0628304
CH4,p130,2044,522861.81632200006,3660,1913674247.7385201
CH4,p130,2047,448453.73872600007,3930,1762423193.1931803
CH4,p130,2050,403666.058424,4200,1695397445.3808
CH4,p131,2010,3878991.101085,800,3103192880.868
CH4,p131,2015,3048372.6157250004,1200,3658047138.8700004
CH4,p131,2020,2375495.0248029996,1600,3800792039.684799
CH4,p131,2023,2646594.016671,1840,4869732990.67464
CH4,p131,2026,1121996.3331260001,2080,2333752372.90208
CH4,p131,2029,1050443.441002,2320,2437028783.1246395
CH4,p131,2032,858491.858417,2580,2214908994.71586
CH4,p131,2035,666986.8115439999,2850,1900912412.9004
CH4,p131,2038,824932.671114,3120,2573789933.87568
CH4,p131,2041,1953948.478318,3390,6623885341.49802
CH4,p131,2044,2278893.972947,3660,8340751940.98602
CH4,p131,2047,2324350.178426,3930,9134696201.21418
CH4,p131,2050,2774541.853071,4200,11653075782.8982
CH4,p132,2010,1852803.476317,800,1482242781.0536
CH4,p132,2015,2288369.9945759997,1200,2746043993.4911995
CH4,p132,2020,3233725.963289,1600,5173961541.2624
CH4,p132,2023,3023330.0873930003,1840,5562927360.803121
CH4,p132,2026,2514225.768498,2080,5229589598.475841
CH4,p132,2029,2260250.1510849996,2320,5243780350.517199
CH4,p132,2032,1850678.7429690002,2580,4774751156.860021
CH4,p132,2035,1639668.1349650002,2850,4673054184.65025
CH4,p132,2038,1609823.282386,3120,5022648641.04432
CH4,p132,2041,2379526.458739,3390,8066594695.12521
CH4,p132,2044,2558365.684621,3660,9363618405.71286
CH4,p132,2047,2309005.592686,3930,9074391979.25598
CH4,p132,2050,2021009.532226,4200,8488240035.3492
CH4,p133,2010,773161.0725819999,800,618528858.0655999
CH4,p133,2015,834099.494996,1200,1000919393.9951999
CH4,p133,2020,324704.89608700003,1600,519527833.73920006
CH4,p133,2023,430671.782817,1840,792436080.38328
CH4,p133,2026,250476.934071,2080,520992022.86768
CH4,p133,2029,217590.00436000002,2320,504808810.11520004
CH4,p133,2032,159458.298124,2580,411402409.15992
CH4,p133,2035,145100.96203,2850,413537741.7855
CH4,p133,2038,485891.160082,3120,1515980419.45584
CH4,p133,2041,487926.005278,3390,1654069157.89242
CH4,p133,2044,443625.230146,3660,1623668342.33436
CH4,p133,2047,392363.96654,3930,1541990388.5022
CH4,p133,2050,394218.306629,4200,1655716887.8418
CH4,p134,2010,306087.56623399997,800,244870052.98719996
CH4,p134,2015,347661.15709399997,1200,417193388.5128
CH4,p134,2020,116669.955461,1600,186671928.7376
CH4,p134,2023,110505.992523,1840,203331026.24232
CH4,p134,2026,102056.218494,2080,212276934.46752
CH4,p134,2029,17175.894323,2320,39848074.82936
CH4,p134,2032,53719.600237000006,2580,138596568.61146003
CH4,p134,2035,386292.92655800004,2850,1100934840.6903
CH4,p134,2038,318939.333449,3120,995090720.3608801
CH4,p134,2041,322042.30538000003,3390,1091723415.2382002
CH4,p134,2044,315645.508519,3660,1155262561.1795402
CH4,p134,2047,234012.66374500003,3930,919669768.5178502
CH4,p134,2050,212811.420789,4200,893807967.3138
CH4,p14,2010,71323.601772,800,57058881.4176
CH4,p14,2015,129570.974341,1200,155485169.2092
CH4,p14,2020,184433.26794899997,1600,295093228.71839994
CH4,p14,2023,24974.393243,1840,45952883.56712
CH4,p14,2026,102115.005826,2080,212399212.11808
CH4,p14,2029,38931.485436999996,2320,90321046.21384
CH4,p14,2032,20098.351906,2580,51853747.91748
CH4,p14,2035,18368.749111999998,2850,52350934.96919999
CH4,p14,2038,25053.887724,3120,78168129.69888
CH4,p14,2041,147564.194323,3390,500242618.75497
CH4,p14,2044,394551.037193,3660,1444056796.1263802
CH4,p14,2047,399805.868904,3930,1571237064.7927198
CH4,p14,2050,372147.899949,4200,1563021179.7858
CH4,p15,2010,39860.23964,800,31888191.712
CH4,p15,2015,205712.48131299997,1200,246854977.57559997
CH4,p15,2020,275657.512724,1600,441052020.3583999
CH4,p15,2023,199437.220133,1840,366964485.04472
CH4,p15,2026,201607.017135,2080,419342595.6408
CH4,p15,2029,112735.522339,2320,261546411.82648
CH4,p15,2032,67457.413032,2580,174040125.62256
CH4,p15,2035,75934.114684,2850,216412226.8494
CH4,p15,2038,84733.685076,3120,264369097.43712
CH4,p15,2041,86681.265654,3390,293849490.56706
CH4,p15,2044,73538.859043,3660,269152224.09738004
CH4,p15,2047,82676.814167,3930,324919879.67631
CH4,p15,2050,213274.13333299998,4200,895751359.9985999
