i,r,t,Value
battery_4,p6,2026,-186.85895
battery_4,p6,2029,-194.522423
battery_4,p6,2032,-383.219902
battery_4,p6,2035,-450.845576
battery_4,p6,2038,-479.130394
battery_4,p6,2041,-548.087184
battery_4,p6,2044,-585.720275
battery_4,p6,2047,-594.665541
battery_4,p6,2050,-531.842853
battery_4,p7,2026,-19.797104
battery_4,p7,2029,-18.829529
battery_4,p7,2032,-38.651662
battery_4,p7,2035,-45.015273
battery_4,p7,2038,-45.510828
battery_4,p8,2029,-47365.853648
battery_4,p8,2032,-32992.760514
battery_4,p8,2035,-35641.91616
battery_4,p8,2038,-31191.016518
battery_4,p8,2041,-36137.289482
battery_4,p8,2044,-4054.930463
battery_4,p8,2047,-12309.964823
battery_4,p8,2050,-40924.323746
battery_4,p9,2020,-166.642771
battery_4,p9,2023,-169210.489001
battery_4,p9,2026,-394663.652558
battery_4,p9,2029,-427150.999381
battery_4,p9,2032,-419912.645827
battery_4,p9,2035,-435311.735023
battery_4,p9,2038,-45928.376302
battery_4,p9,2047,-4699.859939
battery_4,p9,2050,-51514.893491
battery_4,p10,2020,-4278.73608
battery_4,p10,2023,-741619.852658
battery_4,p10,2026,-1251212.129509
battery_4,p10,2029,-1278032.487122
battery_4,p10,2032,-1312315.040045
battery_4,p10,2035,-1424119.820015
battery_4,p10,2038,-507223.42625
battery_4,p10,2041,-496201.843721
battery_4,p10,2044,-810594.756802
battery_4,p10,2047,-973214.114086
battery_4,p10,2050,-894942.197689
battery_4,p11,2020,-11481.008975
battery_4,p11,2023,-50321.765735
battery_4,p11,2026,-140425.353189
battery_4,p11,2029,-148031.040245
battery_4,p11,2032,-149051.397629
battery_4,p11,2035,-99583.288902
battery_4,p11,2038,-74053.275814
battery_4,p11,2041,-59467.409873
battery_4,p11,2044,-139575.619093
battery_4,p11,2047,-145860.931023
battery_4,p11,2050,-132265.633846
battery_4,p12,2044,-76239.284168
battery_4,p12,2047,-78549.585442
battery_4,p12,2050,-157254.572094
battery_4,p13,2023,-12287.302866
battery_4,p13,2026,-150784.560305
battery_4,p13,2029,-451295.890906
battery_4,p13,2032,-445450.856374
battery_4,p13,2035,-461876.511533
