r,t,Value
p1,2010,41793473.393812
p1,2015,36568277.114378
p1,2020,31114852.365407
p1,2023,36812798.703962
p1,2026,40005441.458101
p1,2029,43631941.392846
p1,2032,31630282.808968
p1,2035,29992727.856869
p1,2038,22050288.562111
p1,2041,26283864.691176
p1,2044,30665381.359607
p1,2047,40123804.757977
p1,2050,49280014.980999
p2,2010,-8870839.804399
p2,2015,624168.727284
p2,2020,-11735652.850077
p2,2023,-5621949.849677
p2,2026,-7229874.803065
p2,2029,-11162912.563232
p2,2032,-15247961.525155
p2,2035,-14673421.436391
p2,2038,-11047703.050455
p2,2041,-15450153.658172
p2,2044,-19445940.339135
p2,2047,-25945346.403261
p2,2050,-25743465.003008
p3,2010,7945884.952675
p3,2015,4569480.672375
p3,2020,3944988.738731
p3,2023,3894675.706208
p3,2026,5315156.956414
p3,2029,6407438.765704
p3,2032,5417686.413193
p3,2035,6621370.502277
p3,2038,4150701.071663
p3,2041,5234291.910103
p3,2044,6721220.075748
p3,2047,5702014.510022
p3,2050,4099779.566413
p4,2010,-49236018.283286
p4,2015,-57104687.161953
p4,2020,-64958864.221785
p4,2023,-65095534.072078
p4,2026,-65355020.165665
p4,2029,-65592246.154278
p4,2032,-63250947.046936
p4,2035,-62595049.697215
p4,2038,-61136660.656393
p4,2041,-59405312.024487
p4,2044,-57460193.743507
p4,2047,-54406253.759264
p4,2050,-53253031.15952
p5,2010,-8330714.233065
p5,2015,-4592810.153558
p5,2020,-14831276.087608
p5,2023,-11011217.912343
p5,2026,-5496485.547516
p5,2029,-3433139.263814
p5,2032,4352957.358802
p5,2035,14632801.741091
p5,2038,23747114.737887
p5,2041,26109689.971487
p5,2044,29913432.408415
p5,2047,29497223.481748
p5,2050,28879031.082132
p6,2010,5520200.96634
p6,2015,7391632.958299
p6,2020,6198905.312812
p6,2023,7750919.740894
p6,2026,10406808.795554
p6,2029,14184237.31579
p6,2032,12067857.150042
p6,2035,13197720.571012
p6,2038,14626800.826294
p6,2041,16475745.916559
p6,2044,19280360.925369
p6,2047,21663563.95498
p6,2050,22131414.228974
p7,2010,100468.0053
p7,2015,236395.405308
p7,2020,-610056.183083
p7,2023,-1476547.93435
p7,2026,-1000674.719324
p7,2029,-4760560.865158
p7,2032,-8693690.498299
p7,2035,-15294261.606122
p7,2038,-21466806.293049
p7,2041,-23432995.306517
p7,2044,-24534116.746348
p7,2047,-26696739.939321
p7,2050,-26893271.74128
p8,2010,918360.262247
p8,2015,958965.674317
p8,2020,810415.450717
p8,2023,919897.743843
p8,2026,-74204.898347
p8,2029,-1441675.782564
p8,2032,-2131437.711762
p8,2035,-1774147.288349
p8,2038,-2895061.560132
p8,2041,-3007610.922679
p8,2044,-2989931.214343
p8,2047,-3892928.300887
p8,2050,-8012854.403017
p9,2010,6551928.17954
p9,2015,3046756.063153
p9,2020,31206226.184228
p9,2023,19462256.48509
p9,2026,17992971.908006
p9,2029,9442735.256227
p9,2032,25856375.570229
p9,2035,31369916.661972
p9,2038,33531496.149632
p9,2041,35730834.604643
p9,2044,34724981.780705
p9,2047,30569630.130824
p9,2050,27543894.635358
p10,2010,41325918.635979
p10,2015,9400441.170629
p10,2020,65041160.60241
p10,2023,42733198.897792
p10,2026,32520036.333459
p10,2029,40677863.155884
p10,2032,61752995.241306
p10,2035,49111455.393988
p10,2038,40298573.71437
p10,2041,35113270.398652
p10,2044,36487481.968125
p10,2047,36375712.866449
p10,2050,37550879.022051
p11,2010,8379234.654524
p11,2015,495810.36881
p11,2020,14028230.404055
p11,2023,11633779.292097
p11,2026,11322973.0722
p11,2029,9789931.638081
p11,2032,5640193.650586
p11,2035,7587822.576269
p11,2038,10308626.544882
p11,2041,12809637.767391
p11,2044,13802523.257884
p11,2047,13178116.908703
p11,2050,14033375.227331
p12,2010,953137.930199
p12,2015,58179.396908
p12,2020,-8116690.303055
p12,2023,-4854165.417637
p12,2026,-4467626.833283
p12,2029,-5116546.095549
p12,2032,-2523450.443337
p12,2035,-192094.693042
p12,2038,-730196.491771
p12,2041,-2845712.70113
p12,2044,-4985645.107322
p12,2047,-2490390.650732
p12,2050,-1585448.513998
p13,2010,-10440102.016637
p13,2015,-10399383.703039
p13,2020,-18027883.701812
p13,2023,-9325755.418354
p13,2026,-7319761.190307
p13,2029,-2288491.530499
p13,2032,-22180614.763868
p13,2035,-40798536.19842
p13,2038,-41267003.811231
p13,2041,-39608824.48742
p13,2044,-33469817.479726
p13,2047,-29988635.842575
p13,2050,-22791886.72337
p14,2010,2163864.82349
p14,2015,1817689.049644
p14,2020,1372271.752826
p14,2023,2768489.461106
p14,2026,1775881.271374
p14,2029,2409061.300899
p14,2032,2191844.691684
p14,2035,2730159.20439
p14,2038,1789592.91073
p14,2041,1331054.965585
p14,2044,3006466.326446
p14,2047,4377213.784815
p14,2050,4771777.647848
p15,2010,7728407.0772
p15,2015,6055054.567826
p15,2020,5091699.601562
p15,2023,6521346.81913
p15,2026,6623984.446685
p15,2029,2734155.985016
p15,2032,2438181.830441
p15,2035,2385317.041316
p15,2038,2836979.250439
p15,2041,2887426.953783
p15,2044,-4251663.130754
p15,2047,-8295704.073372
p15,2050,-10901793.391352
p16,2010,2891828.448741
p16,2015,2058605.802241
p16,2020,1971758.9483
p16,2023,1212026.06772
p16,2026,1305661.903945
p16,2029,407939.016055
p16,2032,-1391630.714844
p16,2035,-4810529.011941
p16,2038,-4440593.997758
p16,2041,-4815515.989202
p16,2044,-4435932.789994
p16,2047,-8958659.370363
p16,2050,-8490365.261461
p17,2010,1571209.477151
p17,2015,1279021.6644
p17,2020,872058.794685
p17,2023,1173953.860372
p17,2026,1670450.674732
p17,2029,1410131.248804
p17,2032,2541940.485726
p17,2035,3636859.067412
p17,2038,3405485.431706
p17,2041,2139286.12833
p17,2044,1177279.48308
p17,2047,2199174.30128
p17,2050,3164062.162467
p18,2010,-136480.855216
p18,2015,-615110.01468
p18,2020,-1256119.316768
p18,2023,-2769766.518143
p18,2026,-3610573.486748
p18,2029,-8077536.674884
p18,2032,-7303787.322028
p18,2035,-7677092.093997
p18,2038,-7782431.933693
p18,2041,-8398694.630698
p18,2044,-15496301.769121
p18,2047,-14964134.842939
p18,2050,-18742619.796139
p20,2010,-13494972.104304
p20,2015,-535197.055887
p20,2020,60998.151705
p20,2023,-6080759.772467
p20,2026,-5984447.426257
p20,2029,-2311550.499058
p20,2032,-2910462.03152
p20,2035,-5874395.348473
p20,2038,-4570562.007469
p20,2041,-8265410.991023
p20,2044,-7577399.346642
p20,2047,-7821104.229791
p20,2050,-6805749.504428
p21,2010,-9823204.994435
p21,2015,-51620.241663
p21,2020,-1791032.170752
p21,2023,-7705409.628364
p21,2026,-5777675.209277
p21,2029,-6620847.723009
p21,2032,-4720952.005847
p21,2035,-4671802.382079
p21,2038,-3324438.258179
p21,2041,-2420851.223272
p21,2044,-6905771.778442
p21,2047,-10291208.275845
p21,2050,-16262122.494251
p22,2010,1419296.145
p22,2015,1404031.914
p22,2020,1272438.918
p22,2023,1450171.032
p22,2026,1629110.607
p22,2029,1873775.9484
p22,2032,890557.18383
p22,2035,729355.940639
p22,2038,205782.931329
p22,2041,47968.44481
p22,2044,-296717.23809
p22,2047,-511584.955137
p22,2050,-436266.624078
p23,2010,-1740582.228361
p23,2015,470999.478
p23,2020,367691.2461
p23,2023,472236.9933
p23,2026,586952.3946
p23,2029,-822333.985555
p23,2032,-1293880.654844
p23,2035,-1262894.893672
p23,2038,-203598.000569
p23,2041,-823823.017483
p23,2044,-769743.635316
p23,2047,-1651778.586493
p23,2050,-2429988.984738
p24,2010,-14740401.605927
p24,2015,-3953162.417442
p24,2020,-5386177.035946
p24,2023,-14681936.726965
p24,2026,-27639280.105965
p24,2029,-34541526.28328
p24,2032,-33483754.813707
p24,2035,-38272085.680965
p24,2038,-41049286.09188
p24,2041,-47168466.032516
p24,2044,-54871267.361291
p24,2047,-62459231.290991
p24,2050,-66841950.503334
p25,2010,-4509322.933566
p25,2015,-175626.723013
p25,2020,-13692317.767308
p25,2023,-9281442.82926
p25,2026,3904412.21666
p25,2029,3621292.488258
p25,2032,-1980656.312282
p25,2035,5379103.506402
p25,2038,4362687.983666
p25,2041,6895655.847428
p25,2044,19970806.827236
p25,2047,37329965.863799
p25,2050,46674679.589732
p26,2010,-2551564.3116
p26,2015,-1697727.894116
p26,2020,-2634694.491167
p26,2023,-2531291.627698
p26,2026,-2221302.349119
p26,2029,-2274939.167939
p26,2032,-2550562.835001
p26,2035,-3052027.632643
p26,2038,-2207522.115291
p26,2041,-1729495.245574
p26,2044,-3351542.039673
p26,2047,-10204465.331614
p26,2050,-12507158.577322
p27,2010,648792.218085
p27,2015,-727498.835453
p27,2020,-1807668.157264
p27,2023,-252979.670591
p27,2026,1237358.910751
p27,2029,-1473034.958222
p27,2032,-6518787.333449
p27,2035,-4981131.835301
p27,2038,-3583523.739382
p27,2041,-4310820.396352
p27,2044,-6649094.964442
p27,2047,-5965063.44349
p27,2050,-4085767.503664
p28,2010,-11139996.224873
p28,2015,-6940822.200411
p28,2020,-26699737.661744
p28,2023,-5644137.710386
p28,2026,-11544637.278584
p28,2029,-8624480.516176
p28,2032,-790689.450555
p28,2035,16616736.326478
p28,2038,22035795.186264
p28,2041,27750475.799686
p28,2044,28709370.385986
p28,2047,41495279.821673
p28,2050,64514403.523235
p29,2010,-16058208.139248
p29,2015,-4938364.045686
p29,2020,-13487894.269698
p29,2023,-16562432.41048
p29,2026,-16793829.189055
p29,2029,-12998874.154034
p29,2032,-12218972.644406
p29,2035,-11209011.393571
p29,2038,-9437218.490811
p29,2041,-8542830.281322
p29,2044,-6728176.494753
p29,2047,-7853769.592277
p29,2050,-11287765.474902
p30,2010,9998630.731338
p30,2015,10046641.233996
p30,2020,9986050.823381
p30,2023,9767793.123711
p30,2026,2490154.397812
p30,2029,4467595.413698
p30,2032,-9178.656477
p30,2035,-2861646.90518
p30,2038,-4316932.689691
p30,2041,-5223826.655596
p30,2044,-4875620.560202
p30,2047,-2863977.467881
p30,2050,-705475.222254
p31,2010,-14006375.612172
p31,2015,-1495701.91864
p31,2020,249281.039927
p31,2023,-2925970.195025
p31,2026,-3431562.405613
p31,2029,-9242896.267478
p31,2032,-8727352.105117
p31,2035,-12108813.604781
p31,2038,-14318439.432164
p31,2041,-18712107.576083
p31,2044,-25351538.855352
p31,2047,-39921645.221476
p31,2050,-68205756.342728
p32,2010,1487153.325
p32,2015,1597594.227
p32,2020,1385710.7787
p32,2023,1315620.14508
p32,2026,1326134.18395
p32,2029,-398815.767461
p32,2032,-248053.722793
p32,2035,-50962.979934
p32,2038,141972.955399
p32,2041,175047.243498
p32,2044,336490.960284
p32,2047,486647.469784
p32,2050,751917.642395
p33,2010,12812808.215409
p33,2015,6939206.421431
p33,2020,9371039.386041
p33,2023,17536331.107813
p33,2026,23605811.574274
p33,2029,33292893.08249
p33,2032,35698483.411434
p33,2035,42383519.982113
p33,2038,42794741.450151
p33,2041,47614943.909202
p33,2044,53087942.042449
p33,2047,59247758.058631
p33,2050,62266312.784614
p34,2010,135426.35214
p34,2015,-6871219.503808
p34,2020,-7479715.825562
p34,2023,-8152799.779646
p34,2026,-4823865.958073
p34,2029,-2765820.813304
p34,2032,-2824369.520064
p34,2035,-4344125.29915
p34,2038,-3211886.181253
p34,2041,-2076074.004889
p34,2044,-4587490.192928
p34,2047,-3678361.073268
p34,2050,-5024527.44627
p35,2010,94873.371112
p35,2015,429862.8144
p35,2020,337923.723569
p35,2023,-128793.393
p35,2026,-1194576.541292
p35,2029,-1616403.952993
p35,2032,-1443607.721252
p35,2035,-1449320.957874
p35,2038,-1309660.787218
p35,2041,-1150429.685205
p35,2044,-1149247.219342
p35,2047,-1096994.086848
p35,2050,-1318267.585246
p36,2010,-19699277.369938
p36,2015,-8244828.778806
p36,2020,-7780139.896482
p36,2023,-17692281.606779
p36,2026,-13624778.939997
p36,2029,-8460797.717835
p36,2032,-5471533.634674
p36,2035,-4211707.294096
p36,2038,-1245205.447035
p36,2041,-1122714.90591
p36,2044,96116.865642
p36,2047,808250.062275
p36,2050,72958.745643
p37,2010,-4825409.4137
p37,2015,-1936803.331387
p37,2020,-251713.341257
p37,2023,3351446.791746
p37,2026,6018437.785249
p37,2029,-3108552.357182
p37,2032,-1891399.970223
p37,2035,-2546696.473551
p37,2038,-4413638.399797
p37,2041,-2640769.209691
p37,2044,-7656767.907126
p37,2047,-6898283.763121
p37,2050,-4858006.543047
p38,2010,2509736.5869
p38,2015,1203280.690804
p38,2020,-2492346.042194
p38,2023,-5086266.488287
p38,2026,-5315452.260837
p38,2029,-4757828.629196
p38,2032,-4065426.674628
p38,2035,-2584219.609712
p38,2038,-934191.276275
p38,2041,-103584.542285
p38,2044,-3723458.422174
p38,2047,-2937564.599815
p38,2050,-8584996.029298
p39,2010,1904251.6035
p39,2015,1868018.5038
p39,2020,1879595.19702
p39,2023,2045375.547263
p39,2026,2340456.004497
p39,2029,-2462726.634335
p39,2032,-2438445.948168
p39,2035,-2862445.190316
p39,2038,-2505900.222456
p39,2041,-2412362.355478
p39,2044,-2274810.400634
p39,2047,-3823340.660105
p39,2050,-7352948.388121
p40,2010,-10648729.682871
p40,2015,3341486.814308
p40,2020,-1837450.866491
p40,2023,-10308501.886954
p40,2026,-8423764.760653
p40,2029,-3486951.552515
p40,2032,-8079759.648074
p40,2035,-12236930.636331
p40,2038,-14978301.181237
p40,2041,-16032229.535453
p40,2044,-14999358.471292
p40,2047,-14432630.291405
p40,2050,-13185444.288699
p41,2010,-6064608.457612
p41,2015,753112.50218
p41,2020,6174838.611422
p41,2023,7325046.351008
p41,2026,9812939.459292
p41,2029,13036468.358133
p41,2032,9462747.463043
p41,2035,10489818.749842
p41,2038,10895439.25816
p41,2041,8744838.984476
p41,2044,8032385.881199
p41,2047,5823090.333895
p41,2050,3256411.759033
p42,2010,-13501.183169
p42,2015,-405685.660669
p42,2020,-1185093.370225
p42,2023,208602.692371
p42,2026,477015.683892
p42,2029,-3341331.415597
p42,2032,-7359852.622622
p42,2035,-6872932.333724
p42,2038,-7961690.974026
p42,2041,-8983204.862487
p42,2044,-8776191.851107
p42,2047,-8547874.912151
p42,2050,-8543867.997722
p43,2010,11943777.370882
p43,2015,12880716.598436
p43,2020,10612703.235915
p43,2023,17297173.711586
p43,2026,21329556.50231
p43,2029,32083355.808262
p43,2032,39308996.029259
p43,2035,50066581.323249
p43,2038,51586450.40413
p43,2041,59450412.626216
p43,2044,66079855.363413
p43,2047,72528790.99556
p43,2050,76437649.629895
p44,2010,-1364616.689484
p44,2015,-2411028.631256
p44,2020,-5587904.591559
p44,2023,-7204459.415369
p44,2026,-7103095.185169
p44,2029,-10974768.56638
p44,2032,-14810610.647627
p44,2035,-16366649.335539
p44,2038,-20023288.739658
p44,2041,-21637552.779755
p44,2044,-21933504.063345
p44,2047,-21633726.85042
p44,2050,-19708139.010635
p45,2010,-12363937.212708
p45,2015,-23981715.937868
p45,2020,-25318027.260894
p45,2023,-27175123.810716
p45,2026,-30960081.287403
p45,2029,-34500824.266939
p45,2032,-34346991.274993
p45,2035,-35171044.651754
p45,2038,-31045224.037806
p45,2041,-26046275.632133
p45,2044,-20935421.980493
p45,2047,-18149122.230039
p45,2050,-16080716.94911
p46,2010,5227878.182348
p46,2015,7287603.01067
p46,2020,7449630.637975
p46,2023,7218068.388571
p46,2026,6937170.640912
p46,2029,166868.490833
p46,2032,1291476.234196
p46,2035,4563808.87497
p46,2038,6872643.797795
p46,2041,8748754.317141
p46,2044,10216203.796786
p46,2047,11311516.497608
p46,2050,12970714.256318
p47,2010,2259692.671858
p47,2015,-22381.774978
p47,2020,-3195965.794875
p47,2023,-1269947.163367
p47,2026,-1700517.10732
p47,2029,-2831297.838646
p47,2032,-2060270.249594
p47,2035,-1188551.130389
p47,2038,-998305.738398
p47,2041,-2238028.525319
p47,2044,-1066347.879782
p47,2047,-2473132.419828
p47,2050,-2934333.30773
p48,2010,2812462.959872
p48,2015,5876402.424008
p48,2020,-3911523.420443
p48,2023,-4057427.128762
p48,2026,-4342890.692742
p48,2029,-5742422.684361
p48,2032,-3257847.706897
p48,2035,-597693.226883
p48,2038,-977045.987198
p48,2041,2044085.236462
p48,2044,4041051.482595
p48,2047,4905490.200124
p48,2050,1873121.922625
p49,2010,745335.549
p49,2015,-1257114.7476
p49,2020,-2613527.113543
p49,2023,-3071502.762128
p49,2026,-3028116.119852
p49,2029,-2992978.683572
p49,2032,-6167116.174194
p49,2035,-9337173.12809
p49,2038,-10901973.694785
p49,2041,-13159773.252546
p49,2044,-13877031.005711
p49,2047,-13765784.978268
p49,2050,-12849443.327721
p50,2010,9447007.448999
p50,2015,5540934.557907
p50,2020,-10581349.151028
p50,2023,-16579203.147659
p50,2026,-12728070.223229
p50,2029,-9076528.023673
p50,2032,-6630081.808387
p50,2035,-4339939.537306
p50,2038,-2294615.677079
p50,2041,-1575066.795293
p50,2044,-5816858.45241
p50,2047,-18074548.776225
p50,2050,-20707560.90217
p51,2010,2122358.10636
p51,2015,-3748520.287354
p51,2020,-2569120.77587
p51,2023,6168991.530795
p51,2026,6919955.421892
p51,2029,6284663.42311
p51,2032,8705009.321518
p51,2035,12987747.83958
p51,2038,11584575.235494
p51,2041,12538092.549285
p51,2044,9838780.15956
p51,2047,8583494.026512
p51,2050,8226354.019887
p52,2010,-1257565.0314
p52,2015,-2024387.503734
p52,2020,-2951925.442806
p52,2023,-3429786.698569
p52,2026,-3901055.352456
p52,2029,-3422939.21462
p52,2032,-4236813.465889
p52,2035,-3820615.944471
p52,2038,-3154195.958039
p52,2041,-3668827.470024
p52,2044,-3372756.913134
p52,2047,-3210697.920817
p52,2050,-2852763.123772
p53,2010,6118971.147163
p53,2015,-13740665.209851
p53,2020,-5008574.642786
p53,2023,-15898164.719605
p53,2026,-20669445.726493
p53,2029,-13033720.53837
p53,2032,-14518559.960042
p53,2035,-25104163.575354
p53,2038,-25154403.7104
p53,2041,-25058136.284247
p53,2044,-21716797.498509
p53,2047,-20742453.273331
p53,2050,-21031652.612446
p54,2010,2476035.505735
p54,2015,449564.889521
p54,2020,9095356.61045
p54,2023,7162021.703863
p54,2026,6388752.967785
p54,2029,5075415.615689
p54,2032,5529390.129636
p54,2035,7523538.241481
p54,2038,10170101.267378
p54,2041,10352786.244139
p54,2044,7363572.144754
p54,2047,5172638.042103
p54,2050,4931963.797838
p55,2010,1170523.992955
p55,2015,-870214.16511
p55,2020,5193322.880795
p55,2023,5404955.404874
p55,2026,5082843.247804
p55,2029,5365190.860519
p55,2032,4162665.740889
p55,2035,5314286.975904
p55,2038,3104511.578989
p55,2041,4012128.817313
p55,2044,1713942.078108
p55,2047,-2724270.184382
p55,2050,-2113645.811696
p56,2010,11911261.574208
p56,2015,11726558.532291
p56,2020,12766292.27624
p56,2023,12093954.338737
p56,2026,13127168.868756
p56,2029,12708913.847626
p56,2032,12844227.811337
p56,2035,13974267.482867
p56,2038,12165125.120759
p56,2041,6712919.086683
p56,2044,10649843.092196
p56,2047,14695429.52553
p56,2050,15912413.425995
p57,2010,-23215009.726964
p57,2015,-2631955.474183
p57,2020,555163.525674
p57,2023,5970203.156862
p57,2026,5689963.581814
p57,2029,955462.170271
p57,2032,-1377339.66889
p57,2035,1196241.417686
p57,2038,1900885.506841
p57,2041,3632230.646099
p57,2044,6197317.204387
p57,2047,3817864.690348
p57,2050,4402385.641161
p58,2010,7223258.583519
p58,2015,5541600.809064
p58,2020,-12044423.189509
p58,2023,33474342.875483
p58,2026,95934.241281
p58,2029,2061576.444988
p58,2032,17677543.999956
p58,2035,5604739.367862
p58,2038,3969152.426531
p58,2041,15290482.714984
p58,2044,17752954.568128
p58,2047,17258124.431027
p58,2050,5002704.646253
p59,2010,1174095.94968
p59,2015,1174095.94968
p59,2020,923978.432533
p59,2023,1174095.94968
p59,2026,1123929.455014
p59,2029,1102323.500315
p59,2032,-155951.662788
p59,2035,-571145.141415
p59,2038,-383960.968285
p59,2041,-674318.544727
p59,2044,-150362.62043
p59,2047,1219761.035683
p59,2050,1411168.495639
p60,2010,-10875092.654925
p60,2015,-9126141.032386
p60,2020,-19558523.893075
p60,2023,-34409436.162856
p60,2026,-45627033.770623
p60,2029,-66711192.984463
p60,2032,-65966357.479057
p60,2035,-63554964.26015
p60,2038,-62355849.907923
p60,2041,-58536762.776275
p60,2044,-54552118.860663
p60,2047,-51723723.710336
p60,2050,-50317598.084595
p61,2010,42756.55041
p61,2015,-24692.377566
p61,2020,-7071959.255293
p61,2023,-22151746.377795
p61,2026,-25195658.622928
p61,2029,-40924229.940675
p61,2032,-38717630.567734
p61,2035,-39259299.242242
p61,2038,-38061878.134914
p61,2041,-35015911.832308
p61,2044,-29165989.914814
p61,2047,-27361998.154768
p61,2050,-32774987.142726
p62,2010,-450932.895721
p62,2015,-2706795.616518
p62,2020,-5828043.053845
p62,2023,-7014555.044197
p62,2026,-9351642.662711
p62,2029,-9452412.386458
p62,2032,-8621667.375927
p62,2035,-7362106.516134
p62,2038,-7662844.197766
p62,2041,-6194329.604352
p62,2044,-4475380.622796
p62,2047,-3682942.036804
p62,2050,-5118518.37351
p63,2010,-14058621.050437
p63,2015,-20323760.804734
p63,2020,2704030.097125
p63,2023,3433353.108066
p63,2026,20600382.970706
p63,2029,42976901.552297
p63,2032,69479497.703331
p63,2035,81226316.789849
p63,2038,76265882.986739
p63,2041,72955204.763938
p63,2044,70149068.612361
p63,2047,84438838.323729
p63,2050,88317971.066837
p64,2010,-28613.355242
p64,2015,-707359.001332
p64,2020,4497193.78255
p64,2023,16411851.243028
p64,2026,24799475.972675
p64,2029,26123844.231056
p64,2032,-9579774.151311
p64,2035,-7676078.685347
p64,2038,-6740204.300231
p64,2041,-32547494.052843
p64,2044,-56174292.094235
p64,2047,-95625891.568622
p64,2050,-113227433.17634
p65,2010,-18870086.625926
p65,2015,-17216280.091163
p65,2020,-23636507.562528
p65,2023,-20585749.33566
p65,2026,-23536811.581335
p65,2029,-19737912.402122
p65,2032,-6433838.091587
p65,2035,-4346679.480421
p65,2038,2067097.420165
p65,2041,-520018.086174
p65,2044,-3173384.84947
p65,2047,-4899048.062156
p65,2050,-2885676.850612
p66,2010,10662685.337372
p66,2015,7073815.67612
p66,2020,11227811.592365
p66,2023,140530.592106
p66,2026,29152.705746
p66,2029,-1441767.572064
p66,2032,-4688096.193545
p66,2035,288407.279057
p66,2038,967076.507855
p66,2041,-3903574.771049
p66,2044,-6890640.189949
p66,2047,-2961702.442525
p66,2050,-1845499.238247
p67,2010,45463263.561597
p67,2015,48276807.457833
p67,2020,46870395.228579
p67,2023,62276080.497006
p67,2026,54377757.423554
p67,2029,61623077.386465
p67,2032,54788631.454647
p67,2035,36423067.103609
p67,2038,31916140.786014
p67,2041,55148526.627847
p67,2044,72423053.742189
p67,2047,97750331.993478
p67,2050,117439141.940585
p68,2010,158388.312609
p68,2015,-3482351.852809
p68,2020,-5848681.728257
p68,2023,-4708618.702976
p68,2026,-7250823.751117
p68,2029,-6108354.270616
p68,2032,-6081511.830481
p68,2035,-5454526.333113
p68,2038,-6376535.702628
p68,2041,-15854120.2284
p68,2044,-17800674.808065
p68,2047,-18495104.138169
p68,2050,-18610607.494512
p69,2010,1775108.951929
p69,2015,2815105.637993
p69,2020,2454741.994281
p69,2023,3167288.970014
p69,2026,3719934.689569
p69,2029,4621433.43999
p69,2032,5441760.934644
p69,2035,5571952.16991
p69,2038,4973992.060602
p69,2041,4162037.885337
p69,2044,2419223.712494
p69,2047,6078374.128778
p69,2050,6750455.273675
p70,2010,11372283.828162
p70,2015,5518178.585023
p70,2020,3160484.623084
p70,2023,4470293.372264
p70,2026,4242342.74138
p70,2029,4496027.61012
p70,2032,7168417.797927
p70,2035,-2227486.514901
p70,2038,-5845901.559696
p70,2041,-9359225.775659
p70,2044,-5518030.646632
p70,2047,-16626817.487171
p70,2050,-26715924.583079
p71,2010,1822231.286655
p71,2015,1709976.517876
p71,2020,1248065.031229
p71,2023,1378025.996972
p71,2026,1383588.301559
p71,2029,-2635592.31276
p71,2032,-10322092.896156
p71,2035,-16044471.265777
p71,2038,-19238299.387941
p71,2041,-19527937.514727
p71,2044,-20937252.564687
p71,2047,-19627300.979942
p71,2050,-22249261.212398
p72,2010,-12692220.407
p72,2015,-11895420.999642
p72,2020,-9690699.744328
