eall,r,t,dr,Value
CH4,p102,2020,2.0,9998155906.943998
CH4,p102,2020,1.5,14372349116.231998
CH4,p102,2023,2.5,9073404967.055119
CH4,p102,2023,2.0,11280449418.50096
CH4,p102,2023,1.5,15755845111.710579
CH4,p102,2026,2.5,8264539375.546399
CH4,p102,2026,2.0,10355567410.3232
CH4,p102,2026,1.5,14139332425.633598
CH4,p102,2029,2.5,8533647690.305841
CH4,p102,2029,2.0,10759816652.994322
CH4,p102,2029,1.5,14423719737.419113
CH4,p102,2032,2.5,9753793835.91342
CH4,p102,2032,2.0,12215916551.775059
CH4,p102,2032,1.5,16098494680.633799
CH4,p102,2035,2.5,11699967641.2077
CH4,p102,2035,2.0,14497785990.19215
CH4,p102,2035,1.5,18821687074.9863
CH4,p102,2038,2.5,14007379237.96934
CH4,p102,2038,2.0,17205914654.51352
CH4,p102,2038,1.5,22058864941.684002
CH4,p102,2041,2.5,16125623802.94562
CH4,p102,2041,2.0,19663980105.03081
CH4,p102,2041,1.5,25000517478.66749
CH4,p102,2044,2.5,18750620875.2672
CH4,p102,2044,2.0,22724262385.2576
CH4,p102,2044,1.5,28808900947.4304
CH4,p102,2047,2.5,20981254470.272682
CH4,p102,2047,2.0,25293352781.647743
CH4,p102,2047,1.5,31986759115.72246
CH4,p102,2050,2.5,23274631543.600502
CH4,p102,2050,2.0,27929557852.320602
CH4,p102,2050,1.5,35244442051.7379
CH4,p103,2020,2.5,6773667758.5785
CH4,p103,2020,2.0,8336821856.712
CH4,p103,2020,1.5,11984181419.0235
CH4,p103,2023,2.5,6317068978.18944
CH4,p103,2023,2.0,7853653324.235519
CH4,p103,2023,1.5,10969504914.828959
CH4,p103,2026,2.5,6234160055.719299
CH4,p103,2026,2.0,7811477660.178399
CH4,p103,2026,1.5,10665671420.628199
CH4,p103,2029,2.5,5384005787.56592
CH4,p103,2029,2.0,6788529036.49616
CH4,p103,2029,1.5,9100140217.02718
CH4,p103,2032,2.5,7168848269.38234
CH4,p103,2032,2.0,8978460453.88662
CH4,p103,2032,1.5,11832079667.9126
CH4,p103,2035,2.5,6081526757.062401
CH4,p103,2035,2.0,7535804894.620801
CH4,p103,2035,1.5,9783325652.665602
CH4,p103,2038,2.5,4796164307.974779
CH4,p103,2038,2.0,5891351433.417839
CH4,p103,2038,1.5,7553014658.227999
CH4,p103,2041,2.5,3240414596.80598
CH4,p103,2041,2.0,3951440821.2849903
CH4,p103,2041,1.5,5023808241.81071
CH4,p103,2044,2.5,4492607052.56754
CH4,p103,2044,2.0,5444682719.33682
CH4,p103,2044,1.5,6902548584.07728
CH4,p103,2047,2.5,4665744722.87918
CH4,p103,2047,2.0,5624655448.13349
CH4,p103,2047,1.5,7113113887.334209
