ba,state_abbr,year,pollutant,tons,model,cr,md,damage_$,mortality
p1,WA,2010,SO2,62.72,AP2,ACS,3649.64,228902.6,0.033
p1,WA,2010,SO2,62.72,AP2,H6C,9375.9,588049.74,0.0848
p1,WA,2010,SO2,62.72,EASIUR,ACS,18204.36,1141764.03,0.1647
p1,WA,2010,SO2,62.72,EASIUR,H6C,46771.73,2933488.54,0.4231
p1,WA,2010,SO2,62.72,InMAP,ACS,4154.93,260594.15,0.0376
p1,WA,2010,SO2,62.72,InMAP,H6C,10674.16,669475.68,0.0966
p1,WA,2015,SO2,29.81,AP2,ACS,3649.64,108807.81,0.0157
p1,WA,2015,SO2,29.81,AP2,H6C,9375.9,279526.77,0.0403
p1,WA,2015,SO2,29.81,EASIUR,ACS,18204.36,542732.35,0.0783
p1,WA,2015,SO2,29.81,EASIUR,H6C,46771.73,1394420.46,0.2011
p1,WA,2015,SO2,29.81,InMAP,ACS,4154.93,123872.25,0.0179
p1,WA,2015,SO2,29.81,InMAP,H6C,10674.16,318232.23,0.0459
p1,WA,2020,SO2,52.54,AP2,ACS,3649.64,191752.99,0.0277
p1,WA,2020,SO2,52.54,AP2,H6C,9375.9,492612.56,0.0711
p1,WA,2020,SO2,52.54,EASIUR,ACS,18204.36,956462.13,0.138
p1,WA,2020,SO2,52.54,EASIUR,H6C,46771.73,2457399.78,0.3545
p1,WA,2020,SO2,52.54,InMAP,ACS,4154.93,218301.18,0.0315
p1,WA,2020,SO2,52.54,InMAP,H6C,10674.16,560823.53,0.0809
p1,WA,2023,SO2,26.34,AP2,ACS,3649.64,96138.62,0.0139
p1,WA,2023,SO2,26.34,AP2,H6C,9375.9,246979.69,0.0356
p1,WA,2023,SO2,26.34,EASIUR,ACS,18204.36,479538.57,0.0692
p1,WA,2023,SO2,26.34,EASIUR,H6C,46771.73,1232059.21,0.1777
p1,WA,2023,SO2,26.34,InMAP,ACS,4154.93,109449.01,0.0158
p1,WA,2023,SO2,26.34,InMAP,H6C,10674.16,281178.42,0.0406
p1,WA,2026,SO2,61.78,AP2,ACS,3649.64,225471.04,0.0325
p1,WA,2026,SO2,61.78,AP2,H6C,9375.9,579234.07,0.0836
p1,WA,2026,SO2,61.78,EASIUR,ACS,18204.36,1124647.44,0.1622
p1,WA,2026,SO2,61.78,EASIUR,H6C,46771.73,2889511.57,0.4168
p1,WA,2026,SO2,61.78,InMAP,ACS,4154.93,256687.49,0.037
p1,WA,2026,SO2,61.78,InMAP,H6C,10674.16,659439.34,0.0951
p1,WA,2029,SO2,66.65,AP2,ACS,3649.64,243250.37,0.0351
p1,WA,2029,SO2,66.65,AP2,H6C,9375.9,624909.1,0.0901
p1,WA,2029,SO2,66.65,EASIUR,ACS,18204.36,1213330.59,0.175
p1,WA,2029,SO2,66.65,EASIUR,H6C,46771.73,3117361.63,0.4497
p1,WA,2029,SO2,66.65,InMAP,ACS,4154.93,276928.38,0.0399
p1,WA,2029,SO2,66.65,InMAP,H6C,10674.16,711438.88,0.1026
p1,WA,2032,SO2,115.64,AP2,ACS,3649.64,422052.21,0.0609
p1,WA,2032,SO2,115.64,AP2,H6C,9375.9,1084250.22,0.1564
p1,WA,2032,SO2,115.64,EASIUR,ACS,18204.36,2105192.52,0.3037
p1,WA,2032,SO2,115.64,EASIUR,H6C,46771.73,5408786.71,0.7802
p1,WA,2032,SO2,115.64,InMAP,ACS,4154.93,480485.33,0.0693
p1,WA,2032,SO2,115.64,InMAP,H6C,10674.16,1234383.95,0.1781
p1,WA,2035,SO2,115.84,AP2,ACS,3649.64,422791.08,0.061
p1,WA,2035,SO2,115.84,AP2,H6C,9375.9,1086148.36,0.1567
p1,WA,2035,SO2,115.84,EASIUR,ACS,18204.36,2108877.97,0.3042
p1,WA,2035,SO2,115.84,EASIUR,H6C,46771.73,5418255.58,0.7815
p1,WA,2035,SO2,115.84,InMAP,ACS,4154.93,481326.49,0.0694
p1,WA,2035,SO2,115.84,InMAP,H6C,10674.16,1236544.92,0.1784
p1,WA,2038,SO2,244.46,AP2,ACS,3649.64,892180.81,0.1287
p1,WA,2038,SO2,244.46,AP2,H6C,9375.9,2292008.46,0.3306
p1,WA,2038,SO2,244.46,EASIUR,ACS,18204.36,4450189.6,0.6419
p1,WA,2038,SO2,244.46,EASIUR,H6C,46771.73,11433693.67,1.6492
p1,WA,2038,SO2,244.46,InMAP,ACS,4154.93,1015703.21,0.1465
p1,WA,2038,SO2,244.46,InMAP,H6C,10674.16,2609377.81,0.3764
p1,WA,2041,SO2,235.73,AP2,ACS,3649.64,860315.42,0.1241
p1,WA,2041,SO2,235.73,AP2,H6C,9375.9,2210146.41,0.3188
p1,WA,2041,SO2,235.73,EASIUR,ACS,18204.36,4291245.32,0.619
p1,WA,2041,SO2,235.73,EASIUR,H6C,46771.73,11025324.49,1.5903
p1,WA,2041,SO2,235.73,InMAP,ACS,4154.93,979426.06,0.1413
p1,WA,2041,SO2,235.73,InMAP,H6C,10674.16,2516180.5,0.3629
p1,WA,2044,SO2,268.16,AP2,ACS,3649.64,978699.35,0.1412
p1,WA,2044,SO2,268.16,AP2,H6C,9375.9,2514274.2,0.3627
p1,WA,2044,SO2,268.16,EASIUR,ACS,18204.36,4881743.28,0.7042
p1,WA,2044,SO2,268.16,EASIUR,H6C,46771.73,12542467.22,1.8092
p1,WA,2044,SO2,268.16,InMAP,ACS,4154.93,1114200.24,0.1607
p1,WA,2044,SO2,268.16,InMAP,H6C,10674.16,2862420.19,0.4129
p1,WA,2047,SO2,278.73,AP2,ACS,3649.64,1017251.93,0.1467
p1,WA,2047,SO2,278.73,AP2,H6C,9375.9,2613315.61,0.377
p1,WA,2047,SO2,278.73,EASIUR,ACS,18204.36,5074043.21,0.7319
p1,WA,2047,SO2,278.73,EASIUR,H6C,46771.73,13036535.72,1.8804
p1,WA,2047,SO2,278.73,InMAP,ACS,4154.93,1158090.43,0.167
p1,WA,2047,SO2,278.73,InMAP,H6C,10674.16,2975175.65,0.4291
p1,WA,2050,SO2,357.24,AP2,ACS,3649.64,1303814.1,0.1881
p1,WA,2050,SO2,357.24,AP2,H6C,9375.9,3349492.52,0.4831
p1,WA,2050,SO2,357.24,EASIUR,ACS,18204.36,6503412.63,0.9381
p1,WA,2050,SO2,357.24,EASIUR,H6C,46771.73,16708957.25,2.4102
p1,WA,2050,SO2,357.24,InMAP,ACS,4154.93,1484327.12,0.2141
p1,WA,2050,SO2,357.24,InMAP,H6C,10674.16,3813289.35,0.55
p10,CA,2010,SO2,10351.97,AP2,ACS,22816.59,236196580.76,34.0697
p10,CA,2010,SO2,10351.97,AP2,H6C,58622.06,606853567.72,87.5344
p10,CA,2010,SO2,10351.97,EASIUR,ACS,11194.08,115880707.47,16.715
p10,CA,2010,SO2,10351.97,EASIUR,H6C,28760.03,297722842.43,42.9444
p10,CA,2010,SO2,10351.97,InMAP,ACS,18448.86,190982010.96,27.5478
p10,CA,2010,SO2,10351.97,InMAP,H6C,47399.94,490682588.99,70.7775
p10,CA,2015,SO2,7310.82,AP2,ACS,22816.59,166807934.33,24.0609
p10,CA,2015,SO2,7310.82,AP2,H6C,58622.06,428575171.35,61.819
p10,CA,2015,SO2,7310.82,EASIUR,ACS,11194.08,81837854.64,11.8045
p10,CA,2015,SO2,7310.82,EASIUR,H6C,28760.03,210259319.54,30.3284
p10,CA,2015,SO2,7310.82,InMAP,ACS,18448.86,134876273.99,19.455
p10,CA,2015,SO2,7310.82,InMAP,H6C,47399.94,346532319.89,49.9849
p10,CA,2020,SO2,5047.02,AP2,ACS,22816.59,115155720.37,16.6104
p10,CA,2020,SO2,5047.02,AP2,H6C,58622.06,295866517.3,42.6767
p10,CA,2020,SO2,5047.02,EASIUR,ACS,11194.08,56496695.69,8.1493
p10,CA,2020,SO2,5047.02,EASIUR,H6C,28760.03,145152348.43,20.9372
p10,CA,2020,SO2,5047.02,InMAP,ACS,18448.86,93111724.89,13.4307
p10,CA,2020,SO2,5047.02,InMAP,H6C,47399.94,239228302.22,34.507
p10,CA,2023,SO2,2910.36,AP2,ACS,22816.59,66404418.93,9.5784
p10,CA,2023,SO2,2910.36,AP2,H6C,58622.06,170611100.34,24.6095
p10,CA,2023,SO2,2910.36,EASIUR,ACS,11194.08,32578757.15,4.6993
p10,CA,2023,SO2,2910.36,EASIUR,H6C,28760.03,83701941.37,12.0734
p10,CA,2023,SO2,2910.36,InMAP,ACS,18448.86,53692773.29,7.7448
p10,CA,2023,SO2,2910.36,InMAP,H6C,47399.94,137950736.19,19.8984
p10,CA,2026,SO2,1402.88,AP2,ACS,22816.59,32008882.55,4.6171
p10,CA,2026,SO2,1402.88,AP2,H6C,58622.06,82239567.2,11.8625
p10,CA,2026,SO2,1402.88,EASIUR,ACS,11194.08,15703918.93,2.2652
p10,CA,2026,SO2,1402.88,EASIUR,H6C,28760.03,40346797.0,5.8197
p10,CA,2026,SO2,1402.88,InMAP,ACS,18448.86,25881495.57,3.7332
p10,CA,2026,SO2,1402.88,InMAP,H6C,47399.94,66496311.3,9.5916
p10,CA,2029,SO2,1381.56,AP2,ACS,22816.59,31522461.75,4.5469
p10,CA,2029,SO2,1381.56,AP2,H6C,58622.06,80989819.22,11.6822
p10,CA,2029,SO2,1381.56,EASIUR,ACS,11194.08,15465275.4,2.2308
p10,CA,2029,SO2,1381.56,EASIUR,H6C,28760.03,39733669.65,5.7313
p10,CA,2029,SO2,1381.56,InMAP,ACS,18448.86,25488189.19,3.6765
p10,CA,2029,SO2,1381.56,InMAP,H6C,47399.94,65485804.63,9.4459
