r,t,Value
p1,2010,41550572.049103
p1,2015,36206319.841729
p1,2020,31651333.145698
p1,2023,37785589.135788
p1,2026,39367550.351364
p1,2029,42068443.83446
p1,2032,37834880.517905
p1,2035,36787232.388299
p1,2038,26183817.177237
p1,2041,28330593.342736
p1,2044,27869400.557525
p1,2047,30156503.589105
p1,2050,37958477.965972
p2,2010,5798007.737046
p2,2015,12399188.926687
p2,2020,28006810.624024
p2,2023,23115768.549204
p2,2026,22447806.100084
p2,2029,21627535.987697
p2,2032,36068794.758688
p2,2035,37822432.253511
p2,2038,51802761.138568
p2,2041,54029687.970924
p2,2044,59983196.656097
p2,2047,61273593.633911
p2,2050,73746315.544623
p3,2010,7987517.647111
p3,2015,7352223.904763
p3,2020,5371344.231264
p3,2023,4341206.494158
p3,2026,5260475.746425
p3,2029,6010247.157429
p3,2032,6491228.855074
p3,2035,7671143.056572
p3,2038,5965746.116966
p3,2041,6554791.891674
p3,2044,7225531.046272
p3,2047,7136371.702794
p3,2050,9259207.656595
p4,2038,6280.680143
p4,2041,650.139538
p4,2047,31298.22368
p4,2050,13357226.641734
p5,2010,13311433.567763
p5,2015,11309044.71592
p5,2020,35212467.487597
p5,2023,27283444.946507
p5,2026,27637180.855657
p5,2029,30671015.290273
p5,2032,51252552.99577
p5,2035,56130543.736559
p5,2038,68720528.576236
p5,2041,74636077.029434
p5,2044,80616689.451136
p5,2047,83220218.644352
p5,2050,90773545.455604
p6,2010,7596841.457756
p6,2015,8252613.023113
p6,2020,23296097.205103
p6,2023,15824025.91453
p6,2026,18121415.035287
p6,2029,22972702.729021
p6,2032,29633729.249263
p6,2035,27343716.592999
p6,2038,31398048.071833
p6,2041,34046477.479694
p6,2044,35663131.307084
p6,2047,38615758.934312
p6,2050,47004455.914133
p7,2010,569738.26622
p7,2015,6934097.103736
p7,2020,4911819.865853
p7,2023,450647.548886
p7,2026,365244.452658
p7,2029,1296566.211632
p7,2032,2530297.72578
p7,2035,3669555.018747
p7,2038,4287251.582261
p7,2041,4618916.680008
p7,2044,5000512.364675
p7,2047,4683688.737806
p7,2050,5937662.73825
p8,2010,911078.174323
p8,2015,944671.872712
p8,2020,940104.317299
p8,2023,1031749.326301
p8,2026,366863.194681
p8,2029,198800.328815
p8,2032,486163.773791
p8,2035,407098.268208
p8,2038,455080.90148
p8,2041,723539.403019
p8,2044,777923.3633
p8,2047,830303.746514
p8,2050,886692.228038
p9,2010,6131786.735294
p9,2015,2976150.632331
p9,2020,23863633.31485
p9,2023,13692435.812764
p9,2026,15107208.762609
p9,2029,17516083.616739
p9,2032,24908656.341598
p9,2035,31738470.364364
p9,2038,35335406.455512
p9,2041,37407917.220087
p9,2044,36710692.637172
p9,2047,35713454.100599
p9,2050,34578508.303568
p10,2010,52254607.772296
p10,2015,10458091.680837
p10,2020,66936986.171781
p10,2023,46576557.730939
p10,2026,49018035.587555
p10,2029,60422675.801859
p10,2032,79920342.863927
p10,2035,80792345.68362
p10,2038,78407548.361695
p10,2041,75602578.345857
p10,2044,71708467.225272
p10,2047,71974327.96401
p10,2050,75607159.078511
p11,2010,8463874.796275
p11,2015,711909.140051
p11,2020,13166147.188904
p11,2023,10417592.620057
p11,2026,10373863.347071
p11,2029,9669858.458992
p11,2032,4476527.626131
p11,2035,7415682.368447
p11,2038,9924973.149767
p11,2041,12212360.68585
p11,2044,12240357.161551
p11,2047,11859044.820262
p11,2050,8848722.374381
p12,2010,3306855.94944
p12,2015,2558127.739134
p12,2020,892618.47557
p12,2023,1044249.281904
p12,2026,639207.669108
p12,2029,1231912.435119
p12,2032,3509970.225723
p12,2035,4456332.501795
p12,2038,3194024.201313
p12,2041,3993096.112502
p12,2044,4271600.980907
p12,2047,3949291.748845
p12,2050,4711196.075575
p13,2010,810764.102782
p13,2015,566937.317239
p13,2020,5908763.02574
p13,2023,340026.960017
p13,2026,7073971.697293
p13,2029,11728793.891343
p13,2032,12204252.672493
p13,2035,848483.308199
p13,2038,617644.386947
p13,2041,644776.501188
p13,2044,702015.675404
p13,2047,2069497.796238
p13,2050,2118060.836896
p14,2010,2218172.719349
p14,2015,1703249.05548
p14,2020,1327695.259999
p14,2023,2758978.271863
p14,2026,2085583.188775
p14,2029,2770087.719235
p14,2032,2232490.090319
p14,2035,2737471.067248
p14,2038,4884239.682637
p14,2041,5670475.385749
p14,2044,6353335.052961
p14,2047,9238089.105032
p14,2050,11466773.259309
p15,2010,8344020.446764
p15,2015,8117537.954531
p15,2020,6214329.397812
p15,2023,7080168.630073
p15,2026,7389500.482134
p15,2029,10238972.105934
p15,2032,13180287.503401
p15,2035,14143635.998243
p15,2038,16567145.166107
p15,2041,19676221.377702
p15,2044,22129827.221302
p15,2047,25451357.036632
p15,2050,27145553.160991
p16,2010,7868388.573189
p16,2015,3651042.83278
p16,2020,3063045.792933
p16,2023,5129686.203832
p16,2026,6967292.53669
p16,2029,5697072.515427
p16,2032,5185401.460515
p16,2035,5422115.53294
p16,2038,4454117.496889
p16,2041,6577511.480084
p16,2044,7702358.498154
p16,2047,9440865.969753
p16,2050,9927489.603073
p17,2010,13414896.55835
p17,2015,2290931.299355
p17,2020,1273089.79449
p17,2023,6734862.624779
p17,2026,8656538.901955
p17,2029,9439783.907668
p17,2032,10761211.762057
p17,2035,13655849.516412
p17,2038,13732866.78749
p17,2041,15430766.232418
p17,2044,17455900.38278
p17,2047,19058383.27378
p17,2050,20881247.839245
p18,2010,385445.331336
p18,2015,404068.57654
p18,2020,156193.139398
p18,2023,47408.977218
p18,2026,91188.838142
p18,2029,221785.066207
p18,2032,599421.094317
p18,2035,506932.075068
p18,2038,685967.741882
p18,2041,713758.733338
p18,2044,1002558.048141
p18,2047,1230934.368866
p18,2050,1577470.659522
p20,2010,413933.872475
p20,2015,891087.989598
p20,2020,827150.968996
p20,2023,497626.471369
p20,2026,783725.002734
p20,2029,674517.153199
p20,2032,705022.839619
p20,2035,2842216.53935
p20,2038,3004690.41481
p20,2041,3765910.186708
p20,2044,3752906.40693
p20,2047,4075913.820608
p20,2050,3935929.433783
p21,2010,734279.363138
p21,2015,110325.836741
p21,2020,683490.054254
p21,2023,869956.250968
p21,2026,3861843.342285
p21,2029,4001676.026304
p21,2032,5039485.213264
p21,2035,5788565.83051
p21,2038,8332320.365645
p21,2041,9486141.928133
p21,2044,10113013.507646
p21,2047,11613491.401489
p21,2050,13605709.836412
p22,2010,1571647.348043
p22,2015,1492247.472
p22,2020,1352162.886
p22,2023,1464885.966
p22,2026,1621950.437151
p22,2029,1781098.53387
p22,2032,2056680.006455
p22,2035,2266040.934351
p22,2038,2308463.882328
p22,2041,1493909.339199
p22,2044,1465068.567182
p22,2047,1717028.957414
p22,2050,1974512.22555
p23,2010,991326.152209
p23,2015,3179100.612432
p23,2020,2681749.86105
p23,2023,3044725.206767
p23,2026,3627648.252815
p23,2029,1767913.20273
p23,2032,1459136.864744
p23,2035,1297694.748833
p23,2038,1170457.028445
p23,2041,1049502.282295
p23,2044,1061773.425478
p23,2047,1068681.375977
p23,2050,1020657.593818
p24,2010,258846.344523
p24,2015,5116.369878
p24,2020,114893.378916
p24,2023,183376.745348
p24,2026,82277.506873
p24,2029,1467952.159846
p24,2032,3371719.384375
p24,2035,4508562.64739
p24,2038,4448017.042994
p24,2041,5265458.010304
p24,2044,5566926.410683
p24,2047,6463848.563948
p24,2050,6759304.003624
p25,2010,9238418.281409
p25,2015,2093279.295591
p25,2020,2743440.602776
p25,2023,6502538.147765
p25,2026,9755162.399134
p25,2029,10624130.709293
