,,damage_$,damage_$,damage_$,damage_$,damage_$,damage_$,mortality,mortality,mortality,mortality,mortality,mortality
,,count,mean,std,min,50%,max,count,mean,std,min,50%,max
state_abbr,year,,,,,,,,,,,,
AZ,2044,6.0,24213106.751666665,15106805.745334584,7670585.03,19141390.595,47730988.980000004,6.0,3.492516666666667,2.1790018975821632,1.1064,2.761,6.8848
AZ,2047,6.0,4932116.725000001,3197054.1750642513,1475041.67,3853728.67,10067068.9,6.0,0.7113999999999999,0.4611154649325914,0.2127,0.556,1.452
AZ,2050,6.0,3617700.2866666666,2321899.6204642025,1101130.91,2840743.67,7329635.13,6.0,0.5218333333333334,0.33492079461667745,0.1588,0.40975,1.0573
CA,2010,6.0,628828741.5116667,311005368.18348247,315058607.19,602501206.66,1016274180.79,6.0,90.70416666666665,44.860324325161386,45.4451,86.90665,146.5904
CA,2015,6.0,493012409.59833336,240687160.8566999,256845786.04999998,480472899.325,773490165.36,6.0,71.1136,34.71738179039428,37.0482,69.305,111.5705
CA,2020,6.0,268791363.88166666,131151921.20376162,136838292.41,255432356.22,409281343.6,6.0,38.77125,18.917685178451407,19.7381,36.8444,59.035900000000005
CA,2023,6.0,216191409.44000003,106200211.78238906,107415827.44,202799229.515,333051346.64,6.0,31.184116666666668,15.31861717850755,15.494,29.25245,48.0402
CA,2026,6.0,219783280.49666667,106933253.76273532,113102207.06,209528535.265,330091991.11,6.0,31.702183333333334,15.424371078318451,16.3143,30.223,47.6134
CA,2029,6.0,134507627.64166668,66911552.33395826,64687641.989999995,124749800.77000001,214037988.47,6.0,19.401783333333334,9.651479655766089,9.3308,17.994300000000003,30.873400000000004
CA,2032,6.0,134595132.17666665,69389367.47468276,59917976.48,120865115.36,225565244.92999998,6.0,19.414416666666664,10.008970678229938,8.6427,17.43395,32.5363
CA,2035,6.0,119096885.26,60564869.47298114,54426690.49,107998663.18,195695493.87,6.0,17.178883333333335,8.736031085662795,7.8508000000000004,15.578,28.2276
CA,2038,6.0,117897991.795,61494098.45129437,51914272.3,106136779.545,202714698.31,6.0,17.005966666666666,8.870081802478863,7.4883,15.30945,29.2401
CA,2041,6.0,129437341.00833333,70266387.730478,52122543.28,111210407.69999999,227416443.94,6.0,18.67043333333333,10.135426556325426,7.5183,16.041249999999998,32.8031
CA,2044,6.0,119934790.87333333,66411218.47109317,47979777.25,104400181.555,219765973.4,6.0,17.29981666666667,9.579357874809077,6.9208,15.05905,31.6997
CA,2047,6.0,96478615.03500001,48269409.94195721,47319046.589999996,91853570.745,159647870.67,6.0,13.916366666666667,6.9624785051493445,6.8254,13.2492,23.028
CA,2050,6.0,103549226.675,57686744.3688328,40441887.87,88697348.245,188833372.5,6.0,14.936266666666667,8.320953754628533,5.8334,12.7939,27.2379
CO,2010,6.0,715280803.7416667,382932757.6938821,301548812.7,633839183.5450001,1266548971.35,6.0,103.17424999999999,55.235381650016684,43.4963,91.4268,182.6908
CO,2015,6.0,730974928.3699999,418431550.5182836,273682563.26,617567918.45,1366909697.75,6.0,105.43803333333334,60.35579161968358,39.4769,89.0798,197.1672
CO,2020,6.0,432181612.5683333,235316259.3102854,176574842.57,377868328.975,776164081.99,6.0,62.33918333333333,33.94269792585243,25.4697,54.5049,111.95620000000001
CO,2023,6.0,478012762.19,258542748.7383573,198037760.24,420752118.36,854850120.93,6.0,68.95003333333334,37.29298452227532,28.5656,60.69065,123.3062
CO,2026,6.0,333117148.425,180358095.02765128,138004795.53,293466053.77,597049374.0,6.0,48.049800000000005,26.01538954249965,19.9062,42.3304,86.1202
CO,2029,6.0,151584987.21666667,78864122.36050092,67219885.75,137028575.74,260419593.56,6.0,21.865033333333333,11.375584737087877,9.696,19.7654,37.5637
CO,2032,6.0,96338317.2,53434299.68021945,38084740.01,83107570.80000001,175664737.45,6.0,13.896116666666666,7.707539113210303,5.4935,11.9877,25.3385
CO,2035,6.0,95767027.37833333,53068187.5568795,37940073.9,82706530.13499999,174558798.2,6.0,13.813716666666666,7.654654830471892,5.4726,11.9299,25.1788
CO,2038,6.0,121988212.39166667,64414479.58700307,52883263.69,109508972.48500001,213643844.98000002,6.0,17.595916666666668,9.291340727885652,7.628,15.795850000000002,30.8166
CO,2041,6.0,56438626.586666666,31989968.058020093,21471951.31,47948567.96,104656058.8,6.0,8.1409,4.614285467111891,3.0973,6.9163,15.0958
CO,2044,6.0,19590073.855,12230950.70679757,6274840.29,15637898.415,38938957.13,6.0,2.825716666666666,1.764237348450221,0.9051,2.25565,5.6167
CO,2047,6.0,18984801.615,11787603.044099178,6144642.57,15209740.635,37598139.98,6.0,2.7384500000000003,1.7002593363954803,0.8864,2.1939,5.423299999999999
CO,2050,6.0,10510765.663333334,7464720.990408016,2563278.7800000003,7701094.965,22654488.419999998,6.0,1.5160833333333332,1.0767313637424458,0.36970000000000003,1.1108500000000001,3.2677000000000005
DC,2010,6.0,862890835.9816666,539921861.3636488,274930174.32,687209027.665,1716451733.99,6.0,124.46598333333331,77.87996640629518,39.656800000000004,99.1251,247.5862
DC,2015,6.0,249749771.32666668,156344658.06321266,79578072.23,198990027.40499997,497227596.07,6.0,36.02466666666667,22.551617856966867,11.4786,28.70295,71.72160000000001
DC,2020,6.0,219111021.95833334,135953548.51324403,69744539.52,173000989.07999998,428593050.21,6.0,31.605233333333334,19.61037261702762,10.0602,24.95415,61.8216
DC,2023,6.0,163587863.32166663,101081018.4459944,52042968.69,128537005.32,316960295.34,6.0,23.5964,14.580198369295253,7.5069,18.54055,45.7193
DC,2026,6.0,162260301.6,100299165.9979337,51623312.02,127553521.62,314676730.89,6.0,23.4049,14.467442935363529,7.4463,18.398699999999998,45.389900000000004
DC,2029,6.0,121168166.22666667,75051016.9030137,38560139.77,95480319.685,236096375.72,6.0,17.477666666666664,10.825601429882159,5.561999999999999,13.77235,34.055299999999995
DC,2032,6.0,201968992.05666664,130040290.90400432,64520173.349999994,164616792.64000002,419994475.28999996,6.0,29.13263333333334,18.757392505747344,9.3067,23.744850000000003,60.5813
DC,2035,6.0,109460264.105,67591968.62516956,34820017.21,85938459.425,211753568.25,6.0,15.788883333333333,9.749663325554716,5.022600000000001,12.396,30.544
DC,2038,6.0,108227811.24833333,66950119.54152605,34436285.45,85155493.075,210263189.06,6.0,15.611083333333335,9.65709967131264,4.9672,12.28305,30.329
DC,2041,6.0,92983139.12833335,57175133.86322141,29560128.78,72593519.23500001,177900377.21,6.0,13.412166666666666,8.247119828804882,4.2638,10.4711,25.6609
DC,2044,6.0,92910586.93166667,57120199.79206985,29536222.41,72518201.905,177671166.72,6.0,13.401700000000003,8.239171723419776,4.2604,10.46025,25.6278
DC,2047,6.0,116612318.77833332,73833648.25641985,37198364.620000005,93844811.725,236680573.76,6.0,16.82055,10.649986339474808,5.3657,13.5364,34.1396
DC,2050,6.0,36453780.11333334,22112504.91084117,11528884.61,27368417.945,64532841.870000005,6.0,5.258183333333334,3.1895502995981526,1.663,3.9477,9.3084
DE,2010,6.0,117174084.63333333,79713542.86808573,30509192.479999997,86188746.465,241498529.23,6.0,16.901533333333337,11.498120744307162,4.4007,12.432099999999998,34.8345
DE,2015,6.0,44574575.19,30770093.973789576,11496512.17,33051514.590000004,93950356.53,6.0,6.429533333333333,4.438339413188976,1.6582999999999999,4.7674,13.551599999999999
DE,2020,6.0,43397188.98,29981105.66051917,11187334.48,32191780.345,91573411.62,6.0,6.259733333333333,4.324557978645525,1.6137,4.64345,13.2088
DE,2023,6.0,38011364.685,26334774.3874634,9781867.8,28237727.945,80532600.38,6.0,5.482833333333335,3.7985993585355464,1.4109,4.07305,11.6162
DE,2026,6.0,60116333.96333333,40158527.40839981,15864650.77,43708543.905,119877814.26,6.0,8.671349999999999,5.792597421450933,2.2883,6.3046500000000005,17.2915
DE,2029,6.0,48135640.96833333,32907756.304796,12492193.23,35505848.18,99989562.16,6.0,6.943216666666667,4.746715038599501,1.8018999999999998,5.1215,14.4228
DE,2032,6.0,26539432.075,18615474.136911068,6779743.23,19835866.384999998,57175830.57000001,6.0,3.8281333333333336,2.6851704844695923,0.978,2.8611500000000003,8.2473
DE,2035,6.0,28533681.144999996,21729399.38373115,6984209.600000001,22061574.8,67263861.46,6.0,4.115833333333334,3.134327018462922,1.0074999999999998,3.1822999999999997,9.7024
DE,2038,6.0,21481876.08833333,14889140.184787843,5526751.41,15961762.07,45539208.93,6.0,3.098616666666667,2.147648339385819,0.7972,2.30235,6.5687
DE,2041,6.0,8252012.578333334,6114514.365877677,2047241.49,6314236.335,18932729.35,6.0,1.1902833333333334,0.8819813794330732,0.2953,0.91075,2.7309
DE,2044,6.0,8128128.276666666,5999051.522352537,2020508.18,6209798.074999999,18572517.29,6.0,1.1724333333333334,0.8653511487637067,0.2914,0.8957499999999999,2.6790000000000003
DE,2047,6.0,9551670.516666668,7447125.504296283,2311791.74,7448231.039999999,23013741.32,6.0,1.3777833333333334,1.074216401693191,0.33340000000000003,1.0744,3.3196000000000003
DE,2050,6.0,7615780.0616666665,6437011.363281301,1775139.25,6102837.68,19642813.4,6.0,1.0985333333333334,0.9284610033095987,0.2561,0.8803,2.8333
FL,2010,6.0,2124513702.5983331,1057163103.5881379,1022069209.1800001,1972498646.855,3389142338.83,6.0,306.4462833333334,152.48835766910753,147.4265,284.51910000000004,488.86019999999996
FL,2015,6.0,2355975032.8650002,1161987823.302271,1161271237.3600001,2212183832.06,3701855919.9300003,6.0,339.83296666666666,167.60872106977806,167.5052,319.0921,533.967
FL,2020,6.0,605360402.1149999,300955666.6032724,290785868.73,559567131.55,955903253.78,6.0,87.319,43.41073267154104,41.9439,80.7136,137.88240000000002
FL,2023,6.0,963347601.625,480355120.07730407,459600210.90999997,888530691.4200001,1531974078.73,6.0,138.9562,69.28786735655818,66.2942,128.16434999999998,220.97650000000002
FL,2026,6.0,814718480.5566667,405725833.0679296,389112220.59000003,749858843.08,1284691978.03,6.0,117.51745000000001,58.523140989552154,56.126599999999996,108.16195,185.3078
FL,2029,6.0,1558426942.295,775240455.8775976,747609256.73,1440108223.18,2465155314.5099998,6.0,224.79221666666663,111.8229786709765,107.8375,207.7255,355.5816
FL,2032,6.0,764887237.8000001,381091741.45762295,365049676.90999997,704248984.14,1209157529.9,6.0,110.32965,54.96978132398745,52.6559,101.58305,174.4125
FL,2035,6.0,732454726.4316667,365056029.0525804,349246084.51,674047740.38,1158285572.29,6.0,105.65150000000001,52.656790941871876,50.3764,97.22670000000001,167.0746
FL,2038,6.0,837845654.2199999,422653613.7517288,386611004.11,755642153.87,1330963551.7,6.0,120.85333333333331,60.96479678305068,55.7658,108.99619999999999,191.982
FL,2041,6.0,344654587.2916667,173618875.83930534,159825361.91,312464508.96000004,550631066.1,6.0,49.71403333333333,25.04332067347832,23.053600000000003,45.0709,79.4246
FL,2044,6.0,220342474.05166665,113099157.21868247,98597690.56,197744033.345,365292305.59000003,6.0,31.782866666666663,16.31380173983571,14.222,28.523249999999997,52.691
FL,2047,6.0,63765436.27666666,34132348.996176526,25876580.12,53769016.425,105496261.59,6.0,9.197716666666667,4.92332436445809,3.7325,7.755800000000001,15.216999999999999
FL,2050,6.0,50648091.16833333,30254695.660450015,16911121.580000002,40071648.129999995,94298142.48,6.0,7.305616666666668,4.364063419986775,2.4393,5.78,13.6019
GA,2010,6.0,2643242541.818333,1329604214.9369428,1317473502.65,2558081926.385,4448157281.68,6.0,381.26925,191.786117268198,190.0363,368.98545,641.6156
GA,2015,6.0,833398464.2366667,423389825.5208291,412793351.0,808010927.98,1427157020.5500002,6.0,120.21195,61.07101421475658,59.5426,116.54995,205.85750000000002
GA,2020,6.0,423166515.3433333,225894392.72201502,204301237.01,413259667.27,774987087.4200001,6.0,61.038833333333336,32.583721387690915,29.469,59.60980000000001,111.78649999999999
GA,2023,6.0,1599273691.7933333,833818881.9321476,780942291.0999999,1556862264.97,2845066607.3,6.0,230.68404999999998,120.2725816711315,112.6455,224.56644999999997,410.3811
GA,2026,6.0,1499886471.8866665,759331756.4134434,744503164.39,1453300868.615,2553389251.16,6.0,216.34815,109.52828418622744,107.3894,209.62855000000002,368.3085
GA,2029,6.0,1853523431.4866667,966161166.0925679,905198175.45,1804311483.25,3296391520.02,6.0,267.35786666666667,139.3619708109306,130.5686,260.2594,475.4814
GA,2032,6.0,1497786781.3216667,758371497.3776947,743398226.99,1451301706.205,2550410430.1099997,6.0,216.0453,109.38979144362604,107.23,209.3401,367.8789
GA,2035,6.0,1090736055.2216666,552426820.3064425,541270951.48,1056937822.24,1858195617.26,6.0,157.33108333333334,79.68368489379533,78.0746,152.45595,268.0317
GA,2038,6.0,1069661991.3516668,541824594.028749,530769829.93,1036541127.67,1822704328.4299998,6.0,154.29125000000002,78.15437294697591,76.5598,149.5138,262.9123
GA,2041,6.0,739126529.2233334,377016229.20636237,365224198.46,717103516.3199999,1274032423.22,6.0,106.61386666666665,54.38193521685916,52.6812,103.43719999999999,183.7704
GA,2044,6.0,166073762.9766667,85809332.31078865,81476293.83,161455228.185,291824474.68,6.0,23.955,12.377384008747566,11.7524,23.28885,42.093599999999995
GA,2047,6.0,144907273.79333332,74592075.30994594,71236024.03,140796248.57999998,253262184.89000002,6.0,20.90185,10.75940774703701,10.2753,20.30885,36.5313
GA,2050,6.0,32153996.538333338,18608799.569150433,14212273.61,30673975.959999997,63808901.260000005,6.0,4.637983333333334,2.684156769204561,2.05,4.4245,9.2039
IA,2010,6.0,2032614484.41,1149057632.8118718,740854966.96,1627570229.205,3472990902.42,6.0,293.1905,165.74352760001216,106.8631,234.76575000000003,500.9548
IA,2015,6.0,1153471179.9933333,655898850.0741358,415807829.74,920619888.7049999,1985927539.71,6.0,166.38013333333333,94.60888266696033,59.9773,132.79295,286.4562
IA,2020,6.0,1020923105.23,571591475.7392504,381642280.57,837522466.55,1784460675.76,6.0,147.26106666666666,82.44813792610884,55.0491,120.80685,257.3962
IA,2023,6.0,757875457.9966666,428308325.0235704,276818428.82,610388379.62,1309246836.12,6.0,109.31826666666666,61.780520463870054,39.9291,88.04425,188.8499
IA,2026,6.0,1035782402.7150002,584129736.6016283,380567804.54,839344725.7450001,1800912463.52,6.0,149.4043333333333,84.25660842148031,54.8943,121.06949999999999,259.769
IA,2029,6.0,605069042.9366666,341977813.97755504,220979516.95,487337099.975,1045531832.29,6.0,87.27703333333334,49.32793508987242,31.8748,70.295,150.8107
IA,2032,6.0,527860046.3616667,299155943.4203874,191689014.1,423702506.775,911888150.34,6.0,76.14013333333334,43.15114604914528,27.6498,61.116099999999996,131.5334
IA,2035,6.0,462759320.91,261771132.30192846,168704869.23,372326484.71999997,799606436.72,6.0,66.74986666666666,37.75866889696546,24.3345,53.705600000000004,115.33770000000001
IA,2038,6.0,452192247.385,255864427.74744603,164754481.17,363679904.84000003,781251926.67,6.0,65.22563333333333,36.906710149709454,23.7647,52.45835,112.6902
IA,2041,6.0,200698243.82000002,113891743.3935821,72679241.72,160799602.41500002,346525529.18,6.0,28.94928333333333,16.42812815769547,10.4834,23.1941,49.9839
IA,2044,6.0,86338414.35666667,48587609.34192154,31808117.79,69863247.095,149032205.73,6.0,12.453666666666669,7.008468969373173,4.588,10.077300000000001,21.4969
IA,2047,6.0,94906071.20666666,53271690.525257796,35189213.58,77220341.305,164518834.71,6.0,13.689549999999999,7.684078983651847,5.0758,11.138449999999999,23.7307
IA,2050,6.0,37673888.593333334,20711026.639587626,14699489.190000001,31743203.72,66083768.99,6.0,5.4342,2.9874421601095476,2.1203000000000003,4.5788,9.5322
ID,2010,6.0,1451553.4566666668,721960.4325930309,752061.38,1432477.9300000002,2396841.65,6.0,0.20933333333333337,0.1041333311993171,0.1084,0.2066,0.3457
ID,2015,6.0,2588307.8366666664,1262943.215640887,1373647.46,2556756.3049999997,4071093.66,6.0,0.37333333333333335,0.1821316410365499,0.1982,0.36875,0.5871000000000001
ID,2020,6.0,3172993.446666667,1548908.141691749,1611021.77,3007195.295,4818919.2,6.0,0.4577166666666666,0.2233759469295355,0.2324,0.4337,0.6950999999999999
ID,2023,6.0,2540385.935,1235113.147023807,1333101.18,2475658.665,3921944.49,6.0,0.3665,0.17814082070092752,0.1923,0.35714999999999997,0.5658
ID,2026,6.0,2628186.8366666664,1288786.7935048027,1382343.0,2592241.3550000004,4196058.7,6.0,0.3791166666666667,0.18586497697701593,0.1994,0.37395,0.6053
ID,2029,6.0,3111211.143333333,1620763.5094094984,1398601.64,2849823.895,5412571.51,6.0,0.44875,0.23380951007176756,0.2017,0.4111,0.7807
ID,2032,6.0,2593475.763333333,1382422.740651477,1114911.7999999998,2329333.5700000003,4610545.9,6.0,0.3740666666666666,0.1994579220453945,0.1607,0.3359,0.6651
ID,2035,6.0,2748096.971666667,1478984.880250349,1175302.22,2475194.755,4961515.24,6.0,0.39644999999999997,0.21329550159344665,0.16970000000000002,0.3571,0.7156
ID,2038,6.0,2048690.075,1036266.727351644,984113.63,1935827.7149999999,3451693.74,6.0,0.2955,0.14944833220882728,0.142,0.2792,0.4978
ID,2041,6.0,2021126.03,1041152.7999563311,928905.59,1869135.605,3473438.94,6.0,0.29155,0.15016021776755653,0.1341,0.26959999999999995,0.501
ID,2044,6.0,1931240.8833333335,994917.0550401893,889047.07,1788541.365,3322387.86,6.0,0.27855,0.1435279310796334,0.1283,0.25795,0.47919999999999996
ID,2047,6.0,2731321.496666667,1316121.5840851325,1515130.05,2726456.455,4009073.98,6.0,0.3939333333333333,0.18984057170864888,0.2185,0.39325,0.5781
ID,2050,6.0,1765825.64,921473.7993766213,788297.4299999999,1610176.205,3070865.28,6.0,0.2547,0.13293110997806346,0.1137,0.23224999999999998,0.443
IL,2010,6.0,5386052077.263333,2660829954.302405,2695537424.34,5149117005.08,8665460493.6,6.0,776.9004500000001,383.80612779666114,388.8124,742.72425,1249.9323
IL,2015,6.0,2785517953.1066666,1387250477.646454,1359256102.04,2628241107.8450003,4532808299.25,6.0,401.79155,200.10124880295726,196.0633,379.1055,653.8261
IL,2020,6.0,992376267.5783333,496319006.654528,472949361.99,919645006.765,1603669481.74,6.0,143.14333333333332,71.59059781448026,68.2196,132.6524,231.3182
IL,2023,6.0,866449259.035,430765078.0809923,421185983.68,812672473.19,1395680378.54,6.0,124.97923333333331,62.134935911889905,60.753099999999996,117.22225,201.3173
IL,2026,6.0,711984308.9066666,355614476.9345531,340885202.83,661782326.4549999,1150396357.53,6.0,102.69875,51.29487852597957,49.1703,95.45745,165.9367
IL,2029,6.0,354762246.4266667,178020541.2672901,165968892.53,322657448.69,562420531.8,6.0,51.17198333333334,25.678166364630997,23.94,46.54105,81.1252
IL,2032,6.0,204787111.72833332,106420356.6683828,88283961.91,177495257.925,329304279.15,6.0,29.539150000000003,15.350311650875366,12.7345,25.6025,47.4997
IL,2035,6.0,209303802.37,108465188.33084522,90768369.03,181942106.66,335754819.19,6.0,30.19065,15.64532343567879,13.0928,26.2438,48.4304
IL,2038,6.0,206827438.915,107208601.0840691,89646108.96000001,179691002.915,331595504.5,6.0,29.833433333333332,15.464112260025358,12.9307,25.9193,47.8304
IL,2041,6.0,214230999.975,110703747.19314942,93492394.2,187180527.13,344690590.35,6.0,30.901316666666663,15.968218942188471,13.4857,26.99945,49.719100000000005
IL,2044,6.0,189277238.50333333,98136372.92328115,81996503.58,164507770.96499997,304071001.86,6.0,27.301883333333336,14.155498573122273,11.8273,23.729100000000003,43.86
IL,2047,6.0,375808.3383333334,188270.0441784187,184457.99,358415.79000000004,624104.6799999999,6.0,0.05421666666666666,0.02712691775094743,0.0266,0.05174999999999999,0.08990000000000001
IL,2050,6.0,35212.85,17654.810724064984,17039.94,33216.575,58202.17,6.0,0.005083333333333333,0.002530941853671606,0.0025,0.0048000000000000004,0.0084
IN,2010,6.0,5906954117.785,2888169159.730339,3128619884.31,5838654939.059999,9349856448.13,6.0,852.0368666666667,416.5981787710199,451.2816,842.1852,1348.6515
IN,2015,6.0,3334175030.066667,1655010136.908098,1664806125.8600001,3197332751.215,5440159672.360001,6.0,480.93148333333335,238.72365982097725,240.13670000000002,461.193,784.7051
IN,2020,6.0,901090085.4833332,442520738.8762764,473955588.5,889921966.05,1444279182.49,6.0,129.97596666666666,63.83051677806366,68.3649,128.365,208.3272
IN,2023,6.0,2535879079.8116665,1239889934.9392939,1338339172.35,2500148928.56,4012615301.3199997,6.0,365.7828,178.84548730264348,193.0461,360.62895000000003,578.7917
IN,2026,6.0,1561639969.045,765104974.9777721,828573709.1700001,1548407410.165,2487068437.21,6.0,225.2556833333333,110.3610560678796,119.5159,223.347,358.7423
IN,2029,6.0,1038581454.7533334,509184028.410183,547963793.8199999,1026399642.855,1657041503.48,6.0,149.8081333333333,73.44622986088984,79.03989999999999,148.051,239.01680000000002
IN,2032,6.0,930726783.6516666,456192611.1625745,493334514.17,922561259.2900001,1484075985.25,6.0,134.25088333333332,65.80262604429755,71.16000000000001,133.07315,214.0676
IN,2035,6.0,1141025989.7783334,558210533.1869317,602795460.71,1126401008.955,1808949481.12,6.0,164.58506666666665,80.51788979613579,86.9492,162.47555,260.9282
IN,2038,6.0,1448871620.5199997,706612993.7990154,755528767.26,1411120627.29,2263779845.34,6.0,208.98958333333334,101.9239712092777,108.97970000000001,203.5443,326.53430000000003
IN,2041,6.0,326751119.01666665,160555891.4411366,172382585.96,323529600.745,524558984.88,6.0,47.1316,23.15908230634366,24.8651,46.66695,75.664
