i,r,t,Value
battery_4,p3,2038,-0.0
battery_4,p6,2026,-186.85895
battery_4,p6,2029,-194.522423
battery_4,p6,2032,-323.684746
battery_4,p6,2035,-430.776815
battery_4,p6,2038,-434.850936
battery_4,p6,2041,-520.494292
battery_4,p6,2044,-571.538102
battery_4,p6,2047,-556.105551
battery_4,p6,2050,-564.962849
battery_4,p7,2026,-19.797104
battery_4,p7,2029,-18.042209
battery_4,p7,2032,-26.781328
battery_4,p7,2035,-40.134011
battery_4,p7,2038,-40.94604
battery_4,p7,2050,-16263.311697
battery_4,p8,2029,-47365.853648
battery_4,p8,2032,-45608.279599
battery_4,p8,2035,-48494.110672
battery_4,p8,2038,-76318.213356
battery_4,p8,2041,-70882.114209
battery_4,p8,2044,-97751.962385
battery_4,p8,2047,-97607.492088
battery_4,p8,2050,-97418.939216
battery_4,p9,2020,-166.642771
battery_4,p9,2023,-169210.489001
battery_4,p9,2026,-393672.73658
battery_4,p9,2029,-427150.379856
battery_4,p9,2032,-423957.327642
battery_4,p9,2035,-434586.079321
battery_4,p9,2038,-46990.264525
battery_4,p9,2041,-216731.0416
battery_4,p9,2044,-211805.779308
battery_4,p9,2047,-215212.306498
battery_4,p9,2050,-321441.586188
battery_4,p10,2020,-4278.73608
battery_4,p10,2023,-741619.852658
battery_4,p10,2026,-1251216.267765
battery_4,p10,2029,-1277781.56645
battery_4,p10,2032,-1396264.294945
battery_4,p10,2035,-1491103.055822
battery_4,p10,2038,-511643.686839
battery_4,p10,2041,-276072.317114
battery_4,p10,2044,-262114.69248
battery_4,p10,2047,-318529.191819
battery_4,p10,2050,-372712.768567
battery_4,p11,2020,-11481.008975
battery_4,p11,2023,-50321.765735
battery_4,p11,2026,-140425.507558
battery_4,p11,2029,-148034.549132
battery_4,p11,2032,-150972.504841
battery_4,p11,2035,-110134.070975
battery_4,p11,2038,-74684.570486
battery_4,p11,2041,-247120.864996
battery_4,p11,2044,-232537.949776
battery_4,p11,2047,-227562.070806
