i,r,t,Value
battery_4,p6,2026,-68.226581
battery_4,p6,2029,-217.126478
battery_4,p6,2032,-289.249379
battery_4,p6,2035,-377.226346
battery_4,p6,2038,-441.315572
battery_4,p6,2041,-537.579209
battery_4,p6,2044,-550.29293
battery_4,p6,2047,-571.825361
battery_4,p6,2050,-480.39582
battery_4,p7,2026,-7.95511
battery_4,p7,2029,-20.656149
battery_4,p7,2032,-26.856459
battery_4,p7,2035,-35.932028
battery_4,p7,2038,-36.741191
battery_4,p8,2029,-31996.811552
battery_4,p8,2032,-34082.146188
battery_4,p8,2035,-34471.430861
battery_4,p8,2038,-33261.048867
battery_4,p8,2041,-32516.960825
battery_4,p8,2044,-45990.843585
battery_4,p8,2047,-56379.618183
battery_4,p8,2050,-55247.934245
battery_4,p9,2020,-177.038754
battery_4,p9,2023,-193636.224569
battery_4,p9,2026,-375316.982501
battery_4,p9,2029,-435847.761413
battery_4,p9,2032,-512684.277499
battery_4,p9,2035,-523741.32083
battery_4,p9,2038,-77109.374316
battery_4,p9,2041,-299800.805657
battery_4,p9,2044,-384056.900464
battery_4,p9,2047,-383878.134108
battery_4,p9,2050,-365501.945809
battery_4,p10,2020,-3441.801249
battery_4,p10,2023,-864379.515149
battery_4,p10,2026,-1393081.276635
battery_4,p10,2029,-1487350.945859
battery_4,p10,2032,-1645189.442942
battery_4,p10,2035,-1667332.016195
battery_4,p10,2038,-782100.956363
battery_4,p10,2041,-557638.472169
battery_4,p10,2044,-557302.773903
battery_4,p10,2047,-515998.434861
battery_4,p10,2050,-484576.488244
battery_4,p11,2020,-7335.234902
battery_4,p11,2023,-67114.384637
battery_4,p11,2026,-125715.141539
battery_4,p11,2029,-152138.816296
battery_4,p11,2032,-191388.060935
battery_4,p11,2035,-117228.644172
battery_4,p11,2038,-89641.248926
battery_4,p11,2041,-262859.093106
battery_4,p11,2044,-257857.272295
battery_4,p11,2047,-251022.095509
battery_4,p11,2050,-231508.78734
battery_4,p12,2032,-219.319026
battery_4,p12,2035,-244.742954
battery_4,p12,2038,-11328.045189
battery_4,p12,2041,-11475.839422
battery_4,p12,2044,-61951.761878
battery_4,p12,2047,-68428.561534
battery_4,p12,2050,-55554.011431
battery_4,p13,2023,-10188.980946
