,,damage_$,damage_$,damage_$,damage_$,damage_$,damage_$,mortality,mortality,mortality,mortality,mortality,mortality
,,count,mean,std,min,50%,max,count,mean,std,min,50%,max
state_abbr,year,,,,,,,,,,,,
AL,2050,6.0,378133957.65166664,204140752.27343094,175467593.15,361684627.13,700275691.8199999,6.0,54.54318333333333,29.44585671196657,25.31,52.17045,101.0099
AR,2010,6.0,1295511094.675,636400910.8594699,660739212.0000001,1250291703.63,2063115391.77,6.0,186.86843333333331,91.7964147855169,95.3069,180.3459,297.59000000000003
AR,2015,6.0,310021791.1483333,156649749.7959841,149221700.74,293164465.25,521428354.03000003,6.0,44.71843333333334,22.595654843855858,21.5242,42.28685,75.2125
AR,2020,6.0,182105754.13000003,91458578.08748606,88873176.59,173252542.45,303614328.91999996,6.0,26.2675,13.192300420169333,12.819200000000002,24.9905,43.7943
AR,2023,6.0,1291958840.8666666,634016716.1471057,659916090.6099999,1246900346.1,2051121302.4900002,6.0,186.356,91.4525130643877,95.1881,179.85660000000001,295.86
AR,2026,6.0,460982700.8733333,227996739.10728756,231233431.19,442122232.28,745487647.8,6.0,66.49353333333333,32.8869307152654,33.353699999999996,63.773050000000005,107.5314
AR,2029,6.0,216243820.26999998,107845641.04499038,106566212.58999999,206080217.05499998,355508079.0,6.0,31.19165,15.555999227275631,15.3714,29.72565,51.2796
AR,2032,6.0,182692409.98333332,95582805.39696862,83552770.58,170166709.04,322882838.67,6.0,26.352116666666664,13.787159005163705,12.0518,24.54535,46.5736
AR,2035,6.0,97561459.32166667,48792720.774032034,47733082.11,92666532.695,161084996.01,6.0,14.072566666666667,7.0380098660535175,6.8851,13.3665,23.2354
AR,2038,6.0,174912620.40333334,87542225.30770011,85752507.23,166524163.63,289639384.84999996,6.0,25.229933333333335,12.627307870431714,12.3693,24.0199,41.778400000000005
AR,2041,6.0,153195346.07166666,75058249.97585882,78359076.81,147716784.47000003,241797797.67,6.0,22.097399999999997,10.82663367478553,11.3028,21.3071,34.877700000000004
AR,2044,6.0,150315542.1133333,74475240.97818074,74972805.75999999,143749539.445,243766461.98000002,6.0,21.68198333333333,10.74253441891934,10.8143,20.73485,35.1616
AR,2047,6.0,164187152.53166667,83336084.4101486,78376989.4,154790366.82999998,278032200.89,6.0,23.682850000000002,12.020625294842196,11.3055,22.32745,40.1041
AR,2050,6.0,85712354.32833333,44155314.73982677,39821465.349999994,79971110.01500002,148075425.82,6.0,12.363416666666666,6.36912702257277,5.744,11.535250000000001,21.358900000000002
AZ,2010,6.0,707409040.0283333,390726084.53207797,271596673.39,587679882.3299999,1227100916.99,6.0,102.0388,56.35964901221441,39.1757,84.7687,177.0009
AZ,2015,6.0,363945705.93,189884137.46565124,155914044.06,316725744.44,598358239.12,6.0,52.4967,27.389410492962423,22.4896,45.68560000000001,86.309
AZ,2020,6.0,384627642.59666663,229677113.4093485,128213268.19,303581859.89,713697183.71,6.0,55.479816666666665,33.1294413657349,18.4937,43.78945,102.946
AZ,2023,6.0,448399383.51500005,265518299.0849826,151472053.71,354890933.9,823827011.1500001,6.0,64.6785,38.29925929403858,21.8487,51.190599999999996,118.8314
AZ,2026,6.0,443061692.2966667,263531162.8327546,148306220.45,349256472.53999996,815772090.7,6.0,63.90853333333333,38.01252856160277,21.392100000000003,50.3779,117.6694
AZ,2029,6.0,295702637.52,163167255.38091066,113377323.38,244429154.54,507643326.64,6.0,42.653033333333326,23.535726295457014,16.3539,35.2572,73.2241
AZ,2032,6.0,192718286.21333334,105490546.57474041,75169951.17999999,160929518.46,330771286.82,6.0,27.798216666666672,15.21630385651084,10.8426,23.21295,47.7115
AZ,2035,6.0,147858848.255,83324921.21572174,54961996.19,121840415.55499999,263300451.97,6.0,21.327616666666668,12.01898490013473,7.928,17.574650000000002,37.9793
AZ,2038,6.0,140589740.40166667,75345186.99006926,57016334.92,119075803.055,235527926.05,6.0,20.27905,10.868009871867066,8.2241,17.17585,33.9731
AZ,2041,6.0,136809496.85500002,73772420.10430732,54862856.419999994,115452872.7,231126847.70999998,6.0,19.733850000000004,10.64108627833644,7.9138,16.653200000000002,33.33840000000001
