eall,r,t,dr,Value
CH4,p102,2020,2.0,9998155906.943998
CH4,p102,2020,1.5,14372349116.231998
CH4,p102,2023,2.5,9073404967.055119
CH4,p102,2023,2.0,11280449418.50096
CH4,p102,2023,1.5,15755845111.710579
CH4,p102,2026,2.5,8264539375.546399
CH4,p102,2026,2.0,10355567410.3232
CH4,p102,2026,1.5,14139332425.633598
CH4,p102,2029,2.5,8533647690.305841
CH4,p102,2029,2.0,10759816652.994322
CH4,p102,2029,1.5,14423719737.419113
CH4,p102,2032,2.5,9137209757.782202
CH4,p102,2032,2.0,11443689890.814602
CH4,p102,2032,1.5,15080831639.058002
CH4,p102,2035,2.5,9856023977.190998
CH4,p102,2035,2.0,12212899276.0845
CH4,p102,2035,1.5,15855342919.828999
CH4,p102,2038,2.5,11253880724.73862
CH4,p102,2038,2.0,13823664512.27736
CH4,p102,2038,1.5,17722646810.612
CH4,p102,2041,2.5,13265345910.42672
CH4,p102,2041,2.0,16176087279.261358
CH4,p102,2041,1.5,20566057868.32344
CH4,p102,2044,2.5,14755207535.11582
CH4,p102,2044,2.0,17882138933.28606
CH4,p102,2044,1.5,22670252636.734238
CH4,p102,2047,2.5,16275955952.781183
CH4,p102,2047,2.0,19621014384.794495
CH4,p102,2047,1.5,24813343891.203213
CH4,p102,2050,2.5,17172161104.357
CH4,p102,2050,2.0,20606593325.2284
CH4,p102,2050,1.5,26003558243.7406
CH4,p103,2020,2.5,6773667758.5785
CH4,p103,2020,2.0,8336821856.712
CH4,p103,2020,1.5,11984181419.0235
CH4,p103,2023,2.5,6317068978.402559
CH4,p103,2023,2.0,7853653324.50048
CH4,p103,2023,1.5,10969504915.19904
CH4,p103,2026,2.5,6216885653.32432
CH4,p103,2026,2.0,7789832625.85216
CH4,p103,2026,1.5,10636117623.75968
CH4,p103,2029,2.5,5363307913.371281
CH4,p103,2029,2.0,6762431716.859441
CH4,p103,2029,1.5,9065156310.10037
CH4,p103,2032,2.5,5304475160.375799
CH4,p103,2032,2.0,6643468890.1793995
CH4,p103,2032,1.5,8754959002.561998
CH4,p103,2035,2.5,3030951793.986
CH4,p103,2035,2.0,3755744614.287
CH4,p103,2035,1.5,4875878972.934
CH4,p103,2038,2.5,4844156308.744459
CH4,p103,2038,2.0,5950302237.512879
CH4,p103,2038,1.5,7628592612.195999
CH4,p103,2041,2.5,7388638177.432362
CH4,p103,2041,2.0,9009886122.840181
CH4,p103,2041,1.5,11455046958.537222
CH4,p103,2044,2.5,9740478303.43268
CH4,p103,2044,2.0,11804685626.01444
CH4,p103,2044,1.5,14965503088.71776
CH4,p103,2047,2.5,12977507458.0686
CH4,p103,2047,2.0,15644663898.8373
CH4,p103,2047,1.5,19784727627.7917
