i,r,t,Value
battery_4,p3,2029,0.0
battery_4,p6,2026,-169.000127
battery_4,p6,2029,-175.882755
battery_4,p6,2032,-253.937039
battery_4,p6,2035,-386.736731
battery_4,p6,2038,-429.018215
battery_4,p6,2041,-590.372486
battery_4,p6,2044,-588.50298
battery_4,p6,2047,-590.779511
battery_4,p6,2050,-520.117794
battery_4,p7,2026,-16.61791
battery_4,p7,2029,-19.125356
battery_4,p7,2032,-27.257504
battery_4,p7,2035,-39.810658
battery_4,p7,2038,-43.24077
battery_4,p8,2029,-30835.424669
battery_4,p8,2032,-31027.313689
battery_4,p8,2035,-39452.301194
battery_4,p8,2038,-46943.922449
battery_4,p8,2041,-44460.26219
battery_4,p8,2044,-95576.329803
battery_4,p8,2047,-90640.843835
battery_4,p8,2050,-93564.149673
battery_4,p9,2020,-166.642771
battery_4,p9,2023,-170026.055814
battery_4,p9,2026,-353699.405458
battery_4,p9,2029,-393399.749404
battery_4,p9,2032,-493954.345815
battery_4,p9,2035,-538428.485945
battery_4,p9,2038,-53319.201386
battery_4,p9,2047,-36774.5321
battery_4,p9,2050,-35760.035367
battery_4,p10,2020,-4279.393099
battery_4,p10,2023,-737318.519315
battery_4,p10,2026,-1243718.69589
battery_4,p10,2029,-1267143.825989
battery_4,p10,2032,-1571140.796243
battery_4,p10,2035,-1698395.116675
battery_4,p10,2038,-782473.503462
battery_4,p10,2041,-582537.978971
battery_4,p10,2044,-582931.486721
battery_4,p10,2047,-580010.113472
battery_4,p10,2050,-590586.612197
battery_4,p11,2020,-11482.527086
battery_4,p11,2023,-49975.985573
battery_4,p11,2026,-121565.524791
battery_4,p11,2029,-146418.713014
battery_4,p11,2032,-166022.753674
battery_4,p11,2035,-119926.335037
battery_4,p11,2038,-85127.266507
battery_4,p11,2041,-404911.573398
battery_4,p11,2044,-405522.217703
battery_4,p11,2047,-407950.269428
battery_4,p11,2050,-368381.093652
battery_4,p12,2029,-34851.87677
battery_4,p12,2032,-31425.081517
battery_4,p12,2035,-35257.56818
battery_4,p12,2038,-38288.928475
battery_4,p12,2041,-43772.496821
battery_4,p12,2044,-14732.099247
battery_4,p12,2047,-15059.497222
battery_4,p12,2050,-97299.304134
battery_4,p13,2023,-12392.118377
battery_4,p13,2026,-135667.8556
battery_4,p13,2029,-364844.035264
battery_4,p13,2032,-312161.938449
battery_4,p13,2035,-420059.917194
battery_4,p13,2038,-407947.899674
battery_4,p13,2041,-294683.139878
battery_4,p13,2044,-282499.597341
battery_4,p13,2047,-322517.462539
battery_4,p13,2050,-323993.553061
battery_4,p15,2023,-1526.448818
battery_4,p15,2026,-10087.194233
battery_4,p15,2029,-7525.389681
battery_4,p15,2032,-9156.893763
battery_4,p15,2035,-20360.719525
battery_4,p16,2023,-76.406567
battery_4,p16,2026,-188.809438
battery_4,p16,2029,-167.383367
battery_4,p16,2032,-205.35646
battery_4,p16,2035,-330.958823
battery_4,p18,2026,-1485.191428
battery_4,p18,2029,-1362.756595
battery_4,p18,2032,-1845.36836
battery_4,p18,2035,-7717.388532
battery_4,p18,2038,-9758.896423
battery_4,p25,2029,-68764.501185
battery_4,p25,2032,-59710.990009
battery_4,p25,2035,-59443.28707
battery_4,p25,2038,-46947.044711
battery_4,p25,2041,-56679.044765
battery_4,p28,2023,-108810.813709
battery_4,p28,2026,-166162.858906
battery_4,p28,2029,-217578.00668
battery_4,p28,2032,-211546.779735
battery_4,p28,2035,-221211.048468
battery_4,p28,2038,-63594.803872
battery_4,p30,2029,-175900.794106
battery_4,p30,2032,-170442.238755
battery_4,p30,2035,-224896.417284
battery_4,p30,2038,-257126.382089
battery_4,p30,2041,-263911.192728
battery_4,p30,2047,-127629.361287
battery_4,p30,2050,-114102.856372
battery_4,p31,2023,-15010.038955
battery_4,p31,2026,-47926.980371
battery_4,p31,2029,-46221.217519
battery_4,p31,2032,-45427.252708
battery_4,p31,2035,-49298.997735
battery_4,p31,2038,-33594.676544
battery_4,p31,2047,-28249.486828
battery_4,p31,2050,-92185.32227
battery_4,p33,2023,-893.4283
battery_4,p33,2026,-826.323675
battery_4,p33,2029,-928.021195
battery_4,p33,2032,-1101.25174
battery_4,p33,2035,-1136.870299
battery_4,p34,2023,-41660.571516
battery_4,p34,2026,-38617.053615
battery_4,p34,2029,-42631.200333
battery_4,p34,2032,-50861.064741
battery_4,p34,2035,-52105.16481
battery_4,p37,2029,-21460.505065
battery_4,p37,2032,-18274.303359
battery_4,p37,2035,-21284.446298
battery_4,p37,2038,-21384.771227
battery_4,p37,2041,-24668.286124
battery_4,p39,2047,-30815.297828
battery_4,p39,2050,-33354.975436
battery_4,p40,2023,-256.837946
battery_4,p40,2026,-263.531426
battery_4,p40,2029,-274.621841
battery_4,p40,2032,-268.154126
battery_4,p40,2035,-217.334984
