eall,r,t,dr,Value
CH4,p102,2020,2.5,5930729092.569326
CH4,p102,2020,2.0,7299358883.162248
CH4,p102,2020,1.5,10492828394.54573
CH4,p102,2023,2.5,6624715400.969709
CH4,p102,2023,2.0,8236132660.665045
CH4,p102,2023,1.5,11503728770.602806
CH4,p102,2026,2.5,6034361574.873595
CH4,p102,2026,2.0,7561127756.46812
CH4,p102,2026,1.5,10323847513.639164
CH4,p102,2029,2.5,6255398275.123671
CH4,p102,2029,2.0,7887241303.416801
CH4,p102,2029,1.5,10572982954.149246
CH4,p102,2032,2.5,7158732254.124436
CH4,p102,2032,2.0,8965790881.379148
CH4,p102,2032,1.5,11815383332.050041
CH4,p102,2035,2.5,8574831646.423156
CH4,p102,2035,2.0,10625334866.219997
CH4,p102,2035,1.5,13794294387.724205
CH4,p102,2038,2.5,10243699716.101536
CH4,p102,2038,2.0,12582812249.699524
CH4,p102,2038,1.5,16131810576.537851
CH4,p102,2041,2.5,11823743087.238869
CH4,p102,2041,2.0,14418161534.438766
CH4,p102,2041,1.5,18331054930.215656
CH4,p102,2044,2.5,13721677073.113543
CH4,p102,2044,2.0,16629582148.210451
CH4,p102,2044,1.5,21082311794.452595
CH4,p102,2047,2.5,15258577720.939938
CH4,p102,2047,2.0,18394543080.76502
CH4,p102,2047,1.5,23262310206.46365
CH4,p102,2050,2.5,16341213579.267925
CH4,p102,2050,2.0,19609456295.12151
CH4,p102,2050,1.5,24745266277.177143
CH4,p103,2020,2.5,4961430873.842418
CH4,p103,2020,2.0,6106376460.113745
CH4,p103,2020,1.5,8777916161.413507
CH4,p103,2023,2.5,4471448138.217909
CH4,p103,2023,2.0,5559097685.351995
CH4,p103,2023,1.5,7764609267.040559
CH4,p103,2026,2.5,4612810965.50567
CH4,p103,2026,2.0,5779907715.814332
CH4,p103,2026,1.5,7891797073.515723
CH4,p103,2029,2.5,4093252564.301638
CH4,p103,2029,2.0,5161057581.075978
CH4,p103,2029,1.5,6918486671.183748
CH4,p103,2032,2.5,4306326892.869021
CH4,p103,2032,2.0,5393360865.826251
CH4,p103,2032,1.5,7107529823.181881
CH4,p103,2035,2.5,3317817982.964368
CH4,p103,2035,2.0,4111209239.760195
CH4,p103,2035,1.5,5337359363.8991995
CH4,p103,2038,2.5,2115489770.5510619
CH4,p103,2038,2.0,2598554363.826501
CH4,p103,2038,1.5,3331479953.6237197
CH4,p103,2041,2.5,1065791123.7045399
CH4,p103,2041,2.0,1299651765.9562557
CH4,p103,2041,1.5,1652359619.844089
CH4,p103,2044,2.5,1110713361.1428204
CH4,p103,2044,2.0,1346096325.0936167
CH4,p103,2044,1.5,1706526488.6432738
CH4,p103,2047,2.5,1068661668.7426815
CH4,p103,2047,2.0,1288294588.3922513
CH4,p103,2047,1.5,1629217329.3408368
CH4,p103,2050,2.5,1120314705.5597353
CH4,p103,2050,2.0,1344377646.6716824
CH4,p103,2050,1.5,1696476554.1333134
CH4,p104,2020,2.5,558355458.038913
CH4,p104,2020,2.0,687206717.5863545
CH4,p104,2020,1.5,987859656.5303845
CH4,p104,2023,2.5,784855504.7888151
CH4,p104,2023,2.0,975766303.2509594
CH4,p104,2023,1.5,1362890977.9103074
CH4,p104,2026,2.5,834816755.2300544
CH4,p104,2026,2.0,1046035452.3364538
CH4,p104,2026,1.5,1428240713.767081
CH4,p104,2029,2.5,523360949.4198453
CH4,p104,2029,2.0,659889892.7467616
CH4,p104,2029,1.5,884593778.6389776
CH4,p104,2032,2.5,672982179.1817995
CH4,p104,2032,2.0,842861175.8684675
CH4,p104,2032,1.5,1110747286.0282128
CH4,p104,2035,2.5,723809578.7904313
CH4,p104,2035,2.0,896894478.066404
CH4,p104,2035,1.5,1164389322.4019983
CH4,p104,2038,2.5,209210787.6322867
CH4,p104,2038,2.0,256983329.69005293
CH4,p104,2038,1.5,329465807.29493964
CH4,p104,2041,2.5,177999125.55796903
CH4,p104,2041,2.0,217056487.64083272
CH4,p104,2041,1.5,275962673.0772829
CH4,p104,2044,2.5,192863226.5608229
CH4,p104,2044,2.0,233734903.71278536
CH4,p104,2044,1.5,296319659.3517279
CH4,p104,2047,2.5,208826913.5819059
CH4,p104,2047,2.0,251745328.33646938
CH4,p104,2047,1.5,318364957.20922464
CH4,p104,2050,2.5,223892917.58322668
CH4,p104,2050,2.0,268671501.09987205
CH4,p104,2050,1.5,339037846.626029
