eall,r,t,dr,Value
N2O,p20,2030,2.0,377635823.0210898
N2O,p20,2030,1.5,604167113.6857598
N2O,p20,2031,2.5,747898936.1798879
N2O,p20,2031,2.0,1145763014.889926
N2O,p20,2031,1.5,1835932321.2731001
N2O,p20,2032,2.5,745322786.7482526
N2O,p20,2032,2.0,1144054281.5193133
N2O,p20,2032,1.5,1836244850.4368072
N2O,p20,2033,2.5,742427390.0335795
N2O,p20,2033,2.0,1141972048.644246
N2O,p20,2033,1.5,1836164193.0287397
N2O,p20,2034,2.5,1071746624.5375005
N2O,p20,2034,2.0,1652087045.5358355
N2O,p20,2034,1.5,2661379418.2019134
N2O,p20,2035,2.5,1066696600.7248905
N2O,p20,2035,2.0,1648051538.0254567
N2O,p20,2035,1.5,2660124010.1699276
N2O,p20,2036,2.5,1061255354.6208445
N2O,p20,2036,2.0,1643539111.9147403
N2O,p20,2036,1.5,2658300872.623271
N2O,p20,2037,2.5,1105983668.85715
N2O,p20,2037,2.0,1717064237.0183718
N2O,p20,2037,1.5,2783205925.4876127
N2O,p20,2038,2.5,1099530914.607437
N2O,p20,2038,2.0,1711399150.5300872
N2O,p20,2038,1.5,2780207171.1342096
N2O,p20,2039,2.5,1092734996.8714774
N2O,p20,2039,2.0,1705296068.8802433
N2O,p20,2039,1.5,2776712843.88812
N2O,p20,2040,2.5,1067350194.910045
N2O,p20,2040,2.0,1670191213.7456808
N2O,p20,2040,1.5,2726038730.9563513
N2O,p20,2041,2.5,1062536673.8211079
N2O,p20,2041,2.0,1666706869.8858922
N2O,p20,2041,1.5,2725847394.3348756
N2O,p20,2042,2.5,1057341642.629
N2O,p20,2042,2.0,1662717032.7004416
N2O,p20,2042,1.5,2725066349.140669
N2O,p20,2043,2.5,1077639110.7159526
N2O,p20,2043,2.0,1699061345.4312518
N2O,p20,2043,1.5,2790736190.6576076
N2O,p20,2044,2.5,1071544594.0752109
N2O,p20,2044,2.0,1694021863.3446145
N2O,p20,2044,1.5,2788781110.043672
N2O,p20,2045,2.5,1065124029.686401
N2O,p20,2045,2.0,1688507127.7490687
N2O,p20,2045,1.5,2786274321.3677087
N2O,p20,2046,2.5,1079993723.833031
N2O,p20,2046,2.0,1716947058.0407438
N2O,p20,2046,1.5,2840118896.7289987
N2O,p20,2047,2.5,1072800650.6592991
N2O,p20,2047,2.0,1710451331.752973
N2O,p20,2047,1.5,2836464173.1925154
N2O,p20,2048,2.5,1065299188.4733871
N2O,p20,2048,2.0,1703569121.0671504
N2O,p20,2048,1.5,2832318448.5282946
N2O,p20,2049,2.5,1069485685.1900989
N2O,p20,2049,2.0,1715464980.2993467
N2O,p20,2049,1.5,2859655754.980937
N2O,p20,2050,2.5,1061382807.3022501
N2O,p20,2050,2.0,1707720776.1859105
N2O,p20,2050,1.5,2854452913.135414
N2O,p21,2023,2.5,2063962279.7938037
N2O,p21,2023,2.0,3118708514.471179
N2O,p21,2023,1.5,4940480900.988909
N2O,p21,2024,2.5,2063756031.1129575
N2O,p21,2024,2.0,3122340606.625157
N2O,p21,2024,1.5,4951290447.236333
N2O,p21,2025,2.5,1804234579.0021186
N2O,p21,2025,2.0,2733634144.5639076
N2O,p21,2025,1.5,4339877905.259334
N2O,p21,2026,2.5,1801975504.1398902
N2O,p21,2026,2.0,2734508411.7104344
N2O,p21,2026,1.5,4346966717.776391
N2O,p21,2027,2.5,1798753317.7724278
N2O,p21,2027,2.0,2734340997.7394633
N2O,p21,2027,1.5,4352853939.345285
N2O,p21,2028,2.5,590166524.3665838
N2O,p21,2028,2.0,898799980.6298703
N2O,p21,2028,1.5,1433019457.395902
N2O,p21,2029,2.5,588520538.7632428
N2O,p21,2029,2.0,898057490.5258403
N2O,p21,2029,1.5,1434241257.1749136
N2O,p21,2030,2.5,586603764.5192757
N2O,p21,2030,2.0,897012068.5232447
N2O,p21,2030,1.5,1435100060.278751
N2O,p21,2031,2.5,1469473870.004928
N2O,p21,2031,2.0,2251198297.1905847
N2O,p21,2031,1.5,3607244833.0898733
