i,v,r,t,Value
battery_4,new1,p6,2026,516.542911
battery_4,new1,p6,2029,1160.500777
battery_4,new1,p6,2032,1849.759099
battery_4,new1,p6,2035,2324.730029
battery_4,new1,p6,2038,2469.906159
battery_4,new1,p6,2041,2932.489265
battery_4,new1,p6,2044,3135.250885
battery_4,new1,p6,2047,3208.424375
battery_4,new1,p6,2050,2814.318463
battery_4,new1,p7,2026,60.861415
battery_4,new1,p7,2029,104.968411
battery_4,new1,p7,2032,181.655686
battery_4,new1,p7,2035,237.929075
battery_4,new1,p7,2038,229.970728
battery_4,new1,p8,2029,222274.891791
battery_4,new1,p8,2032,192706.023286
battery_4,new1,p8,2035,188579.10965
battery_4,new1,p8,2038,182537.042265
battery_4,new1,p8,2041,249626.340869
battery_4,new1,p8,2047,5830.049927
battery_4,new1,p8,2050,472975.976985
battery_4,new1,p9,2020,967.60441
battery_4,new1,p9,2023,1099344.715547
battery_4,new1,p9,2026,2345720.422115
battery_4,new1,p9,2029,2690583.923595
battery_4,new1,p9,2032,2559111.663438
battery_4,new1,p9,2035,2802812.79107
battery_4,new1,p9,2038,252620.197221
battery_4,new1,p9,2041,1452904.455145
battery_4,new1,p9,2044,3535149.213141
battery_4,new1,p9,2047,3574241.519812
battery_4,new1,p9,2050,3360643.5392
battery_4,new1,p10,2020,19165.631588
battery_4,new1,p10,2023,4925719.729964
battery_4,new1,p10,2026,8400479.125162
battery_4,new1,p10,2029,8899303.618619
battery_4,new1,p10,2032,8612075.122564
battery_4,new1,p10,2035,8643937.892391
battery_4,new1,p10,2038,2875574.687145
battery_4,new1,p10,2041,2872567.945781
battery_4,new1,p10,2044,2826199.777121
battery_4,new1,p10,2047,2835380.495588
battery_4,new1,p10,2050,3280196.059047
battery_4,new1,p11,2020,41211.656874
battery_4,new1,p11,2023,393008.440181
battery_4,new1,p11,2026,818761.6672
battery_4,new1,p11,2029,995224.201858
battery_4,new1,p11,2032,930549.325987
battery_4,new1,p11,2035,591562.317863
battery_4,new1,p11,2038,419658.428753
battery_4,new1,p11,2041,143817.598787
battery_4,new1,p11,2044,504400.42891
battery_4,new1,p11,2047,497806.711372
battery_4,new1,p11,2050,483365.358788
battery_4,new1,p12,2029,38801.155872
battery_4,new1,p12,2032,33679.672777
battery_4,new1,p12,2035,35977.404358
battery_4,new1,p12,2038,69279.733604
battery_4,new1,p12,2041,94237.585862
battery_4,new1,p12,2044,639469.143048
battery_4,new1,p12,2047,730545.955766
battery_4,new1,p12,2050,687935.600233
battery_4,new1,p13,2023,56981.001548
battery_4,new1,p13,2026,801336.306219
battery_4,new1,p13,2029,1321955.864946
battery_4,new1,p13,2032,1305216.334341
battery_4,new1,p13,2035,1337891.446142
battery_4,new1,p13,2038,1284801.392565
battery_4,new1,p13,2041,1365515.643672
battery_4,new1,p13,2044,840184.455576
battery_4,new1,p13,2047,903063.861878
battery_4,new1,p13,2050,869062.026053
battery_4,new1,p15,2023,10930.093865
battery_4,new1,p15,2026,44742.0238
battery_4,new1,p15,2029,82619.182815
battery_4,new1,p15,2032,74698.749388
battery_4,new1,p15,2035,116947.781368
battery_4,new1,p16,2023,397.596
battery_4,new1,p16,2026,893.151649
battery_4,new1,p16,2029,1351.4801
battery_4,new1,p16,2032,1310.580351
battery_4,new1,p16,2035,2071.939519
battery_4,new1,p18,2026,2043.3
battery_4,new1,p18,2029,25240.491849
battery_4,new1,p18,2032,32341.157859
battery_4,new1,p18,2035,64638.625346
battery_4,new1,p18,2038,48993.95067
battery_4,new1,p23,2044,238923.08632
battery_4,new1,p23,2047,275277.9984
battery_4,new1,p23,2050,251281.578986
battery_4,new1,p24,2038,54570.055155
battery_4,new1,p24,2041,277828.889588
battery_4,new1,p24,2044,300382.615022
battery_4,new1,p24,2047,312782.678779
battery_4,new1,p24,2050,306575.778082
battery_4,new1,p28,2023,943018.905168
battery_4,new1,p28,2026,1156380.563667
battery_4,new1,p28,2029,1546182.915194
battery_4,new1,p28,2032,1273702.893048
battery_4,new1,p28,2035,1443840.899261
battery_4,new1,p28,2038,317651.493881
battery_4,new1,p28,2047,571467.70248
battery_4,new1,p28,2050,566749.561099
battery_4,new1,p29,2044,46854.185967
battery_4,new1,p29,2047,95119.853638
battery_4,new1,p29,2050,97320.860988
battery_4,new1,p30,2029,568447.009172
battery_4,new1,p30,2032,532494.774277
battery_4,new1,p30,2035,628994.563888
battery_4,new1,p30,2038,563791.0738
battery_4,new1,p30,2041,580102.046522
battery_4,new1,p31,2023,89914.337743
battery_4,new1,p31,2026,306852.54119
battery_4,new1,p31,2029,319759.156965
battery_4,new1,p31,2032,291047.873278
battery_4,new1,p31,2035,304461.59667
battery_4,new1,p31,2038,188898.354717
battery_4,new1,p31,2044,344041.53467
battery_4,new1,p31,2047,854706.540949
battery_4,new1,p31,2050,864819.771372
battery_4,new1,p33,2023,6021.636897
battery_4,new1,p33,2026,5579.397993
battery_4,new1,p33,2029,7103.870452
battery_4,new1,p33,2032,6813.329142
battery_4,new1,p33,2035,6757.40504
battery_4,new1,p34,2023,284901.408961
battery_4,new1,p34,2026,255543.173492
battery_4,new1,p34,2029,331918.00049
battery_4,new1,p34,2032,314778.875939
battery_4,new1,p34,2035,305512.842997
battery_4,new1,p37,2029,282262.356226
battery_4,new1,p37,2032,234012.807632
battery_4,new1,p37,2035,242533.307495
battery_4,new1,p37,2038,218217.708543
battery_4,new1,p37,2041,184537.501366
battery_4,new1,p39,2050,115327.684681
battery_4,new1,p40,2023,1515.89479
battery_4,new1,p40,2026,1592.274896
battery_4,new1,p40,2029,1774.51357
battery_4,new1,p40,2032,1423.288957
battery_4,new1,p40,2035,1541.942455
battery_4,new1,p43,2023,1032.348803
battery_4,new1,p43,2026,1018.721759
battery_4,new1,p43,2029,297901.444991
battery_4,new1,p43,2032,249663.303187
battery_4,new1,p43,2035,279696.163166
battery_4,new1,p43,2038,235253.935251
battery_4,new1,p43,2041,210154.879565
battery_4,new1,p47,2044,511623.272176
battery_4,new1,p47,2047,537608.329428
battery_4,new1,p47,2050,1125935.262155
battery_4,new1,p48,2026,389324.278323
battery_4,new1,p48,2029,350855.351283
battery_4,new1,p48,2032,284679.393637
battery_4,new1,p48,2035,278564.003577
battery_4,new1,p48,2038,258358.752548
battery_4,new1,p48,2041,43509.605671
battery_4,new1,p48,2044,147165.19096
battery_4,new1,p48,2047,1060305.254386
battery_4,new1,p48,2050,1021691.144599
battery_4,new1,p49,2047,196797.822403
battery_4,new1,p49,2050,179703.088562
battery_4,new1,p52,2047,3465.289347
battery_4,new1,p52,2050,3301.395249
battery_4,new1,p59,2044,15472.289448
battery_4,new1,p59,2047,123750.715542
battery_4,new1,p59,2050,119563.758283
battery_4,new1,p60,2023,60531.210338
battery_4,new1,p60,2026,313436.683573
battery_4,new1,p60,2029,321043.395646
battery_4,new1,p60,2032,315698.641726
battery_4,new1,p60,2035,309834.830221
battery_4,new1,p60,2038,254921.389811
battery_4,new1,p60,2044,1012287.791758
battery_4,new1,p60,2047,1036118.16755
battery_4,new1,p60,2050,3235854.801571
battery_4,new1,p61,2023,359122.410688
battery_4,new1,p61,2026,1020345.22356
battery_4,new1,p61,2029,1087257.243979
battery_4,new1,p61,2032,1055087.865917
battery_4,new1,p61,2035,1082919.936343
battery_4,new1,p61,2038,664582.865857
battery_4,new1,p62,2023,741734.355801
battery_4,new1,p62,2026,782860.546298
battery_4,new1,p62,2029,861311.092051
