RPSCat,i,st,ast,t,Value
CES,distpv,ID,WA,2050,1281545.03568
CES,distpv,AZ,AZ,2026,4419516.534885
CES,distpv,AZ,AZ,2029,5080524.043605
CES,distpv,AZ,AZ,2032,5609878.233375
CES,distpv,AZ,AZ,2035,5295010.692225
CES,distpv,AZ,AZ,2038,5319418.30056
CES,distpv,AZ,AZ,2041,5369087.82525
CES,distpv,AZ,AZ,2044,5449477.949955
CES,distpv,AZ,AZ,2047,5585997.49998
CES,distpv,AZ,AZ,2050,5772759.40959
CES,distpv,NM,NM,2041,1790811.73974
CES,distpv,NM,NM,2044,1853024.36979
CES,distpv,NM,NM,2047,1935110.858955
CES,distpv,NM,NM,2050,2032854.278265
CES,distpv,CO,CO,2026,1862810.318175
CES,distpv,CO,CO,2029,2504298.164925
CES,distpv,CO,CO,2032,3433734.935175
CES,distpv,CO,CO,2035,3774941.85
CES,distpv,CO,CO,2038,3951113.5797
CES,distpv,CO,CO,2041,4177970.58435
CES,distpv,CO,CO,2044,4441328.321325
CES,distpv,CO,CO,2047,4456914.201825
CES,distpv,CO,CO,2050,4906056.546075
CES,distpv,NE,NE,2041,347294.538195
CES,distpv,NE,NE,2044,432056.440635
CES,distpv,NE,NE,2047,527237.30496
CES,distpv,NE,NE,2050,626189.751555
CES,distpv,MN,MN,2026,1004693.924685
CES,distpv,MN,MN,2029,1199929.82679
CES,distpv,MN,MN,2032,1453782.654735
CES,distpv,MN,MN,2035,1609480.29537
CES,distpv,MN,MN,2038,1911598.836045
CES,distpv,MN,MN,2041,2289587.278875
CES,distpv,MN,MN,2044,2754898.01769
CES,distpv,MN,MN,2047,3354765.0903
CES,distpv,MN,MN,2050,4061794.904325
CES,distpv,IA,IA,2032,349551.56577
CES,distpv,IA,IA,2035,392077.030515
CES,distpv,IA,IA,2038,440219.48844
CES,distpv,IA,IA,2041,488923.844385
CES,distpv,IA,IA,2044,538487.02104
CES,distpv,IA,IA,2047,588075.411075
CES,distpv,IA,IA,2050,640341.263535
CES,distpv,IA,MI,2026,220392.494145
CES,distpv,IA,MI,2029,270007.98654
CES,distpv,WI,WI,2026,201469.63614
