eall,r,t,dr,Value
CH4,p103,2050,2.5,21890256684.91805
CH4,p103,2050,2.0,26268308021.90166
CH4,p103,2050,1.5,33148102980.01876
CH4,p104,2020,2.5,549124637.7640563
CH4,p104,2020,2.0,675845708.0173
CH4,p104,2020,1.5,971528205.2748688
CH4,p104,2023,2.5,759026149.1136703
CH4,p104,2023,2.0,943654131.3305091
CH4,p104,2023,1.5,1318038650.8257656
CH4,p104,2026,2.5,808811947.9725783
CH4,p104,2026,2.0,1013451115.5319052
CH4,p104,2026,1.5,1383750561.5916398
CH4,p104,2029,2.5,522012287.12924695
CH4,p104,2029,2.0,658189405.5107896
CH4,p104,2029,1.5,882314246.1804119
CH4,p104,2032,2.5,595050433.5963012
CH4,p104,2032,2.0,745257339.1642995
CH4,p104,2032,1.5,982122074.8676816
CH4,p104,2035,2.5,821344454.0932356
CH4,p104,2035,2.0,1017752910.5068355
CH4,p104,2035,1.5,1321293252.2369442
CH4,p104,2038,2.5,1022023942.6984614
CH4,p104,2038,2.0,1255399488.6689763
CH4,p104,2038,1.5,1609486523.934585
CH4,p104,2041,2.5,1237692546.4980302
CH4,p104,2041,2.0,1509272565.6936412
CH4,p104,2041,1.5,1918868660.218169
CH4,p104,2044,2.5,1414837672.8802638
CH4,p104,2044,2.0,1714670822.0999222
CH4,p104,2044,1.5,2173790331.8425245
CH4,p104,2047,2.5,5540858140.207934
CH4,p104,2047,2.0,6679623463.502203
CH4,p104,2047,1.5,8447259189.21271
CH4,p104,2050,2.5,6155362598.656806
CH4,p104,2050,2.0,7386435118.388166
CH4,p104,2050,1.5,9320977649.39459
CH4,p105,2020,2.5,2128636289.467897
CH4,p105,2020,2.0,2619860048.5758734
CH4,p105,2020,1.5,3766048819.827818
CH4,p105,2023,2.5,1726723536.911877
CH4,p105,2023,2.0,2146737370.2147663
CH4,p105,2023,1.5,2998432087.745624
CH4,p105,2026,2.5,2398823045.9498568
CH4,p105,2026,2.0,3005754178.0576515
CH4,p105,2026,1.5,4104010512.3479476
CH4,p105,2029,2.5,2579298481.4383397
CH4,p105,2029,2.0,3252158954.857037
CH4,p105,2029,1.5,4359575150.691977
CH4,p105,2032,2.5,2713999821.3930326
CH4,p105,2032,2.0,3399087154.948555
CH4,p105,2032,1.5,4479417180.939957
CH4,p105,2035,2.5,3030886855.4851036
CH4,p105,2035,2.0,3755664147.01415
CH4,p105,2035,1.5,4875774506.649949
CH4,p105,2038,2.5,2884747263.625343
CH4,p105,2038,2.0,3543469079.7287674
CH4,p105,2038,1.5,4542909076.575342
CH4,p105,2041,2.5,2884372936.465587
CH4,p105,2041,2.0,3517274911.733216
CH4,p105,2041,1.5,4471815595.74341
CH4,p105,2044,2.5,2989965251.002291
CH4,p105,2044,2.0,3623600271.082247
CH4,p105,2044,1.5,4593853895.5796795
CH4,p105,2047,2.5,4353724780.273799
CH4,p105,2047,2.0,5248508707.507984
CH4,p105,2047,1.5,6637427042.319257
CH4,p105,2050,2.5,5948988382.945198
CH4,p105,2050,2.0,7138786059.534238
CH4,p105,2050,1.5,9008468122.745586
CH4,p106,2020,2.5,692406497.0131866
CH4,p106,2020,2.0,852192611.7085373
CH4,p106,2020,1.5,1225026879.3310225
CH4,p106,2023,2.5,135904669.55364504
CH4,p106,2023,2.0,168962562.14777493
CH4,p106,2023,1.5,235996622.13031605
CH4,p106,2026,2.5,137251564.11346638
CH4,p106,2026,2.0,171977863.46747595
CH4,p106,2026,1.5,234815928.96520758
CH4,p106,2029,2.5,100999389.06147917
CH4,p106,2029,2.0,127347055.77316937
CH4,p106,2029,1.5,170710923.9028262
CH4,p106,2032,2.5,97769732.9661633
CH4,p106,2032,2.0,122449471.38480647
CH4,p106,2032,1.5,161367520.42958993
CH4,p106,2035,2.5,314848462.94118714
CH4,p106,2035,2.0,390138312.7749493
CH4,p106,2035,1.5,506495353.4271271
CH4,p106,2038,2.5,2035961808.9344742
CH4,p106,2038,2.0,2500866473.966756
CH4,p106,2038,1.5,3206239069.1881485
CH4,p106,2041,2.5,3003144552.0311794
CH4,p106,2041,2.0,3662107924.9588847
CH4,p106,2041,1.5,4655954323.4728
CH4,p106,2044,2.5,4418571548.425946
CH4,p106,2044,2.0,5354957571.933431
CH4,p106,2044,1.5,6788798670.429268
CH4,p106,2047,2.5,4809038106.059615
CH4,p106,2047,2.0,5797398698.40929
CH4,p106,2047,1.5,7331570364.146099
CH4,p106,2050,2.5,5846619880.525889
CH4,p106,2050,2.0,7015943856.631068
CH4,p106,2050,1.5,8853452961.939205
CH4,p107,2020,2.5,1952213908.2454052
CH4,p107,2020,2.0,2402724810.148191
CH4,p107,2020,1.5,3453916914.5880246
CH4,p107,2023,2.5,3495651702.4573107
CH4,p107,2023,2.0,4345945359.811791
CH4,p107,2023,1.5,6070151942.780601
CH4,p107,2026,2.5,3368956736.552243
CH4,p107,2026,2.0,4221343380.74016
CH4,p107,2026,1.5,5763757308.3182955
CH4,p107,2029,2.5,3388646799.5193377
CH4,p107,2029,2.0,4272641616.785252
CH4,p107,2029,1.5,5727549753.535402
CH4,p107,2032,2.5,4397541153.712105
CH4,p107,2032,2.0,5507600085.717102
CH4,p107,2032,1.5,7258077632.340366
CH4,p107,2035,2.5,5222189222.300105
CH4,p107,2035,2.0,6470973601.545782
CH4,p107,2035,1.5,8400913096.743647
CH4,p107,2038,2.5,5143406019.233671
CH4,p107,2038,2.0,6317884559.058683
CH4,p107,2038,1.5,8099851998.793183
CH4,p107,2041,2.5,5325344752.29751
CH4,p107,2041,2.0,6493855651.182936
CH4,p107,2041,1.5,8256199957.698658
CH4,p107,2044,2.5,5511162558.615503
CH4,p107,2044,2.0,6679091047.858524
CH4,p107,2044,1.5,8467481547.011899
CH4,p107,2047,2.5,6713657236.251884
CH4,p107,2047,2.0,8093457956.585859
CH4,p107,2047,1.5,10235238179.193823
CH4,p107,2050,2.5,6458450233.33129
CH4,p107,2050,2.0,7750140279.997547
CH4,p107,2050,1.5,9779938924.758808
CH4,p108,2020,2.5,873750072.1121881
CH4,p108,2020,2.0,1075384704.1380777
CH4,p108,2020,1.5,1545865512.1984868
CH4,p108,2023,2.5,678625947.0143815
CH4,p108,2023,2.0,843697123.3151768
CH4,p108,2023,1.5,1178424786.3695679
CH4,p108,2026,2.5,908035414.75615
CH4,p108,2026,2.0,1137779314.875176
CH4,p108,2026,1.5,1553506372.2334132
CH4,p108,2029,2.5,1099942207.7011058
CH4,p108,2029,2.0,1386883653.1883507
CH4,p108,2029,1.5,1859141448.8861082
CH4,p108,2032,2.5,1139138493.5423503
CH4,p108,2032,2.0,1426688016.1841087
CH4,p108,2032,1.5,1880131494.1961124
CH4,p108,2035,2.5,1487107143.3559005
CH4,p108,2035,2.0,1842719721.1149201
CH4,p108,2035,1.5,2392302795.8334055
CH4,p108,2038,2.5,1315617665.5365274
CH4,p108,2038,2.0,1616034297.8243961
CH4,p108,2038,1.5,2071838843.3646102
CH4,p108,2041,2.5,1373202201.3102129
CH4,p108,2041,2.0,1674516353.3962667
CH4,p108,2041,1.5,2128957369.6572006
CH4,p108,2044,2.5,1334301888.8138812
CH4,p108,2044,2.0,1617067852.0062268
CH4,p108,2044,1.5,2050053233.1445062
CH4,p108,2047,2.5,1583866267.4764707
CH4,p108,2047,2.0,1909384794.8412669
CH4,p108,2047,1.5,2414667285.0791593
CH4,p108,2050,2.5,1876549659.5658896
CH4,p108,2050,2.0,2251859591.4790673
CH4,p108,2050,1.5,2841632341.628347
