eall,r,t,dr,Value
CH4,p10,2036,1.5,8107108620.099863
CH4,p10,2037,2.5,6964819272.717451
CH4,p10,2037,2.0,9072939680.56532
CH4,p10,2037,1.5,12421902150.470436
CH4,p10,2038,2.5,7009696749.946093
CH4,p10,2038,2.0,9154489821.779629
CH4,p10,2038,1.5,12554155041.632286
CH4,p10,2039,2.5,7048241822.412411
CH4,p10,2039,2.0,9229353667.690428
CH4,p10,2039,1.5,12682897654.600666
CH4,p10,2040,2.5,6191927687.68243
CH4,p10,2040,2.0,8128183000.74806
CH4,p10,2040,1.5,11197734772.572021
CH4,p10,2041,2.5,6228705218.495154
CH4,p10,2041,2.0,8199610720.80485
CH4,p10,2041,1.5,11317499537.219688
CH4,p10,2042,2.5,6262186431.215165
CH4,p10,2042,2.0,8267494208.2537775
CH4,p10,2042,1.5,11433881041.447897
CH4,p10,2043,2.5,5020895267.305777
CH4,p10,2043,2.0,6648982577.354879
CH4,p10,2043,1.5,9215688941.402452
CH4,p10,2044,2.5,5039336919.684557
CH4,p10,2044,2.0,6692269367.472813
CH4,p10,2044,1.5,9297307604.910198
CH4,p10,2045,2.5,5052274883.534838
CH4,p10,2045,2.0,6731302318.617512
CH4,p10,2045,1.5,9374501197.859934
CH4,p10,2046,2.5,5100588192.788003
CH4,p10,2046,2.0,6816247048.008298
CH4,p10,2046,1.5,9519189053.085936
CH4,p10,2047,2.5,5106442070.3511915
CH4,p10,2047,2.0,6847447531.18384
CH4,p10,2047,1.5,9588347559.954544
CH4,p10,2048,2.5,5110489008.805471
CH4,p10,2048,2.0,6874803840.4524555
CH4,p10,2048,1.5,9653382992.668386
CH4,p10,2049,2.5,3816439631.5715084
CH4,p10,2049,2.0,5152336325.242057
CH4,p10,2049,1.5,7255518637.088908
CH4,p10,2050,2.5,3814772617.8817105
CH4,p10,2050,2.0,5167333928.798105
CH4,p10,2050,1.5,7299558846.211439
CH4,p100,2023,2.5,723451113.0114324
CH4,p100,2023,2.0,925967044.5446495
CH4,p100,2023,1.5,1260694432.9763682
CH4,p100,2024,2.5,738262380.9226598
CH4,p100,2024,2.0,944627062.2041907
CH4,p100,2024,1.5,1283723956.328772
CH4,p100,2025,2.5,536773078.24550754
CH4,p100,2025,2.0,686977198.5037191
CH4,p100,2025,1.5,933095772.8642086
CH4,p100,2026,2.5,545748115.1420807
CH4,p100,2026,2.0,698784359.262316
CH4,p100,2026,1.5,948191942.4905775
CH4,p100,2027,2.5,553966027.6461706
CH4,p100,2027,2.0,709538299.1081742
CH4,p100,2027,1.5,962969050.0262904
CH4,p100,2028,2.5,509059165.0415908
CH4,p100,2028,2.0,652733399.7306376
CH4,p100,2028,1.5,885616657.5546154
CH4,p100,2029,2.5,514944843.1764427
CH4,p100,2029,2.0,661246918.2831793
CH4,p100,2029,1.5,897865842.5489746
CH4,p100,2030,2.5,520511119.83475894
CH4,p100,2030,2.0,669454209.5917825
CH4,p100,2030,1.5,909272637.6610658
CH4,p100,2031,2.5,372706544.8914362
CH4,p100,2031,2.0,479698265.9911042
CH4,p100,2031,1.5,652011807.7269092
CH4,p100,2032,2.5,377783004.00779104
CH4,p100,2032,2.0,486913193.84402955
CH4,p100,2032,1.5,662217141.6060051
CH4,p100,2033,2.5,382212917.2818036
CH4,p100,2033,2.0,493660754.9507077
CH4,p100,2033,1.5,671784899.1658623
CH4,p100,2034,2.5,306212791.7523491
CH4,p100,2034,2.0,396229378.9535837
CH4,p100,2034,1.5,539803235.2955033
CH4,p100,2035,2.5,309170158.7049418
CH4,p100,2035,2.0,400872846.26499957
CH4,p100,2035,1.5,546863476.5307575
CH4,p100,2036,2.5,311801102.7652889
CH4,p100,2036,2.0,405043592.1645153
CH4,p100,2036,1.5,553597148.2558999
CH4,p100,2037,2.5,251567747.99320677
CH4,p100,2037,2.0,327712595.7968296
CH4,p100,2037,1.5,448676387.3438692
CH4,p100,2038,2.5,253188712.6499998
CH4,p100,2038,2.0,330658169.05156916
CH4,p100,2038,1.5,453453332.83124244
CH4,p100,2039,2.5,254580952.2325214
CH4,p100,2039,2.0,333362234.7831329
CH4,p100,2039,1.5,458103487.83843446
CH4,p100,2040,2.5,241594664.16176674
CH4,p100,2040,2.0,317142857.8239921
CH4,p100,2040,1.5,436909652.0835895
CH4,p100,2041,2.5,243029638.1559034
CH4,p100,2041,2.0,319929801.8758887
CH4,p100,2041,1.5,441582595.559823
CH4,p100,2042,2.5,244335997.45963216
CH4,p100,2042,2.0,322578458.18771523
CH4,p100,2042,1.5,446123532.0576102
CH4,p100,2043,2.5,260814553.37846395
CH4,p100,2043,2.0,345386893.9721083
CH4,p100,2043,1.5,478716576.8977489
CH4,p100,2044,2.5,261772520.2494426
CH4,p100,2044,2.0,347635462.0522496
CH4,p100,2044,1.5,482956325.8143884
CH4,p101,2023,2.5,15732318673.777304
CH4,p101,2023,2.0,20136272326.06381
CH4,p101,2023,1.5,27415323873.484432
CH4,p101,2024,2.5,16054407592.504889
CH4,p101,2024,2.0,20542056958.91374
CH4,p101,2024,1.5,27916128687.754566
CH4,p101,2025,2.5,13763679623.205702
CH4,p101,2025,2.0,17615142137.07999
CH4,p101,2025,1.5,23925997401.82288
CH4,p101,2026,2.5,13993813244.762598
CH4,p101,2026,2.0,17917895729.84995
CH4,p101,2026,1.5,24313086193.522446
CH4,p101,2027,2.5,14204533043.243433
CH4,p101,2027,2.0,18193643133.59347
CH4,p101,2027,1.5,24691993747.05326
CH4,p101,2028,2.5,11808518739.795408
CH4,p101,2028,2.0,15141294199.427416
CH4,p101,2028,1.5,20543429163.39446
CH4,p101,2029,2.5,11945047350.465103
CH4,p101,2029,2.0,15338780170.161425
CH4,p101,2029,1.5,20827570458.72168
CH4,p101,2030,2.5,12074166884.586922
CH4,p101,2030,2.0,15529162663.741879
CH4,p101,2030,1.5,21092171045.632107
CH4,p101,2031,2.5,11075641825.619797
CH4,p101,2031,2.0,14255092247.000786
CH4,p101,2031,1.5,19375697441.969063
CH4,p101,2032,2.5,11226497891.030523
CH4,p101,2032,2.0,14469496737.05332
CH4,p101,2032,1.5,19678967197.50462
CH4,p101,2033,2.5,11358140689.940355
CH4,p101,2033,2.0,14670012588.031515
CH4,p101,2033,1.5,19963290231.966526
CH4,p101,2034,2.5,11303152396.7757
CH4,p101,2034,2.0,14625911049.510517
CH4,p101,2034,1.5,19925615118.496555
CH4,p101,2035,2.5,11412316906.746199
CH4,p101,2035,2.0,14797314139.40112
CH4,p101,2035,1.5,20186227949.800545
CH4,p101,2036,2.5,11509432254.185848
CH4,p101,2036,2.0,14951267787.910294
CH4,p101,2036,1.5,20434786206.506878
CH4,p101,2037,2.5,11447295974.328259
CH4,p101,2037,2.0,14912178164.837776
CH4,p101,2037,1.5,20416493940.85411
CH4,p101,2038,2.5,11521056074.095642
CH4,p101,2038,2.0,15046213028.726532
CH4,p101,2038,1.5,20633863255.018616
CH4,p101,2039,2.5,11584408307.024685
CH4,p101,2039,2.0,15169258375.398256
CH4,p101,2039,1.5,20845463116.75952
CH4,p101,2040,2.5,11709327426.046759
CH4,p101,2040,2.0,15370908856.690712
CH4,p101,2040,1.5,21175625668.708523
CH4,p101,2041,2.5,11778876066.135752
CH4,p101,2041,2.0,15505983199.226194
CH4,p101,2041,1.5,21402108424.014698
CH4,p101,2042,2.5,11842191159.93758
CH4,p101,2042,2.0,15634355173.424578
CH4,p101,2042,1.5,21622193219.587307
CH4,p101,2043,2.5,12231786803.169811
CH4,p101,2043,2.0,16198094764.847923
CH4,p101,2043,1.5,22451044360.471714
CH4,p101,2044,2.5,12276713922.375875
CH4,p101,2044,2.0,16303549023.486588
CH4,p101,2044,1.5,22649881826.30918
CH4,p101,2045,2.5,12308233085.206108
CH4,p101,2045,2.0,16398640179.800768
CH4,p101,2045,1.5,22837939039.468006
CH4,p101,2046,2.5,12015041636.2378
CH4,p101,2046,2.0,16056479956.664995
CH4,p101,2046,1.5,22423581064.19283
CH4,p101,2047,2.5,12028831140.506071
CH4,p101,2047,2.0,16129976402.61507
CH4,p101,2047,1.5,22586492145.840485
CH4,p101,2048,2.5,12038364184.968712
CH4,p101,2048,2.0,16194417440.090118
CH4,p101,2048,1.5,22739690836.33513
CH4,p101,2049,2.5,12106476232.690546
CH4,p101,2049,2.0,16344195974.792889
CH4,p101,2049,1.5,23015892406.39724
CH4,p101,2050,2.5,12101188146.525589
CH4,p101,2050,2.0,16391771240.885555
CH4,p101,2050,1.5,23155596370.430626
CH4,p102,2023,2.5,6695982791.076314
CH4,p102,2023,2.0,8570391673.827983
CH4,p102,2023,1.5,11668498501.40748
CH4,p102,2024,2.5,6833070139.846531
CH4,p102,2024,2.0,8743101556.890245
CH4,p102,2024,1.5,11881650833.722641
CH4,p102,2025,2.5,5592096156.83925
CH4,p102,2025,2.0,7156921066.43203
CH4,p102,2025,1.5,9720981727.422468
CH4,p102,2026,2.5,5685597994.712462
CH4,p102,2026,2.0,7279927940.24386
