,,damage_$,damage_$,damage_$,damage_$,damage_$,damage_$,mortality,mortality,mortality,mortality,mortality,mortality
,,count,mean,std,min,50%,max,count,mean,std,min,50%,max
state_abbr,year,,,,,,,,,,,,
AZ,2044,6.0,140464861.56666666,78222546.6120357,53357595.730000004,116742734.25,247695075.09,6.0,20.261049999999997,11.283076577201804,7.6965,16.839199999999998,35.7283
AZ,2047,6.0,139149140.195,77583425.62094738,52761867.2,115607148.0,245792173.78,6.0,20.071233333333335,11.190857838193937,7.6106,16.67545,35.453900000000004
AZ,2050,6.0,143868234.59833333,80362162.07294242,54417269.839999996,119507323.05000001,254907081.25,6.0,20.75198333333333,11.591684334110665,7.8493,17.23805,36.7686
CA,2010,6.0,628828741.5116667,311005368.18348247,315058607.19,602501206.66,1016274180.79,6.0,90.70416666666665,44.86032432516139,45.4451,86.90665,146.59040000000002
CA,2015,6.0,491662156.4016667,240113888.0385585,255689777.26,478693200.245,771975951.46,6.0,70.91883333333332,34.63471733597182,36.8814,69.04825,111.35210000000001
CA,2020,6.0,267441110.68500003,130606281.95922662,135682283.62,253652657.14,407767129.70000005,6.0,38.576483333333336,18.83900936487019,19.5713,36.58765,58.8175
CA,2023,6.0,186480986.73499998,90155378.19542086,100364718.16,183587643.415,280869502.78,6.0,26.898583333333335,13.004250893675756,14.477,26.4812,40.5136
CA,2026,6.0,126829591.17999999,62722744.754906304,61948937.82,118445306.47999999,199718872.01,6.0,18.29426666666667,9.047325382601572,8.935799999999999,17.084850000000003,28.808100000000003
CA,2029,6.0,134584853.97166666,66933144.04391218,64763708.58,124850313.97,214052338.4,6.0,19.412950000000002,9.654598122086698,9.341800000000001,18.0088,30.875500000000002
CA,2032,6.0,139561546.03166667,71169359.95466879,63364735.57,126136902.405,229901505.32,6.0,20.130750000000003,10.265708773533369,9.1399,18.19435,33.161699999999996
CA,2035,6.0,134304880.82000002,68399797.28056358,61312441.559999995,121928421.96,221822720.1,6.0,19.372533333333337,9.86615759263284,8.8439,17.58735,31.996299999999998
CA,2038,6.0,145316840.26000002,75768593.34871885,63121396.67,128916362.84,245793255.82,6.0,20.960933333333333,10.929084060920506,9.104700000000001,18.59525,35.4539
CA,2041,6.0,138191172.91666666,72750274.1135839,58977261.21,121754273.465,236346476.67000002,6.0,19.933133333333334,10.493761176178285,8.5071,17.5622,34.0914
CA,2044,6.0,135891818.96833333,72289284.86165561,57022674.97,119088916.32499999,235553359.92000002,6.0,19.601433333333333,10.427250299607595,8.2251,17.1777,33.9769
CA,2047,6.0,140087607.95833334,75378110.37619118,57750579.19,122111868.82999998,246283357.20000002,6.0,20.206683333333334,10.872770108011421,8.3301,17.6138,35.5247
CA,2050,6.0,140661262.1966667,76138855.74980325,57560217.92,122480695.51,249435411.47000003,6.0,20.2894,10.982482664862257,8.3027,17.6669,35.9793
CO,2010,6.0,715280803.7416667,382932757.69388217,301548812.70000005,633839183.5450001,1266548971.3500001,6.0,103.17424999999999,55.235381650016684,43.496300000000005,91.4268,182.6908
CO,2015,6.0,590409686.295,319256538.7537043,244337171.26,519062825.65999997,1054412080.1899999,6.0,85.16248333333333,46.05049865625416,35.244,74.87115,152.0916
CO,2020,6.0,432181612.5683333,235316259.3102854,176574842.57,377868328.975,776164081.99,6.0,62.339183333333324,33.94269792585242,25.4697,54.50489999999999,111.9562
CO,2023,6.0,478007429.9366667,258540513.50434923,198034757.51999998,420746830.84000003,854842771.8700001,6.0,68.94926666666666,37.292636116781374,28.565199999999997,60.6898,123.3051
CO,2026,6.0,333277139.5466666,180447986.63819054,138062595.79,293595521.25,597333128.9499999,6.0,48.07288333333333,26.028315499810333,19.9147,42.34905,86.1611
CO,2029,6.0,92883349.295,51604892.29519857,36618635.33,80048757.485,169624356.54,6.0,13.397750000000002,7.443646930302378,5.2819,11.54645,24.467100000000002
CO,2032,6.0,109288180.03333335,60463829.629926555,43405664.28,94464283.065,198899508.05,6.0,15.764016666666665,8.721485535713892,6.261,13.62575,28.689899999999998
CO,2035,6.0,118934711.17833333,65723543.15228996,47321140.04,102861032.15,216201460.09999996,6.0,17.1555,9.480167805476864,6.825699999999999,14.83695,31.1855
CO,2038,6.0,123769386.02833332,68574433.11419958,49013006.24,106834380.22,225451342.51,6.0,17.85285,9.891392397180487,7.0698,15.410049999999998,32.5198
CO,2041,6.0,123517218.54833333,68570885.15283905,48760749.94,106503774.48,225417742.62,6.0,17.816483333333334,9.890857350385087,7.0334,15.362449999999999,32.514900000000004
CO,2044,6.0,124498263.27499999,69273790.64985105,48946104.43,107168412.635,227609739.99,6.0,17.958000000000002,9.992197792077578,7.0602,15.458300000000001,32.831
CO,2047,6.0,122542369.16166668,68249039.32196434,48096020.980000004,105411468.94999999,224192856.91,6.0,17.6759,9.844485573152108,6.9376,15.20485,32.3383
CO,2050,6.0,117769767.79,65660364.30154825,46144117.32,101245072.88499999,215667706.16,6.0,16.987433333333332,9.471030108212446,6.6559,14.60385,31.1085
DC,2010,6.0,862890835.9816666,539921861.3636488,274930174.32,687209027.665,1716451733.99,6.0,124.46598333333331,77.87996640629518,39.656800000000004,99.1251,247.5862
DC,2015,6.0,249749771.32666668,156344658.06321266,79578072.23,198990027.40499997,497227596.07,6.0,36.02466666666667,22.551617856966867,11.4786,28.70295,71.72160000000001
DC,2020,6.0,219111021.95833334,135953548.51324403,69744539.52,173000989.07999998,428593050.21,6.0,31.605233333333334,19.61037261702762,10.0602,24.95415,61.8216
DC,2023,6.0,163597287.5516667,101085917.33816668,52045901.95,128542969.47,316971580.62,6.0,23.59775,14.580915149845703,7.5073,18.541400000000003,45.7209
DC,2026,6.0,212638469.035,133092067.77521187,67752124.07,169396258.98000002,423221296.22,6.0,30.671616666666665,19.197592190940682,9.7728,24.4342,61.0467
DC,2029,6.0,125154289.08166666,77578665.46603559,39832521.1,98706856.455,244277125.1,6.0,18.052666666666667,11.190186218051364,5.7456000000000005,14.2378,35.2353
DC,2032,6.0,111907457.195,69323962.16782849,35613637.81,88196083.60500002,218115707.44000003,6.0,16.141883333333336,9.999514457295748,5.1370000000000005,12.7217,31.4617
DC,2035,6.0,113440827.79,70115802.45741498,36090904.17,89166713.605,219953004.85,6.0,16.36305,10.113737407852746,5.2058,12.861650000000001,31.7267
DC,2038,6.0,122527493.46499999,75979694.83698365,38998396.35,96677287.08500001,239354093.15,6.0,17.67375,10.959538383481304,5.625299999999999,13.945050000000002,34.5252
DC,2041,6.0,96820782.94833332,59622696.36168869,30787108.28,75744106.19,185990536.04,6.0,13.96575,8.600189786684941,4.4408,10.9256,26.8279
DC,2044,6.0,97481084.04833333,59962608.120975666,30991815.72,76144028.19999999,186694331.66,6.0,14.06095,8.649204265769193,4.4703,10.9832,26.929299999999998
DC,2047,6.0,83775328.96833335,50858383.80148064,26481324.48,63167453.025000006,149788412.23000002,6.0,12.083966666666667,7.335967847166907,3.8197,9.11145,21.6059
DC,2050,6.0,63639062.906666666,40061103.4145209,19996932.61,50385652.5,126912802.0,6.0,9.179516666666668,5.7785098270805655,2.8845,7.267799999999999,18.3063
DE,2010,6.0,117174084.63333333,79713542.86808573,30509192.479999997,86188746.465,241498529.23,6.0,16.901533333333337,11.498120744307162,4.4007,12.432099999999998,34.8345
DE,2015,6.0,44574575.19,30770093.973789576,11496512.17,33051514.590000004,93950356.53,6.0,6.429533333333333,4.438339413188976,1.6582999999999999,4.7674,13.551599999999999
DE,2020,6.0,43397188.98,29981105.66051917,11187334.48,32191780.345,91573411.62,6.0,6.259733333333333,4.324557978645525,1.6137,4.64345,13.2088
DE,2023,6.0,38011364.685,26334774.3874634,9781867.8,28237727.945,80532600.38,6.0,5.482833333333335,3.7985993585355464,1.4109,4.07305,11.6162
DE,2026,6.0,60116369.846666664,40158550.81853006,15864660.41,43708569.565,119877882.41,6.0,8.671349999999999,5.792597421450933,2.2883,6.3046500000000005,17.2915
DE,2029,6.0,49863879.01833334,33479910.781961676,13106498.290000001,36380979.31,100431129.18,6.0,7.1925333333333334,4.829201569893999,1.8906,5.2477,14.4864
DE,2032,6.0,14138272.113333335,9848140.009386415,3626541.25,10531451.75,30178264.23,6.0,2.039333333333333,1.4205220936918463,0.5231,1.5191000000000001,4.353
DE,2035,6.0,10564161.338333333,7640304.000244926,2653670.76,8004348.445,23614494.57,6.0,1.5237999999999998,1.1020414148297695,0.38280000000000003,1.1546,3.4062
DE,2038,6.0,11255377.178333335,8351351.922746741,2790430.48,8616954.530000001,25859776.48,6.0,1.6234833333333336,1.2046387863864698,0.40249999999999997,1.2429000000000001,3.7301
DE,2041,6.0,10509766.85,8113815.273174405,2555624.96,8166543.875,25095334.61,6.0,1.5159333333333336,1.1703688199309934,0.36860000000000004,1.17795,3.6197999999999997
DE,2044,6.0,10406811.365,8022798.233513301,2532327.2,8082354.425000001,24816499.4,6.0,1.5011333333333334,1.1572387855004975,0.3652,1.16585,3.5796
DE,2047,6.0,10760941.316666666,8479603.250942115,2591430.38,8422636.99,26175007.96,6.0,1.5521833333333335,1.223130078800561,0.37379999999999997,1.2149,3.7756
DE,2050,6.0,7491212.93,6581904.169962441,1714926.3900000001,6078173.5649999995,19913599.669999998,6.0,1.0805666666666667,0.9493891776646006,0.2474,0.8767499999999999,2.8724
FL,2010,6.0,2124513702.5983331,1057163103.5881379,1022069209.1800001,1972498646.855,3389142338.83,6.0,306.4462833333334,152.48835766910753,147.4265,284.51910000000004,488.8602
FL,2015,6.0,1321386202.4683332,656965289.1709858,635631635.99,1224265320.1200001,2095178791.27,6.0,190.60074999999998,94.76271182617667,91.6854,176.59175,302.21500000000003
FL,2020,6.0,369123930.83666664,186089789.95041433,170762105.72,333987291.22,589036993.28,6.0,53.24353333333334,26.842131986983944,24.6313,48.1753,84.9645
FL,2023,6.0,930625284.36,463051563.02306503,445606113.09999996,857928454.265,1467098600.51,6.0,134.23623333333333,66.79195215271572,64.2757,123.75014999999999,211.61880000000002
FL,2026,6.0,814718821.7366667,405726018.47880477,389112327.85,749859061.385,1284692391.76,6.0,117.51755000000001,58.52311089221932,56.1268,108.162,185.30790000000002
FL,2029,6.0,788410045.9699999,392814567.8351147,376308707.5,726033617.965,1246778745.8400002,6.0,113.72263333333335,56.66073825680942,54.279900000000005,104.72525,179.83909999999997
FL,2032,6.0,788323624.6366667,392902288.85128665,375872172.26,725424820.125,1246533551.3700001,6.0,113.71016666666667,56.67343191502228,54.217000000000006,104.63739999999999,179.8038
FL,2035,6.0,793728354.3116666,395755756.7760013,378029476.41999996,729957215.71,1255584219.06,6.0,114.4898,57.08496537551722,54.5281,105.2913,181.10920000000002
FL,2038,6.0,800950788.5616666,399557365.813947,380948363.42,736057234.575,1267663350.28,6.0,115.53156666666666,57.633337520177214,54.949200000000005,106.1711,182.8516
FL,2041,6.0,742885777.3816667,370808084.5477921,352686344.7,681812944.5899999,1175482887.81,6.0,107.15605000000001,53.48643853683847,50.8726,98.3467,169.55509999999998
FL,2044,6.0,747555483.9216667,373328552.7616233,354422941.46999997,685609190.08,1183528062.15,6.0,107.82965,53.84999862194056,51.1231,98.89435,170.7155
FL,2047,6.0,683244134.1633333,341682336.295611,322760808.45,625449014.555,1083392888.56,6.0,98.55325,49.28525068816228,46.556000000000004,90.21675,156.27190000000002
FL,2050,6.0,665975652.6333333,332895532.18919736,314824635.32,609451075.44,1053573262.87,6.0,96.06233333333334,48.01789241096142,45.4112,87.90899999999999,151.97060000000002
GA,2010,6.0,2643242541.818333,1329604214.9369428,1317473502.65,2558081926.385,4448157281.68,6.0,381.26925,191.786117268198,190.0363,368.98545,641.6156
GA,2015,6.0,833398464.2366667,423389825.5208291,412793351.0,808010927.98,1427157020.5500002,6.0,120.21195,61.07101421475658,59.5426,116.54995,205.85750000000002
GA,2020,6.0,338403455.8566666,173772987.1572663,166580622.08,328677695.67999995,589333215.08,6.0,48.81235,25.065557796047546,24.0281,47.40945,85.0072
GA,2023,6.0,1346452007.3116667,681720232.0167032,668302062.0699999,1304654726.17,2292567734.88,6.0,194.21631666666664,98.33340106278062,96.39789999999999,188.18734999999998,330.6869
GA,2026,6.0,1496482115.9716666,757608999.7689685,742812887.54,1450002501.44,2547597956.29,6.0,215.85709999999997,109.27982410199972,107.1455,209.15275,367.4733
GA,2029,6.0,1564303174.0983334,791918499.3912531,776493044.0899999,1515708284.21,2662907418.83,6.0,225.6398,114.22871218589484,112.00370000000001,218.63029999999998,384.1058
GA,2032,6.0,1582864815.745,801394687.7637621,785658181.21,1533720645.795,2694965926.61,6.0,228.31721666666667,115.59560336132887,113.32570000000001,221.2285,388.7301
GA,2035,6.0,1584271988.1899998,802586577.6588238,786064964.27,1535248378.835,2700132367.6099997,6.0,228.52018333333334,115.7675469671603,113.3843,221.44889999999998,389.4753
GA,2038,6.0,1590514513.4899998,805997370.6950408,789011991.99,1541382382.6699998,2712199573.42,6.0,229.42065,116.25949326551789,113.80950000000001,222.3337,391.2159
GA,2041,6.0,1593741451.9983332,807756637.3257452,790537929.72,1544551795.56,2718413370.02,6.0,229.88608333333332,116.5132667540897,114.02959999999999,222.7908,392.1122
GA,2044,6.0,1600498906.4816666,811506943.6215312,793693958.88,1551210974.805,2731799801.42,6.0,230.86076666666665,117.05421007978596,114.4848,223.75134999999997,394.043
GA,2047,6.0,1297738163.79,658855658.1353288,643041725.47,1258062149.7400002,2219897848.59,6.0,187.18966666666665,95.03533997423625,92.7543,181.4667,320.2048
GA,2050,6.0,913449447.875,465219208.7559806,451769675.2,886002895.79,1570643038.1499999,6.0,131.7587,67.1046186094817,65.1647,127.7997,226.55429999999998
IA,2010,6.0,1144397767.855,641862608.1025611,423853449.4,925362698.375,1957180697.49,6.0,165.0714166666667,92.58418197235243,61.1379,133.47715,282.3097
IA,2015,6.0,1153471179.9933333,655898850.0741358,415807829.74,920619888.705,1985927539.71,6.0,166.3801333333333,94.60888266696033,59.9773,132.79295,286.45619999999997
IA,2020,6.0,776955888.4250001,438974791.16338366,283908798.2,625742189.4350001,1341340274.48,6.0,112.07048333333334,63.319076064561045,40.9518,90.259,193.47910000000002
IA,2023,6.0,762865377.8716666,431225793.6367435,278509506.74,614231767.66,1317833653.56,6.0,110.03800000000001,62.20132633913846,40.173,88.59865,190.0883
IA,2026,6.0,912780217.8100001,516859741.30384505,332034102.75,733277764.0699999,1576245043.88,6.0,131.6622,74.55343238630935,47.8936,105.77025,227.3624
IA,2029,6.0,591329139.1666666,334119529.3120298,216086774.78000003,476437697.905,1021821363.9199998,6.0,85.29511666666667,48.194430419019035,31.169,68.72285,147.3907
IA,2032,6.0,741622666.2933334,419956221.866516,269773914.51,595877177.4950001,1281181709.68,6.0,106.9739,60.57578919591557,38.913000000000004,85.9511,184.8016
IA,2035,6.0,876955195.2266666,497329372.2518367,318016089.76,703287968.7850001,1514674106.26,6.0,126.49468333333334,71.73626855880968,45.871700000000004,101.44435,218.4812
IA,2038,6.0,900547739.36,510354110.5070321,327040410.38,722817298.7049999,1555457366.54,6.0,129.8977,73.6149924321398,47.1733,104.26135,224.36380000000003
IA,2041,6.0,926137341.3233334,524426929.37463135,336895236.13,744049022.715,1599505994.1,6.0,133.58888333333334,75.64495543538688,48.5947,107.32395,230.7176
IA,2044,6.0,864027684.1366667,489104347.56854236,314535614.97,694607880.72,1493045695.56,6.0,124.63,70.5498975896918,45.3695,100.19239999999999,215.3615
IA,2047,6.0,893450394.625,505216114.1748877,326033926.47,719572087.36,1545426217.09,6.0,128.87398333333334,72.87390456379889,47.0281,103.79329999999999,222.917
IA,2050,6.0,849236251.8000001,480163466.22906667,309987150.78,684162809.8,1469398012.46,6.0,122.49634999999999,69.26020824192632,44.7134,98.68565,211.95029999999997
ID,2010,6.0,1451553.4566666668,721960.4325930309,752061.38,1432477.9300000002,2396841.65,6.0,0.2093333333333333,0.10413333119931709,0.1084,0.20659999999999998,0.3457
ID,2015,6.0,2588307.8366666664,1262943.215640887,1373647.46,2556756.3049999997,4071093.66,6.0,0.37333333333333335,0.1821316410365499,0.19820000000000002,0.36875,0.5871000000000001
ID,2020,6.0,2926138.7483333335,1435171.135556196,1535868.8800000001,2882378.34,4673600.67,6.0,0.4221,0.206958643211633,0.2216,0.41569999999999996,0.6741
ID,2023,6.0,2529598.3916666666,1229197.431008045,1330330.22,2467440.115,3898000.69,6.0,0.36495000000000005,0.1773212536612574,0.1919,0.356,0.5624
ID,2026,6.0,2656334.578333333,1300853.7138647786,1401901.84,2623066.76,4225348.47,6.0,0.38315000000000005,0.1875858390177681,0.2023,0.37834999999999996,0.6095
ID,2029,6.0,1899812.9533333338,949811.5545307703,935595.7999999999,1813543.2550000001,3143543.7800000003,6.0,0.2740166666666667,0.13701080857606335,0.135,0.26155,0.4534
ID,2032,6.0,1647224.6133333333,823943.1049090648,806118.48,1565131.375,2721684.03,6.0,0.23763333333333336,0.11886019799187054,0.1164,0.22575,0.3926
ID,2035,6.0,1740485.048333333,866837.5620181786,857603.8500000001,1656343.045,2850534.34,6.0,0.25106666666666666,0.12495861181473916,0.1238,0.23895,0.4111
ID,2038,6.0,1960174.6233333338,989215.6758864217,938442.32,1843519.495,3278808.95,6.0,0.28274999999999995,0.1426638111084938,0.1354,0.26595,0.47289999999999993
ID,2041,6.0,2635824.0283333333,1301069.398520062,1336476.71,2545120.82,4256771.15,6.0,0.3802166666666667,0.18764103406948776,0.1928,0.36715,0.6139
ID,2044,6.0,3917879.201666666,1968020.8738390577,1826723.3299999998,3552571.5149999997,6197921.38,6.0,0.5651333333333334,0.2838614497720088,0.2635,0.5124000000000001,0.894
ID,2047,6.0,4074624.516666667,2047853.359344462,1896893.8599999999,3690101.49,6441474.43,6.0,0.58775,0.29533463562542067,0.2737,0.5323,0.9291
ID,2050,6.0,4553323.165,2253301.5001856154,2242587.54,4298635.595000001,7286557.92,6.0,0.6567666666666666,0.3249962933121956,0.3235,0.6200000000000001,1.051
IL,2010,6.0,3892178485.8549995,1925969983.070446,1927283204.25,3692974293.875,6254356673.440001,6.0,561.4196000000001,277.8077281062786,277.9971,532.6858,902.1474000000001
IL,2015,6.0,2506942060.3283334,1239355185.4996858,1241653486.94,2376174990.1549997,4013830733.0600004,6.0,361.60891666666674,178.7683979774884,179.0999,342.74670000000003,578.9672
IL,2020,6.0,842702680.4633335,422854814.5516484,396908350.58,774539506.79,1359995459.3600001,6.0,121.55396666666667,60.99388097754287,57.2512,111.72194999999999,196.16989999999998
IL,2023,6.0,866603985.2800001,430799182.31362534,421347774.43,812870089.03,1395627757.44,6.0,125.00158333333331,62.13973758938532,60.7765,117.25085,201.3095
IL,2026,6.0,731143340.13,365004311.344638,350730469.15999997,680489471.825,1181534365.99,6.0,105.46233333333333,52.64931701348714,50.5903,98.15595,170.4281
IL,2029,6.0,283535095.67499995,144320844.4896784,128111663.78999999,253065813.28499997,454721248.35999995,6.0,40.89795,20.817234125094526,18.4792,36.5029,65.5902
IL,2032,6.0,217973347.5533333,109577041.85840327,102015648.84,199423395.08499998,351337284.69,6.0,31.441166666666664,15.80573209271455,14.7151,28.765449999999998,50.678
IL,2035,6.0,256777547.32500002,128719495.47118613,121161723.68,236097456.33500004,413404108.05,6.0,37.03843333333333,18.566876248703405,17.4768,34.055499999999995,59.6307
IL,2038,6.0,258087910.16,129478025.32090174,121408493.67,236727986.48,415015217.26,6.0,37.22736666666667,18.676311472201,17.5123,34.14625,59.8631
IL,2041,6.0,242099390.16,120612340.92409007,116322978.46,224950153.08500004,388062460.56,6.0,34.921083333333335,17.39748690316123,16.7787,32.447449999999996,55.9753
IL,2044,6.0,239775729.13333333,119468841.5696868,115127865.41,222658297.99,384174665.21,6.0,34.586,17.232554211027452,16.6064,32.11695,55.4146
IL,2047,6.0,35212.85,17654.810724064984,17039.94,33216.575,58202.17,6.0,0.005083333333333333,0.002530941853671606,0.0025,0.0048000000000000004,0.0084
IL,2050,6.0,35212.85,17654.810724064984,17039.94,33216.575,58202.17,6.0,0.005083333333333333,0.002530941853671606,0.0025,0.0048000000000000004,0.0084
IN,2010,6.0,5906954117.785001,2888169159.73034,3128619884.31,5838654939.059999,9349856448.130001,6.0,852.0368666666667,416.5981787710199,451.2816,842.1852,1348.6515
IN,2015,6.0,2720738924.9966664,1331808412.2632623,1439774252.42,2690572902.04,4321537367.58,6.0,392.44759999999997,192.10406278327378,207.6774,388.0964,623.3516
IN,2020,6.0,901090085.4833332,442520738.8762764,473955588.5,889921966.0500001,1444279182.49,6.0,129.97596666666666,63.83051677806366,68.3649,128.365,208.3272
IN,2023,6.0,2158060167.89,1056882251.9082129,1142109757.48,2135213767.705,3432718447.09,6.0,311.2851,152.4478358580403,164.7414,307.98969999999997,495.1456
IN,2026,6.0,1579671858.3316667,773957368.3762995,837914369.55,1566027479.1799998,2515951599.54,6.0,227.8566166666667,111.63795754320154,120.86330000000001,225.88855,362.9085
IN,2029,6.0,1058279488.5366668,518828825.01612383,558479606.51,1046005078.19,1688369041.79,6.0,152.64939999999999,74.83744521275429,80.5567,150.8789,243.5354
IN,2032,6.0,1532204666.085,750673924.5770587,811830032.48,1517752986.815,2440076604.3900003,6.0,221.00983333333332,108.27945063884775,117.10079999999999,218.9253,351.964
IN,2035,6.0,1721437750.7266667,843348561.3402222,910377143.16,1702903781.9550002,2740963999.23,6.0,248.30536666666663,121.64715685037059,131.3155,245.63195000000002,395.365
IN,2038,6.0,1719841675.3833334,842765206.6517249,910037744.03,1702346354.02,2740340501.07,6.0,248.07511666666664,121.56301564106441,131.26659999999998,245.55159999999998,395.2749
