i,r,t,Value
battery_4,p6,2026,-96.195861
battery_4,p6,2029,-206.660532
battery_4,p6,2032,-333.324454
battery_4,p6,2035,-411.859158
battery_4,p6,2038,-437.295257
battery_4,p6,2041,-519.238021
battery_4,p6,2044,-546.271911
battery_4,p6,2047,-562.918529
battery_4,p6,2050,-490.917733
battery_4,p7,2026,-10.267189
battery_4,p7,2029,-18.686122
battery_4,p7,2032,-32.656571
battery_4,p7,2035,-43.531291
battery_4,p7,2038,-40.551174
battery_4,p8,2029,-39333.541559
battery_4,p8,2032,-34103.109013
battery_4,p8,2035,-33371.570266
battery_4,p8,2038,-31688.899907
battery_4,p8,2041,-45021.781729
battery_4,p8,2044,-21109.944737
battery_4,p8,2047,-21212.2519
battery_4,p8,2050,-54005.73043
battery_4,p9,2020,-177.038754
battery_4,p9,2023,-194959.615886
battery_4,p9,2026,-415555.768804
battery_4,p9,2029,-474907.015812
battery_4,p9,2032,-452486.982999
battery_4,p9,2035,-495830.147499
battery_4,p9,2038,-44686.083604
battery_4,p9,2041,-235876.595397
battery_4,p9,2044,-633849.587278
battery_4,p9,2047,-644883.496639
battery_4,p9,2050,-605518.705005
battery_4,p10,2020,-3515.004264
battery_4,p10,2023,-870788.353876
battery_4,p10,2026,-1488674.362292
battery_4,p10,2029,-1573558.501255
battery_4,p10,2032,-1523923.497456
battery_4,p10,2035,-1529537.807311
battery_4,p10,2038,-508624.824715
battery_4,p10,2041,-529024.309496
battery_4,p10,2044,-529065.8354
battery_4,p10,2047,-522193.897665
battery_4,p10,2050,-552126.482031
battery_4,p11,2020,-7565.885956
battery_4,p11,2023,-69408.782381
battery_4,p11,2026,-146408.841018
battery_4,p11,2029,-175636.898565
battery_4,p11,2032,-166824.786276
battery_4,p11,2035,-104451.948575
battery_4,p11,2038,-73648.00902
battery_4,p11,2041,-40126.472166
battery_4,p11,2044,-96996.073755
battery_4,p11,2047,-96220.30294
battery_4,p11,2050,-93448.177529
battery_4,p12,2029,-6865.744301
battery_4,p12,2032,-5961.977624
battery_4,p12,2035,-6349.270092
battery_4,p12,2038,-12280.042561
battery_4,p12,2041,-23790.475384
battery_4,p12,2044,-118270.9401
battery_4,p12,2047,-137562.679747
battery_4,p12,2050,-133042.777714
battery_4,p13,2023,-10097.267375
battery_4,p13,2026,-141985.514242
battery_4,p13,2029,-234536.22977
battery_4,p13,2032,-230758.065023
battery_4,p13,2035,-237037.69922
battery_4,p13,2038,-227389.4177
battery_4,p13,2041,-235585.804748
battery_4,p13,2044,-139163.908378
battery_4,p13,2047,-151365.393924
battery_4,p13,2050,-147609.906183
battery_4,p15,2023,-2047.737278
battery_4,p15,2026,-8270.511332
battery_4,p15,2029,-14769.868066
battery_4,p15,2032,-13286.376204
battery_4,p15,2035,-21649.693976
battery_4,p16,2023,-72.007367
battery_4,p16,2026,-154.075498
battery_4,p16,2029,-242.462661
battery_4,p16,2032,-228.505236
battery_4,p16,2035,-367.259236
battery_4,p18,2026,-452.750713
battery_4,p18,2029,-4462.063919
battery_4,p18,2032,-5667.573484
battery_4,p18,2035,-11881.262973
battery_4,p18,2038,-8735.397097
battery_4,p23,2044,-44892.495917
battery_4,p23,2047,-51625.699377
battery_4,p23,2050,-45178.725214
battery_4,p24,2038,-8714.762105
battery_4,p24,2041,-63353.562321
battery_4,p24,2044,-58836.860345
battery_4,p24,2047,-68511.18061
battery_4,p24,2050,-64882.319435
battery_4,p28,2023,-167247.051927
battery_4,p28,2026,-206527.512572
battery_4,p28,2029,-273034.825916
battery_4,p28,2032,-224368.639237
battery_4,p28,2035,-255745.54625
battery_4,p28,2038,-56303.311839
battery_4,p28,2047,-75622.822603
battery_4,p28,2050,-77318.12062
battery_4,p29,2044,-8296.565847
battery_4,p29,2047,-16941.910235
battery_4,p29,2050,-17311.370654
battery_4,p30,2029,-100590.383677
battery_4,p30,2032,-93468.515037
battery_4,p30,2035,-111433.529246
battery_4,p30,2038,-99955.579195
battery_4,p30,2041,-102899.742491
battery_4,p31,2023,-15930.534508
battery_4,p31,2026,-54404.872861
battery_4,p31,2029,-56550.573952
battery_4,p31,2032,-51832.914821
battery_4,p31,2035,-53919.571796
battery_4,p31,2038,-33466.243741
battery_4,p31,2044,-59636.068342
battery_4,p31,2047,-141107.690082
battery_4,p31,2050,-143942.833401
battery_4,p33,2023,-1066.613635
battery_4,p33,2026,-999.716009
battery_4,p33,2029,-1331.153972
battery_4,p33,2032,-1206.827247
battery_4,p33,2035,-1196.146822
battery_4,p33,2047,-11472.779174
battery_4,p33,2050,-11457.437545
battery_4,p34,2023,-50415.568771
battery_4,p34,2026,-44997.525071
battery_4,p34,2029,-59143.102656
battery_4,p34,2032,-56333.610932
battery_4,p34,2035,-53983.383064
battery_4,p34,2047,-12503.859718
battery_4,p34,2050,-13118.169952
battery_4,p39,2050,-23177.950825
battery_4,p40,2023,-267.997564
battery_4,p40,2026,-281.708696
battery_4,p40,2029,-313.685735
battery_4,p40,2032,-245.611254
battery_4,p40,2035,-256.243253
battery_4,p40,2047,-0.0
battery_4,p43,2023,-182.782991
battery_4,p43,2026,-179.918194
battery_4,p43,2029,-33660.594177
battery_4,p43,2032,-25950.404912
battery_4,p43,2035,-29863.471695
battery_4,p43,2038,-26407.942448
battery_4,p43,2041,-22354.725683
battery_4,p44,2047,0.0
battery_4,p45,2038,0.0
battery_4,p47,2035,0.0
battery_4,p47,2044,-97303.554955
battery_4,p47,2047,-100203.001183
battery_4,p47,2050,-202191.419562
battery_4,p48,2026,-68920.335037
battery_4,p48,2029,-61745.11463
battery_4,p48,2032,-51316.009114
battery_4,p48,2035,-48903.650547
battery_4,p48,2038,-47327.5007
battery_4,p48,2044,-19033.796895
battery_4,p48,2047,-180720.731958
battery_4,p48,2050,-169271.289752
battery_4,p49,2047,-11343.788057
battery_4,p49,2050,-10330.054747
battery_4,p50,2050,-38121.830552
battery_4,p52,2047,-615.821974
battery_4,p52,2050,-559.935904
battery_4,p58,2050,0.0
battery_4,p59,2044,-6672.097087
battery_4,p59,2047,-23686.689813
battery_4,p59,2050,-22927.134871
battery_4,p60,2023,-10725.537673
battery_4,p60,2026,-56954.54153
battery_4,p60,2029,-56852.615964
battery_4,p60,2032,-54374.743149
battery_4,p60,2035,-55158.499843
battery_4,p60,2038,-45480.960104
battery_4,p60,2044,-228384.974597
battery_4,p60,2047,-222969.106893
battery_4,p60,2050,-576982.131237
battery_4,p61,2023,-63641.38781
battery_4,p61,2026,-180340.465272
battery_4,p61,2029,-221398.535447
battery_4,p61,2032,-216177.262677
battery_4,p61,2035,-220546.582621
battery_4,p61,2038,-144198.268513
battery_4,p61,2041,-29329.839891
battery_4,p62,2023,-131424.415708
battery_4,p62,2026,-137943.5831
battery_4,p62,2029,-152586.783073
battery_4,p62,2032,-139564.50962
battery_4,p62,2035,-134408.105087
battery_4,p62,2044,-210718.672553
battery_4,p62,2047,-210088.851948
battery_4,p62,2050,-243502.909497
battery_4,p63,2023,-155496.368017
battery_4,p63,2026,-211138.119222
battery_4,p63,2029,-468744.983136
battery_4,p63,2032,-453155.858925
battery_4,p63,2035,-456195.347656
battery_4,p63,2038,-271681.793159
battery_4,p63,2041,-233084.335286
battery_4,p63,2047,-31887.926145
battery_4,p63,2050,-73536.237731
battery_4,p64,2023,-76383.46168
battery_4,p64,2026,-116949.641736
battery_4,p64,2029,-120982.007196
battery_4,p64,2032,-105773.804962
battery_4,p64,2035,-107761.636167
battery_4,p64,2038,-39691.395887
battery_4,p64,2041,-10970.019275
battery_4,p65,2023,-75182.736889
battery_4,p65,2026,-98865.338593
battery_4,p65,2029,-417210.683218
battery_4,p65,2032,-434931.442214
battery_4,p65,2035,-416342.507343
battery_4,p65,2038,-377064.122734
battery_4,p65,2041,-405100.317974
battery_4,p67,2023,-54499.374667
battery_4,p67,2026,-82539.987886
battery_4,p67,2029,-266942.586175
battery_4,p67,2032,-273918.992004
battery_4,p67,2035,-232023.752133
battery_4,p67,2038,-142764.406731
battery_4,p67,2041,-137495.172093
battery_4,p70,2023,-1329.306192
battery_4,p70,2026,-1291.412149
battery_4,p70,2029,-36075.89914
battery_4,p70,2032,-33562.824467
battery_4,p70,2035,-23846.357568
battery_4,p70,2038,-21016.663925
battery_4,p70,2041,-19492.834652
battery_4,p72,2029,-100618.093201
battery_4,p72,2032,-88564.497768
battery_4,p72,2035,-75413.812847
battery_4,p72,2038,-73805.457513
battery_4,p72,2041,-74977.197396
battery_4,p72,2047,0.0
battery_4,p74,2026,-124070.248127
battery_4,p74,2029,-109061.545007
battery_4,p74,2032,-94845.53052
battery_4,p74,2035,-101883.341402
battery_4,p74,2038,-86499.003009
battery_4,p74,2041,-78302.451664
battery_4,p74,2044,-66971.098027
battery_4,p74,2047,-70243.070355
battery_4,p74,2050,-57669.358285
battery_4,p76,2023,-1145.517156
battery_4,p76,2026,-1126.937816
battery_4,p76,2029,-828.892826
battery_4,p76,2032,-668.641826
battery_4,p76,2035,-804.564849
battery_4,p77,2023,-71.444381
battery_4,p77,2026,-69.445302
battery_4,p77,2029,-50.578994
battery_4,p77,2032,-39.878008
battery_4,p77,2035,-49.057455
battery_4,p78,2023,-68.731029
battery_4,p78,2026,-69.429395
battery_4,p78,2029,-49.989064
battery_4,p78,2032,-39.348501
battery_4,p78,2035,-48.062126
battery_4,p79,2029,-59997.499
battery_4,p79,2032,-54563.739724
battery_4,p79,2035,-66625.231967
battery_4,p79,2038,-55169.642071
battery_4,p79,2041,-48693.581637
battery_4,p81,2029,-50015.60538
battery_4,p81,2032,-41171.65923
battery_4,p81,2035,-38107.675624
battery_4,p81,2038,-34890.598605
battery_4,p81,2041,-32948.369019
battery_4,p81,2050,-102342.210238
battery_4,p87,2023,-149.480318
battery_4,p87,2026,-36.847768
battery_4,p87,2029,-214.991784
battery_4,p87,2032,-150.140795
battery_4,p87,2035,-184.426291
battery_4,p88,2023,-6490.136315
battery_4,p88,2026,-14189.966706
battery_4,p88,2029,-22998.499559
battery_4,p88,2032,-14572.65693
battery_4,p88,2035,-22759.051479
battery_4,p88,2038,-9260.703768
battery_4,p94,2026,-3692.44088
battery_4,p94,2029,-7803.336493
battery_4,p94,2032,-6067.853369
battery_4,p94,2035,-3552.073838
battery_4,p94,2038,-2096.928184
battery_4,p95,2029,-121227.307292
battery_4,p95,2032,-92031.705416
battery_4,p95,2035,-78221.733988
battery_4,p95,2038,-62126.367768
battery_4,p95,2041,-84248.782765
battery_4,p96,2023,-10974.067245
battery_4,p96,2026,-10517.435476
battery_4,p96,2029,-39597.707698
battery_4,p96,2032,-37242.118822
battery_4,p96,2035,-38272.202977
battery_4,p96,2038,-24162.686756
battery_4,p96,2041,-25158.265236
battery_4,p97,2026,-3930.582371
battery_4,p97,2029,-3496.463021
battery_4,p97,2032,-2504.147171
battery_4,p97,2035,-2362.323864
battery_4,p97,2038,-1907.695271
battery_4,p98,2023,-4796.996994
battery_4,p98,2026,-31374.89989
battery_4,p98,2029,-185682.445889
battery_4,p98,2032,-174050.990177
battery_4,p98,2035,-180645.512767
battery_4,p98,2038,-170740.325411
battery_4,p98,2041,-139110.953853
battery_4,p99,2023,-3062.635107
