ba,state_abbr,year,pollutant,tons,model,cr,md,damage_$,mortality
p1,WA,2010,SO2,62.66,AP2,ACS,3649.64,228678.34,0.033
p1,WA,2010,SO2,62.66,AP2,H6C,9375.9,587473.62,0.0847
p1,WA,2010,SO2,62.66,EASIUR,ACS,18204.36,1140645.44,0.1645
p1,WA,2010,SO2,62.66,EASIUR,H6C,46771.73,2930614.57,0.4227
p1,WA,2010,SO2,62.66,InMAP,ACS,4154.93,260338.85,0.0376
p1,WA,2010,SO2,62.66,InMAP,H6C,10674.16,668819.79,0.0965
p1,WA,2015,SO2,28.37,AP2,ACS,3649.64,103530.53,0.0149
p1,WA,2015,SO2,28.37,AP2,H6C,9375.9,265969.47,0.0384
p1,WA,2015,SO2,28.37,EASIUR,ACS,18204.36,516409.34,0.0745
p1,WA,2015,SO2,28.37,EASIUR,H6C,46771.73,1326789.81,0.1914
p1,WA,2015,SO2,28.37,InMAP,ACS,4154.93,117864.33,0.017
p1,WA,2015,SO2,28.37,InMAP,H6C,10674.16,302797.68,0.0437
p1,WA,2020,SO2,52.07,AP2,ACS,3649.64,190033.17,0.0274
p1,WA,2020,SO2,52.07,AP2,H6C,9375.9,488194.35,0.0704
p1,WA,2020,SO2,52.07,EASIUR,ACS,18204.36,947883.68,0.1367
p1,WA,2020,SO2,52.07,EASIUR,H6C,46771.73,2435359.53,0.3513
p1,WA,2020,SO2,52.07,InMAP,ACS,4154.93,216343.25,0.0312
p1,WA,2020,SO2,52.07,InMAP,H6C,10674.16,555793.54,0.0802
p1,WA,2023,SO2,25.57,AP2,ACS,3649.64,93339.09,0.0135
p1,WA,2023,SO2,25.57,AP2,H6C,9375.9,239787.69,0.0346
p1,WA,2023,SO2,25.57,EASIUR,ACS,18204.36,465574.5,0.0672
p1,WA,2023,SO2,25.57,EASIUR,H6C,46771.73,1196181.9,0.1725
p1,WA,2023,SO2,25.57,InMAP,ACS,4154.93,106261.88,0.0153
p1,WA,2023,SO2,25.57,InMAP,H6C,10674.16,272990.57,0.0394
p1,WA,2026,SO2,27.86,AP2,ACS,3649.64,101688.02,0.0147
p1,WA,2026,SO2,27.86,AP2,H6C,9375.9,261236.06,0.0377
p1,WA,2026,SO2,27.86,EASIUR,ACS,18204.36,507218.9,0.0732
p1,WA,2026,SO2,27.86,EASIUR,H6C,46771.73,1303177.18,0.188
p1,WA,2026,SO2,27.86,InMAP,ACS,4154.93,115766.72,0.0167
p1,WA,2026,SO2,27.86,InMAP,H6C,10674.16,297408.84,0.0429
p1,WA,2029,SO2,37.2,AP2,ACS,3649.64,135777.43,0.0196
p1,WA,2029,SO2,37.2,AP2,H6C,9375.9,348811.6,0.0503
p1,WA,2029,SO2,37.2,EASIUR,ACS,18204.36,677256.56,0.0977
p1,WA,2029,SO2,37.2,EASIUR,H6C,46771.73,1740048.11,0.251
p1,WA,2029,SO2,37.2,InMAP,ACS,4154.93,154575.81,0.0223
p1,WA,2029,SO2,37.2,InMAP,H6C,10674.16,397110.77,0.0573
p1,WA,2032,SO2,29.95,AP2,ACS,3649.64,109295.83,0.0158
p1,WA,2032,SO2,29.95,AP2,H6C,9375.9,280780.48,0.0405
p1,WA,2032,SO2,29.95,EASIUR,ACS,18204.36,545166.57,0.0786
p1,WA,2032,SO2,29.95,EASIUR,H6C,46771.73,1400674.59,0.202
p1,WA,2032,SO2,29.95,InMAP,ACS,4154.93,124427.83,0.0179
p1,WA,2032,SO2,29.95,InMAP,H6C,10674.16,319659.53,0.0461
p1,WA,2035,SO2,32.99,AP2,ACS,3649.64,120410.98,0.0174
p1,WA,2035,SO2,32.99,AP2,H6C,9375.9,309335.27,0.0446
p1,WA,2035,SO2,32.99,EASIUR,ACS,18204.36,600608.86,0.0866
p1,WA,2035,SO2,32.99,EASIUR,H6C,46771.73,1543120.25,0.2226
