i,r,t,Value
battery_4,p6,2026,-72.671975
battery_4,p6,2029,-104.004747
battery_4,p6,2032,-189.279749
battery_4,p6,2035,-373.675259
battery_4,p6,2038,-422.97557
battery_4,p6,2047,0.0
battery_4,p7,2026,-6.406782
battery_4,p7,2029,-9.89095
battery_4,p7,2032,-22.946312
battery_4,p7,2035,-38.77841
battery_4,p7,2038,-43.717027
battery_4,p7,2041,-598.003285
battery_4,p7,2044,-630.513644
battery_4,p7,2047,-659.975393
battery_4,p7,2050,-600.850783
battery_4,p8,2038,-39142.16986
battery_4,p8,2041,-41387.416008
battery_4,p8,2044,-44746.702263
battery_4,p8,2047,-51373.866648
battery_4,p8,2050,-49613.124889
battery_4,p9,2020,-250.047972
battery_4,p9,2023,-210532.628002
battery_4,p9,2026,-359628.567585
battery_4,p9,2029,-411304.480069
battery_4,p9,2032,-485886.069591
battery_4,p9,2035,-456052.603849
battery_4,p9,2038,-43899.969173
battery_4,p9,2041,-314575.112542
battery_4,p9,2044,-434512.997744
battery_4,p9,2047,-443527.774695
battery_4,p9,2050,-432361.234812
battery_4,p10,2020,-5555.397059
battery_4,p10,2023,-796044.766465
battery_4,p10,2026,-1286992.335939
battery_4,p10,2029,-1503352.98764
battery_4,p10,2032,-1591800.972928
battery_4,p10,2035,-1469151.54664
battery_4,p10,2038,-467607.970924
battery_4,p10,2044,-266170.806944
battery_4,p10,2047,-278361.402137
battery_4,p10,2050,-270526.148501
battery_4,p11,2020,-11789.269416
battery_4,p11,2023,-67036.297791
battery_4,p11,2026,-121016.02562
battery_4,p11,2029,-152967.154354
battery_4,p11,2032,-175375.251068
battery_4,p11,2035,-111436.559553
battery_4,p11,2038,-67487.831586
battery_4,p11,2041,-255410.27754
battery_4,p11,2044,-331498.551577
battery_4,p11,2047,-328780.886199
battery_4,p11,2050,-322879.081387
battery_4,p12,2026,-80736.961685
battery_4,p12,2029,-128290.866312
battery_4,p12,2032,-119274.406513
battery_4,p12,2035,-136665.04122
battery_4,p12,2038,-154134.570682
battery_4,p12,2041,-97646.33744
battery_4,p12,2044,-77021.659087
battery_4,p12,2047,-115429.404156
battery_4,p12,2050,-118121.673961
battery_4,p13,2023,-9628.11049
battery_4,p13,2026,-55526.923185
battery_4,p13,2029,-63499.786237
battery_4,p13,2032,-103396.786204
battery_4,p13,2035,-111566.156736
battery_4,p13,2038,-98915.235968
battery_4,p13,2041,-202268.23739
battery_4,p13,2044,-230863.191325
battery_4,p13,2047,-192882.761426
battery_4,p13,2050,-200256.32358
battery_4,p15,2023,-3291.337652
battery_4,p15,2026,-4260.339459
battery_4,p15,2029,-10619.570561
battery_4,p15,2032,-16665.157726
battery_4,p15,2035,-21506.62219
battery_4,p16,2023,-64.553832
battery_4,p16,2026,-66.926575
battery_4,p16,2029,-215.212478
battery_4,p16,2032,-266.419916
battery_4,p16,2035,-338.774368
battery_4,p18,2026,-2219.433066
battery_4,p18,2029,-6057.537763
battery_4,p18,2032,-8386.157334
battery_4,p18,2035,-16752.018634
battery_4,p18,2038,-18430.191251
battery_4,p21,2038,-41361.040655
battery_4,p21,2041,-46378.71696
battery_4,p21,2044,-43218.406768
battery_4,p21,2047,-43372.159974
battery_4,p21,2050,-43728.938429
battery_4,p23,2038,-7698.243349
battery_4,p23,2041,-8109.877122
battery_4,p23,2044,-7282.602601
battery_4,p23,2047,-6955.707476
battery_4,p23,2050,-7629.013074
battery_4,p25,2047,-434760.762305
battery_4,p25,2050,-427450.096967
battery_4,p26,2047,-99022.78641
battery_4,p26,2050,-100281.269897
battery_4,p27,2044,-151171.71407
battery_4,p27,2047,-151788.410293
battery_4,p27,2050,-149780.522292
battery_4,p28,2023,-170677.898073
battery_4,p28,2026,-247742.701376
battery_4,p28,2029,-253703.042054
battery_4,p28,2032,-273576.490564
battery_4,p28,2035,-360156.312968
battery_4,p28,2038,-317177.073195
battery_4,p28,2041,-257879.156615
battery_4,p28,2044,-260188.470303
battery_4,p28,2047,-263697.182127
battery_4,p28,2050,-201761.640631
battery_4,p29,2044,-3681.846263
battery_4,p29,2047,-3388.391468
battery_4,p29,2050,-3294.015019
battery_4,p30,2029,-55161.279333
battery_4,p30,2032,-62628.315894
battery_4,p30,2035,-103630.078963
battery_4,p30,2038,-282478.494508
battery_4,p30,2041,-282983.077171
battery_4,p30,2044,-674751.557985
battery_4,p30,2047,-626616.640514
battery_4,p30,2050,-590317.544567
battery_4,p31,2023,-16153.42027
battery_4,p31,2026,-50066.160887
battery_4,p31,2029,-51893.380914
battery_4,p31,2032,-59136.31429
battery_4,p31,2035,-64133.165648
battery_4,p31,2038,-46954.499766
battery_4,p32,2038,-997.193835
battery_4,p32,2041,-1024.528452
battery_4,p32,2044,-966.624301
battery_4,p32,2047,-893.301396
battery_4,p32,2050,-969.223259
battery_4,p33,2023,-949.262219
battery_4,p33,2026,-984.910568
battery_4,p33,2029,-1113.495988
battery_4,p33,2032,-1272.485926
battery_4,p33,2035,-1265.618843
battery_4,p33,2038,-0.0
battery_4,p34,2023,-45035.770707
battery_4,p34,2026,-44847.342158
battery_4,p34,2029,-50919.743297
battery_4,p34,2032,-56713.886332
battery_4,p34,2035,-58671.215394
battery_4,p34,2041,-191547.432738
battery_4,p34,2044,-245239.909064
battery_4,p34,2047,-250836.69781
battery_4,p34,2050,-313457.763521
battery_4,p37,2044,-0.0
battery_4,p39,2035,-32318.71423
battery_4,p39,2038,-35134.183243
battery_4,p39,2041,-38156.127026
battery_4,p39,2044,-47534.311567
battery_4,p39,2047,-42980.465143
battery_4,p39,2050,-51835.560405
battery_4,p40,2023,-260.848227
battery_4,p40,2026,-263.424044
battery_4,p40,2029,-283.706142
battery_4,p40,2032,-284.630311
battery_4,p40,2035,-309.559539
battery_4,p41,2032,-26205.692243
battery_4,p41,2035,-28237.324691
battery_4,p41,2038,-29230.38385
battery_4,p41,2041,-26932.50102
battery_4,p41,2044,-28240.485297
battery_4,p42,2047,-0.0
battery_4,p43,2023,-177.082087
battery_4,p43,2026,-175.697717
battery_4,p43,2029,-164.052046
battery_4,p43,2032,-2879.580782
battery_4,p43,2035,-34078.606845
battery_4,p43,2038,-688875.865599
battery_4,p43,2041,-667851.268296
battery_4,p43,2044,-712612.363498
battery_4,p43,2047,-681710.302944
battery_4,p43,2050,-686777.011917
battery_4,p44,2029,-794.329956
battery_4,p44,2032,-19141.237539
battery_4,p44,2035,-24884.026385
battery_4,p44,2038,-167938.530795
battery_4,p44,2041,-178044.37618
battery_4,p44,2044,-185563.602681
battery_4,p44,2047,-155310.149063
battery_4,p44,2050,-157000.593422
battery_4,p45,2029,-26651.934644
battery_4,p45,2032,-25731.400125
battery_4,p45,2035,-28023.21391
battery_4,p45,2038,-72826.66446
battery_4,p45,2041,-64571.413811
battery_4,p45,2044,-44387.474448
battery_4,p45,2047,-43495.004739
battery_4,p45,2050,-47078.059841
battery_4,p46,2032,-7014.491259
battery_4,p46,2035,-10091.353885
battery_4,p46,2038,-8644.117048
battery_4,p46,2041,-9083.630883
battery_4,p46,2044,-8972.341486
battery_4,p47,2035,-31289.851163
battery_4,p47,2038,-33295.392167
battery_4,p47,2041,-102343.375686
battery_4,p47,2044,-129437.799817
battery_4,p47,2047,-137654.183008
battery_4,p47,2050,-222933.542958
battery_4,p48,2026,-71902.685472
battery_4,p48,2029,-59952.71606
battery_4,p48,2032,-81588.590484
battery_4,p48,2035,-159337.310114
battery_4,p48,2038,-219581.461785
battery_4,p48,2041,-145714.430759
battery_4,p48,2044,-179736.592171
battery_4,p48,2047,-184571.785831
battery_4,p48,2050,-297149.335217
battery_4,p49,2035,-110839.333925
battery_4,p49,2038,-106404.11434
battery_4,p49,2041,-96861.199571
battery_4,p49,2044,-92578.574277
battery_4,p49,2047,-95642.714927
battery_4,p49,2050,-51046.209931
battery_4,p50,2047,-0.0
battery_4,p50,2050,-144879.729204
battery_4,p51,2032,-47006.091738
battery_4,p51,2035,-44292.416974
battery_4,p51,2038,-45395.487123
battery_4,p51,2041,-42173.974065
battery_4,p51,2044,-40292.75767
battery_4,p52,2032,-32654.078159
battery_4,p52,2035,-138989.08581
battery_4,p52,2038,-142230.838995
battery_4,p52,2041,-129894.954608
battery_4,p52,2044,-120044.884993
battery_4,p52,2047,-90960.043581
battery_4,p52,2050,-157640.038884
battery_4,p53,2038,0.0
battery_4,p53,2047,-43004.137783
battery_4,p53,2050,-137545.859942
battery_4,p54,2050,-38303.089529
battery_4,p55,2041,0.0
battery_4,p56,2035,-97109.016316
battery_4,p56,2038,-101482.210026
battery_4,p56,2041,-91246.742002
battery_4,p56,2044,-87431.708315
battery_4,p56,2047,-92611.956503
