ba,state_abbr,year,pollutant,tons,model,cr,md,damage_$,mortality
p1,WA,2010,SO2,62.67,AP2,ACS,3649.64,228705.91,0.033
p1,WA,2010,SO2,62.67,AP2,H6C,9375.9,587544.45,0.0847
p1,WA,2010,SO2,62.67,EASIUR,ACS,18204.36,1140782.95,0.1645
p1,WA,2010,SO2,62.67,EASIUR,H6C,46771.73,2930967.89,0.4228
p1,WA,2010,SO2,62.67,InMAP,ACS,4154.93,260370.23,0.0376
p1,WA,2010,SO2,62.67,InMAP,H6C,10674.16,668900.43,0.0965
p1,WA,2015,SO2,28.21,AP2,ACS,3649.64,102938.48,0.0148
p1,WA,2015,SO2,28.21,AP2,H6C,9375.9,264448.5,0.0381
p1,WA,2015,SO2,28.21,EASIUR,ACS,18204.36,513456.2,0.0741
p1,WA,2015,SO2,28.21,EASIUR,H6C,46771.73,1319202.42,0.1903
p1,WA,2015,SO2,28.21,InMAP,ACS,4154.93,117190.31,0.0169
p1,WA,2015,SO2,28.21,InMAP,H6C,10674.16,301066.1,0.0434
p1,WA,2020,SO2,61.26,AP2,ACS,3649.64,223583.34,0.0323
p1,WA,2020,SO2,61.26,AP2,H6C,9375.9,574384.6,0.0829
p1,WA,2020,SO2,61.26,EASIUR,ACS,18204.36,1115231.65,0.1609
p1,WA,2020,SO2,61.26,EASIUR,H6C,46771.73,2865319.95,0.4133
p1,WA,2020,SO2,61.26,InMAP,ACS,4154.93,254538.45,0.0367
p1,WA,2020,SO2,61.26,InMAP,H6C,10674.16,653918.37,0.0943
p1,WA,2023,SO2,37.8,AP2,ACS,3649.64,137969.6,0.0199
p1,WA,2023,SO2,37.8,AP2,H6C,9375.9,354443.27,0.0511
p1,WA,2023,SO2,37.8,EASIUR,ACS,18204.36,688191.07,0.0993
p1,WA,2023,SO2,37.8,EASIUR,H6C,46771.73,1768141.7,0.255
p1,WA,2023,SO2,37.8,InMAP,ACS,4154.93,157071.48,0.0227
p1,WA,2023,SO2,37.8,InMAP,H6C,10674.16,403522.24,0.0582
p1,WA,2026,SO2,66.15,AP2,ACS,3649.64,241433.51,0.0348
p1,WA,2026,SO2,66.15,AP2,H6C,9375.9,620241.59,0.0895
p1,WA,2026,SO2,66.15,EASIUR,ACS,18204.36,1204268.1,0.1737
p1,WA,2026,SO2,66.15,EASIUR,H6C,46771.73,3094077.72,0.4463
p1,WA,2026,SO2,66.15,InMAP,ACS,4154.93,274859.97,0.0396
p1,WA,2026,SO2,66.15,InMAP,H6C,10674.16,706125.07,0.1019
p1,WA,2029,SO2,72.41,AP2,ACS,3649.64,264275.38,0.0381
p1,WA,2029,SO2,72.41,AP2,H6C,9375.9,678922.26,0.0979
p1,WA,2029,SO2,72.41,EASIUR,ACS,18204.36,1318203.15,0.1901
p1,WA,2029,SO2,72.41,EASIUR,H6C,46771.73,3386806.48,0.4885
p1,WA,2029,SO2,72.41,InMAP,ACS,4154.93,300864.3,0.0434
p1,WA,2029,SO2,72.41,InMAP,H6C,10674.16,772931.12,0.1115
p1,WA,2032,SO2,186.26,AP2,ACS,3649.64,679785.44,0.0981
p1,WA,2032,SO2,186.26,AP2,H6C,9375.9,1746365.72,0.2519
p1,WA,2032,SO2,186.26,EASIUR,ACS,18204.36,3390763.46,0.4891
p1,WA,2032,SO2,186.26,EASIUR,H6C,46771.73,8711752.58,1.2566
p1,WA,2032,SO2,186.26,InMAP,ACS,4154.93,773901.71,0.1116
p1,WA,2032,SO2,186.26,InMAP,H6C,10674.16,1988181.12,0.2868
p1,WA,2035,SO2,254.45,AP2,ACS,3649.64,928664.78,0.134
p1,WA,2035,SO2,254.45,AP2,H6C,9375.9,2385735.61,0.3441
p1,WA,2035,SO2,254.45,EASIUR,ACS,18204.36,4632171.29,0.6682
p1,WA,2035,SO2,254.45,EASIUR,H6C,46771.73,11901251.93,1.7167
p1,WA,2035,SO2,254.45,InMAP,ACS,4154.93,1057238.38,0.1525
p1,WA,2035,SO2,254.45,InMAP,H6C,10674.16,2716083.15,0.3918
p1,WA,2038,SO2,325.98,AP2,ACS,3649.64,1189696.22,0.1716
p1,WA,2038,SO2,325.98,AP2,H6C,9375.9,3056324.21,0.4409
p1,WA,2038,SO2,325.98,EASIUR,ACS,18204.36,5934193.73,0.856
p1,WA,2038,SO2,325.98,EASIUR,H6C,46771.73,15246485.95,2.1992
p1,WA,2038,SO2,325.98,InMAP,ACS,4154.93,1354409.63,0.1954
p1,WA,2038,SO2,325.98,InMAP,H6C,10674.16,3479526.67,0.5019
