eall,r,t,dr,Value
CO2,p104,2020,1.5,780634799.01388
CO2,p104,2023,2.5,318712924.876752
CO2,p104,2023,2.0,510952466.86590403
CO2,p104,2023,1.5,890372615.528704
CO2,p104,2026,2.5,395539568.61645603
CO2,p104,2026,2.0,641253543.060012
CO2,p104,2026,1.5,1090730325.578712
CO2,p104,2029,2.5,280829019.85914
CO2,p104,2029,2.0,459908394.84178
CO2,p104,2029,1.5,765157329.47128
CO2,p104,2032,2.5,375312411.239032
CO2,p104,2032,2.0,611810642.978696
CO2,p104,2032,1.5,1002546851.93988
CO2,p104,2035,2.5,607316866.41288
CO2,p104,2035,2.0,979543332.924
CO2,p104,2035,1.5,1586860199.33688
CO2,p104,2038,2.5,660863711.424556
CO2,p104,2038,2.0,1055770075.5684981
CO2,p104,2038,1.5,1692455846.33118
CO2,p104,2041,2.5,629325331.700031
CO2,p104,2041,2.0,996734918.415078
CO2,p104,2041,1.5,1582407625.9509451
CO2,p104,2044,2.5,751881912.855164
CO2,p104,2044,2.0,1181528720.200972
CO2,p104,2044,1.5,1859048685.6309001
CO2,p104,2047,2.5,2449070545.173705
CO2,p104,2047,2.0,3821062944.8259897
CO2,p104,2047,1.5,5962396876.993575
CO2,p104,2050,2.5,3089630723.592
CO2,p104,2050,2.0,4788927621.5676
CO2,p104,2050,1.5,7415113736.6208
CO2,p105,2020,2.5,1722667842.3007197
CO2,p105,2020,2.0,2727557416.9761395
CO2,p105,2020,1.5,4880892219.852039
CO2,p105,2023,2.5,1909210757.564502
CO2,p105,2023,2.0,3060798198.6351542
CO2,p105,2023,1.5,5333668148.116704
CO2,p105,2026,2.5,2107124939.1058679
CO2,p105,2026,2.0,3416096492.1867857
CO2,p105,2026,1.5,5810556650.261636
CO2,p105,2029,2.5,2059239472.3250878
CO2,p105,2029,2.0,3372377686.5613756
CO2,p105,2029,1.5,5610681460.827776
CO2,p105,2032,2.5,2261002071.3660917
CO2,p105,2032,2.0,3685743102.6378756
CO2,p105,2032,1.5,6039663067.347779
CO2,p105,2035,2.5,2413542537.174135
CO2,p105,2035,2.0,3892810543.8292503
CO2,p105,2035,1.5,6306353081.003386
CO2,p105,2038,2.5,2183976901.051212
CO2,p105,2038,2.0,3489036268.752546
CO2,p105,2038,1.5,5593111575.86286
CO2,p105,2041,2.5,2195627180.884138
CO2,p105,2041,2.0,3477467326.9494443
CO2,p105,2041,1.5,5520796668.69711
CO2,p105,2044,2.5,2621044262.65682
CO2,p105,2044,2.0,4118783841.31786
CO2,p105,2044,1.5,6480603946.129499
CO2,p105,2047,2.5,2836425345.812554
CO2,p105,2047,2.0,4425417555.246812
CO2,p105,2047,1.5,6905433433.52271
CO2,p105,2050,2.5,3577827096.215
CO2,p105,2050,2.0,5545631999.13325
CO2,p105,2050,1.5,8586785030.916
CO2,p106,2020,2.5,468295107.97452
CO2,p106,2020,2.0,741467254.2929901
CO2,p106,2020,1.5,1326836139.26114
CO2,p106,2023,2.5,88691976.80002801
CO2,p106,2023,2.0,142188724.711156
CO2,p106,2023,1.5,247774411.37785602
CO2,p106,2026,2.5,90054340.33186801
CO2,p106,2026,2.0,145997188.113786
CO2,p106,2026,1.5,248331665.763636
CO2,p106,2029,2.5,81606303.05559601
CO2,p106,2029,2.0,133645105.00409201
CO2,p106,2029,1.5,222347608.325392
CO2,p106,2032,2.5,111312061.355608
CO2,p106,2032,2.0,181453908.237224
CO2,p106,2032,1.5,297340437.86772
CO2,p106,2035,2.5,311416192.08856
CO2,p106,2035,2.0,502284180.788
CO2,p106,2035,1.5,813700372.87656
CO2,p106,2038,2.5,1481552227.592052
CO2,p106,2038,2.0,2366870022.128766
CO2,p106,2038,1.5,3794219119.44306
CO2,p106,2041,2.5,1916648845.371177
CO2,p106,2041,2.0,3035617246.426026
CO2,p106,2041,1.5,4819319351.077815
CO2,p106,2044,2.5,2075317640.387446
CO2,p106,2044,2.0,3261213434.894558
CO2,p106,2044,1.5,5131279880.07885
CO2,p106,2047,2.5,2156887694.706377
CO2,p106,2047,2.0,3365196507.971206
CO2,p106,2047,1.5,5251061665.122855
CO2,p106,2050,2.5,2541717104.5480003
CO2,p106,2050,2.0,3939661512.0494003
CO2,p106,2050,1.5,6100121050.9152
CO2,p107,2020,2.5,1547625664.4856
CO2,p107,2020,2.0,2450407302.1022
CO2,p107,2020,1.5,4384939382.7092
CO2,p107,2023,2.5,5006074059.135702
CO2,p107,2023,2.0,8025610793.217555
CO2,p107,2023,1.5,13985222768.379105
CO2,p107,2026,2.5,4284177700.568964
CO2,p107,2026,2.0,6945560817.589078
CO2,p107,2026,1.5,11813944568.235628
CO2,p107,2029,2.5,4471116903.5622
CO2,p107,2029,2.0,7322263914.529399
CO2,p107,2029,1.5,12182173592.314398
CO2,p107,2032,2.5,5245637059.376126
CO2,p107,2032,2.0,8551106987.202178
CO2,p107,2032,1.5,14012318172.30609
CO2,p107,2035,2.5,5573619150.32078
CO2,p107,2035,2.0,8989708306.969
CO2,p107,2035,1.5,14563327457.28978
CO2,p107,2038,2.5,5697011709.45916
CO2,p107,2038,2.0,9101323584.62378
CO2,p107,2038,1.5,14589908036.4198
CO2,p107,2041,2.5,5866890523.912063
CO2,p107,2041,2.0,9292069384.693094
CO2,p107,2041,1.5,14752007964.749985
CO2,p107,2044,2.5,6156820062.734978
CO2,p107,2044,2.0,9675002955.726393
CO2,p107,2044,1.5,15222906748.52055
CO2,p107,2047,2.5,7011525174.50677
CO2,p107,2047,2.0,10939447654.46606
CO2,p107,2047,1.5,17069943487.67355
CO2,p107,2050,2.5,6729115313.145401
CO2,p107,2050,2.0,10430128735.37537
CO2,p107,2050,1.5,16149876751.548962
CO2,p108,2020,2.5,476180844.28704
CO2,p108,2020,2.0,753953003.4544799
CO2,p108,2020,1.5,1349179058.8132799
CO2,p108,2023,2.5,537708215.9694419
CO2,p108,2023,2.0,862040155.7605339
CO2,p108,2023,1.5,1502168984.2955837
CO2,p108,2026,2.5,672703865.953812
CO2,p108,2026,2.0,1090595661.4705741
CO2,p108,2026,1.5,1855031872.781724
CO2,p108,2029,2.5,817966635.3039119
CO2,p108,2029,2.0,1339568547.671624
CO2,p108,2029,1.5,2228662716.4802237
CO2,p108,2032,2.5,929092464.6252259
CO2,p108,2032,2.0,1514547990.2794778
CO2,p108,2032,1.5,2481822337.01259
CO2,p108,2035,2.5,1050189736.0826299
CO2,p108,2035,2.0,1693854413.0365
CO2,p108,2035,1.5,2744044149.1191297
CO2,p108,2038,2.5,979291908.533128
CO2,p108,2038,2.0,1564478536.8029242
CO2,p108,2038,1.5,2507942692.58484
CO2,p108,2041,2.5,1048568897.0106549
CO2,p108,2041,2.0,1660739177.9243898
CO2,p108,2041,1.5,2636574972.252225
CO2,p108,2044,2.5,1099347652.31382
CO2,p108,2044,2.0,1727546310.7788599
CO2,p108,2044,1.5,2718167272.2044997
CO2,p108,2047,2.5,1334380082.27648
CO2,p108,2047,2.0,2081912379.6774397
CO2,p108,2047,1.5,3248621666.2752
CO2,p108,2050,2.5,1660647885.9436
CO2,p108,2050,2.0,2574004223.2125797
CO2,p108,2050,1.5,3985554926.26464
CO2,p109,2020,2.5,6931871943.2724
CO2,p109,2020,2.0,10975463910.1813
CO2,p109,2020,1.5,19640303839.271797
CO2,p109,2023,2.5,6231364354.993679
CO2,p109,2023,2.0,9989965077.053358
CO2,p109,2023,1.5,17408255975.85536
CO2,p109,2026,2.5,6382637646.264527
CO2,p109,2026,2.0,10347609517.428856
CO2,p109,2026,1.5,17600606842.729454
CO2,p109,2029,2.5,7166595985.07064
CO2,p109,2029,2.0,11736599221.927279
CO2,p109,2029,1.5,19526377466.56928
CO2,p109,2032,2.5,7391252024.464324
CO2,p109,2032,2.0,12048753300.154173
CO2,p109,2032,1.5,19743755407.815662
CO2,p109,2035,2.5,7994653174.987266
CO2,p109,2035,2.0,12894601895.14075
CO2,p109,2035,1.5,20889255070.128017
CO2,p109,2038,2.5,8276108861.01448
CO2,p109,2038,2.0,13221588546.254839
CO2,p109,2038,1.5,21194912936.7444
CO2,p109,2041,2.5,8537630934.284309
CO2,p109,2041,2.0,13522028184.935843
CO2,p109,2041,1.5,21467453505.281357
CO2,p109,2044,2.5,8901887785.074648
CO2,p109,2044,2.0,13988680805.117304
CO2,p109,2044,1.5,22010162105.9538
CO2,p109,2047,2.5,8791893670.505623
CO2,p109,2047,2.0,13717195360.265318
