ba,state_abbr,year,pollutant,tons,model,cr,md,damage_$,mortality
p1,WA,2010,NOX,425.86,AP2,ACS,559.4,238224.4,0.0344
p1,WA,2010,NOX,425.86,AP2,H6C,1436.07,611562.17,0.0882
p1,WA,2010,NOX,425.86,EASIUR,ACS,7504.37,3195794.46,0.461
p1,WA,2010,NOX,425.86,EASIUR,H6C,19279.96,8210524.41,1.1843
p1,WA,2010,NOX,425.86,InMAP,ACS,1978.42,842527.21,0.1215
p1,WA,2010,NOX,425.86,InMAP,H6C,5082.01,2164213.21,0.3122
p1,WA,2015,NOX,289.64,AP2,ACS,559.4,162023.73,0.0234
p1,WA,2015,NOX,289.64,AP2,H6C,1436.07,415942.21,0.06
p1,WA,2015,NOX,289.64,EASIUR,ACS,7504.37,2173557.95,0.3135
p1,WA,2015,NOX,289.64,EASIUR,H6C,19279.96,5584229.78,0.8055
p1,WA,2015,NOX,289.64,InMAP,ACS,1978.42,573028.63,0.0827
p1,WA,2015,NOX,289.64,InMAP,H6C,5082.01,1471947.86,0.2123
p1,WA,2020,NOX,433.14,AP2,ACS,559.4,242295.48,0.0349
p1,WA,2020,NOX,433.14,AP2,H6C,1436.07,622013.33,0.0897
p1,WA,2020,NOX,433.14,EASIUR,ACS,7504.37,3250408.28,0.4688
p1,WA,2020,NOX,433.14,EASIUR,H6C,19279.96,8350836.34,1.2045
p1,WA,2020,NOX,433.14,InMAP,ACS,1978.42,856925.39,0.1236
p1,WA,2020,NOX,433.14,InMAP,H6C,5082.01,2201198.05,0.3175
p1,WA,2023,NOX,273.38,AP2,ACS,559.4,152931.04,0.0221
p1,WA,2023,NOX,273.38,AP2,H6C,1436.07,392599.75,0.0566
p1,WA,2023,NOX,273.38,EASIUR,ACS,7504.37,2051578.97,0.2959
p1,WA,2023,NOX,273.38,EASIUR,H6C,19279.96,5270845.62,0.7603
p1,WA,2023,NOX,273.38,InMAP,ACS,1978.42,540870.55,0.078
p1,WA,2023,NOX,273.38,InMAP,H6C,5082.01,1389342.89,0.2004
p1,WA,2026,NOX,287.53,AP2,ACS,559.4,160843.45,0.0232
p1,WA,2026,NOX,287.53,AP2,H6C,1436.07,412912.23,0.0596
p1,WA,2026,NOX,287.53,EASIUR,ACS,7504.37,2157724.4,0.3112
p1,WA,2026,NOX,287.53,EASIUR,H6C,19279.96,5543550.77,0.7996
p1,WA,2026,NOX,287.53,InMAP,ACS,1978.42,568854.33,0.0821
p1,WA,2026,NOX,287.53,InMAP,H6C,5082.01,1461225.28,0.2108
p1,WA,2029,NOX,314.82,AP2,ACS,559.4,176111.92,0.0254
p1,WA,2029,NOX,314.82,AP2,H6C,1436.07,452108.98,0.0652
p1,WA,2029,NOX,314.82,EASIUR,ACS,7504.37,2362551.9,0.3408
p1,WA,2029,NOX,314.82,EASIUR,H6C,19279.96,6069786.48,0.8755
p1,WA,2029,NOX,314.82,InMAP,ACS,1978.42,622854.28,0.0898
p1,WA,2029,NOX,314.82,InMAP,H6C,5082.01,1599935.82,0.2308
p1,WA,2032,NOX,284.36,AP2,ACS,559.4,159071.02,0.0229
p1,WA,2032,NOX,284.36,AP2,H6C,1436.07,408362.1,0.0589
p1,WA,2032,NOX,284.36,EASIUR,ACS,7504.37,2133947.11,0.3078
p1,WA,2032,NOX,284.36,EASIUR,H6C,19279.96,5482462.99,0.7908
p1,WA,2032,NOX,284.36,InMAP,ACS,1978.42,562585.78,0.0811
p1,WA,2032,NOX,284.36,InMAP,H6C,5082.01,1445123.14,0.2084
p1,WA,2035,NOX,304.21,AP2,ACS,559.4,170176.38,0.0245
p1,WA,2035,NOX,304.21,AP2,H6C,1436.07,436871.44,0.063
p1,WA,2035,NOX,304.21,EASIUR,ACS,7504.37,2282926.24,0.3293
p1,WA,2035,NOX,304.21,EASIUR,H6C,19279.96,5865214.99,0.846
p1,WA,2035,NOX,304.21,InMAP,ACS,1978.42,601862.07,0.0868
p1,WA,2035,NOX,304.21,InMAP,H6C,5082.01,1546012.79,0.223
p1,WA,2038,NOX,236.87,AP2,ACS,559.4,132507.57,0.0191
p1,WA,2038,NOX,236.87,AP2,H6C,1436.07,340169.27,0.0491
p1,WA,2038,NOX,236.87,EASIUR,ACS,7504.37,1777596.96,0.2564
p1,WA,2038,NOX,236.87,EASIUR,H6C,19279.96,4566940.53,0.6587
p1,WA,2038,NOX,236.87,InMAP,ACS,1978.42,468638.97,0.0676
p1,WA,2038,NOX,236.87,InMAP,H6C,5082.01,1203800.46,0.1736
p1,WA,2041,NOX,361.52,AP2,ACS,559.4,202231.05,0.0292
p1,WA,2041,NOX,361.52,AP2,H6C,1436.07,519161.17,0.0749
p1,WA,2041,NOX,361.52,EASIUR,ACS,7504.37,2712941.49,0.3913
p1,WA,2041,NOX,361.52,EASIUR,H6C,19279.96,6969995.28,1.0054
p1,WA,2041,NOX,361.52,InMAP,ACS,1978.42,715229.67,0.1032
p1,WA,2041,NOX,361.52,InMAP,H6C,5082.01,1837221.97,0.265
p1,WA,2044,NOX,743.55,AP2,ACS,559.4,415940.43,0.06
p1,WA,2044,NOX,743.55,AP2,H6C,1436.07,1067789.15,0.154
p1,WA,2044,NOX,743.55,EASIUR,ACS,7504.37,5579865.47,0.8049
p1,WA,2044,NOX,743.55,EASIUR,H6C,19279.96,14335597.05,2.0678
p1,WA,2044,NOX,743.55,InMAP,ACS,1978.42,1471054.71,0.2122
p1,WA,2044,NOX,743.55,InMAP,H6C,5082.01,3778721.91,0.5451
p1,WA,2047,NOX,768.18,AP2,ACS,559.4,429716.36,0.062
p1,WA,2047,NOX,768.18,AP2,H6C,1436.07,1103154.29,0.1591
p1,WA,2047,NOX,768.18,EASIUR,ACS,7504.37,5764670.43,0.8315
p1,WA,2047,NOX,768.18,EASIUR,H6C,19279.96,14810391.54,2.1363
