sys_costs,r,t,Value
inv_converter_costs,p20,2041,36607726.219792
inv_converter_costs,p20,2047,1313831.487469
inv_converter_costs,p24,2041,18947970.328184
inv_converter_costs,p24,2044,23471989.716262
inv_converter_costs,p31,2041,6487311.31903
inv_converter_costs,p31,2047,205498478.681873
inv_converter_costs,p32,2047,12991466.258948
inv_converter_costs,p34,2041,43727381.724718
inv_converter_costs,p34,2044,34231678.879317
inv_converter_costs,p57,2041,136258902.355313
inv_converter_costs,p57,2047,336314946.934749
inv_h2_production,p19,2032,100055277.022785
inv_h2_production,p19,2035,2745.481659
inv_h2_production,p31,2029,36784925.517599
inv_h2_production,p31,2032,890505.069365
inv_h2_production,p31,2035,352277.782416
inv_h2_production,p36,2050,0.001304
inv_h2_production,p75,2050,7.8e-05
inv_h2_production,p99,2047,170036376.681264
inv_h2_production,p127,2041,745146829.41481
inv_h2_storage,p1,2032,-0.0
inv_h2_storage,p1,2035,0.0
inv_h2_storage,p9,2041,-0.0
inv_h2_storage,p9,2044,0.0
inv_h2_storage,p10,2041,0.0
inv_h2_storage,p10,2044,-0.0
inv_h2_storage,p15,2041,-0.0
inv_h2_storage,p15,2044,0.0
inv_h2_storage,p16,2038,0.0
inv_h2_storage,p16,2041,0.0
inv_h2_storage,p16,2044,-0.0
inv_h2_storage,p18,2050,0.0
inv_h2_storage,p19,2032,1684302.397349
inv_h2_storage,p21,2032,0.0
inv_h2_storage,p21,2035,-0.0
inv_h2_storage,p31,2029,7680533.723683
inv_h2_storage,p32,2041,-7.1e-05
inv_h2_storage,p32,2044,7.1e-05
inv_h2_storage,p34,2032,-0.0
inv_h2_storage,p34,2035,0.0
inv_h2_storage,p34,2038,0.0
inv_h2_storage,p34,2044,-0.0
inv_h2_storage,p35,2047,-0.0
inv_h2_storage,p35,2050,0.0
inv_h2_storage,p36,2041,-0.000118
inv_h2_storage,p36,2044,0.000118
inv_h2_storage,p36,2050,0.00032
inv_h2_storage,p37,2041,-0.000754
inv_h2_storage,p37,2044,0.000754
inv_h2_storage,p38,2041,4.8e-05
inv_h2_storage,p38,2044,-4.8e-05
inv_h2_storage,p39,2038,-0.0
inv_h2_storage,p39,2041,-0.000139
inv_h2_storage,p39,2044,0.000139
inv_h2_storage,p40,2041,-0.0
inv_h2_storage,p40,2044,0.0
inv_h2_storage,p41,2041,-0.0
inv_h2_storage,p41,2044,0.0
inv_h2_storage,p44,2041,-0.000119
inv_h2_storage,p44,2044,0.000119
inv_h2_storage,p46,2041,0.0
inv_h2_storage,p46,2044,-0.0
inv_h2_storage,p47,2047,0.007368
inv_h2_storage,p48,2038,0.0
inv_h2_storage,p48,2041,-0.0
inv_h2_storage,p49,2041,-7e-06
inv_h2_storage,p49,2044,7e-06
inv_h2_storage,p50,2041,-0.000178
inv_h2_storage,p50,2044,0.000178
inv_h2_storage,p52,2041,0.000248
inv_h2_storage,p52,2044,-0.000248
inv_h2_storage,p53,2041,0.000261
inv_h2_storage,p53,2044,-0.000261
inv_h2_storage,p56,2041,1e-06
inv_h2_storage,p56,2044,-1e-06
inv_h2_storage,p58,2041,5.6e-05
inv_h2_storage,p58,2044,-5.6e-05
