,,damage_$,damage_$,damage_$,damage_$,damage_$,damage_$,mortality,mortality,mortality,mortality,mortality,mortality
,,count,mean,std,min,50%,max,count,mean,std,min,50%,max
state_abbr,year,,,,,,,,,,,,
AZ,2044,6.0,104087166.44833334,57451255.63655817,40111174.44,86840755.015,181476014.85999998,6.0,15.0139,8.286885566966639,5.7859,12.5262,26.1766
AZ,2047,6.0,105614469.19333333,58485371.24951573,40468988.4,87944270.455,184785008.54,6.0,15.234216666666663,8.436154243591487,5.8373,12.68545,26.654
AZ,2050,6.0,99773291.87333333,54978703.67927279,38551329.470000006,83295295.85499999,173553264.56,6.0,14.391616666666666,7.930289434923965,5.560700000000001,12.014800000000001,25.0338
CA,2010,6.0,630283086.6383333,311634852.39168775,315948009.65999997,603964926.105,1017924674.3100001,6.0,90.91391666666665,44.95112880715752,45.5733,87.1177,146.8286
CA,2015,6.0,491995167.4083333,240256930.25894064,255926230.24,479062676.36,772313697.31,6.0,70.96688333333333,34.655394180959284,36.9156,69.10140000000001,111.401
CA,2020,6.0,261120065.41666666,127858846.9010834,131563672.95,247578710.365,403741829.77,6.0,37.66476666666667,18.442725068347862,18.9772,35.71155,58.237
CA,2023,6.0,187513740.44833335,90497658.7532399,103128921.75999999,186954103.695,279919730.0,6.0,27.04755,13.053659800339519,14.8757,26.966849999999997,40.3765
CA,2026,6.0,136495468.465,66688897.033928566,69487316.92,130341400.33,211084658.73000002,6.0,19.688516666666665,9.619348675126954,10.0231,18.8009,30.447400000000002
CA,2029,6.0,133622278.94833334,66227761.666339904,64953302.75,124646807.19000001,211754443.10000002,6.0,19.274066666666666,9.552880972704868,9.3691,17.9794,30.5441
CA,2032,6.0,141702776.10666665,72220282.04226221,64387143.31999999,128071474.805,233093695.13,6.0,20.439666666666664,10.41725332142147,9.287600000000001,18.473399999999998,33.6222
CA,2035,6.0,135700462.05,69199803.97838543,61599488.93,122615069.38499999,223456487.78,6.0,19.573833333333337,9.981665816418955,8.8852,17.686349999999997,32.2321
CA,2038,6.0,142755855.5066667,74205452.2306309,62867573.3,128052711.28,243030312.04000002,6.0,20.591516666666667,10.703633966913605,9.068200000000001,18.470599999999997,35.0554
CA,2041,6.0,128290074.25000001,66590169.80011243,56724317.870000005,115357944.19500001,218347637.96,6.0,18.504933333333334,9.605159538220418,8.1821,16.63955,31.4951
CA,2044,6.0,110709635.23666668,57729087.51295332,48649171.660000004,99439676.03,189853559.74,6.0,15.969050000000001,8.326991402121177,7.0173,14.343399999999999,27.385
CA,2047,6.0,104880665.7,54829996.19438685,45766855.97,93813885.695,179971150.89,6.0,15.128300000000001,7.908836041795278,6.6016,13.531950000000002,25.959600000000002
CA,2050,6.0,94026357.52,49700667.829733774,40196403.18,83389745.785,163175984.39,6.0,13.562633333333332,7.168998553401071,5.798,12.02835,23.537
CO,2010,6.0,715007862.4483334,382724209.4745994,301540184.97,633708141.75,1265932461.99,6.0,103.13490000000002,55.20525114066596,43.495099999999994,91.408,182.6019
CO,2015,6.0,588801656.7533333,318434707.5076909,243610530.6,517600108.235,1051692294.6700001,6.0,84.93046666666667,45.93199323093508,35.138999999999996,74.66015,151.6992
CO,2020,6.0,450615741.43833333,245260011.91240314,184294376.83,394217341.04999995,809219208.1199999,6.0,64.99818333333333,35.377033649893065,26.5832,56.863099999999996,116.7243
CO,2023,6.0,488835446.40000004,264374049.92407227,202519095.58,430241947.005,874033720.61,6.0,70.51111666666667,38.13412110692557,29.212000000000003,62.059349999999995,126.0733
CO,2026,6.0,344203470.97166663,186283869.13360253,142694727.76999998,303309641.17499995,616673790.5400001,6.0,49.64891666666667,26.870116273318704,20.5827,43.750249999999994,88.9508
CO,2029,6.0,92004312.06666666,51131735.52584449,36274462.55,79316410.36,168132953.41,6.0,13.27095,7.375385275021231,5.2323,11.4408,24.2519
CO,2032,6.0,100280771.40333332,55619117.23162493,39643198.32,86505859.175,182840024.89,6.0,14.46485,8.022682862920608,5.7183,12.4779,26.3734
CO,2035,6.0,99552254.72333331,55225549.671968766,39348530.56999999,85878651.095,181562119.44,6.0,14.359700000000002,7.96589365432404,5.675800000000001,12.3874,26.1891
CO,2038,6.0,92985822.71999998,51760172.38336505,36559069.57,80074122.715,170147979.19,6.0,13.412566666666665,7.46605539643704,5.2734000000000005,11.550149999999999,24.542699999999996
CO,2041,6.0,84880788.35833333,47781808.35302214,32714694.84,72513255.685,156672460.84,6.0,12.243466666666668,6.892161760918462,4.7189,10.45955,22.5989
CO,2044,6.0,81111255.34,45881282.98133535,30996820.47,69060920.75,150271941.56,6.0,11.69975,6.618060019295685,4.4711,9.9616,21.6757
CO,2047,6.0,84687718.28333333,48303703.72645834,31896826.61,71700657.0,157896162.0,6.0,12.2156,6.967452237367688,4.600899999999999,10.34235,22.7754
CO,2050,6.0,79473438.16333334,45836004.43302519,29372241.05,66817907.004999995,149470520.29000002,6.0,11.463450000000002,6.611543861081163,4.2367,9.63795,21.560000000000002
DC,2010,6.0,908611630.0750002,568387674.3605746,289489703.73,723447819.105,1806559599.5900002,6.0,131.06088333333332,81.98594891639459,41.7569,104.35230000000001,260.5836
DC,2015,6.0,249876782.2166667,156432777.29706794,79619010.17999999,199101618.51,497530778.56,6.0,36.04295,22.564378204838707,11.4844,28.71895,71.7654
DC,2020,6.0,219149744.43999997,135991357.5365066,69757742.48,173051034.74,428763053.19,6.0,31.610816666666675,19.615791971920654,10.062,24.96145,61.846000000000004
DC,2023,6.0,163398696.57833332,100983988.5488016,51984179.04,128419239.1,316743204.98,6.0,23.569100000000002,14.566243418122603,7.4983,18.52355,45.688
DC,2026,6.0,211636956.68999997,132631959.37197359,67442026.28,168798386.48000002,422195974.83,6.0,30.527150000000002,19.13124128745963,9.728,24.348,60.8988
DC,2029,6.0,125616979.84333332,77826393.0046983,39977222.23,99014993.57,244905356.34,6.0,18.119383333333335,11.225881340084914,5.766500000000001,14.28225,35.3258
DC,2032,6.0,112699171.29000002,69736172.33170386,35860361.47,88703904.375,219096597.27999997,6.0,16.256083333333333,10.058974947859582,5.172599999999999,12.79495,31.6032
DC,2035,6.0,112527340.80333334,69648253.49210171,35806929.339999996,88596259.01,218896149.84,6.0,16.2313,10.046273961623783,5.164899999999999,12.779399999999999,31.5743
DC,2038,6.0,113177509.33500002,69966004.85670307,36008030.86,88979732.14000002,219539227.66,6.0,16.32505,10.092117875005227,5.1939,12.834699999999998,31.667
DC,2041,6.0,98950390.64166667,60712678.53571979,31446026.49,77004959.4,188120146.17000002,6.0,14.27295,8.757390085579152,4.5359,11.107500000000002,27.1351
DC,2044,6.0,100931801.72000001,61738587.12150864,32057733.86,78147940.5,189955701.94,6.0,14.558716666666664,8.90535788083032,4.6241,11.2723,27.3998
DC,2047,6.0,78538087.92833333,47618780.74404595,24852919.41,58763543.39,137907327.75,6.0,11.328583333333333,6.868682654895818,3.5848999999999998,8.4762,19.8922
DC,2050,6.0,59176239.89666667,37395602.318633765,18587531.2,46994602.975,118791033.36,6.0,8.535766666666666,5.394068741744645,2.6811,6.778650000000001,17.1348
DE,2010,6.0,117403439.86166666,79870567.57472184,30568651.55,86358076.36,241976159.5,6.0,16.934633333333334,11.520775645531279,4.4093,12.45655,34.9034
DE,2015,6.0,44585665.27666666,30777839.87327007,11499351.49,33059788.39,93974130.11,6.0,6.431183333333334,4.439478585787601,1.6587,4.76865,13.555100000000001
DE,2020,6.0,43337248.035000004,29935381.949199844,11172880.120000001,32144911.28,91427980.9,6.0,6.251066666666667,4.317967782032037,1.6116,4.6366499999999995,13.187800000000001
DE,2023,6.0,38011624.620000005,26334949.660382655,9781935.780000001,28237918.41,80533130.34,6.0,5.4829333333333325,3.798643224977395,1.411,4.07315,11.616399999999999
DE,2026,6.0,54507069.923333324,36487415.676339015,14360458.219999999,39687881.269999996,109146496.83,6.0,7.862233333333332,5.263048843652001,2.0714,5.7246500000000005,15.7436
DE,2029,6.0,48069970.80666667,32281392.61708927,12633198.51,35076421.775,96851791.94,6.0,6.93375,4.656344268951771,1.8223,5.0595,13.9702
DE,2032,6.0,24590934.875,16867965.92231876,6367925.13,18172364.6,51345960.3,6.0,3.5470333333333337,2.4330940151721774,0.9185,2.6212,7.4063
DE,2035,6.0,13006708.385,9053084.193763087,3337795.9400000004,9684929.579999998,27734318.310000002,6.0,1.87615,1.3058453733118636,0.48150000000000004,1.3969500000000001,4.0005
DE,2038,6.0,12987799.765,9092648.670972325,3321526.67,9698371.385,27910808.439999998,6.0,1.8734166666666667,1.3115626792748667,0.4791,1.3989500000000001,4.026
DE,2041,6.0,7649270.456666667,5815640.134205298,1873805.18,5910650.62,18003751.66,6.0,1.1033333333333333,0.8388637378422472,0.2703,0.8525500000000001,2.5968999999999998
DE,2044,6.0,6054914.911666668,4742185.31486091,1462343.44,4729060.960000001,14648083.09,6.0,0.8734166666666666,0.6840241966967737,0.211,0.68215,2.1129
DE,2047,6.0,6350101.153333332,5138039.111682402,1510404.3,5015608.925,15803351.89,6.0,0.9159666666666667,0.7411106952855738,0.21789999999999998,0.7234499999999999,2.2795
DE,2050,6.0,6702404.845,5595025.412492307,1571270.2400000002,5349152.615,17115591.17,6.0,0.9667666666666667,0.8070485206396618,0.2266,0.77155,2.4688
FL,2010,6.0,2125425707.7050002,1057618553.486801,1022497491.73,1973326106.17,3390567285.67,6.0,306.57778333333334,152.5540967887971,147.488,284.6385,489.0657
FL,2015,6.0,1402034899.05,696623831.0475702,675569670.49,1300051903.025,2220980827.46,6.0,202.23373333333333,100.48312614772028,97.4462,187.5234,320.361
FL,2020,6.0,412558914.7766667,207435979.5081846,192130724.49,374636445.845,656860832.92,6.0,59.50873333333333,29.92115253172355,27.7136,54.038700000000006,94.7475
FL,2023,6.0,930977893.585,463241257.39299953,445736966.92999995,858214584.3700001,1467705223.0800002,6.0,134.28706666666668,66.81924271946419,64.2945,123.79150000000001,211.7061
FL,2026,6.0,816325522.3416667,406559420.0803962,389791443.13,751245355.6500001,1287333362.73,6.0,117.74926666666668,58.64332971316232,56.2248,108.36185,185.68880000000001
FL,2029,6.0,844611631.2866665,419960136.9127305,404626349.92999995,777156327.8349999,1322552154.99,6.0,121.82929999999999,60.576310464240066,58.3645,112.09935,190.7688
FL,2032,6.0,780243838.46,388633164.2738168,372559282.32000005,718317176.49,1231877608.8400002,6.0,112.54476666666666,56.057609113327935,53.7391,103.61225,177.6898
FL,2035,6.0,743303690.0566667,370346858.37656486,354616510.21000004,683979129.1999999,1173869213.16,6.0,107.21633333333334,53.41995537102841,51.15089999999999,98.6591,169.3224
FL,2038,6.0,727341272.2016667,362486349.5888887,346763879.12,669058723.84,1149034744.82,6.0,104.91395,52.286190154561844,50.0182,96.50710000000001,165.7404
FL,2041,6.0,670229185.6750001,334261956.19562167,318821511.34,615546679.825,1058507393.21,6.0,96.6759,48.21494158204488,45.9878,88.78835,152.6823
FL,2044,6.0,661800006.39,330127698.44241476,314634647.44,607628231.405,1045455421.67,6.0,95.45998333333334,47.61864910702179,45.383700000000005,87.6461,150.7997
FL,2047,6.0,589060717.8516668,294273327.56911033,278947079.14000005,539677391.1899999,931859326.51,6.0,84.96791666666667,42.44685481485839,40.236200000000004,77.8447,134.41420000000002
FL,2050,6.0,553139525.395,276336458.4471615,261890555.94,506649065.97,874730590.49,6.0,79.78651666666666,39.859657143202654,37.7759,73.08055,126.17379999999999
GA,2010,6.0,2647591384.9616666,1331828005.483482,1319617124.04,2562304159.2200003,4455703444.65,6.0,381.89658333333335,192.1068856796592,190.3456,369.59450000000004,642.7040999999999
GA,2015,6.0,842784946.2700001,428140709.39006245,417453016.74,817105607.0,1443131999.3400002,6.0,121.56585000000001,61.756310277112576,60.21469999999999,117.86175,208.1618
GA,2020,6.0,408433899.83,209145700.52371183,201370017.61,396517169.36,708284606.34,6.0,58.91373333333333,30.16780870840086,29.0462,57.19485,102.1651
GA,2023,6.0,1512171609.8533332,765376503.0055939,750708050.5400001,1465144251.995,2573288106.44,6.0,218.12019999999998,110.40019792201463,108.2844,211.33685,371.1788
GA,2026,6.0,1546779569.545,783064919.3252808,767783855.57,1498735115.6999998,2633179398.47,6.0,223.11218333333332,112.95164599607067,110.7475,216.1821,379.8178
GA,2029,6.0,1576319231.5183332,798184275.4421362,782346089.13,1527413864.15,2684421631.74,6.0,227.3730666666667,115.13249935512852,112.848,220.3188,387.20910000000003
GA,2032,6.0,1542805283.0133333,781443374.1726053,765573244.1899999,1495018228.685,2628673296.57,6.0,222.5389,112.71775787936878,110.4286,215.6459,379.1678
GA,2035,6.0,1310845692.0200002,664073504.5564071,650397347.58,1270284238.27,2234143410.83,6.0,189.08036666666666,95.78797726125478,93.81530000000001,183.22965,322.2596
GA,2038,6.0,1251779980.18,634487826.0993096,620887255.25,1213160895.255,2135409400.0,6.0,180.56050000000002,91.52044662788747,89.5586,174.98995000000002,308.0179
GA,2041,6.0,1233820133.6233335,625404640.923818,611967000.09,1195761952.62,2104886746.14,6.0,177.96995,90.2102516254278,88.272,172.4803,303.6152
GA,2044,6.0,1037150571.5050001,526183466.9215751,514139792.38,1005316695.4449999,1772033171.3600001,6.0,149.60175,75.89828558555853,74.1611,145.00990000000002,255.60340000000002
GA,2047,6.0,849867769.0033334,431805209.9959578,420922309.59000003,823994587.3499999,1455630750.72,6.0,122.58748333333334,62.2848848287742,60.7151,118.85545,209.9646
GA,2050,6.0,531728401.32,271074657.18293595,262828265.57999998,515836821.79499996,915727198.7,6.0,76.69815,39.10062591277792,37.9112,74.4059,132.0873
IA,2010,6.0,1146411770.9533331,642956541.8001089,424645038.67,927034853.895,1960547852.85,6.0,165.36193333333333,92.74200409371508,61.2521,133.71835,282.7954
IA,2015,6.0,1165469433.3316667,662729320.7576205,420122219.23,930177770.265,2006562052.22,6.0,168.11076666666665,95.59404763301252,60.5997,134.17155,289.4325
IA,2020,6.0,751587525.89,424255532.81977814,275138380.19,605868417.64,1297110649.44,6.0,108.41125,61.19586028596215,39.6868,87.39225,187.0991
IA,2023,6.0,798668209.1183333,451993574.0640754,290865713.74,642091381.745,1379429443.3600001,6.0,115.20235000000001,65.19691085122822,41.9554,92.61725,198.973
IA,2026,6.0,971242479.6350001,550015103.1857568,353239100.87,780198281.8900001,1677375560.17,6.0,140.0949,79.33582009483484,50.9523,112.53805,241.9496
IA,2029,6.0,510853577.575,287431070.8742385,188346104.37,413829313.745,883218646.05,6.0,73.68703333333333,41.45995474245801,27.1676,59.691900000000004,127.3981
IA,2032,6.0,452230474.6933333,256644890.8872093,163760432.11,362386235.92999995,781166875.58,6.0,65.23110000000001,37.01923783499601,23.6212,52.271699999999996,112.67790000000001
IA,2035,6.0,389760601.52833337,220243595.31783417,142414217.27,314051618.86,673701242.9,6.0,56.220266666666674,31.768621548041185,20.542299999999997,45.299800000000005,97.1768
IA,2038,6.0,418724932.79333335,236787641.05799672,152751616.71,337030428.65999997,723542418.46,6.0,60.39815000000001,34.154977665795656,22.0333,48.61425,104.3659
IA,2041,6.0,421574220.21999997,237533532.94599643,154980773.28,340962750.15,729034524.54,6.0,60.80913333333333,34.26255942428508,22.3549,49.1815,105.1582
IA,2044,6.0,382230422.895,215312910.48888126,140629049.9,309448521.90500003,661832744.45,6.0,55.13406666666666,31.05739053318335,20.2847,44.6358,95.4648
IA,2047,6.0,392121509.2,220725977.26838613,144483474.95999998,317726188.14000005,678925259.39,6.0,56.560766666666666,31.838184773674936,20.8408,45.8297,97.9302
IA,2050,6.0,361620681.21666664,203298069.4435816,133626359.49,293595097.025,626593965.16,6.0,52.16118333333333,29.324335269493602,19.2746,42.349,90.3818
ID,2010,6.0,1468796.3866666667,729981.7957124527,761669.39,1449621.195,2421515.25,6.0,0.21186666666666665,0.10529460891549323,0.1099,0.2091,0.3493
ID,2015,6.0,2491525.7816666667,1217858.4725378028,1327089.09,2471812.31,3941919.02,6.0,0.3594166666666667,0.17566022220943098,0.1914,0.35660000000000003,0.5686
ID,2020,6.0,2971678.111666667,1450860.4812412984,1564325.99,2919916.6750000003,4678635.67,6.0,0.42860000000000004,0.20923451914060454,0.2256,0.4212,0.6747000000000001
ID,2023,6.0,2594367.196666667,1258010.7186732106,1376059.64,2539272.51,3965254.6399999997,6.0,0.3743,0.18148657250606726,0.19849999999999998,0.3663,0.5721
ID,2026,6.0,2703181.7899999996,1318585.3045709487,1433706.02,2668113.42,4246867.13,6.0,0.38989999999999997,0.1902296822265127,0.2069,0.38475000000000004,0.6127
ID,2029,6.0,1844555.25,925593.3754155327,896125.02,1747160.53,3062967.98,6.0,0.2660666666666666,0.13353231319297462,0.1293,0.25205,0.4418
ID,2032,6.0,1552987.6450000003,789970.7619360203,734822.1,1456228.915,2632716.43,6.0,0.2240333333333333,0.11393750333699024,0.1061,0.21005,0.37979999999999997
ID,2035,6.0,1580966.4366666665,803674.3786374793,750380.36,1485416.375,2680005.31,6.0,0.2280333333333333,0.11590990754317193,0.10830000000000001,0.2142,0.3866
ID,2038,6.0,1821698.5633333335,933127.4456065439,847678.61,1694382.5699999998,3111586.19,6.0,0.26276666666666665,0.1346188644531912,0.12229999999999999,0.24434999999999998,0.4489
ID,2041,6.0,1946988.32,987830.6329659747,932370.4,1839602.665,3298782.78,6.0,0.28090000000000004,0.1424856203271053,0.13470000000000001,0.2654,0.4759
ID,2044,6.0,2183178.6333333333,1090715.1928279654,1112736.2,2136731.675,3635049.73,6.0,0.31488333333333335,0.15730915315602795,0.16060000000000002,0.30820000000000003,0.5243
ID,2047,6.0,2215467.9766666666,1105481.7680768888,1137375.9,2177403.88,3681406.1999999997,6.0,0.3196166666666667,0.1594465354489293,0.1642,0.3141,0.531
ID,2050,6.0,1974586.46,991222.3200862026,975002.8200000001,1895015.3699999999,3302098.83,6.0,0.2848333333333333,0.1429344418489353,0.1407,0.2733,0.47629999999999995
IL,2010,6.0,3946561951.998333,1952990840.2129781,1953801403.3600001,3744116159.5,6342102161.96,6.0,569.2640833333334,281.70528362025743,281.8223,540.0627,914.804
IL,2015,6.0,2548633935.5333333,1259799635.778836,1263525263.92,2417486485.375,4081734104.24,6.0,367.62266666666665,181.71725582438967,182.25469999999999,348.7056,588.7616
IL,2020,6.0,831122870.5733333,417075041.1769045,391693290.6,764588921.165,1343288920.48,6.0,119.88368333333334,60.16015401943106,56.498999999999995,110.28665000000001,193.76
IL,2023,6.0,908161176.6133333,451563040.4878609,441574881.18999994,852182685.815,1464116792.28,6.0,130.99591666666666,65.13481298456047,63.6941,122.92145,211.18869999999998
IL,2026,6.0,770916689.895,384765857.1253666,370200151.84000003,718052613.0,1246033801.6399999,6.0,111.19933333333331,55.499756508643046,53.3988,103.57405,179.73149999999998
IL,2029,6.0,300051119.23333335,152356452.4096982,136380322.21,268776811.84000003,480870876.57,6.0,43.28026666666667,21.97630149244105,19.6718,38.76915,69.3622
IL,2032,6.0,134586832.87666667,68681894.65925074,60536387.010000005,120135904.44,217722318.73,6.0,19.413216666666667,9.90684047260612,8.732000000000001,17.32875,31.404899999999998
IL,2035,6.0,131884529.78833336,67343066.54103567,59257444.17,117709313.545,213695564.49,6.0,19.02345,9.71373850847345,8.5476,16.9787,30.8242
IL,2038,6.0,130447847.22500001,66586241.84672704,58658312.980000004,116473602.265,211300649.34,6.0,18.816133333333337,9.604602974546458,8.461,16.800400000000003,30.4786
IL,2041,6.0,109961661.38666667,55421199.965034164,51062738.75,100068257.83,177138370.78,6.0,15.86121666666667,7.994129918488108,7.3655,14.434099999999999,25.551000000000002
IL,2044,6.0,103455403.55333333,52154438.22286675,47990813.05,94051336.64500001,166498115.63,6.0,14.922683333333334,7.522923721377658,6.922300000000001,13.56625,24.016099999999998
IL,2047,6.0,35212.85,17654.810724064984,17039.94,33216.575,58202.17,6.0,0.005083333333333333,0.002530941853671606,0.0025,0.0048000000000000004,0.0084
IL,2050,6.0,35212.85,17654.810724064988,17039.94,33216.575,58202.170000000006,6.0,0.005083333333333334,0.0025309418536716066,0.0025,0.0048000000000000004,0.008400000000000001
IN,2010,6.0,5872927336.523334,2871561538.3005843,3110837601.27,5805397072.53,9296342042.16,6.0,847.1287833333332,414.20267994766726,448.7167,837.38805,1340.9324000000001
IN,2015,6.0,2721097979.3883333,1331994398.216942,1439977521.51,2690964831.62,4322209606.68,6.0,392.4993666666666,192.1309270599053,207.7066,388.15295000000003,623.4485999999999
IN,2020,6.0,901842157.8483334,442838747.1096125,474565489.75,890856363.8,1445054376.8400002,6.0,130.08446666666666,63.876416825669445,68.4528,128.49984999999998,208.439
IN,2023,6.0,2170492622.5766664,1062976524.3714565,1149292745.9,2148311244.48,3452604581.12,6.0,313.07835,153.32694554338127,165.7774,309.8788,498.0141
IN,2026,6.0,1674550501.0716667,820415136.4257743,888423542.3699999,1660270481.9899998,2666807650.01,6.0,241.5422,118.33912561928113,128.1489,239.4824,384.6684
IN,2029,6.0,1261197249.9166665,618097168.849457,668619398.33,1250151064.555,2010339032.28,6.0,181.91893333333334,89.15620361288758,96.4437,180.32565,289.9774
IN,2032,6.0,1086594377.6850002,532427796.91500777,575104488.19,1075671642.6950002,1731069436.01,6.0,156.73361666666665,76.79906238725619,82.9547,155.1581,249.69459999999998
IN,2035,6.0,1173356858.3466666,574865536.5580959,619521482.04,1159457503.81,1868406758.75,6.0,169.24855,82.92030357264136,89.3617,167.24365,269.5046
IN,2038,6.0,1175208174.4549997,575738002.0794166,620431898.96,1161134170.545,1871012510.9099998,6.0,169.51558333333332,83.04618036289006,89.49289999999999,167.4855,269.8805
