r,t,Value
p1,2010,41793473.393812
p1,2015,36568277.114378
p1,2020,31114852.365407
p1,2023,36813942.282334
p1,2026,39996277.344126
p1,2029,43461899.632217
p1,2032,32592487.459176
p1,2035,30671018.130956
p1,2038,22760249.472336
p1,2041,25434789.468338
p1,2044,24112398.140309
p1,2047,25137251.30409
p1,2050,23105826.700022
p2,2010,-8870839.804399
p2,2015,624168.727284
p2,2020,-11735499.755693
p2,2023,-5617691.175873
p2,2026,-7126079.339361
p2,2029,-11476167.520765
p2,2032,-14645246.690429
p2,2035,-15118388.743119
p2,2038,-10569476.408829
p2,2041,-10898160.285233
p2,2044,-7627771.758892
p2,2047,-9587480.035754
p2,2050,-8673453.313542
p3,2010,7945884.952675
p3,2015,4569480.672375
p3,2020,3944988.738731
p3,2023,3894662.754669
p3,2026,5315156.956414
p3,2029,6412694.996104
p3,2032,5208731.715227
p3,2035,6207683.203967
p3,2038,3715568.585274
p3,2041,4083905.929236
p3,2044,2712323.516541
p3,2047,1506617.999288
p3,2050,-2522712.943738
p4,2010,-49236018.283286
p4,2015,-57104687.161953
p4,2020,-64958777.894895
p4,2023,-65095534.054609
p4,2026,-65114084.47568
p4,2029,-66385036.285848
p4,2032,-65220304.792736
p4,2035,-64012330.76429
p4,2038,-63087310.028507
p4,2041,-62935844.084152
p4,2044,-62021423.574444
p4,2047,-61438574.892437
p4,2050,-63982473.43233
p5,2010,-8330714.233065
p5,2015,-4592810.153558
p5,2020,-14831276.087608
p5,2023,-11010536.112251
p5,2026,-5377537.174815
p5,2029,-3656140.20258
p5,2032,4671888.128545
p5,2035,14849888.443436
p5,2038,23412707.980643
p5,2041,25556648.110139
p5,2044,33437962.205775
p5,2047,38878716.293156
p5,2050,45464292.828421
p6,2010,5520200.96634
p6,2015,7391632.958299
p6,2020,6198905.312812
p6,2023,7750919.740894
p6,2026,10392994.174953
p6,2029,13987285.591176
p6,2032,12312275.771716
p6,2035,13112119.338652
p6,2038,15421760.493911
p6,2041,17132667.073514
p6,2044,19108873.353769
p6,2047,21857910.787977
p6,2050,24030724.291034
p7,2010,100468.0053
p7,2015,236395.405308
p7,2020,-610056.183083
p7,2023,-1476547.93435
p7,2026,-1000675.596824
p7,2029,-4117174.251887
p7,2032,-8318093.584669
p7,2035,-15969405.50937
p7,2038,-22391434.180946
p7,2041,-23072374.57548
p7,2044,-25734851.252752
p7,2047,-26927257.598727
p7,2050,-30160867.180838
p8,2010,918360.262247
p8,2015,958965.674317
p8,2020,810415.450717
p8,2023,919897.743843
p8,2026,-69799.653264
p8,2029,-1278381.498137
p8,2032,-2179705.294759
p8,2035,-1771337.85901
p8,2038,-2912819.556781
p8,2041,-2795563.533389
p8,2044,-2771424.06712
p8,2047,-2860213.686787
p8,2050,-3357482.527971
p9,2010,6551928.17954
p9,2015,3046756.063153
p9,2020,31206226.184228
p9,2023,19459322.350344
p9,2026,18303870.92521
p9,2029,12026391.970005
p9,2032,23801678.760895
p9,2035,27889818.208214
p9,2038,27705925.819012
p9,2041,26579455.385275
p9,2044,25907284.211122
p9,2047,25086381.50383
p9,2050,28814022.628968
p10,2010,41325918.635979
p10,2015,9400441.170629
p10,2020,65041257.275355
p10,2023,42734564.18877
p10,2026,32765185.694555
p10,2029,41062991.781581
p10,2032,60950394.394269
p10,2035,49080042.924465
p10,2038,41890045.408948
p10,2041,38712105.757897
p10,2044,36725823.61468
p10,2047,40902752.906306
p10,2050,47011043.465426
p11,2010,8379234.654524
p11,2015,495810.36881
p11,2020,14028230.404055
p11,2023,11633926.76064
p11,2026,11810030.201364
p11,2029,10177239.976047
p11,2032,4031128.69404
p11,2035,6127281.772461
p11,2038,8282609.358595
p11,2041,11814640.623347
p11,2044,11433111.91181
p11,2047,10403040.548749
p11,2050,11221366.31064
p12,2010,953137.930199
p12,2015,58179.396908
p12,2020,-8114894.794222
p12,2023,-4851879.756547
p12,2026,-4568251.368623
p12,2029,-5596199.151716
p12,2032,-3098807.182893
p12,2035,1880330.623428
p12,2038,-48173.673217
p12,2041,-659627.031503
p12,2044,-1649501.692442
p12,2047,-3611227.219125
p12,2050,-3669612.506626
p13,2010,-10440102.016637
p13,2015,-10399383.703039
p13,2020,-18029945.761106
p13,2023,-9325182.081354
p13,2026,-7468813.758485
p13,2029,-3634319.089891
p13,2032,-22678618.012061
p13,2035,-41846605.275505
p13,2038,-39789279.216386
p13,2041,-44579620.491382
p13,2044,-45261456.140135
p13,2047,-47794539.010153
p13,2050,-52649677.867241
p14,2010,2163864.82349
p14,2015,1817689.049644
p14,2020,1372271.752826
p14,2023,2768489.461106
p14,2026,2205107.500298
p14,2029,2683299.26228
p14,2032,3112671.706205
p14,2035,3422255.784545
p14,2038,1694554.007204
p14,2041,-635904.183859
p14,2044,-5491393.216105
p14,2047,-6146446.645263
p14,2050,-3367134.260983
p15,2010,7728407.0772
p15,2015,6055054.567826
p15,2020,5091699.654187
p15,2023,6520621.930702
p15,2026,6656116.1748
p15,2029,2610770.26076
p15,2032,1548026.793278
p15,2035,1834142.656219
p15,2038,3307300.152189
p15,2041,2255533.546785
p15,2044,1236307.335762
p15,2047,-1143257.982491
p15,2050,-5455145.474495
p16,2010,2891828.448741
p16,2015,2058605.802241
p16,2020,1971758.9483
p16,2023,1212026.06772
p16,2026,1305671.326628
p16,2029,539654.46211
p16,2032,-250948.717983
p16,2035,-4369736.578719
p16,2038,-5358217.930814
p16,2041,-6726368.983035
p16,2044,-10771769.694119
p16,2047,-12411457.175554
p16,2050,-12938922.759749
p17,2010,1571209.477151
p17,2015,1279021.6644
p17,2020,872058.794685
p17,2023,1173953.860372
p17,2026,1677800.160456
p17,2029,2341803.073301
p17,2032,3599021.389726
p17,2035,3940703.172633
p17,2038,4991859.074466
p17,2041,5693744.420401
p17,2044,6662319.900286
p17,2047,6967013.77124
p17,2050,6996106.198304
p18,2010,-136480.855216
p18,2015,-615110.01468
p18,2020,-1256119.316768
p18,2023,-2769753.562352
p18,2026,-3610444.811254
p18,2029,-3062559.79803
p18,2032,-2306720.042633
p18,2035,-4893061.000431
p18,2038,-5204675.656491
p18,2041,-8056158.462822
p18,2044,-7772670.582571
p18,2047,-8540542.558153
p18,2050,-8795234.838768
p20,2010,-13494972.104304
p20,2015,-535197.055887
p20,2020,60998.151705
p20,2023,-6068740.81369
p20,2026,-7510279.99331
p20,2029,-7718672.608804
p20,2032,-8476879.065571
p20,2035,-8343982.127087
p20,2038,-8390176.992056
p20,2041,-9021323.656305
p20,2044,-9387785.151152
p20,2047,-11127671.31612
p20,2050,-10916986.425395
p21,2010,-9823204.994435
p21,2015,-51620.241663
p21,2020,-1790109.56263
p21,2023,-7706906.345644
p21,2026,-6543513.709824
p21,2029,-6241867.651518
p21,2032,-5000958.956881
p21,2035,-3037523.455912
p21,2038,3661793.012579
p21,2041,4149531.090344
p21,2044,5358182.058076
p21,2047,6039841.269577
p21,2050,5414371.340355
p22,2010,1419296.145
p22,2015,1404031.914
p22,2020,1272438.918
p22,2023,1450171.032
p22,2026,1629110.607
p22,2029,1873775.9484
p22,2032,2122651.561332
p22,2035,2359903.874156
p22,2038,1216073.771992
p22,2041,1050778.571273
p22,2044,1148672.820156
p22,2047,1125943.66564
p22,2050,1124909.073175
p23,2010,-1740582.228361
p23,2015,470999.478
p23,2020,367691.2461
p23,2023,472236.9933
p23,2026,586952.3946
p23,2029,-1946262.565791
p23,2032,-3841479.561586
p23,2035,-4860721.253404
p23,2038,-4729436.589685
p23,2041,-3773259.98999
p23,2044,-3940885.698318
p23,2047,-3753646.102969
p23,2050,-3472164.952339
p24,2010,-14740401.605927
p24,2015,-3953162.417442
p24,2020,-5387579.95694
p24,2023,-14700934.15262
p24,2026,-29327738.997584
p24,2029,-38781102.567378
p24,2032,-37904519.040062
p24,2035,-36822552.927112
p24,2038,-36534702.962655
p24,2041,-38113225.135855
p24,2044,-39382371.504836
p24,2047,-42326413.911288
p24,2050,-40499905.507442
p25,2010,-4509322.933566
p25,2015,-175626.723013
p25,2020,-13692233.729667
p25,2023,-9279689.403644
p25,2026,4013023.332978
p25,2029,2644234.960146
p25,2032,-2172508.672145
p25,2035,2790022.374087
p25,2038,919694.692939
p25,2041,4974715.952562
p25,2044,5494399.492776
p25,2047,7170599.122959
p25,2050,5101221.940689
p26,2010,-2551564.3116
p26,2015,-1697727.894116
p26,2020,-2634687.799252
p26,2023,-2531291.627698
p26,2026,-2260036.050555
p26,2029,-1948962.575847
p26,2032,-1639163.779133
p26,2035,-1601947.43907
p26,2038,-1422166.683334
p26,2041,-1882051.369167
p26,2044,-1703498.529272
p26,2047,-1954423.072082
p26,2050,-1796759.091185
p27,2010,648792.218085
p27,2015,-727498.835453
p27,2020,-1807668.157264
p27,2023,-254691.808622
p27,2026,1180993.093421
p27,2029,-71711.638427
p27,2032,-3967796.538391
p27,2035,-3397749.073474
p27,2038,-3059949.395031
p27,2041,-2561549.941763
p27,2044,-2341281.857627
p27,2047,-2362836.990285
p27,2050,-4391252.516238
p28,2010,-11139996.224873
p28,2015,-6940822.200411
p28,2020,-26699779.417635
p28,2023,-5656816.819911
p28,2026,-10366506.040507
p28,2029,-14153770.358406
p28,2032,-7716364.920802
p28,2035,5544088.734583
p28,2038,8743810.185655
p28,2041,14198555.329608
p28,2044,19653686.188665
p28,2047,28449345.64571
p28,2050,36020331.338901
p29,2010,-16058208.139248
p29,2015,-4938364.045686
p29,2020,-13487653.373405
p29,2023,-16562432.41048
p29,2026,-16842444.741055
p29,2029,-13940879.057588
p29,2032,-11629177.430674
p29,2035,-11004237.809215
p29,2038,-10937705.877076
p29,2041,-10661603.369245
p29,2044,-10993023.073983
p29,2047,-10325751.625774
p29,2050,-11845812.457631
p30,2010,9998630.731338
p30,2015,10046641.233996
p30,2020,9986050.823381
p30,2023,9767793.123711
p30,2026,2486679.688785
p30,2029,3852276.214848
p30,2032,1241221.996867
p30,2035,707294.280125
p30,2038,-437016.590158
p30,2041,180185.639527
p30,2044,-2576098.229122
p30,2047,-2622441.814052
p30,2050,-2989816.351485
p31,2010,-14006375.612172
p31,2015,-1495701.91864
p31,2020,245975.387907
p31,2023,-2924765.935532
p31,2026,-3529439.941816
p31,2029,-2686398.888008
p31,2032,2146460.834798
p31,2035,345656.47747
p31,2038,369211.26816
p31,2041,-3022159.080273
p31,2044,-3346003.119242
p31,2047,-10666906.24375
p31,2050,-14910758.408299
p32,2010,1487153.325
p32,2015,1597594.227
p32,2020,1385710.7787
p32,2023,1315620.14508
p32,2026,1326134.18395
p32,2029,-478740.99117
p32,2032,-314594.107244
p32,2035,-151435.821989
p32,2038,16224.912966
p32,2041,169520.138537
p32,2044,246402.599102
p32,2047,348602.736148
p32,2050,655840.243894
p33,2010,12812808.215409
p33,2015,6939206.421431
p33,2020,9370979.771174
p33,2023,17536434.03864
p33,2026,24253305.124462
p33,2029,37777925.291644
p33,2032,35515722.459914
p33,2035,39872588.960686
p33,2038,40197385.200185
p33,2041,42216331.242132
p33,2044,43978642.641779
p33,2047,45879085.522208
p33,2050,43505511.293212
p34,2010,135426.35214
p34,2015,-6871219.503808
p34,2020,-7478835.537109
p34,2023,-8151734.892498
p34,2026,-4505530.226103
p34,2029,-2964021.803699
p34,2032,-1474230.33416
p34,2035,-4302487.373149
p34,2038,-4700469.624681
p34,2041,-6114606.823613
p34,2044,-5592672.077435
p34,2047,-5638720.287827
p34,2050,-5281781.93287
p35,2010,94873.371112
p35,2015,429862.8144
p35,2020,337799.541221
p35,2023,-128793.393
p35,2026,-1194576.541292
p35,2029,-1098397.121089
p35,2032,-994296.651995
p35,2035,-867786.698717
p35,2038,-925475.24853
p35,2041,-840933.155968
p35,2044,-760122.55577
p35,2047,-791681.266134
p35,2050,-1003787.439095
p36,2010,-19699277.369938
p36,2015,-8244828.778806
p36,2020,-7778671.118567
p36,2023,-17666181.715071
p36,2026,-13860339.999753
p36,2029,-11957388.852261
p36,2032,-12627709.619474
p36,2035,-12083149.880455
p36,2038,-11064346.050069
p36,2041,-9181012.26965
p36,2044,-9084459.374236
p36,2047,-7990916.389515
p36,2050,-4129087.403474
p37,2010,-4825409.4137
p37,2015,-1936803.331387
p37,2020,-251713.341257
p37,2023,3351446.791746
p37,2026,6019921.043269
p37,2029,-4269249.32807
p37,2032,37615.048533
p37,2035,3779707.367851
p37,2038,-898975.192091
p37,2041,-146248.855953
p37,2044,-3498133.029967
p37,2047,-917930.223259
p37,2050,-1568782.575665
p38,2010,2509736.5869
p38,2015,1203280.690804
p38,2020,-2492404.850595
p38,2023,-5023950.055738
p38,2026,-5134478.442684
p38,2029,-4193061.291568
p38,2032,-3577514.093457
p38,2035,-2623626.157117
p38,2038,-1597124.087765
p38,2041,-1825467.373997
p38,2044,-602165.378463
p38,2047,-450666.667217
p38,2050,4012152.334664
p39,2010,1904251.6035
p39,2015,1868018.5038
p39,2020,1879595.19702
p39,2023,2045375.547263
p39,2026,2340456.004497
p39,2029,406316.48283
p39,2032,-518078.834612
p39,2035,-1203835.600462
p39,2038,-1948223.793028
p39,2041,-2875425.607983
p39,2044,-2572358.158065
p39,2047,-3011365.77205
p39,2050,-3746045.299483
p40,2010,-10648729.682871
p40,2015,3341486.814308
p40,2020,-1837450.866491
p40,2023,-10075883.237195
p40,2026,-7958526.97651
p40,2029,-6321042.624802
p40,2032,-9066968.439207
p40,2035,-9851304.687857
p40,2038,-8101095.035931
p40,2041,-9059278.516695
p40,2044,-10353018.09769
p40,2047,-12145227.852351
p40,2050,-18326413.31107
p41,2010,-6064608.457612
p41,2015,753112.50218
p41,2020,6174905.858039
p41,2023,7304011.787592
p41,2026,9844154.109743
p41,2029,13130106.685612
p41,2032,14401867.212464
p41,2035,15681076.150921
p41,2038,15977225.505849
p41,2041,15861783.611245
p41,2044,15039482.285297
p41,2047,15041521.778085
p41,2050,8590993.326905
p42,2010,-13501.183169
p42,2015,-405685.660669
p42,2020,-1185011.290225
p42,2023,208602.692371
p42,2026,503277.562172
p42,2029,-3338018.625547
p42,2032,-2718709.708207
p42,2035,-3527233.921738
p42,2038,-7723838.87693
p42,2041,-7909958.125666
p42,2044,-7856145.160347
p42,2047,-7538762.638255
p42,2050,-7398648.977275
p43,2010,11943777.370882
p43,2015,12880716.598436
p43,2020,10606015.281866
p43,2023,17307383.762608
p43,2026,22236231.413867
p43,2029,31018402.851715
p43,2032,33082361.332163
p43,2035,41942775.291085
p43,2038,50072340.409649
p43,2041,56583079.631936
p43,2044,60473658.059409
p43,2047,63454365.016367
p43,2050,68384700.891475
p44,2010,-1364616.689484
p44,2015,-2411028.631256
p44,2020,-5587904.591559
p44,2023,-7204459.415369
p44,2026,-7892794.665582
p44,2029,-10467359.39451
p44,2032,-10769932.673637
p44,2035,-16270580.172972
p44,2038,-18804322.380682
p44,2041,-19954402.882361
p44,2044,-20791733.863112
p44,2047,-20835049.501803
p44,2050,-21089055.918374
p45,2010,-12363937.212708
p45,2015,-23981715.937868
p45,2020,-25317746.809227
p45,2023,-27182125.792357
p45,2026,-31478384.141449
p45,2029,-29748069.66814
p45,2032,-32025658.439478
p45,2035,-40866769.877495
p45,2038,-40232449.20299
p45,2041,-41175851.091238
p45,2044,-37490282.010394
p45,2047,-37561688.857459
p45,2050,-30815862.437822
p46,2010,5227878.182348
p46,2015,7287603.01067
p46,2020,7449630.637975
p46,2023,7198010.539942
p46,2026,3302983.360675
p46,2029,305208.055549
p46,2032,990315.536851
p46,2035,3335374.365893
p46,2038,5249559.820685
p46,2041,6857409.278966
p46,2044,7986612.471954
p46,2047,9175613.184789
p46,2050,9949403.88878
p47,2010,2259692.671858
p47,2015,-22381.774978
p47,2020,-3195331.411547
p47,2023,-1254977.836437
p47,2026,-1549341.668986
p47,2029,-3017455.026359
p47,2032,-1992350.309169
p47,2035,-1766766.515016
p47,2038,-1864549.805116
p47,2041,-1793254.672569
p47,2044,-1820218.792239
p47,2047,-1773206.365755
p47,2050,-1003117.077766
p48,2010,2812462.959872
p48,2015,5876402.424008
p48,2020,-3908523.508584
p48,2023,-4039133.86685
p48,2026,-4056940.749546
p48,2029,-4759407.646679
p48,2032,-3009178.116106
p48,2035,-1135430.74513
p48,2038,491745.748944
p48,2041,-314796.535167
p48,2044,1393742.062417
p48,2047,1538150.122192
p48,2050,2208114.147514
p49,2010,745335.549
p49,2015,-1257114.7476
p49,2020,-2613527.113543
p49,2023,-3086144.888824
p49,2026,-3035910.886233
p49,2029,-3067266.211732
p49,2032,-6282574.611061
p49,2035,-11418401.569871
p49,2038,-12090755.858038
p49,2041,-12246111.566242
p49,2044,-15580289.023129
p49,2047,-15931788.693573
p49,2050,-17885605.978754
p50,2010,9447007.448999
p50,2015,5540934.557907
p50,2020,-10583205.570705
p50,2023,-16542011.550704
p50,2026,-14762420.26131
p50,2029,-14176330.842736
p50,2032,-11884723.985772
p50,2035,-9679192.224475
p50,2038,-5301961.796209
p50,2041,-2523930.51183
p50,2044,-1170805.520335
p50,2047,-1611970.504358
p50,2050,4024232.487622
p51,2010,2122358.10636
p51,2015,-3748520.287354
p51,2020,-2565467.154085
p51,2023,6245624.943866
p51,2026,8481860.645986
p51,2029,10770939.808041
p51,2032,12013133.542592
p51,2035,12561601.423308
p51,2038,19413308.667096
p51,2041,22092614.488401
p51,2044,22623264.212725
p51,2047,22411933.970992
p51,2050,22559504.653008
p52,2010,-1257565.0314
p52,2015,-2024387.503734
p52,2020,-2960494.380049
p52,2023,-3474055.312507
p52,2026,-3921378.398425
p52,2029,-3999422.211625
p52,2032,-4054074.686908
p52,2035,-3862375.396966
p52,2038,-3768894.231493
p52,2041,-3950677.696106
p52,2044,-4388923.971153
p52,2047,-4561001.489548
p52,2050,-4686754.965212
p53,2010,6118971.147163
p53,2015,-13740665.209851
p53,2020,-5008132.393688
p53,2023,-17878017.818357
p53,2026,-21604589.944674
p53,2029,-20936988.0858
p53,2032,-22324999.89646
p53,2035,-21530128.303986
p53,2038,-25584371.547221
p53,2041,-25369671.552178
p53,2044,-25123988.959718
p53,2047,-25206201.493564
p53,2050,-26516501.590235
p54,2010,2476035.505735
p54,2015,449564.889521
p54,2020,9091853.848022
p54,2023,7149404.488889
p54,2026,6595573.694497
p54,2029,4449789.921102
p54,2032,2822521.051097
p54,2035,3429509.269426
p54,2038,4105233.179699
p54,2041,1582660.61259
p54,2044,2349561.188346
p54,2047,4003667.004859
p54,2050,6723739.872881
p55,2010,1170523.992955
p55,2015,-870214.16511
p55,2020,5189133.026514
p55,2023,5322185.611509
p55,2026,5256491.885911
p55,2029,5674601.788591
p55,2032,4017719.669528
p55,2035,4564329.900006
p55,2038,3576428.595644
p55,2041,1296720.660611
p55,2044,377518.433186
p55,2047,-325701.832676
p55,2050,-1633818.946041
p56,2010,11911261.574208
p56,2015,11726558.532291
p56,2020,12766345.823574
p56,2023,12631522.985652
p56,2026,12977866.3968
p56,2029,13582483.896518
p56,2032,13583021.497897
p56,2035,14262249.95068
p56,2038,10788983.897926
p56,2041,9810738.625614
p56,2044,10816635.117228
p56,2047,10204305.059603
p56,2050,10862586.108229
p57,2010,-23215009.726964
p57,2015,-2631955.474183
p57,2020,555369.654816
p57,2023,5978911.878717
p57,2026,6280233.455769
p57,2029,6749918.325408
p57,2032,6961788.980396
p57,2035,4852410.701878
p57,2038,320297.456398
p57,2041,1166594.070187
p57,2044,3070935.95534
p57,2047,3045889.818622
p57,2050,3077607.096246
p58,2010,7223258.583519
p58,2015,5541600.809064
p58,2020,-11649550.391082
p58,2023,3199497.213953
p58,2026,-2556221.511554
p58,2029,-5003529.148542
p58,2032,13247936.323629
p58,2035,19472839.657819
p58,2038,30399144.741084
p58,2041,26677576.055449
p58,2044,25592376.620802
p58,2047,18511820.631311
p58,2050,15729457.700697
p59,2010,1174095.94968
p59,2015,1174095.94968
p59,2020,924358.006783
p59,2023,1174095.94968
p59,2026,1125986.726951
p59,2029,1019811.686264
p59,2032,115632.584904
p59,2035,-5679.401135
p59,2038,24678.27842
p59,2041,-126921.258656
p59,2044,-341296.884167
p59,2047,-609787.917735
p59,2050,-763775.915856
p60,2010,-10875092.654925
p60,2015,-9126141.032386
p60,2020,-19558523.893075
p60,2023,-34409511.19815
p60,2026,-45590192.257058
p60,2029,-65620947.747347
p60,2032,-65622147.313992
p60,2035,-65638984.008488
p60,2038,-64728312.157843
p60,2041,-64488392.300187
p60,2044,-65305638.159517
p60,2047,-65446126.697747
p60,2050,-59912658.846806
p61,2010,42756.55041
p61,2015,-24692.377566
p61,2020,-7071959.255293
p61,2023,-22152059.970108
p61,2026,-25123586.124971
p61,2029,-36715687.621609
p61,2032,-35232360.927693
p61,2035,-35475742.909508
p61,2038,-36935124.0004
p61,2041,-36817550.60418
p61,2044,-36231294.27453
p61,2047,-35367578.694224
p61,2050,-39488326.958436
p62,2010,-450932.895721
p62,2015,-2706795.616518
p62,2020,-5826841.028501
p62,2023,-6977179.758113
p62,2026,-9309668.499467
p62,2029,-9542228.039344
p62,2032,-8392940.083002
p62,2035,-7834382.765935
p62,2038,-8397680.498328
p62,2041,-6900628.102054
p62,2044,-6410929.453939
p62,2047,-6029644.260657
p62,2050,-5816815.016445
p63,2010,-14058621.050437
p63,2015,-20323760.804734
p63,2020,2686677.514899
p63,2023,2870444.174765
p63,2026,14566765.466167
p63,2029,34873332.279812
p63,2032,43557192.287395
p63,2035,62807333.950443
p63,2038,76762902.604132
p63,2041,79235993.681195
p63,2044,83270299.421744
p63,2047,84725009.571456
p63,2050,79357994.733449
p64,2010,-28613.355242
p64,2015,-707359.001332
p64,2020,4500313.66083
p64,2023,16325359.405877
p64,2026,27409020.380306
p64,2029,28487959.489078
p64,2032,32322584.459195
p64,2035,19952696.778397
p64,2038,18251097.995567
p64,2041,12763119.265086
p64,2044,17307248.11157
p64,2047,14374120.170006
p64,2050,13375193.017687
p65,2010,-18870086.625926
p65,2015,-17216280.091163
p65,2020,-23630222.400727
p65,2023,-20371680.227924
p65,2026,-22174050.720768
p65,2029,-18751108.21784
p65,2032,-12869483.147969
p65,2035,-2336172.478669
p65,2038,70178.194797
p65,2041,1822421.882006
p65,2044,976175.743298
p65,2047,-3132754.114512
p65,2050,1477988.860651
p66,2010,10662685.337372
p66,2015,7073815.67612
p66,2020,10964976.668676
p66,2023,3056956.566412
p66,2026,33130.77837
p66,2029,-11672063.120367
p66,2032,-8302226.356739
p66,2035,-5983700.275113
p66,2038,-16024093.567096
p66,2041,-9216254.274658
p66,2044,-11173089.004
p66,2047,-6388254.947611
p66,2050,-3395451.557477
p67,2010,45463263.561597
p67,2015,48276807.457833
p67,2020,46874415.059187
p67,2023,62370386.648905
p67,2026,55935125.11935
p67,2029,61315512.651487
p67,2032,41394528.555171
p67,2035,24429175.095513
p67,2038,11230334.767982
p67,2041,10594591.081523
p67,2044,2169965.540448
p67,2047,6916601.932455
p67,2050,7158191.623807
p68,2010,158388.312609
p68,2015,-3482351.852809
p68,2020,-5848678.636746
p68,2023,-4674427.922361
p68,2026,-7298967.189697
p68,2029,-7397631.408325
p68,2032,-7114488.939239
p68,2035,-7180027.529975
p68,2038,-9089165.962254
p68,2041,-15638559.294744
p68,2044,-19947230.698985
p68,2047,-23275340.237307
p68,2050,-24997501.418422
p69,2010,1775108.951929
p69,2015,2815105.637993
p69,2020,2454741.994281
p69,2023,3167288.970014
p69,2026,3752333.380552
p69,2029,4618654.259444
p69,2032,5391418.281495
p69,2035,4756187.940403
p69,2038,-831967.879628
p69,2041,642611.559493
p69,2044,-1880835.639663
p69,2047,-2146830.084387
p69,2050,-1437851.13147
p70,2010,11372283.828162
p70,2015,5518178.585023
p70,2020,3161781.99825
p70,2023,4480060.210382
p70,2026,4214709.137772
p70,2029,6255300.387822
p70,2032,9274461.90167
p70,2035,13250409.532325
p70,2038,19069930.317802
p70,2041,13103146.822706
p70,2044,9648437.314944
p70,2047,8946587.541424
p70,2050,4451643.428664
p71,2010,1822231.286655
p71,2015,1709976.517876
p71,2020,1248059.797561
p71,2023,1378304.921725
p71,2026,724131.637477
p71,2029,-1156916.53684
p71,2032,-1111535.940925
p71,2035,-5767444.13394
p71,2038,-12020613.542062
p71,2041,-17495360.496891
p71,2044,-17248015.304833
p71,2047,-21529217.065479
p71,2050,-21220455.952023
p72,2010,-12692220.407
p72,2015,-11895420.999642
p72,2020,-9690699.744328
p72,2023,-6703035.630183
p72,2026,-1834145.121445
