eall,r,t,dr,Value
CH4,p109,2029,2.5,7878402567.240159
CH4,p109,2029,2.0,9933638019.563679
CH4,p109,2029,1.5,13316213034.846138
CH4,p109,2032,2.5,8219360985.969
CH4,p109,2032,2.0,10294151137.767
CH4,p109,2032,1.5,13565935607.91
CH4,p109,2035,2.5,9340810744.4561
CH4,p109,2035,2.0,11574482878.99995
CH4,p109,2035,1.5,15026521632.3859
CH4,p109,2038,2.5,9512159532.16816
CH4,p109,2038,2.0,11684227456.83648
CH4,p109,2038,1.5,14979778790.816
CH4,p109,2041,2.5,10043251596.95402
CH4,p109,2041,2.0,12246986659.59501
CH4,p109,2041,1.5,15570652655.70929
CH4,p109,2044,2.5,10632760996.649399
CH4,p109,2044,2.0,12886061340.3102
CH4,p109,2044,1.5,16336427491.540798
CH4,p109,2047,2.5,11035612583.7691
CH4,p109,2047,2.0,13303667930.740051
CH4,p109,2047,1.5,16824231454.396452
CH4,p109,2050,2.5,10873312940.514502
CH4,p109,2050,2.0,13047975528.617401
CH4,p109,2050,1.5,16465302452.779102
CH4,p11,2020,2.5,531265940.1192
CH4,p11,2020,2.0,653865772.4544
CH4,p11,2020,1.5,939932047.9032
CH4,p11,2023,2.5,957089741.359
CH4,p11,2023,2.0,1189895354.122
CH4,p11,2023,1.5,1661973402.22475
CH4,p11,2026,2.5,779522678.3688599
CH4,p11,2026,2.0,976751307.8356799
CH4,p11,2026,1.5,1333641208.7756398
CH4,p11,2029,2.5,816318186.67072
CH4,p11,2029,2.0,1029270757.10656
CH4,p11,2029,1.5,1379755195.94888
CH4,p11,2032,2.5,1614643782.1296802
CH4,p11,2032,2.0,2022223765.9682403
CH4,p11,2032,1.5,2664946048.1752005
CH4,p11,2035,2.5,1682209782.7192001
CH4,p11,2035,2.0,2084477339.4564002
CH4,p11,2035,1.5,2706163563.5048003
CH4,p11,2038,2.5,1797812788.3144002
CH4,p11,2038,2.0,2208336968.3232
CH4,p11,2038,1.5,2831201241.4400005
CH4,p11,2041,2.5,1914107953.1877
CH4,p11,2041,2.0,2334110058.02385
CH4,p11,2041,1.5,2967555855.48165
CH4,p11,2044,2.5,2368939547.6400995
CH4,p11,2044,2.0,2870966471.6432996
CH4,p11,2044,1.5,3639695199.0231996
CH4,p11,2047,2.5,2829914357.9607
CH4,p11,2047,2.0,3411522523.55385
CH4,p11,2047,1.5,4314317288.05665
CH4,p11,2050,2.5,3084239704.336
CH4,p11,2050,2.0,3701087645.2032
CH4,p11,2050,1.5,4670420123.708799
CH4,p110,2020,2.5,487797867.89890003
CH4,p110,2020,2.0,600366606.6448001
CH4,p110,2020,1.5,863026997.0519
CH4,p110,2023,2.5,122689829.43792
CH4,p110,2023,2.0,152533301.46336
CH4,p110,2023,1.5,213049230.84828
CH4,p110,2026,2.5,143317932.45573997
CH4,p110,2026,2.0,179579096.08911997
CH4,p110,2026,1.5,245194535.04476
CH4,p110,2029,2.5,171222234.4296
CH4,p110,2029,2.0,215888904.28079998
CH4,p110,2029,1.5,289402798.4109
CH4,p110,2032,2.5,267487747.07871997
CH4,p110,2032,2.0,335008925.95295995
CH4,p110,2032,1.5,441484631.1008
CH4,p110,2035,2.5,431110681.4675
CH4,p110,2035,2.0,534202366.16625
CH4,p110,2035,1.5,693525878.8824999
CH4,p110,2038,2.5,581435391.26202
CH4,p110,2038,2.0,714204102.65256
CH4,p110,2038,1.5,915646285.452
CH4,p110,2041,2.5,617658823.15898
CH4,p110,2041,2.0,753188277.16149
CH4,p110,2041,1.5,957593355.32921
CH4,p110,2044,2.5,780997830.5250801
CH4,p110,2044,2.0,946507304.5436401
CH4,p110,2044,1.5,1199943686.63456
CH4,p110,2047,2.5,852636406.87058
CH4,p110,2047,2.0,1027871496.62619
CH4,p110,2047,1.5,1299878203.11251
CH4,p110,2050,2.5,951894316.2435
CH4,p110,2050,2.0,1142273179.4922
CH4,p110,2050,1.5,1441439964.5973
CH4,p111,2020,2.5,3979271306.2219
CH4,p111,2020,2.0,4897564684.5808
CH4,p111,2020,1.5,7040249234.0849
CH4,p111,2023,2.5,4110964247.3903203
CH4,p111,2023,2.0,5110928523.78256
CH4,p111,2023,1.5,7138633862.022381
CH4,p111,2026,2.5,5158558643.9539
CH4,p111,2026,2.0,6463736132.183201
CH4,p111,2026,1.5,8825485872.7886
CH4,p111,2029,2.5,6834069116.366
CH4,p111,2029,2.0,8616869755.418
CH4,p111,2029,1.5,11551062473.85775
CH4,p111,2032,2.5,7071950101.953101
CH4,p111,2032,2.0,8857102554.8733
CH4,p111,2032,1.5,11672150653.709002
CH4,p111,2035,2.5,7915898047.2933
CH4,p111,2035,2.0,9808830189.03735
CH4,p111,2035,1.5,12734270771.7327
CH4,p111,2038,2.5,8689554196.841099
CH4,p111,2038,2.0,10673783107.930798
CH4,p111,2038,1.5,13684337317.859999
CH4,p111,2041,2.5,9812487168.3184
CH4,p111,2041,2.0,11965586870.7192
CH4,p111,2041,1.5,15212884782.5368
CH4,p111,2044,2.5,11236942682.14762
CH4,p111,2044,2.0,13618281528.69546
CH4,p111,2044,1.5,17264706637.47184
CH4,p111,2047,2.5,12219169043.82988
CH4,p111,2047,2.0,14730470657.13234
CH4,p111,2047,1.5,18628610474.79586
CH4,p111,2050,2.5,15436515376.688
CH4,p111,2050,2.0,18523818452.0256
CH4,p111,2050,1.5,23375294713.2704
CH4,p112,2020,2.5,9436160028.241701
CH4,p112,2020,2.0,11613735419.374401
CH4,p112,2020,1.5,16694744665.3507
CH4,p112,2023,2.5,11639695428.985722
CH4,p112,2023,2.0,14470972695.495762
CH4,p112,2023,1.5,20212173819.25223
CH4,p112,2026,2.5,12114851759.4115
CH4,p112,2026,2.0,15180055216.612
CH4,p112,2026,1.5,20726613853.451
CH4,p112,2029,2.5,11781239458.19368
CH4,p112,2029,2.0,14854606273.374638
CH4,p112,2029,1.5,19912855823.359966
CH4,p112,2032,2.5,13144138779.788061
CH4,p112,2032,2.0,16462076724.20058
CH4,p112,2032,1.5,21694209636.5434
CH4,p112,2035,2.5,14768215430.557098
CH4,p112,2035,2.0,18299745207.429447
CH4,p112,2035,1.5,23757563953.504898
CH4,p112,2038,2.5,19241966175.73668
CH4,p112,2038,2.0,23635800971.771038
CH4,p112,2038,1.5,30302308938.167995
CH4,p112,2041,2.5,21711524166.21214
CH4,p112,2041,2.0,26475563641.532066
CH4,p112,2041,1.5,33660672358.408028
CH4,p112,2044,2.5,25941813964.28068
CH4,p112,2044,2.0,31439416923.598442
CH4,p112,2044,1.5,39857621455.053764
CH4,p112,2047,2.5,36070590536.298676
CH4,p112,2047,2.0,43483871413.39074
CH4,p112,2047,1.5,54991053670.36946
CH4,p112,2050,2.5,42544391064.11551
CH4,p112,2050,2.0,51053269276.93861
CH4,p112,2050,1.5,64424363611.37491
CH4,p113,2020,2.5,191996155.6149
CH4,p113,2020,2.0,236302960.7568
CH4,p113,2020,1.5,339685506.0879
CH4,p113,2023,2.5,99247459.18364
CH4,p113,2023,2.0,123388733.03912
CH4,p113,2023,1.5,172341871.69051
CH4,p113,2026,2.5,82981689.10772
CH4,p113,2026,2.0,103977056.23136
CH4,p113,2026,1.5,141968672.93128002
CH4,p113,2029,2.5,81449988.02928
CH4,p113,2029,2.0,102697810.99344
CH4,p113,2029,1.5,137668186.28862
CH4,p113,2032,2.5,146469208.02358
CH4,p113,2032,2.0,183442017.81594002
CH4,p113,2032,1.5,241745294.7962
CH4,p113,2035,2.5,3591875995.5442
CH4,p113,2035,2.0,4450802864.0439005
CH4,p113,2035,1.5,5778235297.1798
CH4,p113,2038,2.5,7404194962.88602
CH4,p113,2038,2.0,9094916647.32456
CH4,p113,2038,1.5,11660149547.852
CH4,p113,2041,2.5,8300206169.2164
CH4,p113,2041,2.0,10121474429.3682
CH4,p113,2041,1.5,12868305247.9578
CH4,p113,2044,2.5,9353629876.53578
CH4,p113,2044,2.0,11335856075.53674
CH4,p113,2044,1.5,14371139942.75696
CH4,p113,2047,2.5,9687070835.646639
CH4,p113,2047,2.0,11677971896.96052
CH4,p113,2047,1.5,14768325783.17908
CH4,p113,2050,2.5,10845717858.975998
CH4,p113,2050,2.0,13014861430.771198
CH4,p113,2050,1.5,16423515615.020798
CH4,p114,2020,2.5,2009277711.7192
CH4,p114,2020,2.0,2472957183.6544
CH4,p114,2020,1.5,3554875951.5032
CH4,p114,2023,2.5,1114291137.3893998
CH4,p114,2023,2.0,1385334927.5651999
CH4,p114,2023,1.5,1934951502.0883498
CH4,p114,2026,2.5,1158335702.09916
CH4,p114,2026,2.0,1451408590.5820801
CH4,p114,2026,1.5,1981730960.21784
CH4,p114,2029,2.5,674252236.16064
CH4,p114,2029,2.0,850144123.85472
CH4,p114,2029,1.5,1139632855.6845598
CH4,p114,2032,2.5,3545948868.55878
CH4,p114,2032,2.0,4441042757.70954
CH4,p114,2032,1.5,5852536967.5242
CH4,p114,2035,2.5,3766327732.4307003
CH4,p114,2035,2.0,4666971320.62065
CH4,p114,2035,1.5,6058875047.8233
CH4,p114,2038,2.5,3503463646.1575
CH4,p114,2038,2.0,4303467155.91
CH4,p114,2038,1.5,5517265584.5
CH4,p114,2041,2.5,3384042264.895
CH4,p114,2041,2.0,4126583912.9474998
CH4,p114,2041,1.5,5246482791.9775
CH4,p114,2044,2.5,3394115872.4482603
CH4,p114,2044,2.0,4113398706.34458
CH4,p114,2044,1.5,5214800545.748321
CH4,p114,2047,2.5,3409910864.2270203
CH4,p114,2047,2.0,4110720765.7706103
CH4,p114,2047,1.5,5198545090.55469
CH4,p114,2050,2.5,3812910834.3129997
CH4,p114,2050,2.0,4575493001.1756
CH4,p114,2050,1.5,5773836406.245399
CH4,p115,2020,2.5,3418478544.4705997
CH4,p115,2020,2.0,4207358208.5792
CH4,p115,2020,1.5,6048077424.8326
CH4,p115,2023,2.5,2831225462.3877206
CH4,p115,2023,2.0,3519901926.2117605
CH4,p115,2023,1.5,4916384755.6327305
CH4,p115,2026,2.5,2969289259.93108
CH4,p115,2026,2.0,3720555217.2630396
CH4,p115,2026,1.5,5079988854.33992
CH4,p115,2029,2.5,3334305202.5238395
CH4,p115,2029,2.0,4204123951.0083194
CH4,p115,2029,1.5,5635700641.22236
CH4,p115,2032,2.5,3072626534.05608
CH4,p115,2032,2.0,3848240998.96344
CH4,p115,2032,1.5,5071325347.4712
CH4,p115,2035,2.5,7815429359.2746
CH4,p115,2035,2.0,9684336379.9707
CH4,p115,2035,1.5,12572647230.1374
CH4,p115,2038,2.5,7989578351.913699
CH4,p115,2038,2.0,9813970259.0436
CH4,p115,2038,1.5,12582013152.619999
CH4,p115,2041,2.5,9104277920.93432
CH4,p115,2041,2.0,11101979191.35516
CH4,p115,2041,1.5,14114905697.563639
CH4,p115,2044,2.5,10336162810.645021
CH4,p115,2044,2.0,12526607909.58966
CH4,p115,2044,1.5,15880726967.34864
CH4,p115,2047,2.5,12984501553.99408
CH4,p115,2047,2.0,15653095431.65544
CH4,p115,2047,1.5,19795390405.93576
CH4,p115,2050,2.5,14062064559.3155
CH4,p115,2050,2.0,16874477471.1786
