eall,r,t,Value_emit,dr,Value_scc,dtau,Value
CH4,p1,2032,1238561.5873,2.0,2578.0,0.8534903711901114,1989738834.7370315
CH4,p1,2032,1238561.5873,1.5,3371.0,0.887711123800987,2706106920.783282
CH4,p1,2033,1238561.5873,2.5,2157.0,0.8007283617688704,1561888020.8395946
CH4,p1,2033,1238561.5873,2.0,2666.0,0.8367552658726582,2017312300.692483
CH4,p1,2033,1238561.5873,1.5,3471.0,0.874592240198017,2745204934.59536
CH4,p1,2034,1708811.4623399999,2.5,2235.0,0.7811984017257273,2178361500.352962
CH4,p1,2034,1708811.4623399999,2.0,2754.0,0.8203482998751551,2818728830.633932
CH4,p1,2034,1708811.4623399999,1.5,3572.0,0.8616672317221843,3840096224.60416
CH4,p1,2035,1708811.4623399999,2.5,2313.0,0.7621447821714413,2199399858.2709236
CH4,p1,2035,1708811.4623399999,2.0,2842.0,0.8042630390932893,2851761906.624815
CH4,p1,2035,1708811.4623399999,1.5,3673.0,0.848933233223827,3890321943.79136
CH4,p1,2036,1708811.4623399999,2.5,2391.0,0.7435558850453087,2218116082.4294405
CH4,p1,2036,1708811.4623399999,2.0,2929.0,0.7884931755816562,2881432098.530475
CH4,p1,2036,1708811.4623399999,1.5,3774.0,0.836387421895396,3938224486.196997
CH4,p1,2037,2252028.403113,2.5,2468.0,0.7254203756539598,2943782367.553138
CH4,p1,2037,2252028.403113,2.0,3017.0,0.773032525080055,3834810180.6668243
CH4,p1,2037,2252028.403113,1.5,3875.0,0.8240270166457105,5250297974.746709
CH4,p1,2038,2252028.403113,2.5,2546.0,0.7077271957599608,2962750487.326675
CH4,p1,2038,2252028.403113,2.0,3105.0,0.7578750245882894,3869278536.3237376
CH4,p1,2038,2252028.403113,1.5,3975.0,0.8118492774834588,5306196586.586536
CH4,p1,2039,2252028.403113,2.5,2624.0,0.6904655568389862,2979042123.941983
CH4,p1,2039,2252028.403113,2.0,3193.0,0.7430147299885189,3900920831.827759
CH4,p1,2039,2252028.403113,1.5,4076.0,0.7998515049098116,5360611528.190779
CH4,p1,2040,2208548.699194,2.5,2702.0,0.67362493350145,2934995293.827038
CH4,p1,2040,2208548.699194,2.0,3280.0,0.7284458137142342,3852787057.254797
CH4,p1,2040,2208548.699194,1.5,4177.0,0.7880310393200115,5307765290.024467
CH4,p1,2041,2208548.699194,2.5,2786.0,0.6571950570745855,2952427971.548493
CH4,p1,2041,2208548.699194,2.0,3375.0,0.7141625624649355,3886644045.3834705
CH4,p1,2041,2208548.699194,1.5,4285.0,0.7763852604138046,5364534205.67354
CH4,p1,2042,2208548.699194,2.5,2871.0,0.641165909341059,2968298183.0111265
CH4,p1,2042,2208548.699194,2.0,3471.0,0.700159374965623,3918821054.9095206
CH4,p1,2042,2208548.699194,1.5,4394.0,0.7649115866145859,5419699444.098047
CH4,p1,2043,2660706.63773,2.5,2955.0,0.6255277164303016,3590855810.9629765
CH4,p1,2043,2660706.63773,2.0,3566.0,0.6864307597702186,4755235163.010683
CH4,p1,2043,2660706.63773,1.5,4502.0,0.7536074744971291,6590898321.011899
CH4,p1,2044,2660706.63773,2.5,3040.0,0.6102709428588309,3604044955.743452
CH4,p1,2044,2660706.63773,2.0,3661.0,0.6729713331080575,4786193112.451506
CH4,p1,2044,2660706.63773,1.5,4610.0,0.7424704182237725,6649270550.771053
CH4,p1,2045,2660706.63773,2.5,3124.0,0.5953862857159326,3613297959.4809194
CH4,p1,2045,2660706.63773,2.0,3756.0,0.6597758167726053,4814108791.224903
CH4,p1,2045,2660706.63773,1.5,4718.0,0.7314979489889384,6704478048.051
CH4,p1,2046,2959028.759103,2.5,3209.0,0.5808646689911537,4027084990.5146413
CH4,p1,2046,2959028.759103,2.0,3851.0,0.6468390360515739,5381655044.703752
CH4,p1,2046,2959028.759103,1.5,4827.0,0.7206876344718607,7515718169.868522
CH4,p1,2047,2959028.759103,2.5,3293.0,0.56669723804015,4031706822.660266
CH4,p1,2047,2959028.759103,2.0,3946.0,0.6341559176976214,5406288869.812526
CH4,p1,2047,2959028.759103,1.5,4935.0,0.7100370782973997,7570321124.361256
CH4,p1,2048,2959028.759103,2.5,3378.0,0.5528753541855124,4034902015.9381347
CH4,p1,2048,2959028.759103,2.0,4041.0,0.6217214879388445,5427887591.035951
CH4,p1,2048,2959028.759103,1.5,5043.0,0.6995439195048273,7621668773.893884
CH4,p1,2049,3460126.824599,2.5,3462.0,0.5393905894492803,4717581121.642045
CH4,p1,2049,3460126.824599,2.0,4136.0,0.6095308705282789,6368911060.255307
CH4,p1,2049,3460126.824599,1.5,5151.0,0.6892058320244606,8968698854.004475
CH4,p1,2050,3460126.824599,2.5,3547.0,0.5262347214139321,4715520491.035588
CH4,p1,2050,3460126.824599,2.0,4231.0,0.597579284831646,6387449912.755577
CH4,p1,2050,3460126.824599,1.5,5260.0,0.6790205241620302,9023137880.74314
CH4,p10,2023,3784581.02294,2.5,1457.0,1.025,4126654934.6295776
CH4,p10,2023,3784581.02294,2.0,1874.0,1.02,5281830941.92594
CH4,p10,2023,3784581.02294,1.5,2564.0,1.015,7191157507.860182
CH4,p10,2024,3784581.02294,2.5,1524.0,1.0,4211140244.9908614
CH4,p10,2024,3784581.02294,2.0,1950.0,1.0,5388269998.511929
CH4,p10,2024,3784581.02294,1.5,2650.0,1.0,7322520767.208519
CH4,p10,2025,2915744.050005,2.5,1590.0,0.9756097560975612,3302323292.1899695
CH4,p10,2025,2915744.050005,2.0,2025.0,0.9803921568627452,4226405711.7719846
CH4,p10,2025,2915744.050005,1.5,2737.0,0.9852216748768474,5740570884.52585
CH4,p10,2026,2915744.050005,2.5,1657.0,0.9518143961927424,3357539312.875458
CH4,p10,2026,2915744.050005,2.0,2101.0,0.9611687812379854,4299045461.357026
CH4,p10,2026,2915744.050005,1.5,2823.0,0.9706617486471404,5833445200.694902
CH4,p10,2027,2915744.050005,2.5,1724.0,0.928599410919749,3408097369.855773
CH4,p10,2027,2915744.050005,2.0,2176.0,0.9423223345470444,4365205608.866407
CH4,p10,2027,2915744.050005,1.5,2910.0,0.9563169937410252,5924356590.226367
CH4,p10,2028,3217251.955248,2.5,1791.0,0.9059506447997552,3811378927.7561445
CH4,p10,2028,3217251.955248,2.0,2252.0,0.9238454260265142,4887082869.773542
CH4,p10,2028,3217251.955248,1.5,2996.0,0.9421842302867244,6630704048.708591
CH4,p10,2029,3217251.955248,2.5,1857.0,0.8838542876095173,3855445612.2581263
CH4,p10,2029,3217251.955248,2.0,2327.0,0.905730809829916,4950824468.865598
CH4,p10,2029,3217251.955248,1.5,3083.0,0.9282603254056396,6722414971.084134
CH4,p10,2030,3217251.955248,2.5,1924.0,0.8622968659605048,3897120904.6769037
CH4,p10,2030,3217251.955248,2.0,2403.0,0.887971382186192,5012273312.724466
CH4,p10,2030,3217251.955248,1.5,3169.0,0.914542192517872,6807818832.774561
CH4,p10,2031,2512106.724338,2.5,2002.0,0.8412652350834192,3089100460.358877
CH4,p10,2031,2512106.724338,2.0,2490.0,0.8705601786139138,3975879024.9795885
CH4,p10,2031,2512106.724338,1.5,3270.0,0.9010267906580018,5404063875.495678
CH4,p10,2032,2512106.724338,2.5,2080.0,0.8207465708130922,3131175632.9263253
CH4,p10,2032,2512106.724338,2.0,2578.0,0.8534903711901114,4035678449.6406717
CH4,p10,2032,2512106.724338,1.5,3371.0,0.887711123800987,5488648656.783095
CH4,p10,2033,2512106.724338,2.5,2157.0,0.8007283617688704,3167892045.1323094
CH4,p10,2033,2512106.724338,2.0,2666.0,0.8367552658726582,4091604202.506135
CH4,p10,2033,2512106.724338,1.5,3471.0,0.874592240198017,5567949019.730481
CH4,p10,2034,2160459.063249,2.5,2235.0,0.7811984017257273,2754113575.5407567
CH4,p10,2034,2160459.063249,2.0,2754.0,0.8203482998751551,3563733263.2619395
CH4,p10,2034,2160459.063249,1.5,3572.0,0.8616672317221843,4855053278.278868
CH4,p10,2035,2160459.063249,2.5,2313.0,0.7621447821714413,2780712478.9548845
CH4,p10,2035,2160459.063249,2.0,2842.0,0.8042630390932893,3605497150.02436
CH4,p10,2035,2160459.063249,1.5,3673.0,0.848933233223827,4918553911.682623
CH4,p10,2036,2160459.063249,2.5,2391.0,0.7435558850453087,2804375496.7916775
CH4,p10,2036,2160459.063249,2.0,2929.0,0.7884931755816562,3643009325.2547064
CH4,p10,2036,2160459.063249,1.5,3774.0,0.836387421895396,4979117340.810849
CH4,p10,2037,1974199.625284,2.5,2468.0,0.7254203756539598,2580613121.4453616
CH4,p10,2037,1974199.625284,2.0,3017.0,0.773032525080055,3361716402.529688
CH4,p10,2037,1974199.625284,1.5,3875.0,0.8240270166457105,4602577960.4051485
CH4,p10,2038,1974199.625284,2.5,2546.0,0.7077271957599608,2597241177.6890106
CH4,p10,2038,1974199.625284,2.0,3105.0,0.7578750245882894,3391932457.854733
CH4,p10,2038,1974199.625284,1.5,3975.0,0.8118492774834588,4651580458.9507
CH4,p10,2039,1974199.625284,2.5,2624.0,0.6904655568389862,2611522943.787851
CH4,p10,2039,1974199.625284,2.0,3193.0,0.7430147299885189,3419671099.090702
CH4,p10,2039,1974199.625284,1.5,4076.0,0.7998515049098116,4699282325.044595
CH4,p10,2040,1812375.72718,2.5,2702.0,0.67362493350145,2408511178.3411956
CH4,p10,2040,1812375.72718,2.0,3280.0,0.7284458137142342,3161667998.1338696
CH4,p10,2040,1812375.72718,1.5,4177.0,0.7880310393200115,4355649925.545908
CH4,p10,2041,1812375.72718,2.5,2786.0,0.6571950570745855,2422816754.6563783
CH4,p10,2041,1812375.72718,2.0,3375.0,0.7141625624649355,3189451665.979737
CH4,p10,2041,1812375.72718,1.5,4285.0,0.7763852604138046,4402235542.97796
CH4,p10,2042,1812375.72718,2.5,2871.0,0.641165909341059,2435840142.3908606
CH4,p10,2042,1812375.72718,2.0,3471.0,0.700159374965623,3215856712.4519
CH4,p10,2042,1812375.72718,1.5,4394.0,0.7649115866145859,4447505153.352031
CH4,p10,2043,1759575.952261,2.5,2955.0,0.6255277164303016,2374701308.0696845
CH4,p10,2043,1759575.952261,2.0,3566.0,0.6864307597702186,3144727540.2439876
CH4,p10,2043,1759575.952261,1.5,4502.0,0.7536074744971291,4358686532.741601
CH4,p10,2044,1759575.952261,2.5,3040.0,0.6102709428588309,2383423540.599015
CH4,p10,2044,1759575.952261,2.0,3661.0,0.6729713331080575,3165200621.565669
CH4,p10,2044,1759575.952261,1.5,4610.0,0.7424704182237725,4397289199.5322895
CH4,p10,2045,1759575.952261,2.5,3124.0,0.5953862857159326,2389542728.123018
CH4,p10,2045,1759575.952261,2.0,3756.0,0.6597758167726053,3183661791.378294
CH4,p10,2045,1759575.952261,1.5,4718.0,0.7314979489889384,4433798968.486443
CH4,p10,2046,1721258.693911,2.5,3209.0,0.5808646689911537,2342543995.125983
CH4,p10,2046,1721258.693911,2.0,3851.0,0.6468390360515739,3130493579.9726305
CH4,p10,2046,1721258.693911,1.5,4827.0,0.7206876344718607,4371872088.4594
CH4,p10,2047,1721258.693911,2.5,3293.0,0.56669723804015,2345232501.865899
CH4,p10,2047,1721258.693911,2.0,3946.0,0.6341559176976214,3144823006.647624
CH4,p10,2047,1721258.693911,1.5,4935.0,0.7100370782973997,4403634473.277294
CH4,p10,2048,1721258.693911,2.5,3378.0,0.5528753541855124,2347091136.7951264
CH4,p10,2048,1721258.693911,2.0,4041.0,0.6217214879388445,3157386921.9420633
CH4,p10,2048,1721258.693911,1.5,5043.0,0.6995439195048273,4433503256.369732
CH4,p10,2049,1574487.0578049999,2.5,3462.0,0.5393905894492803,2146675771.35165
CH4,p10,2049,1574487.0578049999,2.0,4136.0,0.6095308705282789,2898092626.372225
CH4,p10,2049,1574487.0578049999,1.5,5151.0,0.6892058320244606,4081093262.4173675
CH4,p10,2050,1574487.0578049999,2.5,3547.0,0.5262347214139321,2145738107.3915555
CH4,p10,2050,1574487.0578049999,2.0,4231.0,0.597579284831646,2906528497.31219
CH4,p10,2050,1574487.0578049999,1.5,5260.0,0.6790205241620302,4105865054.7199416
CH4,p100,2023,697754.630122,2.5,1457.0,1.025,760822022.332282
CH4,p100,2023,697754.630122,2.0,1874.0,1.02,973799206.0181867
CH4,p100,2023,697754.630122,1.5,2564.0,1.015,1325817419.8495877
CH4,p100,2024,697754.630122,2.5,1524.0,1.0,776398387.6220083
CH4,p100,2024,697754.630122,2.0,1950.0,1.0,993423133.7683178
CH4,p100,2024,697754.630122,1.5,2650.0,1.0,1350036566.4030986
CH4,p100,2025,757588.593838,2.5,1590.0,0.9756097560975612,858032260.8647298
CH4,p100,2025,757588.593838,2.0,2025.0,0.9803921568627452,1098133685.6932755
CH4,p100,2025,757588.593838,1.5,2737.0,0.9852216748768474,1491554453.9061463
CH4,p100,2026,757588.593838,2.5,1657.0,0.9518143961927424,872378865.6253147
CH4,p100,2026,757588.593838,2.0,2101.0,0.9611687812379854,1117007443.0605528
CH4,p100,2026,757588.593838,1.5,2823.0,0.9706617486471404,1515685694.983379
CH4,p100,2027,757588.593838,2.5,1724.0,0.928599410919749,885515206.3459046
CH4,p100,2027,757588.593838,2.0,2176.0,0.9423223345470444,1134197625.826993
CH4,p100,2027,757588.593838,1.5,2910.0,0.9563169937410252,1539306915.0142946
CH4,p100,2028,473008.636697,2.5,1791.0,0.9059506447997552,560358708.4974322
CH4,p100,2028,473008.636697,2.0,2252.0,0.9238454260265142,718511461.8971938
CH4,p100,2028,473008.636697,1.5,2996.0,0.9421842302867244,974863121.088433
CH4,p100,2029,473008.636697,2.5,1857.0,0.8838542876095173,566837505.5111501
CH4,p100,2029,473008.636697,2.0,2327.0,0.905730809829916,727882915.3322407
CH4,p100,2029,473008.636697,1.5,3083.0,0.9282603254056396,988346696.1911904
CH4,p100,2030,473008.636697,2.5,1924.0,0.8622968659605048,572964713.9253992
CH4,p100,2030,473008.636697,2.0,2403.0,0.887971382186192,736917282.0105724
CH4,p100,2030,473008.636697,1.5,3169.0,0.914542192517872,1000902991.05052
CH4,p100,2031,417359.82601,2.5,2002.0,0.8412652350834192,513221201.2220715
CH4,p100,2031,417359.82601,2.0,2490.0,0.8705601786139138,660550032.3795255
CH4,p100,2031,417359.82601,1.5,3270.0,0.9010267906580018,897827762.2413372
CH4,p100,2032,417359.82601,2.5,2080.0,0.8207465708130922,520211543.8424547
CH4,p100,2032,417359.82601,2.0,2578.0,0.8534903711901114,670485071.058515
CH4,p100,2032,417359.82601,1.5,3371.0,0.887711123800987,911880624.4303483
CH4,p100,2033,417359.82601,2.5,2157.0,0.8007283617688704,526311585.3978305
CH4,p100,2033,417359.82601,2.0,2666.0,0.8367552658726582,679776540.3497168
CH4,p100,2033,417359.82601,1.5,3471.0,0.874592240198017,925055536.6908827
CH4,p100,2034,283141.473174,2.5,2235.0,0.7811984017257273,360943555.1601782
CH4,p100,2034,283141.473174,2.0,2754.0,0.8203482998751551,467049204.1824338
CH4,p100,2034,283141.473174,1.5,3572.0,0.8616672317221843,636284649.3757896
CH4,p100,2035,283141.473174,2.5,2313.0,0.7621447821714413,364429505.35733825
CH4,p100,2035,283141.473174,2.0,2842.0,0.8042630390932893,472522618.895324
CH4,p100,2035,283141.473174,1.5,3673.0,0.848933233223827,644606798.6797355
CH4,p100,2036,283141.473174,2.5,2391.0,0.7435558850453087,367530689.6584083
CH4,p100,2036,283141.473174,2.0,2929.0,0.7884931755816562,477438820.6125223
CH4,p100,2036,283141.473174,1.5,3774.0,0.836387421895396,652544009.264067
CH4,p100,2037,269750.366047,2.5,2468.0,0.7254203756539598,352609394.3186907
CH4,p100,2037,269750.366047,2.0,3017.0,0.773032525080055,459337656.8988739
CH4,p100,2037,269750.366047,1.5,3875.0,0.8240270166457105,628886295.8326921
CH4,p100,2038,269750.366047,2.5,2546.0,0.7077271957599608,354881415.9526373
CH4,p100,2038,269750.366047,2.0,3105.0,0.7578750245882894,463466313.3326196
CH4,p100,2038,269750.366047,1.5,3975.0,0.8118492774834588,635581891.2277011
CH4,p100,2039,269750.366047,2.5,2624.0,0.6904655568389862,356832845.5768859
CH4,p100,2039,269750.366047,2.0,3193.0,0.7430147299885189,467256461.2645809
CH4,p100,2039,269750.366047,1.5,4076.0,0.7998515049098116,642099771.0181515
CH4,p100,2040,338231.48176,2.5,2702.0,0.67362493350145,449484228.05982494
CH4,p100,2040,338231.48176,2.0,3280.0,0.7284458137142342,590040815.3809842
CH4,p100,2040,338231.48176,1.5,4177.0,0.7880310393200115,812865625.0751643
CH4,p100,2041,338231.48176,2.5,2786.0,0.6571950570745855,452153981.4679903
CH4,p100,2041,338231.48176,2.0,3375.0,0.7141625624649355,595225894.2822877
CH4,p100,2041,338231.48176,1.5,4285.0,0.7763852604138046,821559585.260376
CH4,p100,2042,338231.48176,2.5,2871.0,0.641165909341059,454584448.65253097
CH4,p100,2042,338231.48176,2.0,3471.0,0.700159374965623,600153690.3569559
CH4,p100,2042,338231.48176,1.5,4394.0,0.7649115866145859,830007947.9072013
CH4,p100,2043,303934.442771,2.5,2955.0,0.6255277164303016,410186055.27558714
CH4,p100,2043,303934.442771,2.0,3566.0,0.6864307597702186,543193950.4415894
CH4,p100,2043,303934.442771,1.5,4502.0,0.7536074744971291,752883080.0625639
CH4,p100,2044,303934.442771,2.5,3040.0,0.6102709428588309,411692660.8188799
CH4,p100,2044,303934.442771,2.0,3661.0,0.6729713331080575,546730299.3870922
CH4,p100,2044,303934.442771,1.5,4610.0,0.7424704182237725,759550982.0678319
CH4,p101,2023,14474598.214882,2.5,1457.0,1.025,15782902199.256271
CH4,p101,2023,14474598.214882,2.0,1874.0,1.02,20201015716.111877
CH4,p101,2023,14474598.214882,1.5,2564.0,1.015,27503471320.941113
CH4,p101,2024,14474598.214882,2.5,1524.0,1.0,16106026718.225931
CH4,p101,2024,14474598.214882,2.0,1950.0,1.0,20608105052.84814
CH4,p101,2024,14474598.214882,1.5,2650.0,1.0,28005886353.870552
CH4,p101,2025,12197308.552624,2.5,1590.0,0.9756097560975612,13814469118.196121
CH4,p101,2025,12197308.552624,2.0,2025.0,0.9803921568627452,17680143953.296223
CH4,p101,2025,12197308.552624,1.5,2737.0,0.9852216748768474,24014286969.61635
CH4,p101,2026,12197308.552624,2.5,1657.0,0.9518143961927424,14045451958.184362
CH4,p101,2026,12197308.552624,2.0,2101.0,0.9611687812379854,17984014740.196255
CH4,p101,2026,12197308.552624,1.5,2823.0,0.9706617486471404,24402804161.626377
CH4,p101,2027,12197308.552624,2.5,1724.0,0.928599410919749,14256949335.949394
CH4,p101,2027,12197308.552624,2.0,2176.0,0.9423223345470444,18260779682.255436
CH4,p101,2027,12197308.552624,1.5,2910.0,0.9563169937410252,24783109925.796986
CH4,p101,2028,11321994.645857,2.5,1791.0,0.9059506447997552,13412817029.451736
CH4,p101,2028,11321994.645857,2.0,2252.0,0.9238454260265142,17198381368.66415
CH4,p101,2028,11321994.645857,1.5,2996.0,0.9421842302867244,23334447156.145737
CH4,p101,2029,11321994.645857,2.5,1857.0,0.8838542876095173,13567894335.466967
CH4,p101,2029,11321994.645857,2.0,2327.0,0.905730809829916,17422697665.20456
CH4,p101,2029,11321994.645857,1.5,3083.0,0.9282603254056396,23657191717.823204
CH4,p101,2030,11321994.645857,2.5,1924.0,0.8622968659605048,13714555972.228193
CH4,p101,2030,11321994.645857,2.0,2403.0,0.887971382186192,17638945410.43612
CH4,p101,2030,11321994.645857,1.5,3169.0,0.914542192517872,23957740782.131718
CH4,p101,2031,11429008.676279001,2.5,2002.0,0.8412652350834192,14054082822.712421
CH4,p101,2031,11429008.676279001,2.0,2490.0,0.8705601786139138,18088545137.07097
CH4,p101,2031,11429008.676279001,1.5,3270.0,0.9010267906580018,24586173955.838627
CH4,p101,2032,11429008.676279001,2.5,2080.0,0.8207465708130922,14245506820.614433
CH4,p101,2032,11429008.676279001,2.0,2578.0,0.8534903711901114,18360606883.758152
CH4,p101,2032,11429008.676279001,1.5,3371.0,0.887711123800987,24970998449.897415
CH4,p101,2033,11429008.676279001,2.5,2157.0,0.8007283617688704,14412550756.128206
CH4,p101,2033,11429008.676279001,2.0,2666.0,0.8367552658726582,18615045084.386448
CH4,p101,2033,11429008.676279001,1.5,3471.0,0.874592240198017,25331781105.895676
CH4,p101,2034,10823364.945687,2.5,2235.0,0.7811984017257273,13797427054.748573
CH4,p101,2034,10823364.945687,2.0,2754.0,0.8203482998751551,17853421216.58267
CH4,p101,2034,10823364.945687,1.5,3572.0,0.8616672317221843,24322614742.13822
CH4,p101,2035,10823364.945687,2.5,2313.0,0.7621447821714413,13930680974.576723
CH4,p101,2035,10823364.945687,2.0,2842.0,0.8042630390932893,18062647947.914597
CH4,p101,2035,10823364.945687,1.5,3673.0,0.848933233223827,24640737191.80757
CH4,p101,2036,10823364.945687,2.5,2391.0,0.7435558850453087,14049226834.630539
CH4,p101,2036,10823364.945687,2.0,2929.0,0.7884931755816562,18250574657.25665
CH4,p101,2036,10823364.945687,1.5,3774.0,0.836387421895396,24944144975.35116
CH4,p101,2037,11101495.190868,2.5,2468.0,0.7254203756539598,14511533580.650568
CH4,p101,2037,11101495.190868,2.0,3017.0,0.773032525080055,18903903130.047802
CH4,p101,2037,11101495.190868,1.5,3875.0,0.8240270166457105,25881626375.895203
CH4,p101,2038,11101495.190868,2.5,2546.0,0.7077271957599608,14605037947.715677
CH4,p101,2038,11101495.190868,2.0,3105.0,0.7578750245882894,19073816743.94069
CH4,p101,2038,11101495.190868,1.5,3975.0,0.8118492774834588,26157181590.76649
CH4,p101,2039,11101495.190868,2.5,2624.0,0.6904655568389862,14685348447.035404
CH4,p101,2039,11101495.190868,2.0,3193.0,0.7430147299885189,19229799142.244514
CH4,p101,2039,11101495.190868,1.5,4076.0,0.7998515049098116,26425422973.377754
CH4,p101,2040,10722898.440139,2.5,2702.0,0.67362493350145,14249926419.770002
CH4,p101,2040,10722898.440139,2.0,3280.0,0.7284458137142342,18705969373.236908
CH4,p101,2040,10722898.440139,1.5,4177.0,0.7880310393200115,25770148591.153107
CH4,p101,2041,10722898.440139,2.5,2786.0,0.6571950570745855,14334565184.04767
CH4,p101,2041,10722898.440139,2.0,3375.0,0.7141625624649355,18870351098.36041
CH4,p101,2041,10722898.440139,1.5,4285.0,0.7763852604138046,26045771817.06792
CH4,p101,2042,10722898.440139,2.5,2871.0,0.641165909341059,14411617895.540724
CH4,p101,2042,10722898.440139,2.0,3471.0,0.700159374965623,19026576227.279293
CH4,p101,2042,10722898.440139,1.5,4394.0,0.7649115866145859,26313608903.59806
CH4,p101,2043,11244225.531261,2.5,2955.0,0.6255277164303016,15175063652.697247
CH4,p101,2043,11244225.531261,2.0,3566.0,0.6864307597702186,20095765489.08533
CH4,p101,2043,11244225.531261,1.5,4502.0,0.7536074744971291,27853332691.459106
CH4,p101,2044,11244225.531261,2.5,3040.0,0.6102709428588309,15230801371.532213
CH4,p101,2044,11244225.531261,2.0,3661.0,0.6729713331080575,20226594705.866238
CH4,p101,2044,11244225.531261,1.5,4610.0,0.7424704182237725,28100015473.719723
CH4,p101,2045,11244225.531261,2.5,3124.0,0.5953862857159326,15269904841.035503
CH4,p101,2045,11244225.531261,2.0,3756.0,0.6597758167726053,20344567196.15705
CH4,p101,2045,11244225.531261,1.5,4718.0,0.7314979489889384,28333324002.224686
CH4,p101,2046,11093835.737551002,2.5,3209.0,0.5808646689911537,15098136254.501827
CH4,p101,2046,11093835.737551002,2.0,3851.0,0.6468390360515739,20176619398.65854
CH4,p101,2046,11093835.737551002,1.5,4827.0,0.7206876344718607,28177537163.080517
CH4,p101,2047,11093835.737551002,2.5,3293.0,0.56669723804015,15115464185.65909
CH4,p101,2047,11093835.737551002,2.0,3946.0,0.6341559176976214,20268975246.334435
CH4,p101,2047,11093835.737551002,1.5,4935.0,0.7100370782973997,28382251701.952045
CH4,p101,2048,11093835.737551002,2.5,3378.0,0.5528753541855124,15127443437.048704
CH4,p101,2048,11093835.737551002,2.0,4041.0,0.6217214879388445,20349952041.3915
CH4,p101,2048,11093835.737551002,1.5,5043.0,0.6995439195048273,28574761621.861378
CH4,p101,2049,11112553.374790002,2.5,3462.0,0.5393905894492803,15150997252.889553
CH4,p101,2049,11112553.374790002,2.0,4136.0,0.6095308705282789,20454413287.17184
CH4,p101,2049,11112553.374790002,1.5,5151.0,0.6892058320244606,28803899327.907726
CH4,p101,2050,11112553.374790002,2.5,3547.0,0.5262347214139321,15144379325.639841
CH4,p101,2050,11112553.374790002,2.0,4231.0,0.597579284831646,20513952719.788006
CH4,p101,2050,11112553.374790002,1.5,5260.0,0.6790205241620302,28978735864.535297
CH4,p102,2023,6130679.0317939995,2.5,1457.0,1.025,6684807836.27918
CH4,p102,2023,6130679.0317939995,2.0,1874.0,1.02,8556088509.895662
CH4,p102,2023,6130679.0317939995,1.5,2564.0,1.015,11649024893.51867
CH4,p102,2024,6130679.0317939995,2.5,1524.0,1.0,6821666399.376918
CH4,p102,2024,6130679.0317939995,2.0,1950.0,1.0,8728510156.683064
CH4,p102,2024,6130679.0317939995,1.5,2650.0,1.0,11861821494.979548
CH4,p102,2025,4978818.681667,2.5,1590.0,0.9756097560975612,5638927360.593017
CH4,p102,2025,4978818.681667,2.0,2025.0,0.9803921568627452,7216856950.814454
CH4,p102,2025,4978818.681667,1.5,2737.0,0.9852216748768474,9802390426.98619
CH4,p102,2026,4978818.681667,2.5,1657.0,0.9518143961927424,5733212232.859412
