r,t,Value
p61,2050,-45469520.059433
p62,2010,-589657.330648
p62,2015,-2652765.792312
p62,2020,-5500896.509328
p62,2023,-7231141.648454
p62,2026,-9049264.455807
p62,2029,-10794563.75335
p62,2032,-10389828.922799
p62,2035,-9331111.508175
p62,2038,-9352682.269618
p62,2041,-8659159.920795
p62,2044,-8877646.981216
p62,2047,-8502645.337145
p62,2050,-10329734.891391
p63,2010,-13060538.034757
p63,2015,-15601708.20476
p63,2020,681646.368849
p63,2023,5780152.470621
p63,2026,19446314.100483
p63,2029,28728988.089251
p63,2032,33380784.516357
p63,2035,48267055.170684
p63,2038,64204056.746501
p63,2041,67459801.831489
p63,2044,72052845.524437
p63,2047,75290997.030075
p63,2050,74083648.315974
p64,2010,-194139.515527
p64,2015,-1561681.871266
p64,2020,5396819.331527
p64,2023,16847220.342488
p64,2026,24966520.4293
p64,2029,26220717.908784
p64,2032,27597119.874097
p64,2035,17108600.1993
p64,2038,15445999.768382
p64,2041,12965516.98928
p64,2044,10208919.081697
p64,2047,3073275.721058
p64,2050,482995.120744
p65,2010,-18770961.30303
p65,2015,-17813508.743275
p65,2020,-23198464.489488
p65,2023,-20533431.179523
p65,2026,-27412728.507314
p65,2029,-24444019.947576
p65,2032,-19565523.695202
p65,2035,-11312171.572536
p65,2038,-2385239.524939
p65,2041,-2660359.146233
p65,2044,-496785.895811
p65,2047,-1037327.561873
p65,2050,2473008.67808
p66,2010,10939432.386866
p66,2015,7003013.658978
p66,2020,11248291.097754
p66,2023,2523587.470572
p66,2026,-1039195.302558
p66,2029,-14809212.740033
p66,2032,-9533458.703897
p66,2035,-5653592.264339
p66,2038,-2534478.232615
p66,2041,-3395132.812793
p66,2044,-2179237.188862
p66,2047,-2606074.861207
p66,2050,-3512683.841222
p67,2010,44665377.882766
p67,2015,46721400.7363
p67,2020,49030082.030262
p67,2023,61906274.653621
p67,2026,61314881.678277
p67,2029,61771936.760831
p67,2032,49951659.094132
p67,2035,40127943.398475
p67,2038,18464595.920585
p67,2041,18818368.131347
p67,2044,12133096.219394
p67,2047,15739474.16866
p67,2050,16093684.239275
p68,2010,172029.550194
p68,2015,-3403837.571756
p68,2020,-5951791.150497
p68,2023,-4816112.344349
p68,2026,-6886943.59447
p68,2029,-6830270.36526
p68,2032,-6657956.028471
p68,2035,-6580430.967673
p68,2038,-10162844.013976
p68,2041,-14725002.638602
p68,2044,-15926449.902458
p68,2047,-17722154.819108
p68,2050,-20213085.328499
p69,2010,1771778.758692
p69,2015,2791829.448295
p69,2020,2482542.704324
p69,2023,3127087.375487
