eall,r,t,Value_emit,dr,Value_scc,dtau,Value
CO2,p118,2029,323086.002208,2.5,141.0,0.8838542876095173,29397801.894016743
CO2,p118,2029,323086.002208,2.0,226.0,0.905730809829916,48286158.27380189
CO2,p118,2029,323086.002208,1.5,380.0,0.9282603254056396,83208646.67965022
CO2,p118,2030,323086.002208,2.5,144.0,0.8622968659605048,29291011.74702239
CO2,p118,2030,323086.002208,2.0,230.0,0.887971382186192,48177235.82758299
CO2,p118,2030,323086.002208,1.5,384.0,0.914542192517872,82841898.69065517
CO2,p118,2031,323007.753338,2.5,147.0,0.8412652350834192,29164877.380205512
CO2,p118,2031,323007.753338,2.0,234.0,0.8705601786139138,48042382.08766594
CO2,p118,2031,323007.753338,1.5,389.0,0.9010267906580018,82660339.2606252
CO2,p118,2032,323007.753338,2.5,150.0,0.8207465708130922,29034223.375017945
CO2,p118,2032,323007.753338,2.0,237.0,0.8534903711901114,47704225.5521067
CO2,p118,2032,323007.753338,1.5,394.0,0.887711123800987,82485528.55923697
CO2,p118,2033,323007.753338,2.5,153.0,0.8007283617688704,28892593.01709102
CO2,p118,2033,323007.753338,2.0,241.0,0.8367552658726582,47558196.2358638
CO2,p118,2033,323007.753338,1.5,398.0,0.874592240198017,82091571.52003281
CO2,p118,2034,118297.657663,2.5,155.0,0.7811984017257273,10458421.007703125
CO2,p118,2034,118297.657663,2.0,245.0,0.8203482998751551,17359509.2274215
CO2,p118,2034,118297.657663,1.5,403.0,0.8616672317221843,29992847.54136915
CO2,p118,2035,118297.657663,2.5,158.0,0.7621447821714413,10400821.521429388
CO2,p118,2035,118297.657663,2.0,248.0,0.8042630390932893,17227524.163267434
CO2,p118,2035,118297.657663,1.5,408.0,0.848933233223827,29916223.879716445
CO2,p118,2036,118297.657663,2.5,161.0,0.7435558850453087,10339810.218895532
CO2,p118,2036,118297.657663,2.0,252.0,0.7884931755816562,17162144.564924862
CO2,p118,2036,118297.657663,1.5,412.0,0.836387421895396,29763074.081046987
CO2,p118,2037,118297.657663,2.5,164.0,0.7254203756539598,10275587.795175685
CO2,p118,2037,118297.657663,2.0,256.0,0.773032525080055,17092705.449038144
CO2,p118,2037,118297.657663,1.5,417.0,0.8240270166457105,29679090.085122664
CO2,p118,2038,118297.657663,2.5,167.0,0.7077271957599608,10208347.18497525
CO2,p118,2038,118297.657663,2.0,259.0,0.7578750245882894,16953931.951979473
CO2,p118,2038,118297.657663,1.5,422.0,0.8118492774834588,29591088.15234732
CO2,p118,2039,118297.657663,2.5,170.0,0.6904655568389862,10138273.821795197
CO2,p118,2039,118297.657663,2.0,263.0,0.7430147299885189,16878204.645963363
CO2,p118,2039,118297.657663,1.5,426.0,0.7998515049098116,29430120.59136637
CO2,p118,2040,118297.657663,2.5,173.0,0.67362493350145,10065545.889070697
CO2,p118,2040,118297.657663,2.0,267.0,0.7284458137142342,16798928.8021778
CO2,p118,2040,118297.657663,1.5,431.0,0.7880310393200115,29335511.864009127
CO2,p118,2041,118297.657663,2.5,176.0,0.6571950570745855,9990334.56352146
CO2,p118,2041,118297.657663,2.0,271.0,0.7141625624649355,16716272.693655668
CO2,p118,2041,118297.657663,1.5,436.0,0.7763852604138046,29237271.947945513
CO2,p118,2042,118297.657663,2.5,179.0,0.641165909341059,9912804.250944244
CO2,p118,2042,118297.657663,2.0,275.0,0.700159374965623,16630399.358784849
CO2,p118,2042,118297.657663,1.5,441.0,0.7649115866145859,29135528.831391454
CO2,p118,2043,116995.706938,2.5,182.0,0.6255277164303016,9724892.342593016
CO2,p118,2043,116995.706938,2.0,279.0,0.6864307597702186,16359416.014578283
CO2,p118,2043,116995.706938,1.5,446.0,0.7536074744971291,28710907.01832002
CO2,p118,2044,116995.706938,2.5,186.0,0.6102709428588309,9696220.722177973
CO2,p118,2044,116995.706938,2.0,283.0,0.6729713331080575,16268587.856229018
CO2,p118,2044,116995.706938,1.5,451.0,0.7424704182237725,28603722.3381615
CO2,p12,2023,7659978.007118001,2.5,125.0,1.025,716569521.3177048
CO2,p12,2023,7659978.007118001,2.0,204.0,1.02,1163736866.3085897
CO2,p12,2023,7659978.007118001,1.5,351.0,1.015,1992496706.4370897
CO2,p12,2024,7659978.007118001,2.5,128.0,1.0,715870429.1017852
CO2,p12,2024,7659978.007118001,2.0,208.0,1.0,1163289447.2904007
CO2,p12,2024,7659978.007118001,1.5,356.0,1.0,1991014630.9393399
CO2,p12,2025,5542496.546177,2.5,130.0,0.9756097560975612,513241598.3869908
CO2,p12,2025,5542496.546177,2.0,212.0,0.9803921568627452,841081442.9071877
CO2,p12,2025,5542496.546177,1.5,360.0,0.9852216748768474,1435287228.5320165
CO2,p12,2026,5542496.546177,2.5,133.0,0.9518143961927424,512278668.55887246
CO2,p12,2026,5542496.546177,2.0,215.0,0.9611687812379854,836258371.369984
CO2,p12,2026,5542496.546177,1.5,365.0,0.9706617486471404,1433716032.8795457
CO2,p12,2027,5542496.546177,2.5,136.0,0.928599410919749,511057391.70369834
CO2,p12,2027,5542496.546177,2.0,219.0,0.9423223345470444,835114379.0698881
CO2,p12,2027,5542496.546177,1.5,370.0,0.9563169937410252,1431877811.364956
CO2,p12,2028,5037788.015405,2.5,139.0,0.9059506447997552,463186783.02256685
CO2,p12,2028,5037788.015405,2.0,223.0,0.9238454260265142,757776260.5526675
CO2,p12,2028,5037788.015405,1.5,375.0,0.9421842302867244,1299582691.0302384
CO2,p12,2029,5037788.015405,2.5,141.0,0.8838542876095173,458391552.2455303
CO2,p12,2029,5037788.015405,2.0,226.0,0.905730809829916,752912313.747045
CO2,p12,2029,5037788.015405,1.5,380.0,0.9282603254056396,1297448729.3044086
CO2,p12,2030,5037788.015405,2.5,144.0,0.8622968659605048,456726403.8979856
CO2,p12,2030,5037788.015405,2.0,230.0,0.887971382186192,751213917.0649848
CO2,p12,2030,5037788.015405,1.5,384.0,0.914542192517872,1291730132.3642552
CO2,p12,2031,4203038.74254,2.5,147.0,0.8412652350834192,379498969.556194
