eall,r,t,dr,Value
CO2,p58,2029,2.0,7001815394.687766
CO2,p58,2029,1.5,11649038001.781416
CO2,p58,2032,2.5,3977966731.7678514
CO2,p58,2032,2.0,6484630699.731155
CO2,p58,2032,1.5,10626075516.366179
CO2,p58,2035,2.5,3126049055.834545
CO2,p58,2035,2.0,5042014606.18475
CO2,p58,2035,1.5,8168063662.019295
CO2,p58,2038,2.5,3800184978.2904077
CO2,p58,2038,2.0,6071027221.415164
CO2,p58,2038,1.5,9732181041.96324
CO2,p58,2041,2.5,3655108013.383548
CO2,p58,2041,2.0,5789015003.856024
CO2,p58,2041,1.5,9190589513.42106
CO2,p58,2044,2.5,3575847547.4341617
CO2,p58,2044,2.0,5619189003.110826
CO2,p58,2044,1.5,8841381298.60095
CO2,p58,2047,2.5,3369722841.653643
CO2,p58,2047,2.0,5257473334.098354
CO2,p58,2047,1.5,8203775504.549445
CO2,p58,2050,2.5,3461403658.1572
CO2,p58,2050,2.0,5365175670.14366
CO2,p58,2050,1.5,8307368779.577279
CO2,p59,2020,2.5,502224905.1792
CO2,p59,2020,2.0,795189433.2004
CO2,p59,2020,1.5,1422970564.6743999
CO2,p59,2023,2.5,495245669.612778
CO2,p59,2023,2.0,793965279.855406
CO2,p59,2023,1.5,1383543457.965856
CO2,p59,2026,2.5,489144292.829544
CO2,p59,2026,2.0,793006656.556988
CO2,p59,2026,1.5,1348852443.8632882
CO2,p59,2029,2.5,552881477.113608
CO2,p59,2029,2.0,905443578.461416
CO2,p59,2029,1.5,1506401705.758816
CO2,p59,2032,2.5,528802032.595184
CO2,p59,2032,2.0,862019751.764752
CO2,p59,2032,1.5,1412553374.74056
CO2,p59,2035,2.5,483489857.99262005
CO2,p59,2035,2.0,779822351.6010001
CO2,p59,2035,1.5,1263312209.59362
CO2,p59,2038,2.5,523967373.87829196
CO2,p59,2038,2.0,837069829.0006859
CO2,p59,2038,1.5,1341867664.81026
CO2,p59,2041,2.5,525212445.438347
CO2,p59,2041,2.0,831839364.451486
CO2,p59,2041,1.5,1320620888.818965
CO2,p59,2044,2.5,583426636.860158
CO2,p59,2044,2.0,916813286.494534
CO2,p59,2044,1.5,1442538387.84105
CO2,p59,2047,2.5,613470966.146392
CO2,p59,2047,2.0,957143182.783376
CO2,p59,2047,1.5,1493528791.92708
CO2,p59,2050,2.5,646854749.8564
CO2,p59,2050,2.0,1002624862.27742
CO2,p59,2050,1.5,1552451399.65536
CO2,p6,2020,2.5,214605096.38243997
CO2,p6,2020,2.0,339791402.60552996
CO2,p6,2020,1.5,608047773.0835799
CO2,p6,2023,2.5,164143180.08018002
CO2,p6,2023,2.0,263150177.58886
CO2,p6,2023,1.5,458558725.30336004
CO2,p6,2026,2.5,224185075.76057997
CO2,p6,2026,2.0,363451562.21791
CO2,p6,2026,1.5,618207330.1276599
CO2,p6,2029,2.5,199191277.394868
CO2,p6,2029,2.0,326211802.11043596
CO2,p6,2029,1.5,542724060.1483359
CO2,p6,2032,2.5,197111917.523312
CO2,p6,2032,2.0,321319427.195536
