,,damage_$,damage_$,damage_$,damage_$,damage_$,damage_$,mortality,mortality,mortality,mortality,mortality,mortality
,,count,mean,std,min,50%,max,count,mean,std,min,50%,max
state_abbr,year,,,,,,,,,,,,
AZ,2044,6.0,66973312.51666667,38620779.03439651,23984711.55,54602459.275000006,122265944.91,6.0,9.660366666666667,5.570768309548214,3.4596,7.8759999999999994,17.6359
AZ,2047,6.0,38540340.955,21670507.16772999,14472733.500000002,32047122.79,69147435.66,6.0,5.55915,3.125907653626383,2.0873,4.62255,9.9741
AZ,2050,6.0,20405569.981666666,12274995.28346133,6825164.18,16317697.975000001,38800433.21,6.0,2.9434000000000005,1.7705650996221518,0.9846,2.35375,5.5967
CA,2010,6.0,685372234.2166667,332535642.0235477,363842105.23,672019926.73,1051479978.4399999,6.0,98.86021666666666,47.96588643189727,52.4818,96.93425,151.6686
CA,2015,6.0,493477928.34666663,240887924.80882952,257197628.76,481022763.71500003,773993113.14,6.0,71.18079999999999,34.746456184019685,37.099,69.38435,111.64320000000001
CA,2020,6.0,261479187.49166667,127790124.45466535,132443966.19999999,248190160.83,401073470.78000003,6.0,37.716566666666665,18.4327711253264,19.104300000000002,35.79985,57.8519
CA,2023,6.0,181625939.28333333,87762131.82946111,98288060.92,179395923.04500002,273037608.17,6.0,26.198233333333334,12.659139098796041,14.1773,25.8766,39.3838
CA,2026,6.0,132070800.40833332,64987884.62626057,65572991.76,124474616.68,206777671.01999998,6.0,19.050283333333333,9.37404589500535,9.4583,17.954700000000003,29.8261
CA,2029,6.0,170924903.70333335,87395603.9097861,78099151.22,156131227.89499998,286768992.74,6.0,24.65461666666667,12.606175761017559,11.2653,22.52065,41.3643
CA,2032,6.0,209149763.68999997,103978713.94337414,101487590.72,195800845.53500003,336227795.73,6.0,30.168433333333336,14.998204688384094,14.639000000000001,28.242849999999997,48.4985
CA,2035,6.0,206368505.83833334,104002333.33570394,96116163.31,188555406.07,334454463.82,6.0,29.767216666666666,15.001603674463164,13.8641,27.19775,48.2426
CA,2038,6.0,220554862.1783333,113458144.5240279,98524121.12,198217224.995,368211551.9,6.0,31.813499999999994,16.365574207708086,14.211400000000001,28.59145,53.111900000000006
CA,2041,6.0,198178875.64666668,102292884.3450718,87978800.78999999,177704637.72,332414615.97,6.0,28.585866666666664,14.755165464699697,12.690100000000001,25.6326,47.9486
CA,2044,6.0,178861862.54166666,90709913.01866582,83166607.2,164656263.375,297126076.81,6.0,25.7995,13.084320327475938,11.996,23.75045,42.8584
CA,2047,6.0,158972574.90833333,82659126.44644502,69844880.5,142299904.51,270184145.53999996,6.0,22.93068333333333,11.923015229113258,10.0746,20.525799999999997,38.9722
CA,2050,6.0,187029900.58333334,102309646.9206869,73826611.75,158668499.61,328021645.46,6.0,26.977716666666666,14.757516188629666,10.649,22.88675,47.315
CO,2010,6.0,850834164.3733333,446088457.19158924,370659416.40000004,762134775.845,1469604654.08,6.0,122.7269,64.3451682220196,53.465,109.93265,211.9802
CO,2015,6.0,590930740.0383333,319565533.5645638,244520457.98000002,519497922.865,1055438043.9000001,6.0,85.23763333333333,46.09505587074027,35.270399999999995,74.93395000000001,152.2395
CO,2020,6.0,446045277.5783334,242701363.97960547,182588589.66,390434196.445,801038714.0699999,6.0,64.33888333333333,35.007986147301686,26.3371,56.3174,115.54419999999999
CO,2023,6.0,482937704.98166674,261184901.1242588,200092935.68,425084696.885,863547493.4300001,6.0,69.66041666666666,37.67411070474878,28.8621,61.3155,124.5608
CO,2026,6.0,336437224.0833333,182120381.89911285,139439859.81,296454523.675,602933165.29,6.0,48.52876666666666,26.269605888986355,20.1132,42.7616,86.96889999999999
CO,2029,6.0,78572513.19500001,43921436.95313278,30649981.14,67434671.405,144204119.94,6.0,11.333533333333333,6.335373117872907,4.420999999999999,9.72695,20.8004
CO,2032,6.0,72073161.91,40384566.624586724,28024974.5,61808506.225,132620850.93,6.0,10.396066666666668,5.825148965534415,4.0424,8.9155,19.1296
CO,2035,6.0,38651579.83166666,21888578.146245662,14725055.5,32851605.16,71613812.41,6.0,5.575233333333333,3.1572508780055264,2.1241,4.7386,10.3298
CO,2038,6.0,48128531.43166667,28045269.2380213,17476672.189999998,40204170.06,91233621.13,6.0,6.9422,4.045329476322046,2.5209,5.799150000000001,13.1598
CO,2041,6.0,73217026.54166667,44933626.74617501,24326884.1,59324445.339999996,144270691.25,6.0,10.56105,6.481413492055573,3.5091,8.55705,20.810100000000002
CO,2044,6.0,51566888.45666667,32996302.975204844,15715267.73,40425353.53,103999813.66,6.0,7.4382166666666665,4.759484685726666,2.2669,5.831099999999999,15.0013
CO,2047,6.0,29978705.308333337,19053562.912850503,9289651.53,23670975.975,60318414.41,6.0,4.324233333333333,2.7483519029896204,1.34,3.4143999999999997,8.7005
CO,2050,6.0,33037985.808333334,20653246.6602267,10532370.81,26301468.659999996,65632411.47,6.0,4.765499999999999,2.979077394093682,1.5192999999999999,3.79375,9.467
DC,2010,6.0,1071005202.4966669,649487229.2449453,339181818.02,807303099.74,1909453931.43,6.0,154.48499999999999,93.684018074931,48.9246,116.4478,275.42539999999997
DC,2015,6.0,249468192.92166665,156170631.49552935,79488474.61,198768386.365,496680112.95,6.0,35.98406666666667,22.5265034718366,11.465700000000002,28.671,71.64259999999999
DC,2020,6.0,435702006.77,270521701.9894606,138698213.58,344262606.98,853468640.6800001,6.0,62.84696666666665,39.02086685196354,20.0062,49.6575,123.1068
DC,2023,6.0,163539739.17999998,101057544.95463847,52028098.15,128508945.015,316914262.46000004,6.0,23.58945,14.576850428230372,7.5047,18.5365,45.7127
DC,2026,6.0,162153909.9883333,100238480.21657406,51589816.349999994,127477720.11,314508321.89,6.0,23.38955,14.458729339571995,7.4414,18.38775,45.365700000000004
DC,2029,6.0,122279960.81166667,75634967.12921295,38906907.86,96200038.77499999,237505740.32999998,6.0,17.638033333333333,10.909859432763865,5.612,13.876149999999999,34.2586
DC,2032,6.0,108695593.40999998,67199560.2713245,34582380.75,85462624.25999999,210877050.07999998,6.0,15.678533333333334,9.693074244153228,4.9882,12.32735,30.4175
DC,2035,6.0,98850755.75666666,61214970.1702351,31457078.130000003,77875463.685,192519990.17000002,6.0,14.2585,8.82981704634926,4.5374,11.233,27.769599999999997
DC,2038,6.0,182546227.33666667,117911109.11994208,58330424.72,149118262.72,381212868.55999994,6.0,26.330983333333336,17.00781895381259,8.4138,21.5092,54.9872
DC,2041,6.0,91450388.72166665,55590651.0329015,29000223.950000003,69784878.475,167164510.85999998,6.0,13.191083333333331,8.018581659973705,4.1831,10.06595,24.112299999999998
DC,2044,6.0,94877008.52499999,57563837.642024174,30059805.57,71799371.525,170522067.54,6.0,13.685333333333332,8.303160393408444,4.3359,10.356549999999999,24.5966
DC,2047,6.0,76650749.915,46573502.43251485,24219902.36,57983534.995,138078136.63,6.0,11.056316666666667,6.717899445039847,3.4935,8.3637,19.916800000000002
DC,2050,6.0,52181159.656666666,33232119.94815621,16378505.5,41677695.725,106051382.17,6.0,7.526800000000001,4.7935179836942305,2.3625,6.01175,15.2972
DE,2010,6.0,246753947.82666668,167809158.87449443,64263577.04,181466454.57,508280073.86,6.0,35.592499999999994,24.205322576573934,9.269400000000001,26.1753,73.3158
DE,2015,6.0,44641282.95166666,30817163.67064588,11513479.88,33101549.665,94095463.95,6.0,6.4392,4.445155087508196,1.6606999999999998,4.7747,13.5726
DE,2020,6.0,43588522.99,30138462.310820114,11230854.620000001,32347701.13,92087363.75,6.0,6.287316666666668,4.347288900644477,1.6199,4.665900000000001,13.283
DE,2023,6.0,38011795.68,26335065.00105191,9781980.52,28238043.755000003,80533479.1,6.0,5.4829333333333325,3.798643224977395,1.411,4.07315,11.616399999999999
DE,2026,6.0,54916927.97666668,36763588.488617726,14467877.58,39987663.41500001,109977881.46000001,6.0,7.9213666666666676,5.3028657877289955,2.0869,5.7679,15.863499999999998
DE,2029,6.0,45136311.44166666,30367392.90102121,11845659.540000001,32975635.744999997,91255283.63,6.0,6.510583333333333,4.380306099996513,1.7086000000000001,4.756499999999999,13.163
DE,2032,6.0,24681247.518333334,16933329.050725393,6390481.36,18241106.615000002,51550306.54,6.0,3.5601,2.442523062736563,0.9218,2.63115,7.4358
DE,2035,6.0,5420962.126666666,3973427.6596102556,1352299.34,4130116.6950000003,12296628.42,6.0,0.7819166666666667,0.5731378976011504,0.1951,0.5956999999999999,1.7737
DE,2038,6.0,5410296.541666667,3962665.548449575,1350152.0299999998,4120753.455,12262687.399999999,6.0,0.7804166666666666,0.57157631657257,0.1948,0.5944,1.7688000000000001
DE,2041,6.0,8271248.666666665,7466022.271942006,1869678.5799999998,6641793.015,22439436.89,6.0,1.1930333333333334,1.07692202627055,0.2697,0.958,3.2367
DE,2044,6.0,6179477.183333333,4888303.612442672,1485423.9100000001,4843228.89,15082412.76,6.0,0.8913833333333333,0.7051120915618075,0.2143,0.69865,2.1756
DE,2047,6.0,6412303.114999999,5210241.5977720935,1522216.5,5071929.355,16014797.36,6.0,0.9249166666666667,0.7515305354186659,0.21960000000000002,0.7315499999999999,2.31
DE,2050,6.0,5876456.195,5038174.012298958,1360701.4100000001,4730799.155,15328073.61,6.0,0.8476333333333335,0.7266979253215649,0.1962,0.6824,2.2109
FL,2010,6.0,2125004467.705,1057417464.5326482,1022273944.5799999,1972917024.625,3389940843.98,6.0,306.51705,152.52508568614869,147.45589999999999,284.57955,488.9753
FL,2015,6.0,1403123054.125,700801408.9324689,670148485.23,1300539509.985,2259272148.87,6.0,202.39076666666665,101.08573340100307,96.6643,187.59365,325.8844
FL,2020,6.0,388430409.875,195554713.94363487,180312631.09,352119740.145,619168450.4300001,6.0,56.02836666666667,28.207433454440103,26.0088,50.790800000000004,89.3108
FL,2023,6.0,931349319.1066666,463427139.21022856,445910587.04,858549305.06,1468279183.6899998,6.0,134.34063333333336,66.84615422337076,64.3195,123.83975000000001,211.78910000000002
FL,2026,6.0,821319091.835,409261969.0810241,391725896.57,755669622.13,1297300435.69,6.0,118.46951666666666,59.03317032040264,56.5037,109.00005,187.1265
FL,2029,6.0,838854425.8416667,417201110.23562044,401634959.42999995,771773250.49,1314637339.43,6.0,120.99883333333332,60.178305283770385,57.933,111.32285000000002,189.62709999999998
FL,2032,6.0,704823837.99,351407102.8934966,335788824.7,648415022.775,1115403243.3200002,6.0,101.66586666666666,50.68798771467128,48.4353,93.52925,160.8891
FL,2035,6.0,116529637.84166665,61219756.6147276,49132449.510000005,100248585.715,190829034.65,6.0,16.808600000000002,8.830505747690784,7.087,14.460249999999998,27.525699999999997
FL,2038,6.0,124389333.62166667,65513051.89868183,52181996.09,106778979.025,204257224.92000002,6.0,17.942333333333334,9.449760868014948,7.527,15.4022,29.462699999999998
FL,2041,6.0,110057473.51666667,58326191.52234417,45595355.370000005,93937978.88499999,181749848.4,6.0,15.874966666666666,8.413117935145486,6.5768,13.5498,26.216099999999997
FL,2044,6.0,96796822.605,51481518.92512233,39820296.18,82369842.66,160425298.66,6.0,13.962216666666668,7.425864103905124,5.7437000000000005,11.8812,23.1402
FL,2047,6.0,93571048.04333334,51211130.19794758,36344328.17,77280710.175,157223349.7,6.0,13.497016666666667,7.386740887405397,5.2425,11.147300000000001,22.6782
FL,2050,6.0,69851442.265,37437791.18746516,28334027.26,59208069.54,117223940.98,6.0,10.075566666666667,5.400122668853613,4.087,8.540299999999998,16.9087
GA,2010,6.0,2643960314.475,1330017144.985991,1317796939.9899998,2558795902.0099998,4449691214.04,6.0,381.37281666666667,191.84569491458925,190.083,369.08844999999997,641.8369
GA,2015,6.0,1544246501.7533333,771125249.9870483,773655781.14,1492265970.275,2561145326.92,6.0,222.74676666666664,111.22935264545356,111.5945,215.24895,369.42719999999997
GA,2020,6.0,422180633.54833335,216040861.0968768,208226272.46,409818496.34499997,731375815.71,6.0,60.896633333333334,31.162409477167625,30.0352,59.11345,105.49589999999999
GA,2023,6.0,1383487958.0183332,700470007.8728456,686685723.4399999,1340540353.29,2355617163.2799997,6.0,199.55848333333333,101.03787118528214,99.0497,193.36360000000002,339.7813
GA,2026,6.0,1842022396.823333,960246069.3506728,899543467.16,1793137201.23,3276298438.56,6.0,265.69885,138.508793860704,129.7529,258.64750000000004,472.5832
GA,2029,6.0,1858710327.0483334,968833325.2420375,907746285.86,1809352213.7900002,3305473590.49,6.0,268.106,139.74743823916057,130.9361,260.98645,476.7915
GA,2032,6.0,1095650202.4883335,555930050.8487769,543099103.88,1062043470.345,1872366294.0,6.0,158.0399,80.18900629734726,78.3383,153.19235,270.0757
GA,2035,6.0,705270059.1583333,353347194.8614272,352493788.81000006,682003811.4,1177686382.31,6.0,101.73025,50.96789776389644,50.844699999999996,98.37425,169.8731
GA,2038,6.0,634276082.8066667,336165560.2019583,307250331.75,618848463.515,1151855905.55,6.0,91.48989999999999,48.48949292537508,44.3188,89.26455,166.1471
GA,2041,6.0,442022063.4333334,226419364.3221864,217889595.21,429148083.94500005,766915033.0899999,6.0,63.75858333333334,32.6594444574562,31.429,61.9016,110.6222
GA,2044,6.0,310388270.21000004,160242340.30625543,152345161.58,301718186.77500004,544770244.62,6.0,44.77133333333333,23.11386897139176,21.9747,43.52075,78.5793
GA,2047,6.0,228291182.83333334,118791984.66095203,111588380.69999999,222174367.46,405066137.37,6.0,32.929383333333334,17.134901378346672,16.0958,32.0471,58.4279
GA,2050,6.0,134581686.57000002,71207187.699217,65245294.59,131278698.89499998,243904436.41000003,6.0,19.412433333333333,10.271146454542777,9.4111,18.936,35.1815
IA,2010,6.0,1911719141.1049998,1084641600.0703382,691578841.63,1520918241.675,3250215940.39,6.0,275.75213333333335,156.4520756669168,99.7552,219.38185,468.8211
IA,2015,6.0,1354672874.5749998,764809641.272774,496406695.62,1095434244.88,2352200748.43,6.0,195.40211666666667,110.31844891018758,71.60329999999999,158.0087,339.2887
IA,2020,6.0,793108771.6833334,448061425.8092217,289866366.34,638832790.7950001,1369281338.44,6.0,114.40043333333334,64.62973034146644,41.8112,92.1472,197.5093
IA,2023,6.0,1028677220.0316668,594214088.3094565,359156856.20000005,804316301.895,1762245656.02,6.0,148.37946666666667,85.71129160573108,51.8057,116.01695,254.1917
IA,2026,6.0,941674396.6883332,533502705.6814358,342170661.51,756000907.915,1626098482.0500002,6.0,135.82994999999997,76.95399463533391,49.3557,109.0479,234.55329999999998
IA,2029,6.0,466029145.3283334,262240740.95640102,171778619.51,377464823.97499996,805719194.45,6.0,67.22146666666667,37.82639611497065,24.777900000000002,54.4467,116.21940000000001
IA,2032,6.0,353486234.79333335,199641737.9934606,129295407.67,284977960.45000005,610901266.78,6.0,50.98796666666667,28.796968867411493,18.6499,41.1061,88.1183
IA,2035,6.0,189601201.66166666,106880310.5691665,69623562.88,153204465.005,327667179.61,6.0,27.34863333333333,15.416771848304258,10.0427,22.0987,47.2637
IA,2038,6.0,248129229.1483333,140283194.20549724,90544157.81,199663281.26,428303035.54999995,6.0,35.79091666666667,20.23484969782743,13.0604,28.800050000000002,61.779700000000005
IA,2041,6.0,232915131.155,130845949.6598671,86183276.93,189192509.21,403284192.11,6.0,33.59641666666666,18.873670777611512,12.4313,27.289749999999998,58.171
IA,2044,6.0,241079703.415,137355718.72085398,86571630.98,192089319.74,415606979.28000003,6.0,34.77413333333333,19.812638333212128,12.4873,27.70765,59.9485
IA,2047,6.0,178514445.64333332,99096478.6006035,67897494.28,147731346.905,310938093.89,6.0,25.749466666666667,14.294025370855707,9.793800000000001,21.3092,44.8508
IA,2050,6.0,143854719.85666665,80174109.67242326,54372641.85,118895227.23,252040241.98999998,6.0,20.75006666666667,11.564566279228403,7.8429,17.14975,36.3551
ID,2010,6.0,1482682.9666666668,736470.5340013381,766857.3899999999,1460141.16,2441331.09,6.0,0.21386666666666665,0.10622181822331354,0.1107,0.2106,0.35219999999999996
ID,2015,6.0,2910229.748333333,1437822.552703814,1502282.17,2850580.135,4731966.4799999995,6.0,0.4198,0.2074271534780343,0.2167,0.41120000000000007,0.6826
ID,2020,6.0,3168382.6366666667,1547915.443869775,1602925.1,2991736.63,4792929.62,6.0,0.4569833333333333,0.22331726683502703,0.2311,0.4315,0.6911999999999999
ID,2023,6.0,2557418.4083333337,1245827.3143738222,1331488.59,2483283.3550000004,3971781.8000000003,6.0,0.36895000000000006,0.17969136595841212,0.19210000000000002,0.35824999999999996,0.573
ID,2026,6.0,2775792.9516666667,1348402.782102693,1456323.35,2700164.575,4262276.32,6.0,0.40043333333333336,0.19452367122452388,0.2102,0.38944999999999996,0.615
ID,2029,6.0,2151738.0516666663,1041610.0113376833,1164870.58,2134021.255,3276852.51,6.0,0.31031666666666663,0.150252686054748,0.1679,0.30774999999999997,0.4726
ID,2032,6.0,2770994.6216666666,1492538.1380307954,1183930.35,2495280.0700000003,5007778.78,6.0,0.3996666666666668,0.21525804669434928,0.1709,0.35985,0.7222999999999999
ID,2035,6.0,2143651.0116666667,1046861.3381463316,1141458.98,2124366.2,3381826.02,6.0,0.3091833333333333,0.15097924912605262,0.1647,0.3064,0.48769999999999997
ID,2038,6.0,5588089.973333333,2753141.2255367883,2841213.71,5397233.225,8980192.94,6.0,0.8060333333333333,0.39714594630521743,0.40969999999999995,0.7785500000000001,1.2953999999999999
ID,2041,6.0,5061619.783333334,2584067.5121864663,2398711.45,4765438.4,8654734.06,6.0,0.7300833333333334,0.3727599571663601,0.34600000000000003,0.68735,1.2484
ID,2044,6.0,5886006.475000001,3053063.1069617453,2716488.95,5489508.74,10277969.44,6.0,0.8489666666666666,0.4404315050795829,0.3917,0.7918,1.4825
ID,2047,6.0,5571210.63,2891771.5089142555,2582549.46,5215869.525,9755964.68,6.0,0.8036,0.4171329188639995,0.3725,0.7523500000000001,1.4072
ID,2050,6.0,7193306.146666666,3709171.702039437,3331102.8200000003,6698647.975,12434332.67,6.0,1.0375833333333333,0.5350376376168938,0.4805,0.9662999999999999,1.7935999999999999
IL,2010,6.0,4280248242.151666,2123968705.5603085,2084215106.73,4009975083.225,6847373093.67,6.0,617.3959666666667,306.36763410659205,300.6334,578.4110000000001,987.6857
IL,2015,6.0,3117096616.7100005,1559972006.6045747,1505608050.93,2930041284.1949997,5117561224.25,6.0,449.6194333333333,225.01506693970222,217.1735,422.63805,738.1725
IL,2020,6.0,1037029714.7400001,517472874.7566248,497258749.56,964033072.81,1671293731.19,6.0,149.5843,74.64178240736217,71.7262,139.05509999999998,241.0723
IL,2023,6.0,911062957.7266666,452901739.1323602,443204330.88,855050008.1600001,1468094629.46,6.0,131.41446666666667,65.32790148035268,63.9291,123.33500000000001,211.76229999999998
IL,2026,6.0,742349641.0649999,370751156.65222543,355490882.75,690061979.085,1199299865.53,6.0,107.07876666666668,53.47823657532722,51.277100000000004,99.53665000000001,172.9907
IL,2029,6.0,284376765.24333334,144827609.1009729,128295479.98,253452223.065,455493376.74,6.0,41.019416666666665,20.890357785870176,18.5058,36.5588,65.7019
IL,2032,6.0,195610421.82333335,101417235.20103972,84743177.72,169895316.095,313624109.54,6.0,28.215466666666668,14.62868958679029,12.2236,24.5063,45.2381
IL,2035,6.0,181018034.1816667,100535491.04521894,69417583.6,151625207.685,320912933.48,6.0,26.11056666666667,14.501561824667947,10.013,21.87085,46.2894
IL,2038,6.0,134143974.04166667,71285255.23479429,55314989.22,114460883.125,223029985.32,6.0,19.34931666666667,10.282422467379302,7.9788,16.510199999999998,32.1705
IL,2041,6.0,144157755.06333333,75989135.29453498,60387387.67,123752477.60499999,237292009.4,6.0,20.793766666666667,10.960880643938545,8.7105,17.8505,34.2277
IL,2044,6.0,123484566.0,66035935.4046024,50315254.830000006,104903813.37,206923974.44,6.0,17.811733333333333,9.525226275877474,7.2575,15.131499999999999,29.8473
IL,2047,6.0,201881.9566666667,101218.38280570476,97693.20999999999,190436.93,333684.11,6.0,0.0291,0.014593560223605478,0.0141,0.027450000000000002,0.0481
IL,2050,6.0,201437.12166666667,100995.35348660934,97477.95,190017.315,332948.86,6.0,0.029050000000000003,0.01454094219780823,0.0141,0.0274,0.048
IN,2010,6.0,5911512187.153333,2890425067.455828,3130987761.32,5843153497.184999,9357342068.16,6.0,852.6944,416.92360397031973,451.6232,842.8341,1349.7312
IN,2015,6.0,4374994682.733333,2141369305.4215586,2314071333.55,4324645686.389999,6946979463.12,6.0,631.06245,308.8775668479584,333.78880000000004,623.7999,1002.0533
IN,2020,6.0,951734810.7199999,467267530.3849289,500974263.54,940220500.795,1524387129.9,6.0,137.28115,67.40008982070424,72.2621,135.6203,219.8823
IN,2023,6.0,2101122931.6266668,1029049203.7579411,1113072580.9,2080400179.955,3342733132.7400002,6.0,303.07231666666667,148.4331708230531,160.553,300.08320000000003,482.16589999999997
IN,2026,6.0,1861959452.3400002,921884209.0075263,950198393.78,1811755629.4,3037472409.15,6.0,268.57461666666666,132.97533651469982,137.0594,261.33315,438.1341
IN,2029,6.0,1257240525.1216667,622615020.4713571,640369604.24,1221825419.65,2051287432.73,6.0,181.34821666666667,89.8078683453831,92.3688,176.23985,295.8839
IN,2032,6.0,642312310.9250001,315000686.613057,338459080.15,634386117.0799999,1025622409.9300001,6.0,92.64908333333334,45.4366321467345,48.8204,91.50575,147.93890000000002
IN,2035,6.0,407790986.5516667,200192121.76303244,215170578.51000002,403500203.72,653043662.26,6.0,58.82101666666667,28.87633256121121,31.0369,58.2021,94.197
IN,2038,6.0,487691193.2333334,239284245.54401314,258107730.60000002,483334970.44000006,779846364.74,6.0,70.34608333333334,34.5150170727709,37.2303,69.71775000000001,112.48740000000001
