r,t,Value
p1,2010,41541051.99073
p1,2015,36404964.58886
p1,2020,31256504.684001
p1,2023,37410911.365274
p1,2026,40080748.775692
p1,2029,44461734.400693
p1,2032,46853780.298652
p1,2035,43086739.306272
p1,2038,47339411.474871
p1,2041,51708860.541244
p1,2044,55650513.424903
p1,2047,61590077.763542
p1,2050,67567228.075431
p2,2010,-8660425.083892
p2,2015,384617.359139
p2,2020,-9044082.562617
p2,2023,-5055951.606979
p2,2026,-6833097.171852
p2,2029,-9690417.40021
p2,2032,-10914529.774373
p2,2035,-23194587.77346
p2,2038,-22441642.785585
p2,2041,-33699295.410675
p2,2044,-37692741.675175
p2,2047,-43473990.162016
p2,2050,-51721282.149492
p3,2010,7929993.487275
p3,2015,4552648.923627
p3,2020,3933627.529042
p3,2023,3837746.02342
p3,2026,5260274.268045
p3,2029,6666858.983793
p3,2032,5784082.013758
p3,2035,5569470.5159
p3,2038,5289599.189583
p3,2041,1861964.890131
p3,2044,-5107515.041078
p3,2047,-9187119.278971
p3,2050,-12034608.470154
p4,2010,-49254299.914725
p4,2015,-57825654.199963
p4,2020,-64993653.038683
p4,2023,-64979762.649492
p4,2026,-65016385.372804
p4,2029,-63404637.676637
p4,2032,-58488994.892289
p4,2035,-50862780.205254
p4,2038,-53004093.805097
p4,2041,-52451455.919134
p4,2044,-51672929.690795
p4,2047,-50876386.739828
p4,2050,-52453358.799241
p5,2010,-7916060.419348
p5,2015,-3916600.133027
p5,2020,-15189656.938777
p5,2023,-8678168.376198
p5,2026,-5052023.709547
p5,2029,171320.655843
p5,2032,15679529.531239
p5,2035,25712564.592578
p5,2038,26038550.056017
p5,2041,31380374.07293
p5,2044,37471620.113141
p5,2047,42142251.526542
p5,2050,48657935.083402
p6,2010,5570982.9666
p6,2015,7543823.834424
p6,2020,6372576.430673
p6,2023,7633358.945962
p6,2026,10494123.558948
p6,2029,14684878.78174
p6,2032,14588435.232905
p6,2035,16541325.475824
p6,2038,17845382.572423
p6,2041,18609701.842092
p6,2044,19183328.77647
p6,2047,20638472.127288
p6,2050,22853020.517957
p7,2010,104379.6804
p7,2015,240594.439404
p7,2020,-601730.07384
p7,2023,-1482114.767287
p7,2026,-1003220.794503
p7,2029,-9053891.422522
p7,2032,-22544282.322054
p7,2035,-25519280.114096
p7,2038,-30706308.097426
p7,2041,-30885291.642381
p7,2044,-31345686.614717
p7,2047,-31895817.071477
p7,2050,-34095314.654932
p8,2010,911410.986465
p8,2015,961572.319365
p8,2020,813688.527165
p8,2023,975186.714732
p8,2026,-40078.124864
p8,2029,-1384327.853267
p8,2032,-1183348.792917
p8,2035,-1496531.864106
p8,2038,-1371158.415062
p8,2041,-1273083.167305
p8,2044,-1883623.699619
p8,2047,-2323832.672346
p8,2050,-5191327.476805
p9,2010,5896489.198006
p9,2015,2963785.93256
p9,2020,27120283.597191
p9,2023,16319916.306638
p9,2026,14501897.539399
p9,2029,3465871.099295
p9,2032,10031471.791615
p9,2035,16508344.820625
p9,2038,11831056.979651
p9,2041,23433751.763113
p9,2044,33636828.121865
p9,2047,33404679.995997
p9,2050,37707395.173622
p10,2010,40895932.153962
p10,2015,9116868.13777
p10,2020,58354224.33294
p10,2023,37120510.371641
p10,2026,26008526.40544
p10,2029,38147742.936189
p10,2032,12527199.607094
p10,2035,27837022.028206
p10,2038,31462118.503025
p10,2041,41224584.620764
p10,2044,53219673.732413
p10,2047,47331651.210765
p10,2050,38505897.05305
p11,2010,8516056.069545
p11,2015,572463.491246
p11,2020,13984710.484681
p11,2023,11024272.938536
p11,2026,10496589.785819
p11,2029,9096363.458396
p11,2032,2539283.271697
p11,2035,2922144.016462
p11,2038,5460320.718378
p11,2041,6022669.115452
p11,2044,1945912.912732
p11,2047,4008121.186344
p11,2050,3283581.855866
p12,2010,812419.898244
p12,2015,167676.402287
p12,2020,-6956905.398434
p12,2023,-3741647.650667
p12,2026,-3369291.764786
p12,2029,-2358868.196287
p12,2032,848119.336528
p12,2035,29770.020321
p12,2038,582352.918669
p12,2041,-320004.527662
p12,2044,-770544.24982
p12,2047,-4865259.571968
p12,2050,-5853127.220191
p13,2010,-10190654.383462
