eall,r,t,Value_emit,dr,Value_scc,dtau,Value
CH4,p1,2039,1251041.629534,1.5,4076.0,0.7998515049098116,2977914564.6015344
CH4,p1,2040,1299646.9819129999,2.5,2702.0,0.67362493350145,1727133196.9918697
CH4,p1,2040,1299646.9819129999,2.0,3280.0,0.7284458137142342,2267218772.555046
CH4,p1,2040,1299646.9819129999,1.5,4177.0,0.7880310393200115,3123418171.5804377
CH4,p1,2041,1299646.9819129999,2.5,2786.0,0.6571950570745855,1737391665.367785
CH4,p1,2041,1299646.9819129999,2.0,3375.0,0.7141625624649355,2287142323.461645
CH4,p1,2041,1299646.9819129999,1.5,4285.0,0.7763852604138046,3156824521.1514096
CH4,p1,2042,1299646.9819129999,2.5,2871.0,0.641165909341059,1746730681.7260208
CH4,p1,2042,1299646.9819129999,2.0,3471.0,0.700159374965623,2306077270.8018503
CH4,p1,2042,1299646.9819129999,1.5,4394.0,0.7649115866145859,3189287167.6174297
CH4,p1,2043,1489643.8557840001,2.5,2955.0,0.6255277164303016,2010404386.5470598
CH4,p1,2043,1489643.8557840001,2.0,3566.0,0.6864307597702186,2662302842.0112934
CH4,p1,2043,1489643.8557840001,1.5,4502.0,0.7536074744971291,3690031455.842433
CH4,p1,2044,1489643.8557840001,2.5,3040.0,0.6102709428588309,2017788563.4445338
CH4,p1,2044,1489643.8557840001,2.0,3661.0,0.6729713331080575,2679635199.708397
CH4,p1,2044,1489643.8557840001,1.5,4610.0,0.7424704182237725,3722712185.1555014
CH4,p1,2045,1489643.8557840001,2.5,3124.0,0.5953862857159326,2022969021.8872666
CH4,p1,2045,1489643.8557840001,2.0,3756.0,0.6597758167726053,2695264288.152476
CH4,p1,2045,1489643.8557840001,1.5,4718.0,0.7314979489889384,3753621082.795733
CH4,p1,2046,1761914.2165909999,2.5,3209.0,0.5808646689911537,2397874057.283198
CH4,p1,2046,1761914.2165909999,2.0,3851.0,0.6468390360515739,3204434733.1475716
CH4,p1,2046,1761914.2165909999,1.5,4827.0,0.7206876344718607,4475134163.750688
CH4,p1,2047,1761914.2165909999,2.5,3293.0,0.56669723804015,2400626065.603165
CH4,p1,2047,1761914.2165909999,2.0,3946.0,0.6341559176976214,3219102615.8217916
CH4,p1,2047,1761914.2165909999,1.5,4935.0,0.7100370782973997,4507646764.884644
CH4,p1,2048,1761914.2165909999,2.5,3378.0,0.5528753541855124,2402528600.8332515
CH4,p1,2048,1761914.2165909999,2.0,4041.0,0.6217214879388445,3231963286.3599434
CH4,p1,2048,1761914.2165909999,1.5,5043.0,0.6995439195048273,4538221038.088901
CH4,p1,2049,2209635.3766389997,2.5,3462.0,0.5393905894492803,3012645104.3460307
CH4,p1,2049,2209635.3766389997,2.0,4136.0,0.6095308705282789,4067183633.085029
CH4,p1,2049,2209635.3766389997,1.5,5151.0,0.6892058320244606,5727406905.822486
CH4,p1,2050,2209635.3766389997,2.5,3547.0,0.5262347214139321,3011329186.601675
CH4,p1,2050,2209635.3766389997,2.0,4231.0,0.597579284831646,4079022535.646538
CH4,p1,2050,2209635.3766389997,1.5,5260.0,0.6790205241620302,5762171642.91142
CH4,p10,2023,4771053.630176,2.5,1457.0,1.025,5202291056.000016
CH4,p10,2023,4771053.630176,2.0,1874.0,1.02,6658570271.505373
CH4,p10,2023,4771053.630176,1.5,2564.0,1.015,9065573685.720943
CH4,p10,2024,4771053.630176,2.5,1524.0,1.0,5308797943.883372
CH4,p10,2024,4771053.630176,2.0,1950.0,1.0,6792753274.653921
CH4,p10,2024,4771053.630176,1.5,2650.0,1.0,9231177527.09379
CH4,p10,2025,3671439.8535799994,2.5,1590.0,0.9756097560975612,4158211810.234499
CH4,p10,2025,3671439.8535799994,2.0,2025.0,0.9803921568627452,5321795775.445789
CH4,p10,2025,3671439.8535799994,1.5,2737.0,0.9852216748768474,7228398777.908183
CH4,p10,2026,3671439.8535799994,2.5,1657.0,0.9518143961927424,4227738591.5376987
CH4,p10,2026,3671439.8535799994,2.0,2101.0,0.9611687812379854,5413262127.432392
CH4,p10,2026,3671439.8535799994,1.5,2823.0,0.9706617486471404,7345344044.676868
CH4,p10,2027,3671439.8535799994,2.5,1724.0,0.928599410919749,4291400168.868802
CH4,p10,2027,3671439.8535799994,2.0,2176.0,0.9423223345470444,5496569509.053989
CH4,p10,2027,3671439.8535799994,1.5,2910.0,0.9563169937410252,7459817638.019051
CH4,p10,2028,3671209.939527,2.5,1791.0,0.9059506447997552,4349168917.298405
CH4,p10,2028,3671209.939527,2.0,2252.0,0.9238454260265142,5576655933.812853
CH4,p10,2028,3671209.939527,1.5,2996.0,0.9421842302867244,7566304084.44478
CH4,p10,2029,3671209.939527,2.5,1857.0,0.8838542876095173,4399453462.119887
CH4,p10,2029,3671209.939527,2.0,2327.0,0.905730809829916,5649391546.504418
CH4,p10,2029,3671209.939527,1.5,3083.0,0.9282603254056396,7670955524.391556
CH4,p10,2030,3671209.939527,2.5,1924.0,0.8622968659605048,4447009186.660187
CH4,p10,2030,3671209.939527,2.0,2403.0,0.887971382186192,5719510893.538814
CH4,p10,2030,3671209.939527,1.5,3169.0,0.914542192517872,7768409970.071648
CH4,p10,2031,4230648.927501,2.5,2002.0,0.8412652350834192,5202366373.587927
CH4,p10,2031,4230648.927501,2.0,2490.0,0.8705601786139138,6695793681.829435
CH4,p10,2031,4230648.927501,1.5,3270.0,0.9010267906580018,9101005469.8363
CH4,p10,2032,4230648.927501,2.5,2080.0,0.8207465708130922,5273225339.081841
CH4,p10,2032,4230648.927501,2.0,2578.0,0.8534903711901114,6796502130.780487
CH4,p10,2032,4230648.927501,1.5,3371.0,0.887711123800987,9243455036.476753
CH4,p10,2033,4230648.927501,2.5,2157.0,0.8007283617688704,5335059594.9341135
CH4,p10,2033,4230648.927501,2.0,2666.0,0.8367552658726582,6890686913.651249
CH4,p10,2033,4230648.927501,1.5,3471.0,0.874592240198017,9377005093.169592
CH4,p10,2034,3746565.772472,2.5,2235.0,0.7811984017257273,4776053307.90396
CH4,p10,2034,3746565.772472,2.0,2754.0,0.8203482998751551,6180057420.888189
CH4,p10,2034,3746565.772472,1.5,3572.0,0.8616672317221843,8419403424.646679
CH4,p10,2035,3746565.772472,2.5,2313.0,0.7621447821714413,4822179866.287712
CH4,p10,2035,3746565.772472,2.0,2842.0,0.8042630390932893,6252482375.070927
CH4,p10,2035,3746565.772472,1.5,3673.0,0.848933233223827,8529523215.244804
CH4,p10,2036,3746565.772472,2.5,2391.0,0.7435558850453087,4863215150.968089
CH4,p10,2036,3746565.772472,2.0,2929.0,0.7884931755816562,6317534212.506638
CH4,p10,2036,3746565.772472,1.5,3774.0,0.836387421895396,8634549445.315607
CH4,p10,2037,3753777.39884,2.5,2468.0,0.7254203756539598,4906822535.252991
CH4,p10,2037,3753777.39884,2.0,3017.0,0.773032525080055,6392025857.724657
CH4,p10,2037,3753777.39884,1.5,3875.0,0.8240270166457105,8751421539.593569
CH4,p10,2038,3753777.39884,2.5,2546.0,0.7077271957599608,4938439409.71424
CH4,p10,2038,3753777.39884,2.0,3105.0,0.7578750245882894,6449479189.246252
CH4,p10,2038,3753777.39884,1.5,3975.0,0.8118492774834588,8844595739.999224
CH4,p10,2039,3753777.39884,2.5,2624.0,0.6904655568389862,4965595007.41102
CH4,p10,2039,3753777.39884,2.0,3193.0,0.7430147299885189,6502221922.662146
CH4,p10,2039,3753777.39884,1.5,4076.0,0.7998515049098116,8935296895.309187
CH4,p10,2040,3075441.44426,2.5,2702.0,0.67362493350145,4087030622.7061577
CH4,p10,2040,3075441.44426,2.0,3280.0,0.7284458137142342,5365071187.2978735
CH4,p10,2040,3075441.44426,1.5,4177.0,0.7880310393200115,7391153002.559198
CH4,p10,2041,3075441.44426,2.5,2786.0,0.6571950570745855,4111305921.488818
CH4,p10,2041,3075441.44426,2.0,3375.0,0.7141625624649355,5412217616.311071
CH4,p10,2041,3075441.44426,1.5,4285.0,0.7763852604138046,7470204678.438734
CH4,p10,2042,3075441.44426,2.5,2871.0,0.641165909341059,4133405459.560659
CH4,p10,2042,3075441.44426,2.0,3471.0,0.700159374965623,5457024646.68576
CH4,p10,2042,3075441.44426,1.5,4394.0,0.7649115866145859,7547023206.6401415
CH4,p10,2043,2101628.848908,2.5,2955.0,0.6255277164303016,2836331543.4982324
CH4,p10,2043,2101628.848908,2.0,3566.0,0.6864307597702186,3756047081.7072926
CH4,p10,2043,2101628.848908,1.5,4502.0,0.7536074744971291,5205993721.831548
CH4,p10,2044,2101628.848908,2.5,3040.0,0.6102709428588309,2846749335.0615745
CH4,p10,2044,2101628.848908,2.0,3661.0,0.6729713331080575,3780500029.178185
CH4,p10,2044,2101628.848908,1.5,4610.0,0.7424704182237725,5252100556.872027
CH4,p10,2045,2101628.848908,2.5,3124.0,0.5953862857159326,2854058062.494338
CH4,p10,2045,2101628.848908,2.0,3756.0,0.6597758167726053,3802549959.4542537
CH4,p10,2045,2101628.848908,1.5,4718.0,0.7314979489889384,5295707645.047119
CH4,p10,2046,2046018.160173,2.5,3209.0,0.5808646689911537,2784524820.113877
CH4,p10,2046,2046018.160173,2.0,3851.0,0.6468390360515739,3721141242.502954
CH4,p10,2046,2046018.160173,1.5,4827.0,0.7206876344718607,5196737549.4365425
CH4,p10,2047,2046018.160173,2.5,3293.0,0.56669723804015,2787720582.397068
CH4,p10,2047,2046018.160173,2.0,3946.0,0.6341559176976214,3738174281.9325395
CH4,p10,2047,2046018.160173,1.5,4935.0,0.7100370782973997,5234492720.334272
CH4,p10,2048,2046018.160173,2.5,3378.0,0.5528753541855124,2789929896.332145
CH4,p10,2048,2046018.160173,2.0,4041.0,0.6217214879388445,3753108701.114406
CH4,p10,2048,2046018.160173,1.5,5043.0,0.6995439195048273,5269997013.120465
CH4,p10,2049,1858009.352073,2.5,3462.0,0.5393905894492803,2533233689.834412
CH4,p10,2049,1858009.352073,2.0,4136.0,0.6095308705282789,3419960282.480956
CH4,p10,2049,1858009.352073,1.5,5151.0,0.6892058320244606,4815987156.366132
CH4,p10,2050,1858009.352073,2.5,3547.0,0.5262347214139321,2532127178.098846
CH4,p10,2050,1858009.352073,2.0,4231.0,0.597579284831646,3429915224.3279767
CH4,p10,2050,1858009.352073,1.5,5260.0,0.6790205241620302,4845219674.688612
CH4,p100,2023,605491.298038,2.5,1457.0,1.025,660219357.9099903
CH4,p100,2023,605491.298038,2.0,1874.0,1.02,845034801.3845948
CH4,p100,2023,605491.298038,1.5,2564.0,1.015,1150506031.5626383
CH4,p100,2024,605491.298038,2.5,1524.0,1.0,673736077.442674
CH4,p100,2024,605491.298038,2.0,1950.0,1.0,862063878.6175946
CH4,p100,2024,605491.298038,1.5,2650.0,1.0,1171522706.8392951
CH4,p100,2025,691921.343453,2.5,1590.0,0.9756097560975612,783658623.5490384
CH4,p100,2025,691921.343453,2.0,2025.0,0.9803921568627452,1002948224.5060875
CH4,p100,2025,691921.343453,1.5,2737.0,0.9852216748768474,1362267555.2065318
CH4,p100,2026,691921.343453,2.5,1657.0,0.9518143961927424,796761674.6254067
CH4,p100,2026,691921.343453,2.0,2101.0,0.9611687812379854,1020186017.7619413
CH4,p100,2026,691921.343453,1.5,2823.0,0.9706617486471404,1384307117.155002
CH4,p100,2027,691921.343453,2.5,1724.0,0.928599410919749,808759366.5037913
CH4,p100,2027,691921.343453,2.0,2176.0,0.9423223345470444,1035886167.4879302
CH4,p100,2027,691921.343453,1.5,2910.0,0.9563169937410252,1405880866.3253663
CH4,p100,2028,522544.690897,2.5,1791.0,0.9059506447997552,619042540.4659212
CH4,p100,2028,522544.690897,2.0,2252.0,0.9238454260265142,793757916.1023425
CH4,p100,2028,522544.690897,1.5,2996.0,0.9421842302867244,1076956124.5926206
CH4,p100,2029,522544.690897,2.5,1857.0,0.8838542876095173,626199832.5749156
CH4,p100,2029,522544.690897,2.0,2327.0,0.905730809829916,804110799.4506631
CH4,p100,2029,522544.690897,1.5,3083.0,0.9282603254056396,1091851773.5039327
CH4,p100,2030,522544.690897,2.5,1924.0,0.8622968659605048,632968715.8013253
CH4,p100,2030,522544.690897,2.0,2403.0,0.887971382186192,814091294.4715248
CH4,p100,2030,522544.690897,1.5,3169.0,0.914542192517872,1105723032.3077817
CH4,p100,2031,423584.377285,2.5,2002.0,0.8412652350834192,520875439.8031162
CH4,p100,2031,423584.377285,2.0,2490.0,0.8705601786139138,670401549.6794937
CH4,p100,2031,423584.377285,1.5,3270.0,0.9010267906580018,911218066.228228
CH4,p100,2032,423584.377285,2.5,2080.0,0.8207465708130922,527970037.17769164
CH4,p100,2032,423584.377285,2.0,2578.0,0.8534903711901114,680484760.6401033
CH4,p100,2032,423584.377285,1.5,3371.0,0.887711123800987,925480514.3807281
CH4,p100,2033,423584.377285,2.5,2157.0,0.8007283617688704,534161055.43727994
CH4,p100,2033,423584.377285,2.0,2666.0,0.8367552658726582,689914803.946864
CH4,p100,2033,423584.377285,1.5,3471.0,0.874592240198017,938851918.7610081
CH4,p100,2034,327928.217043,2.5,2235.0,0.7811984017257273,418036874.53480387
CH4,p100,2034,327928.217043,2.0,2754.0,0.8203482998751551,540926099.8821478
CH4,p100,2034,327928.217043,1.5,3572.0,0.8616672317221843,736930864.498989
CH4,p100,2035,327928.217043,2.5,2313.0,0.7621447821714413,422074225.2628369
CH4,p100,2035,327928.217043,2.0,2842.0,0.8042630390932893,547265288.231401
CH4,p100,2035,327928.217043,1.5,3673.0,0.848933233223827,746569394.4982008
CH4,p100,2036,327928.217043,2.5,2391.0,0.7435558850453087,425665948.605841
CH4,p100,2036,327928.217043,2.0,2929.0,0.7884931755816562,552959124.7636204
CH4,p100,2036,327928.217043,1.5,3774.0,0.836387421895396,755762096.9519848
CH4,p100,2037,249839.81881899998,2.5,2468.0,0.7254203756539598,326582938.4457985
CH4,p100,2037,249839.81881899998,2.0,3017.0,0.773032525080055,425433480.0656517
CH4,p100,2037,249839.81881899998,1.5,3875.0,0.8240270166457105,582467562.5508357
CH4,p100,2038,249839.81881899998,2.5,2546.0,0.7077271957599608,328687259.8659932
CH4,p100,2038,249839.81881899998,2.0,3105.0,0.7578750245882894,429257396.1940666
CH4,p100,2038,249839.81881899998,1.5,3975.0,0.8118492774834588,588668949.2806796
CH4,p100,2039,249839.81881899998,2.5,2624.0,0.6904655568389862,330494652.49683535
CH4,p100,2039,249839.81881899998,2.0,3193.0,0.7430147299885189,432767789.47543633
CH4,p100,2039,249839.81881899998,1.5,4076.0,0.7998515049098116,594705737.7744027
CH4,p100,2040,217880.656177,2.5,2702.0,0.67362493350145,289547022.7705719
CH4,p100,2040,217880.656177,2.0,3280.0,0.7284458137142342,380090225.06557393
CH4,p100,2040,217880.656177,1.5,4177.0,0.7880310393200115,523628654.7116124
CH4,p100,2041,217880.656177,2.5,2786.0,0.6571950570745855,291266814.2618163
CH4,p100,2041,217880.656177,2.0,3375.0,0.7141625624649355,383430329.26719034
CH4,p100,2041,217880.656177,1.5,4285.0,0.7763852604138046,529229096.5749004
CH4,p100,2042,217880.656177,2.5,2871.0,0.641165909341059,292832463.2730462
CH4,p100,2042,217880.656177,2.0,3471.0,0.700159374965623,386604698.0062215
CH4,p100,2042,217880.656177,1.5,4394.0,0.7649115866145859,534671330.3596836
CH4,p100,2043,192064.40722999998,2.5,2955.0,0.6255277164303016,259207679.2687698
CH4,p100,2043,192064.40722999998,2.0,3566.0,0.6864307597702186,343258971.0837483
CH4,p100,2043,192064.40722999998,1.5,4502.0,0.7536074744971291,475767212.05850184
CH4,p100,2044,192064.40722999998,2.5,3040.0,0.6102709428588309,260159744.1218474
CH4,p100,2044,192064.40722999998,2.0,3661.0,0.6729713331080575,345493685.7734822
CH4,p100,2044,192064.40722999998,1.5,4610.0,0.7424704182237725,479980839.95283836
CH4,p101,2023,14329891.375283,2.5,1457.0,1.025,15625115857.760015
CH4,p101,2023,14329891.375283,2.0,1874.0,1.02,19999060187.013824
CH4,p101,2023,14329891.375283,1.5,2564.0,1.015,27228510983.26741
CH4,p101,2024,14329891.375283,2.5,1524.0,1.0,15945010005.340921
CH4,p101,2024,14329891.375283,2.0,1950.0,1.0,20402079731.243305
CH4,p101,2024,14329891.375283,1.5,2650.0,1.0,27725903224.51013
CH4,p101,2025,12063886.615127,2.5,1590.0,0.9756097560975612,13663357647.391712
CH4,p101,2025,12063886.615127,2.0,2025.0,0.9803921568627452,17486747266.535583
CH4,p101,2025,12063886.615127,1.5,2737.0,0.9852216748768474,23751603388.130177
CH4,p101,2026,12063886.615127,2.5,1657.0,0.9518143961927424,13891813849.810131
CH4,p101,2026,12063886.615127,2.0,2101.0,0.9611687812379854,17787294121.03184
CH4,p101,2026,12063886.615127,1.5,2823.0,0.9706617486471404,24135870731.389946
CH4,p101,2027,12063886.615127,2.5,1724.0,0.928599410919749,14100997734.41434
CH4,p101,2027,12063886.615127,2.0,2176.0,0.9423223345470444,18061031631.699787
CH4,p101,2027,12063886.615127,1.5,2910.0,0.9563169937410252,24512016468.643307
CH4,p101,2028,9408932.580521999,2.5,1791.0,0.9059506447997552,11146471544.320024
CH4,p101,2028,9408932.580521999,2.0,2252.0,0.9238454260265142,14292394216.162256
CH4,p101,2028,9408932.580521999,1.5,2996.0,0.9421842302867244,19391657297.441677
CH4,p101,2029,9408932.580521999,2.5,1857.0,0.8838542876095173,11275345648.460342
CH4,p101,2029,9408932.580521999,2.0,2327.0,0.905730809829916,14478808092.592892
CH4,p101,2029,9408932.580521999,1.5,3083.0,0.9282603254056396,19659868148.668728
CH4,p101,2030,9408932.580521999,2.5,1924.0,0.8622968659605048,11397226067.55596
CH4,p101,2030,9408932.580521999,2.0,2403.0,0.887971382186192,14658516749.87601
CH4,p101,2030,9408932.580521999,1.5,3169.0,0.914542192517872,19909633845.58615
CH4,p101,2031,8535947.483156,2.5,2002.0,0.8412652350834192,10496528290.120752
CH4,p101,2031,8535947.483156,2.0,2490.0,0.8705601786139138,13509734370.680723
CH4,p101,2031,8535947.483156,1.5,3270.0,0.9010267906580018,18362597810.810616
CH4,p101,2032,8535947.483156,2.5,2080.0,0.8207465708130922,10639496524.671022
CH4,p101,2032,8535947.483156,2.0,2578.0,0.8534903711901114,13712928265.06611
CH4,p101,2032,8535947.483156,1.5,3371.0,0.887711123800987,18650010460.89772
CH4,p101,2033,8535947.483156,2.5,2157.0,0.8007283617688704,10764256099.303658
CH4,p101,2033,8535947.483156,2.0,2666.0,0.8367552658726582,13902959717.468416
CH4,p101,2033,8535947.483156,1.5,3471.0,0.874592240198017,18919467059.59875
CH4,p101,2034,8563711.527884,2.5,2235.0,0.7811984017257273,10916862335.957117
CH4,p101,2034,8563711.527884,2.0,2754.0,0.8203482998751551,14126064292.560286
CH4,p101,2034,8563711.527884,1.5,3572.0,0.8616672317221843,19244648711.446487
CH4,p101,2035,8563711.527884,2.5,2313.0,0.7621447821714413,11022296102.174416
CH4,p101,2035,8563711.527884,2.0,2842.0,0.8042630390932893,14291609608.646364
CH4,p101,2035,8563711.527884,1.5,3673.0,0.848933233223827,19496354987.931023
CH4,p101,2036,8563711.527884,2.5,2391.0,0.7435558850453087,11116092491.136642
CH4,p101,2036,8563711.527884,2.0,2929.0,0.7884931755816562,14440301825.463013
CH4,p101,2036,8563711.527884,1.5,3774.0,0.836387421895396,19736418660.053375
CH4,p101,2037,8342634.59859,2.5,2468.0,0.7254203756539598,10905235740.508419
CH4,p101,2037,8342634.59859,2.0,3017.0,0.773032525080055,14206046445.965244
CH4,p101,2037,8342634.59859,1.5,3875.0,0.8240270166457105,19449718074.817314
CH4,p101,2038,8342634.59859,2.5,2546.0,0.7077271957599608,10975503101.290445
CH4,p101,2038,8342634.59859,2.0,3105.0,0.7578750245882894,14333734398.773645
CH4,p101,2038,8342634.59859,1.5,3975.0,0.8118492774834588,19656794367.684433
CH4,p101,2039,8342634.59859,2.5,2624.0,0.6904655568389862,11035855435.704454
CH4,p101,2039,8342634.59859,2.0,3193.0,0.7430147299885189,14450953217.5442
CH4,p101,2039,8342634.59859,1.5,4076.0,0.7998515049098116,19858374407.208042
CH4,p101,2040,8367951.538648999,2.5,2702.0,0.67362493350145,11120378913.93138
CH4,p101,2040,8367951.538648999,2.0,3280.0,0.7284458137142342,14597792385.383238
CH4,p101,2040,8367951.538648999,1.5,4177.0,0.7880310393200115,20110547139.692726
CH4,p101,2041,8367951.538648999,2.5,2786.0,0.6571950570745855,11186429439.516466
CH4,p101,2041,8367951.538648999,2.0,3375.0,0.7141625624649355,14726072842.141447
CH4,p101,2041,8367951.538648999,1.5,4285.0,0.7763852604138046,20325638405.385193
CH4,p101,2042,8367951.538648999,2.5,2871.0,0.641165909341059,11246559949.871927
CH4,p101,2042,8367951.538648999,2.0,3471.0,0.700159374965623,14847988042.141745
CH4,p101,2042,8367951.538648999,1.5,4394.0,0.7649115866145859,20534653511.967525
CH4,p101,2043,8292760.208660999,2.5,2955.0,0.6255277164303016,11191803621.611696
CH4,p101,2043,8292760.208660999,2.0,3566.0,0.6864307597702186,14820884190.48107
CH4,p101,2043,8292760.208660999,1.5,4502.0,0.7536074744971291,20542189266.851616
CH4,p101,2044,8292760.208660999,2.5,3040.0,0.6102709428588309,11232910902.46364
CH4,p101,2044,8292760.208660999,2.0,3661.0,0.6729713331080575,14917372411.927238
CH4,p101,2044,8292760.208660999,1.5,4610.0,0.7424704182237725,20724120975.283226
CH4,p101,2045,8292760.208660999,2.5,3124.0,0.5953862857159326,11261750211.584213
CH4,p101,2045,8292760.208660999,2.0,3756.0,0.6597758167726053,15004378633.0743
CH4,p101,2045,8292760.208660999,1.5,4718.0,0.7314979489889384,20896189000.435177
CH4,p101,2046,8260397.985975,2.5,3209.0,0.5808646689911537,11241974125.01031
CH4,p101,2046,8260397.985975,2.0,3851.0,0.6468390360515739,15023379666.63056
CH4,p101,2046,8260397.985975,1.5,4827.0,0.7206876344718607,20980811032.183895
CH4,p101,2047,8260397.985975,2.5,3293.0,0.56669723804015,11254876389.927399
CH4,p101,2047,8260397.985975,2.0,3946.0,0.6341559176976214,15092147230.544695
CH4,p101,2047,8260397.985975,1.5,4935.0,0.7100370782973997,21133240147.28881
CH4,p101,2048,8260397.985975,2.5,3378.0,0.5528753541855124,11263796062.653156
CH4,p101,2048,8260397.985975,2.0,4041.0,0.6217214879388445,15152442025.836815
CH4,p101,2048,8260397.985975,1.5,5043.0,0.6995439195048273,21276581782.43819
CH4,p101,2049,8087984.662465999,2.5,3462.0,0.5393905894492803,11027261626.516228
CH4,p101,2049,8087984.662465999,2.0,4136.0,0.6095308705282789,14887215869.0093
CH4,p101,2049,8087984.662465999,1.5,5151.0,0.6892058320244606,20964173410.571793
CH4,p101,2050,8087984.662465999,2.5,3547.0,0.5262347214139321,11022444939.271835
CH4,p101,2050,8087984.662465999,2.0,4231.0,0.597579284831646,14930550105.66673
CH4,p101,2050,8087984.662465999,1.5,5260.0,0.6790205241620302,21091423663.415615
CH4,p102,2023,6099985.572801,2.5,1457.0,1.025,6651340112.045888
CH4,p102,2023,6099985.572801,2.0,1874.0,1.02,8513252153.521921
CH4,p102,2023,6099985.572801,1.5,2564.0,1.015,11590703642.964958
CH4,p102,2024,6099985.572801,2.5,1524.0,1.0,6787513487.960851
CH4,p102,2024,6099985.572801,2.0,1950.0,1.0,8684810565.304237
CH4,p102,2024,6099985.572801,1.5,2650.0,1.0,11802434870.798067
CH4,p102,2025,4910975.288302001,2.5,1590.0,0.9756097560975612,5562089059.87521
CH4,p102,2025,4910975.288302001,2.0,2025.0,0.9803921568627452,7118517144.471254
CH4,p102,2025,4910975.288302001,1.5,2737.0,0.9852216748768474,9668819097.685911
